seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,11983,40,44,132,0.055878180623727125,2.5145181280677207
5001,16657,35,100,300,0.052813557343728064,5.334169291716535
5002,15907,54,46,138,0.05695486833599019,2.676878811791539
5003,3458,14,36,108,0.05106671845754357,1.889468582929112
5004,900,11,13,39,0.05072677299696287,0.7101748219574802
5005,3246,24,18,54,0.0578521878434051,1.099191569024697
5006,13849,49,45,135,0.05713524908439823,2.6282214578823186
5007,1293,11,15,45,0.06870762937978725,1.099322070076596
5008,2149,17,22,66,0.05824085104319712,1.3395395739935338
5009,5944,22,43,129,0.056728135228199375,2.4960379500407726
5010,1876,18,14,42,0.05818286173356076,0.8727429260034114
5011,2939,21,22,66,0.05143454647116849,1.1829945688368753
5012,4589,18,38,114,0.05954058921316829,2.3220829793135636
5013,32585,56,125,375,0.056328574912936705,7.097400439030025
5014,360,7,6,18,0.05515956342320091,0.38611694396240637
5015,1191,14,12,36,0.06486233431272782,0.8432103460654616
5016,4321,28,22,66,0.055921530302958156,1.2861951969680376
5017,6069,31,33,99,0.05567301524056615,1.892882518179249
5018,9574,28,55,165,0.056956704836920835,3.1895754708675668
5019,7808,24,61,183,0.05541219236986381,3.4355559269315563
5020,72096,107,132,396,0.0550485503395032,7.321457195153926
5021,12668,49,36,108,0.06085236459605496,2.2515374900540337
5022,1890,18,14,42,0.05660354386394222,0.8490531579591334
5023,5485,28,35,105,0.06237320960564022,2.2454355458030477
5024,841,10,12,36,0.04612764746147709,0.5996594169992022
5025,5005,30,24,72,0.05471012099878862,1.3677530249697156
5026,37061,68,103,309,0.06249197052014866,6.499164934095461
5027,3404,21,25,75,0.05867666163481772,1.466916540870443
5028,1207,11,15,45,0.06164529056331958,0.9863246490131132
5029,650,10,8,24,0.06362999654892418,0.5726699689403176
5030,14205,52,36,108,0.05595972352441297,2.014550046878867
5031,5062,24,29,87,0.059551184930993865,1.786535547929816
5032,74537,101,172,516,0.05870497871635666,10.097256339213345
5033,9258,33,49,147,0.057691799600142986,2.8845899800071493
5034,2073,19,15,45,0.06479178255904117,1.0366685209446587
5035,8673,33,52,156,0.056249837594805285,2.924991554929875
5036,6895,25,57,171,0.05459299684975874,3.166393817286007
5037,4414,25,29,87,0.04603440033776375,1.3810320101329125
5038,52297,49,217,651,0.055116508699154666,12.015398896415718
5039,2906,16,23,69,0.05647635629429715,1.3554325510631315
5040,6959,32,39,117,0.05453244532982353,2.1812978131929412
5041,3207,24,18,54,0.06179555510415843,1.17411554697901
5042,16128,33,66,198,0.05577934267253045,3.73721595905954
5043,11694,47,36,108,0.057623121752151965,2.132055504829623
5044,593,9,10,30,0.06119931608290327,0.673192476911936
5045,15681,34,83,249,0.05494346264250843,4.615250861970708
5046,3009,12,34,102,0.05817288940639368,2.036051129223779
5047,11919,41,46,138,0.05290195197510989,2.4863917428301647
5048,15486,44,58,174,0.05364144774710254,3.16484541707905
5049,1218,14,13,39,0.056358330500578244,0.7890166270080954
5050,551,9,8,24,0.051877148436485894,0.46689433592837304
5051,6482,25,45,135,0.06449442766176577,2.9667436724412255
5052,8960,25,48,144,0.053855832550931265,2.638935794995632
5053,4293,28,21,63,0.05975490690748715,1.3146079519647174
5054,15539,42,73,219,0.05433605853200739,4.020868331368547
5055,5958,30,36,108,0.06433415511069265,2.3803637390956283
5056,3741,26,19,57,0.0536421476455871,1.072842952911742
5057,29557,62,103,309,0.056280410634756736,5.8531627060147
5058,6169,19,54,162,0.06378478877754375,3.5081633827649057
5059,1179,10,15,45,0.045390591065370245,0.7262494570459239
5060,15495,30,92,276,0.05247219932898979,4.879914537596051
5061,7119,30,44,132,0.047177244327031076,2.1229759947163984
5062,5992,26,34,102,0.06016395497468433,2.1057384241139516
5063,2824,19,22,66,0.06118953891817237,1.4073593951179646
5064,476,7,9,27,0.06652057049213908,0.6652057049213909
5065,7720,38,26,78,0.05691420640451489,1.536683572921902
5066,2030,13,18,54,0.05684296968454299,1.0800164240063168
5067,17904,33,84,252,0.051610772671205375,4.386915677052457
5068,21435,48,93,279,0.057639037147461575,5.418069491861388
5069,3526,21,30,90,0.05758294090628624,1.7850711680948734
5070,2150,16,20,60,0.056757118195361854,1.191899482102599
5071,4177,16,37,111,0.056709439308370316,2.154958693718072
5072,11467,44,44,132,0.05769686533474467,2.59635894006351
5073,660,10,10,30,0.06807265936566348,0.7487992530222982
5074,6925,25,36,108,0.05672018102061859,2.098646697762888
5075,17404,42,76,228,0.05699339011297017,4.388491038698703
5076,1949,17,18,54,0.05707535246926311,1.084431696915999
5077,5594,29,30,90,0.055448330450622786,1.7188982439693063
5078,212,5,5,15,0.06454541615676135,0.3872724969405681
5079,10424,37,57,171,0.05959510623983204,3.4565161619102582
5080,9615,30,58,174,0.05533047345411664,3.2644979337928817
5081,16506,29,93,279,0.05842772097837061,5.492205771966837
5082,2009,13,25,75,0.059334808929214396,1.5427050321595743
5083,1332,14,15,45,0.057710063378181076,0.9233610140508972
5084,8949,34,39,117,0.06028160025161924,2.4112640100647695
5085,5120,21,40,120,0.0561346313561222,2.30151988560101
5086,8811,32,49,147,0.0558977828964553,2.7389913619263098
5087,2280,20,15,45,0.05946269636115176,0.9514031417784281
5088,791,11,11,33,0.05326386636906219,0.5859025300596841
5089,2095,15,17,51,0.05712403277801867,1.028232590004336
5090,1199,11,17,51,0.05971018811881853,1.0747833861387335
5091,13956,34,68,204,0.05562015634748842,3.837790787976701
5092,1282,12,17,51,0.049395988944322906,0.8891278009978123
5093,3289,19,32,96,0.06085038139082661,2.008062585897278
5094,7323,29,36,108,0.05788042116280947,2.1415755830239505
5095,3190,17,32,96,0.06364404636075381,2.100253529904876
5096,7738,22,54,162,0.06036637093215673,3.32015040126862
5097,443,8,7,21,0.06386199960979866,0.5108959968783893
5098,2671,16,26,78,0.060967113231998625,1.646112057263963
5099,1505,13,18,54,0.05559949716246736,1.0563904460868798
