episode,score,steps,epsilon,loss,avg_q
665,44,8,0.7473,8.1633,103.1029
666,69,14,0.7469,10.5355,108.2732
667,59,12,0.7465,6.1271,107.3091
668,77,13,0.7462,9.7457,107.0600
669,57,12,0.7458,8.4395,106.4883
670,34,8,0.7454,10.3041,106.7906
671,57,13,0.7450,8.8551,104.8192
672,40,9,0.7446,13.8348,110.7240
673,40,10,0.7443,10.5778,104.2054
674,52,11,0.7439,9.9043,101.8440
675,122,18,0.7435,11.8466,104.6965
676,21,5,0.7431,7.9191,107.4120
677,54,10,0.7427,10.1438,104.3399
678,40,10,0.7424,8.9195,106.3866
679,40,11,0.7420,9.0986,103.6152
680,54,11,0.7416,9.2340,102.5035
681,36,9,0.7412,7.0103,102.0269
682,55,11,0.7408,9.0444,104.1844
683,100,15,0.7405,11.1438,112.7536
684,37,11,0.7401,12.6461,108.7798
685,31,7,0.7397,6.4932,108.5203
686,153,16,0.7393,9.9554,105.1015
687,43,10,0.7389,12.8647,105.4935
688,37,7,0.7386,9.7879,107.2096
689,128,17,0.7382,8.8240,113.7324
690,128,16,0.7378,8.2365,106.3435
691,141,20,0.7374,11.1733,107.4824
692,45,12,0.7370,9.8819,106.9016
693,35,9,0.7367,10.4142,103.9584
694,46,10,0.7363,9.8694,109.7761
695,86,16,0.7359,11.1915,106.3501
696,56,11,0.7355,8.7626,111.8039
697,116,15,0.7351,10.9985,102.8096
698,105,17,0.7348,8.9696,104.4443
699,89,16,0.7344,9.5320,106.9667
700,41,10,0.7340,8.7511,106.4330
701,57,12,0.7336,9.9731,106.1854
702,77,13,0.7332,11.2171,111.2452
703,37,10,0.7329,11.3164,109.8939
704,30,6,0.7325,14.6109,125.1771
705,51,10,0.7321,8.9079,112.0880
706,33,8,0.7317,9.7182,110.3278
707,32,8,0.7313,11.5350,109.9587
708,48,11,0.7310,11.8492,113.7010
709,55,10,0.7306,10.5304,119.0030
710,87,14,0.7302,11.3715,117.1497
711,31,8,0.7298,8.9744,108.2008
712,192,22,0.7294,11.1049,113.2016
713,164,20,0.7291,11.4398,118.8028
714,58,11,0.7287,9.6141,119.8858
715,35,8,0.7283,10.4177,115.4192
716,173,18,0.7279,8.9732,116.4838
717,79,12,0.7275,10.0687,115.4368
718,53,9,0.7272,10.7323,111.0785
719,54,12,0.7268,8.2141,109.6377
720,62,15,0.7264,9.1290,118.4146
721,31,7,0.7260,7.7241,111.8580
722,90,14,0.7256,8.8557,110.9034
723,50,9,0.7253,8.0724,115.0108
724,34,9,0.7249,12.6073,113.8739
725,107,20,0.7245,11.8655,111.3679
726,38,10,0.7241,12.2586,111.7107
727,36,9,0.7237,11.1250,112.5543
728,41,10,0.7234,12.9739,115.6350
729,57,11,0.7230,10.2591,112.4882
730,32,7,0.7226,13.4821,114.2225
731,35,9,0.7222,10.3549,107.6501
732,31,8,0.7218,9.6702,109.0065
733,39,10,0.7215,9.2824,119.9229
734,38,11,0.7211,11.2360,115.4616
735,257,21,0.7207,9.4526,117.3216
736,38,9,0.7203,11.0876,114.1406
737,35,10,0.7199,11.3441,108.9469
738,54,11,0.7196,10.5876,116.9436
739,29,8,0.7192,10.8374,117.9257
740,100,15,0.7188,12.0604,116.2871
741,37,9,0.7184,9.1705,110.1744
742,182,20,0.7180,10.6815,117.1710
743,89,13,0.7177,10.5027,114.8703
744,57,12,0.7173,12.7680,116.7831
745,53,11,0.7169,11.4952,119.0060
746,85,13,0.7165,10.5278,116.7156
747,109,18,0.7161,11.5308,130.0480
748,73,13,0.7158,9.8274,122.4569
749,41,11,0.7154,13.1715,120.5268
750,44,11,0.7150,8.8343,125.4387
751,41,10,0.7146,9.4707,120.1514
752,32,6,0.7142,8.5288,127.4883
753,36,9,0.7139,14.2610,122.6281
754,21,6,0.7135,10.0362,117.2263
755,45,11,0.7131,8.0746,127.1829
756,47,12,0.7127,12.8817,120.7730
757,56,11,0.7123,10.1941,122.3093
758,34,9,0.7120,8.2026,119.1112
759,83,14,0.7116,12.7603,129.6906
760,40,10,0.7112,14.7968,122.6633
761,88,14,0.7108,9.0896,122.0496
762,39,11,0.7104,8.7424,121.2522
763,24,7,0.7101,14.1460,119.3524
764,78,15,0.7097,8.4286,128.5008
765,53,11,0.7093,7.1796,124.7629
766,216,19,0.7089,10.6714,126.1429
767,48,9,0.7085,13.8085,123.5640
768,37,10,0.7082,8.2694,121.4665
769,38,9,0.7078,11.5880,121.7029
770,58,11,0.7074,10.6597,126.6181
771,52,11,0.7070,8.8829,126.3765
772,61,11,0.7066,11.2782,126.4597
773,39,10,0.7063,11.0517,130.4371
774,37,9,0.7059,10.1978,124.5800
775,66,11,0.7055,9.0280,130.1643
776,32,7,0.7051,12.6825,119.6323
777,124,16,0.7047,12.2212,130.5107
778,72,13,0.7044,11.9264,129.1123
779,38,10,0.7040,7.8837,122.3057
780,33,10,0.7036,7.6444,119.6002
781,49,9,0.7032,8.1663,117.8451
782,42,10,0.7028,10.8021,125.5333
783,83,12,0.7025,10.1276,118.8439
784,57,11,0.7021,13.5770,119.6099
785,39,8,0.7017,7.4335,124.4293
786,29,8,0.7013,10.7417,116.3558
787,36,9,0.7009,13.3326,119.9968
788,82,12,0.7006,11.4677,123.2542
789,174,17,0.7002,10.2844,129.4046
790,83,14,0.6998,9.3474,124.6625
791,58,12,0.6994,13.7546,122.9636
792,40,10,0.6990,14.0558,131.1074
793,55,12,0.6987,8.6700,128.9852
794,40,10,0.6983,14.2276,128.4637
795,79,12,0.6979,12.6045,130.4226
796,44,12,0.6975,12.3758,127.1437
797,129,16,0.6971,9.3138,133.7245
798,42,11,0.6968,12.6106,128.5454
799,39,9,0.6964,13.6344,132.5948
800,40,11,0.6960,12.9265,126.2553
801,40,11,0.6956,10.3140,128.7205
802,34,9,0.6952,10.5866,131.2307
803,110,15,0.6949,10.9758,130.2834
804,48,11,0.6945,14.0608,126.7782
805,56,13,0.6941,9.8695,130.7804
806,36,10,0.6937,11.5809,126.3252
807,51,12,0.6933,10.9041,132.6116
808,52,11,0.6930,7.8201,129.4158
809,125,20,0.6926,9.8258,127.6024
810,60,13,0.6922,13.8260,131.7016
811,61,13,0.6918,9.2062,129.9684
812,40,8,0.6914,14.6003,125.5845
813,111,17,0.6911,12.2398,129.0956
814,42,11,0.6907,9.8962,133.3078
815,117,16,0.6903,11.9118,130.6654
816,28,7,0.6899,12.3169,128.1405
817,72,12,0.6895,8.9499,131.3260
818,135,15,0.6892,11.2134,127.8328
819,55,11,0.6888,13.5966,125.6346
820,57,12,0.6884,6.8947,126.8056
821,78,11,0.6880,9.5885,134.6157
822,74,15,0.6876,9.2234,131.1956
823,58,13,0.6873,13.2761,135.3603
824,44,11,0.6869,10.9561,127.7306
825,50,10,0.6865,8.5026,131.1261
826,343,25,0.6861,9.8881,128.3619
827,46,11,0.6857,13.9605,128.1767
828,35,9,0.6854,13.4302,124.6907
829,37,11,0.6850,12.1017,131.9092
830,35,8,0.6846,10.0243,130.3544
831,76,13,0.6842,12.0013,133.4991
832,128,17,0.6838,10.4251,132.8669
833,38,10,0.6835,11.8566,142.8624
834,38,10,0.6831,16.5690,131.3812
835,42,11,0.6827,11.6945,125.9815
836,31,9,0.6823,11.2660,125.9639
837,28,7,0.6819,9.5366,133.3836
838,34,10,0.6816,11.6289,128.1311
839,125,14,0.6812,10.8000,132.9378
840,32,8,0.6808,11.8124,131.0081
841,56,13,0.6804,9.7290,134.4969
842,32,9,0.6800,10.0878,135.2156
843,30,8,0.6797,11.3412,134.2387
844,58,13,0.6793,9.7059,133.3522
845,75,16,0.6789,10.7074,134.7939
846,28,7,0.6785,12.9192,132.3396
847,28,7,0.6781,10.0761,133.7371
848,34,8,0.6778,14.7652,134.2957
849,25,7,0.6774,9.6186,132.0165
850,29,7,0.6770,14.4351,139.5234
851,42,13,0.6766,11.2923,133.3702
852,113,20,0.6762,11.6497,138.8528
853,167,15,0.6759,11.1063,140.6428
854,143,20,0.6755,11.8898,129.2452
855,43,12,0.6751,9.8898,130.8588
856,75,16,0.6747,9.2793,133.3917
857,56,13,0.6743,9.8958,135.2083
858,40,11,0.6740,10.3430,136.1003
859,40,10,0.6736,7.3611,135.0609
860,42,9,0.6732,13.4468,136.1012
861,51,10,0.6728,11.2764,136.4018
862,57,10,0.6724,9.4636,139.2615
863,57,13,0.6721,11.3095,140.8637
864,78,12,0.6717,12.4616,132.6826
865,52,10,0.6713,10.7269,132.9968
866,72,14,0.6709,9.0582,134.7596
867,37,8,0.6705,10.9231,135.4640
868,80,13,0.6702,11.2528,132.1279
869,44,9,0.6698,11.1199,127.3600
870,39,9,0.6694,9.9504,133.4851
871,59,14,0.6690,12.1075,136.9158
872,35,8,0.6686,14.6753,138.9709
873,30,7,0.6683,12.2856,138.0056
874,83,14,0.6679,11.7003,135.0023
875,54,11,0.6675,10.7731,137.1421
876,80,12,0.6671,11.1398,138.8280
877,43,8,0.6667,12.6879,131.3181
878,32,8,0.6664,9.1656,141.6114
879,51,12,0.6660,11.7027,136.6326
880,41,11,0.6656,15.3791,143.6100
881,94,17,0.6652,12.7596,142.8731
882,84,16,0.6648,11.5959,141.3495
883,46,12,0.6645,11.1885,138.1156
884,141,19,0.6641,13.5959,139.0269
885,58,11,0.6637,10.6863,151.9140
886,30,9,0.6633,10.7973,134.7372
887,80,13,0.6629,10.0256,138.9751
888,47,9,0.6626,9.5751,134.5448
889,25,6,0.6622,14.8059,139.0593
890,39,10,0.6618,10.7310,140.1164
891,25,6,0.6614,10.9264,135.1274
892,59,12,0.6610,11.9199,141.3089
893,63,13,0.6607,11.2762,136.9271
894,41,11,0.6603,12.6750,145.5061
895,53,12,0.6599,10.1534,141.0419
896,37,10,0.6595,12.8919,137.9289
897,39,9,0.6591,10.1415,144.0178
898,60,13,0.6588,10.1831,135.2331
899,40,11,0.6584,11.5166,138.1255
900,38,10,0.6580,11.5579,133.5996
901,40,10,0.6576,8.5097,138.1637
902,144,19,0.6572,11.4065,143.5024
903,39,9,0.6569,16.2980,149.4045
904,41,10,0.6565,9.9413,137.8200
905,46,8,0.6561,7.8982,137.8481
906,60,13,0.6557,13.3621,142.7969
907,35,6,0.6553,11.7526,145.5131
908,124,17,0.6550,9.4191,139.6781
909,121,16,0.6546,9.8743,148.1746
910,34,9,0.6542,11.4024,138.2143
911,53,9,0.6538,10.9969,144.2168
912,112,16,0.6534,9.2672,139.3559
913,60,15,0.6531,11.2090,145.4747
914,42,11,0.6527,11.6991,143.4926
915,37,9,0.6523,13.2496,131.4641
916,119,15,0.6519,12.5755,136.9750
917,60,12,0.6515,10.2871,139.3021
918,40,10,0.6512,11.0981,142.0241
919,36,8,0.6508,12.3694,144.9336
920,53,12,0.6504,10.1295,142.2090
921,79,16,0.6500,13.7106,150.2419
922,126,14,0.6496,11.5729,154.0537
923,38,9,0.6493,15.0793,151.5515
924,58,12,0.6489,11.3627,143.3903
925,78,12,0.6485,14.4552,151.6794
926,38,10,0.6481,9.6760,148.3667
927,60,13,0.6477,11.5568,151.5762
928,34,9,0.6474,12.2337,147.6827
929,56,12,0.6470,14.3991,144.4108
930,62,13,0.6466,12.1294,144.8203
931,73,15,0.6462,10.8669,149.5013
932,128,17,0.6458,10.4460,146.9845
933,79,10,0.6455,8.5948,146.6920
934,56,11,0.6451,12.7138,148.3583
935,37,9,0.6447,11.6944,153.9467
936,22,5,0.6443,19.8311,146.1745
937,64,13,0.6439,10.3040,152.3665
938,35,8,0.6436,11.5178,149.8366
939,28,6,0.6432,13.4539,145.7249
940,60,13,0.6428,12.3814,148.2309
941,82,11,0.6424,11.5974,151.6484
942,38,11,0.6420,8.4646,148.0015
943,147,19,0.6417,10.0232,155.0714
944,60,13,0.6413,12.3569,145.4819
945,35,8,0.6409,18.5679,142.6320
946,43,13,0.6405,12.9583,147.1667
947,156,15,0.6401,10.4744,148.6725
948,32,10,0.6398,10.1399,147.5954
949,36,8,0.6394,13.9351,146.3589
950,81,12,0.6390,10.3097,145.7719
951,99,14,0.6386,7.9263,149.2386
952,37,9,0.6382,14.5723,141.6145
953,38,9,0.6379,9.3894,149.8464
954,35,7,0.6375,11.5555,145.3780
955,43,11,0.6371,11.7804,150.6258
956,81,12,0.6367,8.8018,154.1068
957,28,6,0.6363,12.1247,147.0931
958,44,11,0.6360,11.2020,148.3919
959,26,8,0.6356,14.3672,142.3508
960,46,11,0.6352,10.3909,147.3594
961,89,16,0.6348,14.7682,142.4219
962,50,9,0.6344,13.9379,148.4414
963,36,10,0.6341,12.0084,143.9190
964,36,9,0.6337,13.3331,144.0293
965,42,10,0.6333,11.6089,145.9151
966,34,9,0.6329,16.4934,147.9977
967,52,12,0.6325,12.8893,148.9916
968,37,10,0.6322,7.0002,151.5752
969,40,11,0.6318,14.4068,150.4540
970,41,9,0.6314,11.8574,148.5567
971,166,22,0.6310,13.2404,153.5040
972,95,16,0.6306,11.9469,155.3574
973,35,8,0.6303,6.0648,146.7335
974,57,10,0.6299,12.4335,153.3399
975,82,14,0.6295,12.3735,139.9753
976,114,15,0.6291,11.0281,158.1896
977,53,10,0.6287,11.0409,150.2226
978,45,9,0.6284,18.6678,150.4756
979,28,6,0.6280,11.8707,157.1890
980,54,11,0.6276,14.7079,148.9187
981,39,11,0.6272,8.2420,156.1214
982,89,14,0.6268,12.8110,158.8297
983,119,14,0.6265,10.6456,154.7740
984,30,6,0.6261,11.8570,149.7714
985,35,9,0.6257,13.6428,152.8552
986,122,16,0.6253,9.7640,155.7012
987,83,12,0.6249,9.6905,157.1742
988,33,9,0.6246,12.3996,150.5401
989,43,10,0.6242,16.3668,146.2559
990,80,11,0.6238,13.4137,155.0909
991,54,11,0.6234,11.4700,158.7710
992,58,13,0.6230,11.3457,155.3841
993,75,12,0.6227,11.9314,150.4386
994,127,16,0.6223,11.7636,152.5074
995,40,11,0.6219,13.0034,154.1672
996,29,7,0.6215,13.4916,149.0472
997,42,11,0.6211,12.8468,151.1173
998,62,14,0.6208,12.9708,149.9677
999,53,10,0.6204,9.9762,149.3850
1000,26,7,0.6200,10.3107,148.6261
1001,120,15,0.6196,14.1234,157.9244
1002,63,17,0.6192,11.5418,159.4606
1003,42,11,0.6189,14.7927,151.3287
1004,30,8,0.6185,11.8842,151.8898
1005,89,14,0.6181,12.8036,165.6651
1006,35,8,0.6177,18.2847,150.3298
1007,66,10,0.6173,12.7613,156.9724
1008,219,28,0.6170,11.9558,154.6698
1009,51,12,0.6166,13.9798,165.5370
1010,167,20,0.6162,14.3268,158.5269
1011,34,8,0.6158,14.4493,160.2764
1012,40,11,0.6154,12.7119,149.6180
1013,75,15,0.6151,11.2370,156.1793
1014,37,10,0.6147,12.4940,152.9628
1015,103,15,0.6143,11.8241,155.6787
1016,46,12,0.6139,16.5117,152.2364
1017,35,11,0.6135,9.7938,155.4339
1018,79,14,0.6132,10.2196,160.1256
1019,70,12,0.6128,11.4176,156.7260
1020,137,20,0.6124,10.7482,152.0838
1021,44,12,0.6120,11.4157,163.2579
1022,40,11,0.6116,10.0016,156.2654
1023,34,12,0.6113,12.1947,148.3127
1024,36,9,0.6109,11.1602,151.5663
1025,182,19,0.6105,12.7217,161.9482
1026,38,10,0.6101,10.9966,157.3713
1027,45,13,0.6097,12.0987,157.4411
1028,81,15,0.6094,9.2516,165.3028
1029,34,8,0.6090,14.1167,153.3074
1030,58,11,0.6086,12.1128,156.3533
1031,59,13,0.6082,9.6137,164.6582
1032,39,10,0.6078,14.0417,159.6567
1033,42,11,0.6075,10.1736,158.6123
1034,90,15,0.6071,16.4396,167.7344
1035,54,9,0.6067,12.6330,165.2394
1036,44,11,0.6063,11.3736,155.0282
1037,52,12,0.6059,12.7813,152.1933
1038,60,13,0.6056,12.5545,151.8592
1039,105,17,0.6052,11.1603,160.9629
1040,58,12,0.6048,11.2422,151.7322
1041,57,12,0.6044,14.7942,157.1086
1042,30,7,0.6040,11.0675,155.7268
1043,39,10,0.6037,12.6003,152.5988
1044,67,11,0.6033,7.0924,156.6829
1045,41,10,0.6029,11.2229,157.2487
1046,41,11,0.6025,14.9742,159.3932
1047,52,9,0.6021,12.3455,165.3653
1048,152,15,0.6018,14.0227,162.1252
1049,43,11,0.6014,12.8211,160.3281
1050,55,11,0.6010,14.4485,174.8897
1051,102,14,0.6006,17.9673,161.6541
1052,76,13,0.6002,13.8555,156.2409
1053,62,13,0.5999,14.3296,164.5831
1054,60,12,0.5995,13.3604,158.4952
1055,36,9,0.5991,16.1704,169.0700
1056,50,10,0.5987,14.3178,170.5355
1057,81,15,0.5983,12.8833,166.9283
1058,56,13,0.5980,11.9107,159.7740
1059,36,10,0.5976,11.1721,171.9095
1060,39,9,0.5972,13.3012,174.0656
1061,63,11,0.5968,10.5200,173.1145
1062,40,9,0.5964,15.5454,169.3741
1063,55,11,0.5961,11.1744,163.8583
1064,34,9,0.5957,16.8612,157.0521
1065,45,12,0.5953,11.6565,163.8461
1066,52,12,0.5949,14.0619,161.1300
1067,36,9,0.5945,17.6414,161.0020
1068,39,10,0.5942,16.7764,164.7029
1069,57,11,0.5938,13.0038,162.5833
1070,164,21,0.5934,14.8419,173.5300
1071,45,11,0.5930,14.9716,164.0638
1072,121,16,0.5926,11.6257,161.6481
1073,53,10,0.5923,13.7615,166.4336
1074,41,10,0.5919,10.3426,162.7507
1075,44,12,0.5915,12.9164,170.2733
1076,263,24,0.5911,14.1493,165.2412
1077,39,9,0.5907,12.1726,169.0199
1078,64,16,0.5904,12.9323,168.6603
1079,31,8,0.5900,13.7192,159.2726
1080,33,9,0.5896,12.9086,160.3886
1081,73,13,0.5892,11.7795,167.6024
1082,44,12,0.5888,12.3056,170.5080
1083,41,10,0.5885,10.2117,159.9812
1084,52,10,0.5881,17.4583,159.4704
1085,27,7,0.5877,13.6036,157.2174
1086,41,9,0.5873,12.5232,158.9062
1087,79,15,0.5869,13.1120,167.1837
1088,57,14,0.5866,14.4763,161.2956
1089,87,15,0.5862,8.6688,166.8571
1090,80,13,0.5858,11.6148,166.9441
1091,61,13,0.5854,12.2001,169.0170
1092,33,8,0.5850,13.9526,174.0970
1093,33,9,0.5847,14.5803,171.8894
1094,35,8,0.5843,17.6268,171.1166
1095,72,16,0.5839,13.1742,170.6413
1096,217,19,0.5835,12.0584,180.9038
1097,31,7,0.5831,16.3233,174.7160
1098,31,8,0.5828,14.7344,173.1507
1099,33,10,0.5824,17.7746,174.9933
1100,115,14,0.5820,11.4994,173.2494
1101,86,13,0.5816,11.3531,173.6395
1102,117,17,0.5812,13.3670,176.4745
1103,55,12,0.5809,15.2004,174.1210
1104,34,8,0.5805,11.9698,175.4931
1105,86,14,0.5801,15.6869,174.5024
1106,221,18,0.5797,11.3514,174.4837
1107,38,9,0.5793,15.4915,177.5631
1108,40,11,0.5790,13.8610,166.4268
1109,61,16,0.5786,11.2472,178.8890
1110,48,10,0.5782,11.2934,166.1759
1111,34,7,0.5778,12.2086,173.0522
1112,80,11,0.5774,23.1933,169.0755
1113,57,12,0.5771,14.7360,168.3039
1114,37,8,0.5767,7.6596,173.0078
1115,89,14,0.5763,13.3400,180.3464
1116,51,9,0.5759,14.5553,174.4241
1117,47,9,0.5755,10.6100,169.7682
1118,41,11,0.5752,14.2525,169.6179
1119,61,12,0.5748,13.7250,173.3021
1120,426,21,0.5744,14.2556,163.6793
1121,76,15,0.5740,16.7655,171.0114
1122,52,9,0.5736,14.1768,173.9117
1123,57,11,0.5733,14.4709,172.9540
1124,75,14,0.5729,17.5664,173.7805
1125,26,6,0.5725,12.8349,170.4575
1126,63,14,0.5721,13.0972,173.3291
1127,94,19,0.5717,14.6155,180.0431
1128,72,12,0.5714,12.9279,173.1496
1129,58,12,0.5710,9.9695,168.3391
1130,28,7,0.5706,18.4802,177.9028
1131,44,12,0.5702,13.3385,169.7610
1132,37,10,0.5698,9.7747,170.6248
1133,58,11,0.5695,15.9090,168.9050
1134,50,9,0.5691,8.6597,174.4224
1135,233,23,0.5687,15.7937,180.8843
1136,74,15,0.5683,14.1802,173.5408
1137,292,21,0.5679,15.5089,178.5680
1138,34,7,0.5676,12.5268,182.1589
1139,87,15,0.5672,16.9249,181.3161
1140,133,18,0.5668,13.6961,190.9232
1141,36,10,0.5664,13.7491,178.7387
1142,76,15,0.5660,13.0419,176.1952
1143,88,14,0.5657,17.2872,180.5460
1144,28,7,0.5653,12.2509,180.5910
1145,38,9,0.5649,12.6285,182.3156
1146,54,13,0.5645,14.4123,175.9551
1147,45,12,0.5641,12.8340,183.5684
1148,32,8,0.5638,12.6268,175.7070
1149,127,15,0.5634,14.4615,186.9853
1150,79,11,0.5630,15.0149,175.2002
1151,33,8,0.5626,12.4218,179.0753
1152,54,12,0.5622,12.9516,179.1389
1153,52,11,0.5619,13.0071,168.6466
1154,59,12,0.5615,10.7687,178.9899
1155,37,9,0.5611,16.9896,180.4791
1156,90,19,0.5607,9.7053,184.2822
1157,39,10,0.5603,9.6568,181.5648
1158,40,11,0.5600,14.6028,186.1838
1159,77,12,0.5596,14.2935,185.5367
1160,39,10,0.5592,16.4151,184.4604
1161,165,18,0.5588,12.6229,181.9886
1162,72,16,0.5584,15.5559,177.0833
1163,41,11,0.5581,15.4370,177.7923
1164,38,10,0.5577,9.7293,177.4462
1165,42,11,0.5573,12.4691,181.3500
1166,309,20,0.5569,11.5283,182.2391
1167,34,10,0.5565,13.4123,175.7834
1168,52,12,0.5562,13.3889,177.7637
1169,86,15,0.5558,13.4927,184.5553
1170,42,12,0.5554,14.8901,183.2245
1171,56,12,0.5550,13.6540,185.7284
1172,55,12,0.5546,14.2573,185.6067
1173,82,17,0.5543,15.1299,184.4097
1174,119,13,0.5539,16.9335,188.8430
1175,72,10,0.5535,13.4298,187.8485
1176,35,9,0.5531,14.5943,188.6546
1177,60,15,0.5527,16.2693,190.1215
1178,41,10,0.5524,10.8585,190.1100
1179,32,8,0.5520,14.4309,192.5996
1180,46,12,0.5516,11.9071,190.8230
1181,53,11,0.5512,12.0445,189.6447
1182,30,7,0.5508,12.0688,187.6675
1183,37,9,0.5505,17.2977,190.9095
1184,301,20,0.5501,14.6298,195.0315
1185,39,10,0.5497,15.7085,189.9998
1186,23,6,0.5493,8.7808,180.3142
1187,43,11,0.5489,19.2946,182.4221
1188,85,13,0.5486,10.5584,192.6384
1189,53,9,0.5482,16.6244,188.3993
1190,28,6,0.5478,11.8255,188.5315
1191,54,13,0.5474,11.8373,186.9346
1192,103,13,0.5470,15.5741,187.1671
1193,38,11,0.5467,19.4919,180.2077
1194,37,10,0.5463,10.4416,188.2336
1195,37,9,0.5459,14.6920,191.5048
1196,36,7,0.5455,18.5481,178.4982
1197,43,11,0.5451,14.8648,182.7836
1198,28,7,0.5448,11.1064,184.2499
1199,45,10,0.5444,14.0050,179.9325
1200,65,17,0.5440,14.1546,191.8575
1201,42,13,0.5436,17.3156,186.2747
1202,159,16,0.5432,10.8021,193.6213
1203,40,10,0.5429,12.4748,185.9405
1204,103,16,0.5425,14.8429,187.9135
1205,46,12,0.5421,12.0185,186.8589
1206,39,13,0.5417,10.9297,184.6822
1207,52,11,0.5413,13.5680,185.4099
1208,33,9,0.5410,14.6083,187.1347
1209,56,13,0.5406,19.5360,188.3108
1210,61,12,0.5402,12.7789,186.6045
1211,27,7,0.5398,16.8363,183.5881
1212,250,27,0.5394,15.7627,194.1242
1213,46,10,0.5391,10.4458,190.2363
1214,372,22,0.5387,10.7692,194.3416
1215,59,13,0.5383,14.8497,183.4081
1216,55,11,0.5379,18.4980,187.0009
1217,54,11,0.5375,13.1813,193.5755
1218,45,12,0.5372,12.7417,189.2752
1219,41,11,0.5368,16.1272,199.1874
1220,64,14,0.5364,12.3164,194.1427
1221,35,9,0.5360,8.3227,189.8869
1222,36,9,0.5356,16.9327,195.8030
1223,55,12,0.5353,13.3112,196.3121
1224,57,11,0.5349,16.4482,200.4145
1225,71,15,0.5345,13.7029,192.5652
1226,33,8,0.5341,16.2426,194.2353
1227,58,13,0.5337,11.2350,192.6637
1228,30,7,0.5334,8.6913,192.5401
1229,39,10,0.5330,14.5014,189.9513
1230,55,10,0.5326,14.9764,197.4358
1231,43,10,0.5322,14.4113,189.2026
1232,82,14,0.5318,14.4605,194.3010
1233,37,10,0.5315,12.0371,199.8932
1234,37,10,0.5311,18.3346,196.0684
1235,42,11,0.5307,15.0269,193.8669
1236,39,10,0.5303,15.7624,196.7677
1237,105,11,0.5299,13.1885,193.7903
1238,56,12,0.5296,12.4460,191.5730
1239,36,8,0.5292,11.0207,192.8474
1240,29,7,0.5288,19.5392,191.1215
1241,57,11,0.5284,11.9157,188.9051
1242,76,11,0.5280,20.5280,194.0637
1243,90,16,0.5277,16.1636,203.1253
1244,37,12,0.5273,14.0812,191.8783
1245,37,11,0.5269,12.3466,191.0978
1246,52,10,0.5265,16.1215,191.3271
1247,43,12,0.5261,17.4627,189.4987
1248,125,18,0.5258,15.3194,196.8180
1249,108,19,0.5254,15.9388,199.9713
1250,42,7,0.5250,15.0426,191.6326
1251,44,11,0.5246,14.1067,203.6079
1252,42,10,0.5242,18.8454,196.1242
1253,58,14,0.5239,12.4248,195.0669
1254,61,11,0.5235,11.5625,199.9075
1255,55,11,0.5231,13.8982,197.7842
1256,102,14,0.5227,15.0352,199.0928
1257,29,8,0.5223,15.0818,189.6707
1258,43,10,0.5220,12.6940,197.5749
1259,62,15,0.5216,17.0946,198.2900
1260,38,8,0.5212,19.7716,198.5728
1261,79,14,0.5208,19.4074,211.7149
1262,44,11,0.5204,14.1701,198.5477
1263,58,12,0.5201,17.3788,199.9556
1264,94,16,0.5197,13.0847,205.2273
1265,84,14,0.5193,13.2987,207.7372
1266,47,9,0.5189,10.2732,199.1657
1267,57,15,0.5185,12.4133,204.5437
1268,43,10,0.5182,21.8499,202.9517
1269,109,18,0.5178,14.1304,208.4446
1270,91,15,0.5174,11.3772,211.9788
1271,32,8,0.5170,9.9231,192.7965
1272,42,11,0.5166,15.6671,197.8177
1273,18,4,0.5163,10.4428,193.7458
1274,57,13,0.5159,12.8119,201.9001
1275,36,8,0.5155,14.5468,203.1198
1276,74,13,0.5151,14.6416,208.4383
1277,37,9,0.5147,11.7651,204.4399
1278,48,10,0.5144,14.7105,195.6839
1279,124,16,0.5140,14.4729,207.9007
1280,32,8,0.5136,18.4587,201.0195
1281,30,8,0.5132,12.6590,206.1665
1282,36,11,0.5128,16.4516,201.3827
1283,65,14,0.5125,11.3952,203.2483
1284,31,8,0.5121,18.7820,194.8373
1285,45,10,0.5117,13.4196,203.9125
1286,48,9,0.5113,17.2603,195.2123
1287,31,9,0.5109,11.9393,195.6201
1288,63,12,0.5106,14.9459,204.2397
1289,56,11,0.5102,15.6704,208.8434
1290,34,8,0.5098,19.1340,201.8821
1291,167,16,0.5094,16.3414,204.7148
1292,35,9,0.5090,15.2748,199.0501
1293,32,7,0.5087,18.0059,198.4549
1294,38,10,0.5083,11.4492,204.5627
1295,80,13,0.5079,13.6897,207.7027
1296,35,9,0.5075,10.4217,192.7039
1297,54,11,0.5071,18.7483,209.8173
1298,34,9,0.5068,13.1293,194.7364
1299,32,8,0.5064,11.4943,199.1081
1300,32,7,0.5060,14.3181,199.6883
1301,41,11,0.5056,21.0221,202.5347
1302,37,11,0.5052,13.6489,205.5562
1303,62,14,0.5049,10.7806,202.0434
1304,40,10,0.5045,10.2887,200.7672
1305,33,7,0.5041,12.4599,205.7457
1306,33,7,0.5037,17.5790,200.1427
1307,96,17,0.5033,14.7615,216.8602
1308,83,15,0.5030,16.1408,204.3766
1309,42,10,0.5026,12.8529,215.8748
1310,33,8,0.5022,16.0024,215.2549
1311,81,13,0.5018,14.5987,211.7038
1312,32,8,0.5014,13.2811,213.1485
1313,55,12,0.5011,12.7975,211.0006
1314,56,11,0.5007,12.0179,207.8563
