seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,1751,17,16,48,0.1356749067096697,2.306473414064385
5001,3498,23,24,72,0.12181792592629791,3.0454481481574476
5002,6544,31,38,114,0.13468941397970924,5.2528871452086605
5003,2025,18,17,51,0.15640494938512953,2.8152890889323317
5004,970,9,13,39,0.1492369769382224,2.0893176771351136
5005,2731,22,16,48,0.09530824816936408,1.6202402188791893
5006,1509,16,13,39,0.11644845171498933,1.6302783240098506
5007,4528,21,42,126,0.10983208288184129,4.722779563919175
5008,3447,17,33,99,0.08247492923777934,2.8041475940844975
5009,2288,20,15,45,0.09807524962525349,1.5692039940040559
5010,7525,29,36,108,0.10364139740153946,3.83473170385696
5011,3056,20,23,69,0.10664249692005494,2.5594199260813184
5012,1110,8,19,57,0.09959988789878,1.8923978700768203
5013,4351,25,27,81,0.13657342685162024,3.8240559518453665
5014,1151,13,12,36,0.0887090630712919,1.1532178199267946
5015,691,9,12,36,0.13302164399647154,1.5962597279576585
5016,8587,28,39,117,0.13842046107602074,5.536818443040829
5017,650,10,9,27,0.13215149880270474,1.3215149880270474
5018,282,6,5,15,0.1257754708349239,0.7546528250095434
5019,2422,20,20,60,0.11143125109429959,2.3400562729802914
5020,10629,33,47,141,0.11113350316494082,5.33440815191716
5021,3251,22,24,72,0.08881985615938902,2.2204964039847255
5022,307,6,7,21,0.0923797828872921,0.7390382630983368
5023,6205,31,35,105,0.09433695433674277,3.3961303561227396
5024,5883,33,23,69,0.10546190956728937,2.4256239200476557
5025,810,9,13,39,0.11352090172087108,1.5892926240921952
5026,373,7,7,21,0.10465165626374073,0.8372132501099259
5027,57,1,3,9,0.11645441975269932,0.4658176790107973
5028,185,4,6,18,0.11492069444752165,0.8044448611326516
5029,4812,26,32,96,0.09931961348400253,3.2775472449720837
5030,2638,21,18,54,0.09760744094628056,1.8545413779793307
5031,133,3,5,15,0.12084965732841131,0.7250979439704679
5032,498,8,9,27,0.1477929605927784,1.477929605927784
5033,449,8,7,21,0.13153817073907703,1.0523053659126163
5034,1003,10,15,45,0.13646376469478128,2.1834202351165004
5035,654,10,9,27,0.13060505220200866,1.3060505220200866
5036,4606,29,22,66,0.16690600865378813,3.838838199037127
5037,910,10,13,39,0.10579649777667198,1.4811509688734077
5038,7881,24,49,147,0.12001739050261677,6.000869525130838
5039,5479,26,32,96,0.11534892702404635,3.8065145917935297
5040,12411,32,68,204,0.08838978421746119,6.098895111004822
5041,6136,27,39,117,0.11658165235276101,4.6632660941104405
5042,7921,37,37,111,0.1104831432871594,4.198359444912057
5043,17786,37,91,273,0.12928288381384767,11.894025310873985
5044,593,9,10,30,0.12672915537206625,1.3940207090927288
