episode,score,steps,epsilon,loss,avg_q
10945,25,6,0.4801,34.1703,500.6566
10946,103,14,0.4801,34.4157,357.8825
10947,70,14,0.4800,31.6905,362.3564
10948,213,18,0.4800,32.3316,374.5489
10949,38,11,0.4799,33.9127,492.3273
10950,31,7,0.4799,35.1701,389.4750
10951,39,10,0.4798,41.8880,436.0046
10952,31,8,0.4798,37.9358,431.0907
10953,63,13,0.4797,36.3425,447.3090
10954,116,14,0.4797,31.7328,368.2769
10955,89,15,0.4796,37.6895,449.1812
10956,97,17,0.4796,30.0427,419.6669
10957,70,14,0.4795,37.6737,317.7583
10958,45,8,0.4795,35.7988,392.7830
10959,121,16,0.4794,34.8482,431.8464
10960,66,12,0.4794,30.6811,479.0412
10961,78,15,0.4794,38.2770,504.9014
10962,218,20,0.4793,42.1143,515.8796
10963,188,20,0.4793,35.3054,429.8798
10964,70,12,0.4792,40.4468,458.7631
10965,33,8,0.4792,42.2641,463.0302
10966,58,13,0.4791,37.9004,449.8743
10967,40,11,0.4791,40.0178,484.1689
10968,34,8,0.4790,39.4933,447.5190
10969,37,10,0.4790,38.5293,482.1592
10970,35,8,0.4789,40.3443,424.6654
10971,33,7,0.4789,40.2915,480.7252
10972,43,10,0.4788,38.4393,453.3089
10973,57,12,0.4788,36.1546,334.9624
10974,49,10,0.4787,33.5760,469.2117
10975,64,15,0.4787,35.9031,435.2978
10976,76,16,0.4786,38.8943,445.4743
10977,38,12,0.4786,40.3509,377.8532
10978,43,10,0.4785,37.5575,399.8791
10979,122,15,0.4785,35.3152,406.9318
10980,75,11,0.4784,40.9164,377.5325
10981,42,12,0.4784,31.3400,442.8190
10982,143,18,0.4784,39.6773,451.8567
10983,41,10,0.4783,32.1433,479.8949
10984,55,13,0.4783,32.3755,476.0742
10985,160,20,0.4782,36.3918,419.8572
10986,62,12,0.4782,31.3070,452.0277
10987,47,10,0.4781,36.5823,482.1494
10988,37,8,0.4781,38.5216,394.2209
10989,64,14,0.4780,39.3684,381.2028
10990,86,13,0.4780,32.5239,439.1665
10991,41,10,0.4779,39.0888,437.2137
10992,110,15,0.4779,35.7255,418.8153
10993,40,9,0.4778,39.8800,441.6051
10994,55,11,0.4778,40.0239,456.2197
10995,157,18,0.4777,40.4581,477.2581
10996,45,9,0.4777,36.6739,443.5372
10997,56,12,0.4776,35.9170,414.7790
10998,31,9,0.4776,34.9264,442.8566
10999,47,10,0.4775,33.0145,494.0919
11000,120,17,0.4775,35.7929,476.1069
11001,58,12,0.4775,39.2593,496.1990
11002,85,14,0.4774,36.8815,467.8304
11003,53,9,0.4774,40.7421,452.7666
11004,44,11,0.4773,40.4450,385.2796
11005,50,10,0.4773,37.1167,414.2476
11006,40,11,0.4772,35.2158,462.4558
11007,37,10,0.4772,34.1262,435.9419
11008,41,12,0.4771,35.7646,423.6263
11009,63,13,0.4771,43.4910,438.9410
11010,235,21,0.4770,37.4047,408.0040
11011,135,18,0.4770,34.4622,316.0397
11012,48,12,0.4769,37.2229,309.3975
11013,56,13,0.4769,33.6276,416.4645
11014,35,10,0.4768,34.9194,491.7603
11015,58,12,0.4768,36.6180,458.8553
11016,55,11,0.4767,33.7922,403.3691
11017,55,11,0.4767,38.7592,461.2733
11018,52,7,0.4766,36.8084,405.4949
11019,86,13,0.4766,35.6023,367.5360
11020,83,14,0.4766,35.4638,448.6632
11021,54,14,0.4765,36.2161,419.3015
11022,25,6,0.4765,36.5645,503.9070
11023,35,8,0.4764,29.7263,417.9485
11024,89,15,0.4764,34.8203,459.6810
11025,89,15,0.4763,35.0878,464.2611
11026,40,9,0.4763,37.4858,425.9139
11027,232,20,0.4762,36.4766,390.1007
11028,50,9,0.4762,40.4419,391.5720
11029,37,8,0.4761,36.1897,446.6216
11030,47,8,0.4761,29.8397,420.5938
11031,115,16,0.4760,29.3863,445.1622
11032,35,9,0.4760,31.1726,451.9402
11033,74,15,0.4759,33.3846,393.2285
11034,42,11,0.4759,33.7847,465.8071
11035,121,15,0.4758,39.9360,292.2796
11036,59,12,0.4758,31.2474,453.0196
11037,32,8,0.4757,27.0097,433.8462
11038,36,8,0.4757,37.0274,450.1665
11039,54,12,0.4756,32.1518,462.3400
11040,62,14,0.4756,31.7925,415.6487
11041,100,16,0.4756,34.8403,452.0786
11042,40,11,0.4755,34.6315,488.8828
11043,31,8,0.4755,41.7324,357.4995
11044,35,9,0.4754,39.4420,473.1210
11045,93,18,0.4754,39.5355,352.8393
11046,41,11,0.4753,38.6916,479.6971
11047,49,10,0.4753,42.5191,421.9523
11048,37,8,0.4752,33.7142,404.1299
11049,57,12,0.4752,35.3314,395.0439
11050,34,9,0.4751,30.0684,422.2436
11051,48,9,0.4751,34.4668,439.7563
11052,38,8,0.4750,33.3496,391.4434
11053,38,10,0.4750,39.5914,391.7857
11054,33,9,0.4749,31.7581,450.4081
11055,65,13,0.4749,32.8281,403.9559
11056,55,12,0.4748,33.4246,454.2421
11057,67,15,0.4748,33.8673,451.3590
11058,40,9,0.4747,28.8844,503.0256
11059,39,10,0.4747,35.7088,395.8084
11060,55,12,0.4747,32.2890,427.6761
11061,511,32,0.4746,33.1291,324.5529
11062,51,10,0.4746,35.6884,483.9329
11063,80,16,0.4745,31.4021,398.2813
11064,47,12,0.4745,34.3854,460.3671
11065,80,13,0.4744,33.7995,506.8223
11066,34,9,0.4744,29.1764,515.5975
11067,91,16,0.4743,31.3726,390.8455
11068,57,14,0.4743,34.6514,453.4643
11069,82,15,0.4742,34.6612,314.8867
11070,60,13,0.4742,31.7443,375.3169
11071,104,17,0.4741,36.6569,415.0880
11072,50,10,0.4741,34.1591,379.9437
11073,36,9,0.4740,36.2427,351.5113
11074,38,9,0.4740,30.6638,453.3129
11075,31,10,0.4739,32.5368,432.6071
11076,55,13,0.4739,30.9193,383.9376
11077,58,12,0.4738,30.9698,438.4215
11078,56,12,0.4738,32.5532,444.4267
11079,111,18,0.4737,34.2768,377.3175
11080,43,12,0.4737,30.2085,360.6216
11081,39,11,0.4737,29.4413,449.2356
11082,38,10,0.4736,32.9027,430.0825
11083,35,9,0.4736,38.3450,451.9074
11084,139,23,0.4735,38.0977,417.1812
11085,55,12,0.4735,36.7714,401.2122
11086,43,11,0.4734,40.8617,362.3550
11087,41,6,0.4734,33.2045,449.9788
11088,124,14,0.4733,33.8402,411.7276
11089,36,10,0.4733,34.1258,474.9385
11090,76,14,0.4732,32.7048,442.9792
11091,123,17,0.4732,35.9739,432.7298
11092,37,9,0.4731,38.6737,432.1233
11093,33,8,0.4731,33.4398,412.5538
11094,93,16,0.4730,39.6493,444.8717
11095,87,13,0.4730,40.3572,405.3260
11096,55,11,0.4729,38.0074,396.9124
11097,46,9,0.4729,37.8846,502.7866
11098,30,6,0.4728,26.2257,422.5737
11099,43,11,0.4728,32.5579,434.9196
11100,80,14,0.4728,39.5825,359.1347
11101,77,15,0.4727,35.5183,493.0132
11102,29,7,0.4727,40.1245,474.9450
11103,35,9,0.4726,38.2508,426.9391
11104,41,11,0.4726,38.9615,440.1931
11105,34,10,0.4725,33.5392,465.1697
11106,53,10,0.4725,31.1581,414.9797
11107,57,12,0.4724,33.2216,455.1378
11108,31,8,0.4724,39.4638,462.1602
11109,56,12,0.4723,32.9511,453.4693
11110,54,9,0.4723,41.8516,387.4581
11111,49,10,0.4722,32.6397,513.7110
11112,38,8,0.4722,35.4807,424.0790
11113,56,11,0.4721,40.7124,507.5410
11114,215,24,0.4721,37.2066,364.5061
11115,37,9,0.4720,37.4276,467.6597
11116,24,7,0.4720,37.8982,457.0432
11117,43,9,0.4719,37.9177,514.5271
11118,29,9,0.4719,41.3941,434.6542
11119,43,10,0.4718,39.1822,430.5453
11120,92,16,0.4718,35.6384,378.5257
11121,76,13,0.4718,37.0607,451.1305
11122,87,14,0.4717,33.7963,447.6578
11123,80,13,0.4717,34.5948,369.9982
11124,51,10,0.4716,33.2589,458.6013
11125,65,13,0.4716,37.1569,441.0494
11126,81,14,0.4715,36.9268,300.1376
11127,29,7,0.4715,34.0832,441.0221
11128,43,11,0.4714,42.1162,460.8546
11129,33,8,0.4714,37.0386,499.6561
11130,57,12,0.4713,37.7867,480.0805
11131,132,21,0.4713,37.6431,370.4628
11132,54,11,0.4712,35.5867,469.1046
11133,38,9,0.4712,36.4314,430.6097
11134,37,10,0.4711,34.5483,361.0867
11135,61,12,0.4711,34.2704,423.4158
11136,79,15,0.4710,37.7000,366.8833
11137,43,12,0.4710,34.9666,449.4909
11138,58,10,0.4709,36.6921,426.5963
11139,58,13,0.4709,31.8736,445.9140
11140,70,14,0.4708,37.2417,419.5569
11141,31,8,0.4708,32.2776,405.8976
11142,34,9,0.4708,33.7608,458.1301
11143,41,11,0.4707,33.8364,292.9026
11144,59,13,0.4707,31.3327,418.7282
11145,43,10,0.4706,38.4369,441.4341
11146,54,10,0.4706,34.5930,462.0006
11147,48,9,0.4705,36.8947,448.5951
11148,41,9,0.4705,33.8369,408.7385
11149,25,6,0.4704,35.1672,381.3856
11150,64,14,0.4704,32.0314,354.0330
11151,53,13,0.4703,35.2491,468.9383
11152,70,12,0.4703,31.8386,342.1778
11153,32,7,0.4702,36.9340,452.2791
11154,34,10,0.4702,33.9447,396.7898
11155,41,10,0.4701,37.6339,416.6809
11156,35,8,0.4701,34.4275,383.4351
11157,72,15,0.4700,40.5536,391.3497
11158,65,13,0.4700,34.9567,471.9356
11159,63,12,0.4699,32.9883,459.9221
11160,36,9,0.4699,37.7236,481.5441
11161,28,7,0.4699,41.8636,468.6891
11162,79,13,0.4698,36.4662,500.9661
11163,53,12,0.4698,34.8789,440.5522
11164,41,9,0.4697,35.8312,381.1803
11165,40,10,0.4697,28.4617,359.8486
11166,59,12,0.4696,32.2996,411.1277
11167,45,11,0.4696,32.3047,391.7790
11168,52,10,0.4695,33.1784,397.9957
11169,54,10,0.4695,33.0969,501.1213
11170,118,15,0.4694,36.6442,439.4044
11171,128,16,0.4694,33.0952,399.3401
11172,42,10,0.4693,31.0575,458.0348
11173,32,7,0.4693,44.6354,449.3184
11174,215,18,0.4692,40.4642,373.5940
11175,34,7,0.4692,33.3138,471.4687
11176,159,15,0.4691,37.6553,322.0527
11177,53,12,0.4691,31.0632,457.9600
11178,49,9,0.4690,32.8535,381.4723
11179,38,9,0.4690,31.5580,421.2395
11180,70,11,0.4689,37.5888,413.9852
11181,71,12,0.4689,34.2136,434.1659
11182,135,20,0.4689,32.0718,335.1334
11183,45,8,0.4688,33.7245,365.3742
11184,46,8,0.4688,36.6087,448.7977
11185,59,13,0.4687,33.2888,460.7908
11186,118,15,0.4687,29.5873,432.8453
11187,37,9,0.4686,32.8733,362.0968
11188,86,14,0.4686,28.8744,469.8588
11189,39,9,0.4685,32.1781,363.0122
11190,61,13,0.4685,32.9404,372.5855
11191,29,8,0.4684,37.2641,479.1960
11192,300,23,0.4684,31.1659,339.2811
11193,43,9,0.4683,33.8468,393.9595
11194,58,11,0.4683,31.7543,417.0766
11195,36,9,0.4682,34.7966,438.1267
11196,162,24,0.4682,32.9308,485.1470
11197,31,7,0.4681,35.8358,450.4495
11198,56,12,0.4681,36.0315,427.5836
11199,58,11,0.4680,34.1089,465.8167
11200,52,11,0.4680,32.0212,432.1403
11201,41,10,0.4680,33.9813,377.6443
11202,51,11,0.4679,33.1396,406.3678
11203,123,15,0.4679,37.7763,457.8441
11204,86,13,0.4678,35.1152,362.3805
11205,158,14,0.4678,31.1803,289.6023
11206,278,30,0.4677,33.9363,376.4147
11207,37,10,0.4677,38.7346,411.7478
11208,36,10,0.4676,35.0590,425.7624
11209,35,7,0.4676,29.3435,446.4186
11210,27,8,0.4675,28.8952,489.9666
11211,259,27,0.4675,31.9356,403.4534
11212,40,10,0.4674,39.8070,387.0993
11213,33,8,0.4674,36.4698,431.7726
11214,33,8,0.4673,39.2218,420.4681
11215,137,16,0.4673,42.4354,380.7401
11216,64,15,0.4672,37.6627,412.8109
11217,35,9,0.4672,45.1910,409.4322
11218,35,8,0.4671,34.1153,399.2845
11219,34,9,0.4671,40.4915,356.3555
11220,57,13,0.4670,34.3122,417.4553
11221,93,15,0.4670,33.9253,416.0404
11222,37,8,0.4670,43.9050,444.9915
11223,84,14,0.4669,39.6854,362.6720
11224,57,12,0.4669,34.8209,446.1878
11225,39,11,0.4668,34.2938,427.5061
11226,27,6,0.4668,43.7762,402.9320
11227,35,8,0.4667,37.5689,434.2284
11228,46,10,0.4667,31.3124,462.6184
11229,35,8,0.4666,34.8697,380.3007
11230,41,9,0.4666,39.8627,419.3239
11231,58,11,0.4665,31.8639,322.6218
11232,171,22,0.4665,36.3567,393.2816
11233,39,13,0.4664,39.5091,392.0467
11234,157,21,0.4664,33.5976,344.0196
11235,59,13,0.4663,41.6887,375.7771
11236,41,10,0.4663,33.6547,396.7257
11237,31,8,0.4662,33.8749,474.0281
11238,33,9,0.4662,35.4893,380.7451
11239,97,15,0.4661,36.4108,309.2181
11240,75,14,0.4661,36.4426,377.7549
11241,39,10,0.4661,32.9549,376.0811
11242,46,11,0.4660,31.7831,359.9137
11243,26,6,0.4660,35.2227,423.5196
11244,57,13,0.4659,35.7988,396.8986
11245,189,21,0.4659,32.9321,427.3179
11246,117,15,0.4658,38.7634,329.6965
11247,108,18,0.4658,33.9673,375.4536
11248,45,11,0.4657,35.2510,404.6410
11249,46,11,0.4657,34.4667,397.7344
11250,120,19,0.4656,39.5654,415.0247
11251,111,19,0.4656,32.1732,283.5180
11252,95,17,0.4655,37.4924,381.2602
11253,59,14,0.4655,40.0408,402.3942
11254,82,13,0.4654,43.2209,404.5048
11255,69,12,0.4654,36.5291,387.2512
11256,43,12,0.4653,40.8067,350.6045
11257,107,16,0.4653,35.3605,338.2199
11258,30,8,0.4652,32.4283,403.3546
11259,50,9,0.4652,36.7277,441.0375
11260,80,16,0.4652,34.7332,355.4177
11261,39,9,0.4651,36.3010,395.3960
11262,79,13,0.4651,38.0679,430.2434
11263,73,14,0.4650,32.8516,383.8110
11264,44,12,0.4650,30.9538,364.1407
11265,37,9,0.4649,34.3895,429.0164
11266,24,6,0.4649,30.3812,444.4985
11267,38,10,0.4648,38.2183,462.2626
11268,24,6,0.4648,27.5938,447.9457
11269,60,13,0.4647,38.6479,362.9235
11270,35,8,0.4647,38.6867,400.8595
11271,115,16,0.4646,27.6868,374.5099
11272,169,19,0.4646,32.4885,364.6726
11273,39,10,0.4645,30.7993,451.5017
11274,55,10,0.4645,33.7629,377.0025
11275,28,7,0.4644,31.2342,445.2858
11276,36,10,0.4644,32.8384,409.4439
11277,39,9,0.4643,38.0270,388.4320
11278,37,8,0.4643,30.1553,429.3787
11279,45,12,0.4642,33.7832,383.5197
11280,37,10,0.4642,31.9114,364.8185
11281,63,13,0.4642,34.7238,324.4040
11282,36,8,0.4641,38.2308,493.7921
11283,91,14,0.4641,35.5729,355.9847
11284,31,8,0.4640,32.2103,441.2054
11285,86,14,0.4640,36.1887,397.9243
11286,40,10,0.4639,34.9804,428.5862
11287,156,17,0.4639,35.6427,463.2204
11288,86,13,0.4638,32.3173,318.6321
11289,36,11,0.4638,33.1448,354.2239
11290,153,20,0.4637,29.6931,447.5250
11291,30,7,0.4637,37.8515,486.3030
11292,25,5,0.4636,25.1863,431.3798
11293,79,14,0.4636,29.1175,399.8171
11294,120,14,0.4635,30.5226,290.6670
11295,107,17,0.4635,36.2174,406.6615
11296,42,12,0.4634,29.1886,458.6839
11297,35,9,0.4634,38.4033,365.0821
11298,74,13,0.4633,36.6144,399.3650
11299,58,13,0.4633,40.0921,391.4259
11300,33,8,0.4633,39.5667,431.2604
11301,32,8,0.4632,35.4410,410.0048
11302,25,7,0.4632,34.5795,463.9302
11303,71,12,0.4631,36.6996,435.7640
11304,59,13,0.4631,32.6841,481.3678
11305,63,15,0.4630,35.6322,386.3414
11306,56,11,0.4630,30.8399,333.7845
11307,37,7,0.4629,34.0862,357.2391
11308,82,13,0.4629,35.0015,409.7149
11309,57,12,0.4628,35.8739,368.0788
11310,79,11,0.4628,31.6723,337.5996
11311,32,9,0.4627,33.4836,418.9760
11312,73,13,0.4627,30.6768,399.2622
11313,29,7,0.4626,29.9924,456.6241
11314,40,10,0.4626,32.8015,403.1429
11315,43,10,0.4625,29.5857,352.3724
11316,40,10,0.4625,34.4140,376.8441
11317,88,14,0.4624,36.1378,399.1732
11318,90,16,0.4624,31.5462,371.5209
11319,123,15,0.4623,31.4055,336.1710
11320,62,12,0.4623,33.7006,395.5790
11321,34,8,0.4623,35.0497,444.5985
11322,75,13,0.4622,30.7714,417.8403
11323,43,11,0.4622,31.4867,328.0914
11324,203,23,0.4621,30.5754,349.0214
11325,58,12,0.4621,37.7876,463.4850
11326,46,12,0.4620,30.7213,404.0270
11327,34,9,0.4620,29.3341,433.3750
11328,91,15,0.4619,31.5446,330.1905
11329,62,14,0.4619,31.9977,412.8815
11330,58,12,0.4618,33.5523,425.9131
11331,39,10,0.4618,31.9626,470.4064
11332,76,11,0.4617,29.5458,328.8387
11333,53,12,0.4617,31.5485,418.4604
11334,73,14,0.4616,31.0009,383.7803
11335,58,12,0.4616,29.8549,417.1895
11336,365,25,0.4615,29.9728,332.2057
11337,67,13,0.4615,32.6686,350.9879
11338,61,12,0.4614,34.8594,398.1939
11339,50,10,0.4614,39.5859,370.6473
11340,55,10,0.4614,38.3599,441.3200
11341,39,9,0.4613,47.5804,460.0794
11342,36,9,0.4613,39.2978,426.8630
11343,71,12,0.4612,37.7699,415.3392
11344,61,12,0.4612,37.6647,358.4659
11345,56,9,0.4611,38.6002,368.4639
11346,37,9,0.4611,34.3346,434.8807
11347,35,9,0.4610,40.7749,384.2651
11348,142,19,0.4610,34.4200,312.6799
11349,37,9,0.4609,39.3791,446.9815
11350,87,14,0.4609,37.0683,337.7064
11351,120,17,0.4608,35.0341,332.5854
11352,53,9,0.4608,36.7335,488.3676
11353,39,9,0.4607,33.6693,355.8231
11354,44,10,0.4607,36.5158,396.1738
11355,29,7,0.4606,32.7884,415.3057
11356,37,10,0.4606,39.1079,349.8160
11357,122,21,0.4605,33.9521,412.2821
11358,29,8,0.4605,33.5290,391.4323
11359,125,16,0.4604,35.2069,263.9847
11360,39,11,0.4604,34.0211,370.2501
11361,31,9,0.4604,32.2318,322.0830
11362,37,9,0.4603,30.0422,394.0438
11363,41,12,0.4603,28.4508,418.2847
11364,62,14,0.4602,32.1087,313.0124
11365,58,11,0.4602,37.2452,368.8545
11366,243,25,0.4601,30.7974,376.2626
11367,47,13,0.4601,30.4022,413.0532
11368,184,20,0.4600,34.1787,361.9101
11369,85,14,0.4600,32.6442,318.1396
11370,29,7,0.4599,40.2464,420.9712
11371,82,14,0.4599,32.6881,300.2031
11372,38,9,0.4598,37.9760,425.7384
11373,70,14,0.4598,36.4749,408.2631
11374,42,12,0.4597,34.0213,413.3207
11375,47,10,0.4597,31.5344,408.8213
11376,34,7,0.4596,33.6493,442.6382
11377,215,18,0.4596,37.2650,360.4231
11378,197,20,0.4595,33.1687,266.0148
11379,40,10,0.4595,29.6553,369.0546
11380,85,15,0.4595,44.8752,402.3658
11381,53,11,0.4594,38.0574,361.6999
11382,157,15,0.4594,40.4012,387.0211
11383,71,14,0.4593,32.9295,434.7175
11384,39,11,0.4593,33.1479,389.6251
11385,127,16,0.4592,34.0994,386.6906
11386,57,13,0.4592,30.5864,396.7973
11387,69,12,0.4591,34.8332,367.2264
11388,35,9,0.4591,34.5633,366.7396
11389,58,10,0.4590,32.4194,392.4319
11390,22,6,0.4590,34.0699,409.7195
11391,56,11,0.4589,34.0473,361.2505
11392,38,9,0.4589,29.2073,392.6896
11393,36,9,0.4588,36.4523,333.5808
11394,35,10,0.4588,34.0265,434.5416
11395,48,14,0.4587,30.5933,323.7773
11396,81,12,0.4587,31.0142,384.9779
11397,34,9,0.4586,27.6533,414.0614
11398,51,10,0.4586,30.7604,353.9823
11399,56,11,0.4585,32.1117,369.5251
11400,80,13,0.4585,32.7856,369.7350
11401,44,10,0.4585,31.7826,392.0384
11402,58,14,0.4584,30.7682,362.1279
11403,52,10,0.4584,32.1690,401.0366
11404,81,15,0.4583,32.6159,406.0592
11405,41,10,0.4583,33.0721,392.3922
11406,54,13,0.4582,32.6966,392.0031
11407,56,13,0.4582,30.5292,381.9770
11408,57,12,0.4581,30.3698,412.0735
11409,45,10,0.4581,32.6399,416.2176
11410,90,15,0.4580,34.0923,416.0134
11411,54,11,0.4580,33.9143,294.0963
11412,51,10,0.4579,33.8361,392.8884
11413,84,13,0.4579,31.4429,390.2090
11414,117,14,0.4578,34.0075,329.1403
11415,39,9,0.4578,29.2291,408.1412
11416,40,11,0.4577,27.9758,325.5086
11417,60,11,0.4577,30.8427,359.2896
11418,153,17,0.4576,30.4414,394.2641
11419,37,8,0.4576,33.0731,337.5078
11420,60,13,0.4576,31.5477,389.7693
11421,30,7,0.4575,31.7261,377.9340
11422,53,11,0.4575,38.0987,322.3616
11423,58,11,0.4574,35.3752,383.6042
11424,25,7,0.4574,35.4284,360.0130
11425,125,17,0.4573,35.0866,390.7380
11426,78,11,0.4573,35.1983,397.9576
11427,106,17,0.4572,31.6977,309.0991
11428,57,12,0.4572,28.7888,362.6415
11429,80,15,0.4571,29.8800,382.2737
11430,34,8,0.4571,33.3422,398.3033
11431,37,9,0.4570,26.4448,363.2510
11432,56,11,0.4570,28.4355,324.0678
11433,39,9,0.4569,26.6909,399.9459
11434,55,13,0.4569,29.8742,390.5149
11435,27,8,0.4568,31.1795,413.3656
11436,58,12,0.4568,31.7124,366.4808
11437,59,11,0.4567,33.3236,339.6531
11438,51,8,0.4567,28.8557,393.3454
11439,39,10,0.4566,26.3277,317.7524
11440,80,15,0.4566,31.6258,383.2778
11441,122,16,0.4566,30.4075,388.5159
11442,200,19,0.4565,29.3513,272.4599
11443,36,8,0.4565,32.3017,357.7414
11444,44,10,0.4564,34.8266,431.9834
11445,38,10,0.4564,29.0807,306.6847
11446,60,13,0.4563,32.0282,343.7861
11447,58,14,0.4563,31.0903,400.1294
11448,82,13,0.4562,25.1147,326.3156
11449,58,13,0.4562,31.2623,413.4178
11450,43,11,0.4561,29.5243,312.0724
11451,50,12,0.4561,30.6990,433.8135
11452,42,12,0.4560,30.0550,321.6641
11453,40,11,0.4560,28.6367,253.9772
11454,33,9,0.4559,24.5296,410.4237
11455,42,10,0.4559,30.9297,398.9201
11456,53,11,0.4558,25.9438,416.8315
11457,83,14,0.4558,35.6319,268.8360
11458,44,11,0.4557,29.3800,320.8254
11459,98,17,0.4557,30.2397,274.6881
11460,40,9,0.4557,25.9697,291.8377
11461,105,19,0.4556,29.2219,301.9319
11462,49,11,0.4556,27.3244,417.5634
11463,33,8,0.4555,24.7158,367.0573
11464,31,9,0.4555,30.8954,457.8749
11465,38,9,0.4554,33.3511,443.7212
11466,40,10,0.4554,39.2953,405.2137
11467,83,12,0.4553,42.3912,305.8714
11468,27,7,0.4553,35.7397,403.7439
11469,45,11,0.4552,34.1269,415.4214
11470,60,11,0.4552,34.3579,330.6007
11471,33,8,0.4551,35.5251,361.4969
11472,62,13,0.4551,39.6947,324.8824
11473,37,10,0.4550,35.9453,372.0701
11474,35,9,0.4550,34.9604,388.2616
11475,40,11,0.4549,37.6543,366.4824
11476,55,12,0.4549,36.1426,375.8451
11477,34,9,0.4548,34.8835,430.4752
11478,41,10,0.4548,28.8250,321.3251
11479,222,20,0.4547,37.8696,337.3862
11480,39,10,0.4547,36.9349,371.2861
11481,59,12,0.4547,32.2892,386.2726
11482,33,8,0.4546,27.9598,329.9906
11483,28,7,0.4546,29.9502,403.8222
11484,36,10,0.4545,35.1407,401.5519
11485,39,12,0.4545,33.4354,313.1252
11486,65,13,0.4544,28.8122,337.6662
11487,35,9,0.4544,33.1394,370.6596
11488,115,12,0.4543,36.8387,381.9952
11489,56,12,0.4543,32.0733,327.2769
11490,53,11,0.4542,32.8928,370.5190
11491,61,11,0.4542,32.4333,361.9643
11492,45,11,0.4541,32.0618,408.2652
11493,45,11,0.4541,31.9312,312.1962
11494,54,11,0.4540,29.0624,389.6724
11495,38,9,0.4540,33.3956,382.7564
11496,33,10,0.4539,31.2753,328.4901
11497,59,13,0.4539,30.0428,352.3172
11498,36,8,0.4538,38.3792,425.4679
11499,41,10,0.4538,30.7794,360.7771
11500,43,10,0.4538,30.9334,281.4740
11501,33,6,0.4537,31.4960,417.8860
11502,35,10,0.4537,31.4873,380.8391
11503,63,14,0.4536,31.6544,389.7138
11504,41,10,0.4536,31.1798,361.8188
11505,292,25,0.4535,31.9504,303.7731
11506,33,9,0.4535,28.1004,447.3853
11507,50,10,0.4534,35.3974,434.1803
11508,55,11,0.4534,32.1631,326.9208
11509,126,16,0.4533,29.8583,356.7563
11510,126,17,0.4533,31.3545,326.1953
11511,40,10,0.4532,44.4023,345.4019
11512,76,15,0.4532,35.9535,387.8035
11513,41,11,0.4531,31.9793,403.4169
11514,36,10,0.4531,35.0659,338.5037
11515,26,6,0.4530,32.3792,447.2244
11516,45,10,0.4530,38.0572,367.4748
11517,44,11,0.4529,31.5518,398.0929
11518,64,12,0.4529,34.4432,287.7397
11519,62,14,0.4528,30.9926,375.4240
11520,56,11,0.4528,35.1238,368.8844
11521,43,13,0.4528,32.2448,279.7897
11522,54,10,0.4527,27.2698,353.6463
11523,33,8,0.4527,25.8043,341.1268
11524,39,11,0.4526,33.0807,441.4617
11525,38,9,0.4526,32.6554,412.4085
11526,54,11,0.4525,25.7820,400.1713
11527,89,17,0.4525,33.1329,338.7066
11528,105,17,0.4524,29.5337,274.2841
11529,57,11,0.4524,33.6866,366.1003
11530,41,9,0.4523,35.4954,380.9466
11531,51,11,0.4523,33.1751,344.1644
11532,171,18,0.4522,32.2021,349.2627
11533,148,23,0.4522,29.8090,328.1716
11534,54,11,0.4521,30.8910,405.1968
11535,49,10,0.4521,32.4723,421.1420
11536,43,11,0.4520,28.4902,411.5290
11537,75,14,0.4520,28.1258,340.7846
11538,53,10,0.4519,29.7916,271.8675
11539,31,9,0.4519,29.4455,388.4655
11540,74,14,0.4519,36.1712,378.6361
11541,92,17,0.4518,33.0644,268.8281
11542,89,14,0.4518,28.6547,318.9293
11543,73,12,0.4517,31.5032,384.1618
11544,41,11,0.4517,38.9328,298.1081
11545,178,17,0.4516,28.3224,337.5914
11546,121,15,0.4516,30.1956,318.7796
11547,55,12,0.4515,30.9886,361.4267
11548,55,11,0.4515,27.5670,408.2972
11549,73,12,0.4514,33.2300,359.5387
11550,79,12,0.4514,33.1470,314.2162
11551,120,16,0.4513,32.6893,272.0210
11552,37,10,0.4513,35.3198,361.5751
11553,61,13,0.4512,41.4686,350.9929
11554,72,14,0.4512,36.6409,439.3465
11555,41,12,0.4511,30.8332,360.1713
11556,39,10,0.4511,34.6886,372.1104
11557,90,12,0.4510,32.8249,358.5432
11558,41,10,0.4510,28.6409,384.0193
11559,38,10,0.4509,31.0364,407.4763
11560,41,9,0.4509,29.3781,378.7396
11561,73,10,0.4509,31.0035,404.4555
11562,35,9,0.4508,29.5772,345.1853
11563,62,12,0.4508,30.5395,285.5106
11564,39,10,0.4507,28.1386,392.1406
11565,78,16,0.4507,32.1446,398.4702
11566,58,12,0.4506,27.9558,363.4133
11567,41,14,0.4506,26.9179,418.4196
11568,211,24,0.4505,28.4399,312.8671
11569,44,12,0.4505,27.6643,429.0364
11570,45,9,0.4504,28.6143,414.6494
11571,59,10,0.4504,29.4819,328.7661
11572,51,11,0.4503,24.6291,354.5784
11573,54,11,0.4503,28.3507,418.4500
11574,33,8,0.4502,26.6453,419.4165
11575,56,12,0.4502,25.9829,430.7043
11576,57,12,0.4501,29.6534,313.1606
11577,35,9,0.4501,27.5676,388.3794
11578,60,13,0.4500,29.4127,301.8123
11579,52,10,0.4500,31.5512,337.6364
