episode,score,steps,epsilon,loss,avg_q
665,39,10,0.7473,8.9554,89.7417
666,24,6,0.7469,9.2889,94.9947
667,131,18,0.7465,9.4774,88.4372
668,40,8,0.7462,8.3960,97.2953
669,28,7,0.7458,10.0099,94.7415
670,131,19,0.7454,11.1580,87.3998
671,43,12,0.7450,9.9266,97.9718
672,50,11,0.7446,13.0146,92.1092
673,54,10,0.7443,9.8802,80.9744
674,50,10,0.7439,10.7584,95.9599
675,62,14,0.7435,9.0235,71.6469
676,32,8,0.7431,9.4855,95.5828
677,61,11,0.7427,10.0268,91.4305
678,36,9,0.7424,9.2947,89.2013
679,80,15,0.7420,10.0231,88.4313
680,37,11,0.7416,8.4856,91.0979
681,54,11,0.7412,10.5622,86.9436
682,28,8,0.7408,12.0213,87.9061
683,36,8,0.7405,11.0190,102.2711
684,38,9,0.7401,13.3529,87.3215
685,32,7,0.7397,8.3354,88.2068
686,94,14,0.7393,10.3108,84.4189
687,39,9,0.7389,9.6468,88.5728
688,62,12,0.7386,8.6302,81.5229
689,58,12,0.7382,9.9163,88.7927
690,62,13,0.7378,10.5608,81.9673
691,35,9,0.7374,10.3593,92.1369
692,33,7,0.7370,13.4706,96.4713
693,41,12,0.7367,10.7193,89.0922
694,40,9,0.7363,10.8217,93.4797
695,65,10,0.7359,9.6047,96.5779
696,81,13,0.7355,9.8622,84.7958
697,42,11,0.7351,10.4924,93.9484
698,61,14,0.7348,11.1706,89.2847
699,55,10,0.7344,9.6510,94.3308
700,40,10,0.7340,8.3121,97.8508
701,55,12,0.7336,11.9890,92.3588
702,61,13,0.7332,10.1976,81.4450
703,56,10,0.7329,11.4055,95.7788
704,37,9,0.7325,9.0007,91.2635
705,33,8,0.7321,9.1161,98.6000
706,42,8,0.7317,11.2227,88.5280
707,34,10,0.7313,10.3672,93.7758
708,55,10,0.7310,10.8822,99.2600
709,77,14,0.7306,10.9791,103.5006
710,51,10,0.7302,10.4004,94.1383
711,61,14,0.7298,10.7056,93.6215
712,43,13,0.7294,10.3970,91.9353
713,61,14,0.7291,12.0372,88.4520
714,19,5,0.7287,10.9414,102.5538
715,53,10,0.7283,10.5438,97.6298
716,79,12,0.7279,11.5653,101.0071
717,42,11,0.7275,8.2162,93.8096
718,30,7,0.7272,11.4617,101.3111
719,33,7,0.7268,11.0581,105.1232
720,214,26,0.7264,11.1031,91.6828
721,60,14,0.7260,8.8716,91.3734
722,39,9,0.7256,10.2166,94.5026
723,57,12,0.7253,13.4005,96.4869
724,182,18,0.7249,10.2230,92.9690
725,40,13,0.7245,10.9574,97.9486
726,38,10,0.7241,10.6424,100.0750
727,82,15,0.7237,11.8207,90.6603
728,37,10,0.7234,8.8874,99.6191
729,29,7,0.7230,7.6332,104.0444
730,207,20,0.7226,10.9049,79.9006
731,20,5,0.7222,10.6582,98.9208
732,34,8,0.7218,9.9328,99.6661
733,75,16,0.7215,9.4201,100.5556
734,105,13,0.7211,10.4334,93.3334
735,31,8,0.7207,9.6426,98.8934
736,65,13,0.7203,9.8668,90.9761
737,55,12,0.7199,10.6428,96.0053
738,46,11,0.7196,9.6315,83.9415
739,34,8,0.7192,7.8672,103.4174
740,83,15,0.7188,8.8706,94.4508
741,34,9,0.7184,9.6862,99.1984
742,66,12,0.7180,10.9036,85.1599
743,59,11,0.7177,14.7947,89.4336
744,37,9,0.7173,10.4753,98.5604
745,58,12,0.7169,9.7670,93.7345
746,34,8,0.7165,8.6620,88.7579
747,56,11,0.7161,12.3592,99.8310
748,36,10,0.7158,10.5209,102.0434
749,31,8,0.7154,9.9346,103.4545
750,122,15,0.7150,11.9214,96.3168
751,55,12,0.7146,10.6049,92.3127
752,41,10,0.7142,9.3263,94.3219
753,154,14,0.7139,12.1044,99.2118
754,42,12,0.7135,9.8946,108.4734
755,18,5,0.7131,11.2075,94.8089
756,26,7,0.7127,9.3924,108.8131
757,84,14,0.7123,11.0734,101.5013
758,28,6,0.7120,8.3132,97.3210
759,39,10,0.7116,11.7570,96.5751
760,36,10,0.7112,12.8803,105.1884
761,59,12,0.7108,12.5690,83.5924
762,35,9,0.7104,11.4452,92.3089
763,46,12,0.7101,8.7113,102.9543
764,24,7,0.7097,8.2424,103.6370
765,46,9,0.7093,9.1240,97.4714
766,40,11,0.7089,10.0368,93.3159
767,47,11,0.7085,8.3780,100.4419
768,51,10,0.7082,7.7717,96.3228
769,56,11,0.7078,9.3242,90.5655
770,39,9,0.7074,11.4687,90.9880
771,44,11,0.7070,8.9681,101.0977
772,172,17,0.7066,10.1935,88.2795
773,42,11,0.7063,8.4742,99.5468
774,55,11,0.7059,11.5978,94.8017
775,29,7,0.7055,9.6819,103.1644
776,33,8,0.7051,10.2448,98.0193
777,52,10,0.7047,12.4390,103.7482
778,34,8,0.7044,12.6419,96.6295
779,35,8,0.7040,11.7552,103.2124
780,36,10,0.7036,9.4621,95.7702
781,35,9,0.7032,8.5466,99.2516
782,40,11,0.7028,10.9106,88.8588
783,55,13,0.7025,11.3253,104.0069
784,44,8,0.7021,10.7082,107.2832
785,39,8,0.7017,12.1114,94.2958
786,72,12,0.7013,10.0930,91.3768
787,39,10,0.7009,7.4713,100.7699
788,89,11,0.7006,10.2925,103.2848
789,50,11,0.7002,9.9294,99.4799
790,89,15,0.6998,11.6027,104.7023
791,56,11,0.6994,11.1100,92.2583
792,171,16,0.6990,9.5313,113.9620
793,59,11,0.6987,9.9819,99.3623
794,43,11,0.6983,11.6866,97.0367
795,59,13,0.6979,10.5656,104.5629
796,166,17,0.6975,10.5628,103.3516
797,32,9,0.6971,10.9205,100.7968
798,74,14,0.6968,11.0670,98.6716
799,69,13,0.6964,11.0018,94.0252
800,57,11,0.6960,10.2115,105.5703
801,39,10,0.6956,10.2006,104.9465
802,55,11,0.6952,7.7834,104.9788
803,48,10,0.6949,11.2940,101.7674
804,36,8,0.6945,9.1237,105.7961
805,43,9,0.6941,10.5877,105.0591
806,48,12,0.6937,11.5256,113.3585
807,121,19,0.6933,9.8644,95.2360
808,42,12,0.6930,10.3380,102.1059
809,41,11,0.6926,11.4306,108.9954
810,45,13,0.6922,8.3130,92.5303
811,42,11,0.6918,10.3486,93.4752
812,45,15,0.6914,11.0701,103.7497
813,53,12,0.6911,13.6760,104.6913
814,59,12,0.6907,10.0496,104.0475
815,33,7,0.6903,13.6362,105.6550
816,55,12,0.6899,9.1692,108.4422
817,60,13,0.6895,10.2330,100.7478
818,196,21,0.6892,13.4616,89.7316
819,28,6,0.6888,11.7735,106.3100
820,37,9,0.6884,10.8882,106.4879
821,53,10,0.6880,11.0925,102.2365
822,45,9,0.6876,11.3470,107.4426
823,54,11,0.6873,9.4050,99.5408
824,34,9,0.6869,8.8835,106.6934
825,33,8,0.6865,10.2754,108.5292
826,38,11,0.6861,10.0649,95.4313
827,42,11,0.6857,11.2242,103.2196
828,23,7,0.6854,11.7952,109.9181
829,54,11,0.6850,12.4713,109.0163
830,34,9,0.6846,11.6871,104.3054
831,36,10,0.6842,10.2699,108.6775
832,83,14,0.6838,9.6290,97.8923
833,42,10,0.6835,11.2058,102.1628
834,35,9,0.6831,11.7476,102.8790
835,60,14,0.6827,11.3039,107.0924
836,77,11,0.6823,11.0743,104.4044
837,30,7,0.6819,11.3664,106.3068
838,80,15,0.6816,10.5363,113.2304
839,52,11,0.6812,11.3927,106.3797
840,119,15,0.6808,10.9859,100.1506
841,55,13,0.6804,15.3295,97.8786
842,38,9,0.6800,13.0934,113.6003
843,44,10,0.6797,12.4618,104.8174
844,115,14,0.6793,10.5813,113.3331
845,58,13,0.6789,11.3848,109.5233
846,80,14,0.6785,11.7142,112.4763
847,29,8,0.6781,9.8151,111.4937
848,33,8,0.6778,12.7145,114.2770
849,35,10,0.6774,12.9832,112.0975
850,65,16,0.6770,11.9470,84.6167
851,43,8,0.6766,11.2718,105.7160
852,40,10,0.6762,8.9755,104.1708
853,228,20,0.6759,10.6650,98.1953
854,42,10,0.6755,11.0569,114.1648
855,35,10,0.6751,9.6511,110.3568
856,42,12,0.6747,9.0634,109.1549
857,34,7,0.6743,10.9535,111.7518
858,62,12,0.6740,10.0070,106.5040
859,45,13,0.6736,11.3656,109.4520
860,43,12,0.6732,10.7404,100.7478
861,57,14,0.6728,9.2859,102.1401
862,90,16,0.6724,11.3863,97.2387
863,40,11,0.6721,14.6375,117.1264
864,50,10,0.6717,9.3456,103.8624
865,19,4,0.6713,14.6651,107.8499
866,43,12,0.6709,12.4680,110.6581
867,33,7,0.6705,12.6711,121.8058
868,240,23,0.6702,10.9879,97.7300
869,36,9,0.6698,10.6361,118.2589
870,125,16,0.6694,9.4309,97.4542
871,74,15,0.6690,10.6682,100.2651
872,31,9,0.6686,9.8437,107.0246
873,33,9,0.6683,11.0928,115.2696
874,51,11,0.6679,9.1357,99.1620
875,34,10,0.6675,9.8254,116.1202
876,43,10,0.6671,11.1070,113.1809
877,52,10,0.6667,11.9564,107.6879
878,45,12,0.6664,12.4022,107.1293
879,54,11,0.6660,10.4784,114.7059
880,27,6,0.6656,9.9074,108.5780
881,41,11,0.6652,12.1770,101.5301
882,38,9,0.6648,11.5572,108.9112
883,33,10,0.6645,11.7022,114.1486
884,31,8,0.6641,10.5511,107.3494
885,26,7,0.6637,14.1165,108.2795
886,38,10,0.6633,11.6586,112.2620
887,79,17,0.6629,11.5665,103.7788
888,46,12,0.6626,13.5012,108.6604
889,60,14,0.6622,12.5986,112.4319
890,42,11,0.6618,8.5272,107.9094
891,181,18,0.6614,11.4262,106.5220
892,56,12,0.6610,13.3385,113.5849
893,57,11,0.6607,13.5901,113.9845
894,42,10,0.6603,11.6772,100.8233
895,120,15,0.6599,10.7575,115.1282
896,41,10,0.6595,11.6161,103.1933
897,56,10,0.6591,8.1307,114.8858
898,55,11,0.6588,9.9888,111.4496
899,35,10,0.6584,14.6806,115.5699
900,62,14,0.6580,11.8807,113.7388
901,28,7,0.6576,15.3804,118.1999
902,40,10,0.6572,10.3599,108.6306
903,37,10,0.6569,9.7857,112.2570
904,30,9,0.6565,8.9343,109.0899
905,48,10,0.6561,11.9817,112.1958
906,54,11,0.6557,10.2556,112.1723
907,89,15,0.6553,10.0888,102.7016
908,32,8,0.6550,11.3449,109.4663
909,51,10,0.6546,11.1914,104.7811
910,29,8,0.6542,8.6395,116.5845
911,53,10,0.6538,11.3694,111.4418
912,32,9,0.6534,11.1428,109.1036
913,209,21,0.6531,11.7277,106.9823
914,40,11,0.6527,11.3418,127.0333
915,57,12,0.6523,10.5895,104.7099
916,81,11,0.6519,11.2819,117.1950
917,23,6,0.6515,12.4344,112.0770
918,44,12,0.6512,12.5634,108.8632
919,22,8,0.6508,13.2269,120.6309
920,80,16,0.6504,10.9576,119.3262
921,37,9,0.6500,10.1000,123.9182
922,39,10,0.6496,10.3904,107.5890
923,51,10,0.6493,11.2655,124.8179
924,26,6,0.6489,8.2321,117.0428
925,59,12,0.6485,11.3596,103.1600
926,82,16,0.6481,10.8840,100.9738
927,124,19,0.6477,11.4766,106.4119
928,220,15,0.6474,10.9481,116.2427
929,131,19,0.6470,12.3343,114.0076
930,50,11,0.6466,10.8774,112.9903
931,177,24,0.6462,12.2164,102.1588
932,43,11,0.6458,14.0376,106.9081
933,80,13,0.6455,12.4087,104.3634
934,89,15,0.6451,12.8380,96.7600
935,141,19,0.6447,12.9345,114.5765
936,35,9,0.6443,10.4021,124.6790
937,37,9,0.6439,11.9303,131.0046
938,39,8,0.6436,10.1129,120.3488
939,53,10,0.6432,11.6164,123.1954
940,58,11,0.6428,11.5932,111.5547
941,37,7,0.6424,11.7584,123.6664
942,30,7,0.6420,12.8743,129.0200
943,35,8,0.6417,13.9230,115.7431
944,57,11,0.6413,12.5763,125.2109
945,24,7,0.6409,12.8868,120.4977
946,38,8,0.6405,12.3173,126.0778
947,40,8,0.6401,12.2717,119.0754
948,29,8,0.6398,12.6267,121.6200
949,25,7,0.6394,13.0777,117.3527
950,39,10,0.6390,11.0381,108.9105
951,49,10,0.6386,9.6620,113.6022
952,55,10,0.6382,11.8885,122.3908
953,53,13,0.6379,12.6263,119.3195
954,77,13,0.6375,11.2008,121.1666
955,114,15,0.6371,10.6258,123.3258
956,37,10,0.6367,12.5120,126.4992
957,160,16,0.6363,14.2280,98.5301
958,38,9,0.6360,11.9880,111.0141
959,51,10,0.6356,13.7970,126.1916
960,55,11,0.6352,13.1695,116.7440
961,32,7,0.6348,11.8047,118.7896
962,37,10,0.6344,10.3143,116.8542
963,83,12,0.6341,13.0883,122.2714
964,41,10,0.6337,9.3132,111.3658
965,50,11,0.6333,11.6323,125.2022
966,37,9,0.6329,11.2487,126.1360
967,58,13,0.6325,11.6885,120.7775
968,33,9,0.6322,10.5187,121.9667
969,27,6,0.6318,12.5174,110.1544
970,84,13,0.6314,10.1884,95.3378
971,33,8,0.6310,10.7476,119.1448
972,55,12,0.6306,10.9826,114.9371
973,84,15,0.6303,10.9456,112.1688
974,86,15,0.6299,13.9865,126.5243
975,38,10,0.6295,12.8884,119.3626
976,41,10,0.6291,11.0077,126.3529
977,138,19,0.6287,13.3170,105.0168
978,36,9,0.6284,14.0240,127.0430
979,29,9,0.6280,15.5873,122.4840
980,61,11,0.6276,12.6620,99.3265
981,53,12,0.6272,12.9992,135.0831
982,33,7,0.6268,11.5290,120.0986
983,91,15,0.6265,12.1959,115.0537
984,81,12,0.6261,12.3567,128.7238
985,84,12,0.6257,12.4928,130.4883
986,37,10,0.6253,16.4985,103.6697
987,76,12,0.6249,11.7206,127.4963
988,31,8,0.6246,14.1402,132.1944
989,44,10,0.6242,12.5628,119.9039
990,39,7,0.6238,16.2727,131.0061
991,35,9,0.6234,11.0943,119.4330
992,41,9,0.6230,11.1183,125.6852
993,99,18,0.6227,14.7684,115.5742
994,33,9,0.6223,12.1259,122.0912
995,34,8,0.6219,12.8202,123.5186
996,81,11,0.6215,10.5332,128.4848
997,119,14,0.6211,12.7645,126.8824
998,58,13,0.6208,14.1353,108.5655
999,51,11,0.6204,12.7072,114.1665
1000,58,11,0.6200,14.0033,115.0207
1001,37,9,0.6196,11.9392,116.2369
1002,40,11,0.6192,14.0997,106.7780
1003,85,12,0.6189,12.5829,120.9882
1004,38,10,0.6185,11.7710,130.9924
1005,39,11,0.6181,12.3828,106.0152
1006,34,8,0.6177,10.7583,121.9383
1007,103,17,0.6173,13.1035,117.5705
1008,55,11,0.6170,14.3840,114.3411
1009,76,17,0.6166,13.8690,125.9122
1010,37,9,0.6162,11.9493,118.2284
1011,38,9,0.6158,15.4863,118.8514
1012,40,10,0.6154,14.5221,106.1409
1013,36,8,0.6151,11.2176,117.8588
1014,143,18,0.6147,13.7130,110.6648
1015,54,14,0.6143,13.2093,132.4289
1016,51,12,0.6139,14.1219,122.6324
1017,34,9,0.6135,10.0368,113.1151
1018,36,9,0.6132,13.5153,116.8039
1019,58,12,0.6128,14.3267,125.1822
1020,118,16,0.6124,15.1276,95.6128
1021,41,10,0.6120,12.0161,133.4519
1022,43,11,0.6116,13.9897,122.1191
1023,37,6,0.6113,15.9641,136.7392
1024,37,10,0.6109,16.1094,117.6272
1025,62,15,0.6105,12.4782,96.3924
1026,81,14,0.6101,12.3685,115.6467
1027,39,9,0.6097,15.3661,125.1074
1028,235,22,0.6094,12.7327,90.0544
1029,55,13,0.6090,13.1020,130.5612
1030,104,17,0.6086,13.0970,117.0833
1031,38,10,0.6082,14.2483,121.3111
1032,75,14,0.6078,13.7515,122.4072
1033,70,13,0.6075,14.5271,128.9075
1034,120,19,0.6071,13.5473,114.2340
1035,44,12,0.6067,13.7666,131.7433
1036,31,8,0.6063,12.4707,137.3798
1037,42,10,0.6059,11.9803,114.2663
1038,32,7,0.6056,12.5023,137.9376
1039,59,14,0.6052,11.9772,143.3380
1040,41,10,0.6048,13.0251,126.7442
1041,53,11,0.6044,13.5390,122.3752
1042,29,8,0.6040,12.0111,131.7845
1043,104,11,0.6037,14.3648,118.4473
1044,57,10,0.6033,13.4719,133.7927
1045,55,11,0.6029,12.6084,115.1095
1046,36,10,0.6025,12.3892,123.0675
1047,42,11,0.6021,13.0687,127.4252
1048,58,13,0.6018,14.7210,136.3165
1049,47,12,0.6014,13.8695,109.6455
1050,52,11,0.6010,13.9018,117.7653
1051,28,8,0.6006,13.4363,124.7273
1052,30,7,0.6002,11.1748,125.5814
1053,66,12,0.5999,14.7823,111.8743
1054,56,12,0.5995,12.2372,128.7725
1055,60,13,0.5991,13.4663,121.8602
1056,42,9,0.5987,14.7118,131.9021
1057,37,9,0.5983,15.4360,114.7006
1058,39,9,0.5980,14.9168,121.9617
1059,58,11,0.5976,11.4776,117.9019
1060,138,20,0.5972,13.8229,101.7025
1061,56,13,0.5968,13.4620,121.9785
1062,296,22,0.5964,12.8714,114.6116
1063,56,11,0.5961,11.6090,132.1208
1064,53,10,0.5957,10.0188,123.5990
1065,159,16,0.5953,11.3442,135.7648
1066,49,10,0.5949,13.9675,128.4970
1067,177,22,0.5945,12.7459,103.8150
1068,107,10,0.5942,14.2271,111.1306
1069,88,12,0.5938,14.6331,120.6700
1070,36,9,0.5934,10.6700,140.4022
1071,42,11,0.5930,11.3888,111.1754
1072,36,9,0.5926,12.4579,123.1857
1073,88,16,0.5923,12.6502,115.4816
1074,90,15,0.5919,17.1867,108.8071
1075,227,19,0.5915,13.4706,129.4597
1076,38,9,0.5911,13.0549,122.9492
1077,37,10,0.5907,12.7723,139.3570
1078,79,14,0.5904,13.1116,115.8419
1079,171,18,0.5900,12.6272,125.6023
1080,57,11,0.5896,13.0489,120.1398
1081,35,8,0.5892,12.6177,132.4319
1082,32,9,0.5888,13.8048,130.3587
1083,207,21,0.5885,13.7316,91.7086
1084,89,14,0.5881,12.9225,102.7778
1085,62,15,0.5877,13.4224,111.3087
1086,73,11,0.5873,14.2103,127.0726
1087,56,12,0.5869,13.1562,109.0449
1088,77,11,0.5866,11.0279,136.2662
1089,83,15,0.5862,12.8073,138.1831
1090,38,10,0.5858,12.1300,119.2997
1091,28,7,0.5854,11.8525,139.3144
1092,49,9,0.5850,13.3705,123.4298
1093,20,4,0.5847,11.1686,144.2079
1094,43,11,0.5843,11.8300,135.0215
1095,42,11,0.5839,16.6742,125.6786
1096,139,20,0.5835,13.3385,107.8160
1097,62,13,0.5831,12.4049,120.5115
1098,76,14,0.5828,11.7961,112.8170
1099,54,11,0.5824,10.7521,106.5472
1100,124,16,0.5820,12.7527,127.5183
1101,35,8,0.5816,12.7519,133.3134
1102,139,20,0.5812,14.2619,127.2364
1103,57,12,0.5809,14.9367,115.7797
1104,23,5,0.5805,13.4963,134.5150
1105,59,12,0.5801,12.6646,144.5532
1106,33,10,0.5797,11.8755,143.6767
1107,31,8,0.5793,15.5150,138.9888
1108,53,9,0.5790,13.0589,126.8112
1109,43,10,0.5786,9.5724,105.4400
1110,43,10,0.5782,14.4802,115.4304
1111,79,11,0.5778,16.2921,111.0854
1112,43,11,0.5774,13.0403,135.9689
1113,35,8,0.5771,12.5020,132.7365
1114,36,8,0.5767,12.7826,116.5338
1115,60,13,0.5763,12.7740,125.3007
1116,40,10,0.5759,12.6504,136.9042
1117,36,8,0.5755,15.3417,142.4452
1118,65,15,0.5752,13.3192,115.6307
1119,37,11,0.5748,15.2903,130.4766
1120,54,12,0.5744,15.8780,119.9941
1121,34,8,0.5740,12.6352,140.3938
1122,59,12,0.5736,13.4677,124.2325
1123,227,23,0.5733,13.3770,90.6424
1124,31,6,0.5729,14.5356,129.5736
1125,53,10,0.5725,12.6503,123.9298
1126,34,8,0.5721,17.2012,136.0007
1127,56,12,0.5717,13.5547,134.9144
1128,53,12,0.5714,14.6908,126.2146
1129,78,12,0.5710,16.8607,108.8564
1130,32,8,0.5706,14.2084,140.4578
1131,115,14,0.5702,12.6735,130.5191
1132,61,11,0.5698,11.9260,123.9202
1133,34,8,0.5695,14.1833,153.1606
1134,51,10,0.5691,13.2925,122.2242
1135,41,10,0.5687,10.1975,128.2676
1136,63,14,0.5683,15.2059,86.4836
1137,42,12,0.5679,12.8658,123.5932
1138,31,10,0.5676,13.6281,137.4121
1139,74,14,0.5672,14.0215,109.0017
1140,130,17,0.5668,15.0670,134.4296
1141,71,14,0.5664,14.2013,114.0259
1142,69,13,0.5660,14.1230,121.7923
1143,58,11,0.5657,14.5797,111.1112
1144,36,8,0.5653,14.4003,136.1655
1145,259,21,0.5649,16.0304,103.1655
1146,38,10,0.5645,14.6211,115.9981
1147,40,10,0.5641,12.9789,131.3280
1148,55,11,0.5638,13.8295,92.3049
1149,45,9,0.5634,13.8946,136.4538
1150,46,11,0.5630,10.5062,134.6939
1151,110,15,0.5626,12.3250,144.5774
1152,80,13,0.5622,14.2145,128.9814
1153,73,14,0.5619,15.3214,149.4827
1154,57,13,0.5615,14.8991,142.7313
1155,39,10,0.5611,11.6162,124.9825
1156,52,10,0.5607,14.5557,127.3977
1157,38,9,0.5603,16.5173,129.1704
1158,150,19,0.5600,12.1094,133.8123
1159,106,14,0.5596,14.1070,126.1027
1160,27,5,0.5592,14.4464,140.2528
1161,56,11,0.5588,16.2116,143.0522
1162,38,8,0.5584,14.3447,130.6265
1163,47,12,0.5581,13.8875,130.2229
1164,54,12,0.5577,13.2360,127.5402
1165,56,12,0.5573,14.9144,107.0003
1166,35,9,0.5569,15.6818,130.3994
1167,24,6,0.5565,12.8615,144.6471
1168,61,14,0.5562,12.7137,133.3044
1169,86,16,0.5558,13.6562,143.2155
1170,76,15,0.5554,12.5642,115.4574
1171,91,17,0.5550,15.0011,113.1391
1172,27,6,0.5546,17.1574,140.1010
1173,34,10,0.5543,12.1379,124.7478
1174,58,12,0.5539,13.4843,94.9305
1175,42,12,0.5535,11.8276,129.6192
1176,85,15,0.5531,12.6774,120.9184
1177,38,10,0.5527,11.1927,146.3191
1178,52,10,0.5524,14.6281,150.8270
1179,47,8,0.5520,13.4834,141.5018
1180,34,10,0.5516,15.2226,128.6641
1181,157,22,0.5512,12.1706,121.1829
1182,42,11,0.5508,13.2046,144.6810
1183,30,9,0.5505,16.3034,138.5283
1184,163,20,0.5501,15.4193,123.4654
1185,117,15,0.5497,14.8674,137.0062
1186,36,9,0.5493,13.0323,124.7575
1187,40,8,0.5489,11.5986,125.9293
1188,39,9,0.5486,13.6389,153.1004
1189,213,18,0.5482,13.3254,126.7621
1190,70,14,0.5478,15.7334,137.9179
1191,36,9,0.5474,15.1474,129.3620
1192,50,10,0.5470,13.9809,142.5075
1193,107,17,0.5467,14.9385,121.5949
1194,33,8,0.5463,14.5406,142.2384
1195,78,14,0.5459,14.1493,103.7618
1196,62,13,0.5455,12.9494,132.1577
1197,52,11,0.5451,13.2829,113.2674
1198,46,11,0.5448,15.1389,112.6499
1199,127,15,0.5444,12.5371,138.1364
1200,53,10,0.5440,16.1513,144.4217
1201,72,11,0.5436,15.4255,142.2171
1202,51,8,0.5432,14.5396,146.2162
1203,50,12,0.5429,14.3469,149.0854
1204,59,12,0.5425,12.7038,117.6985
1205,43,12,0.5421,12.5655,146.3587
1206,27,7,0.5417,12.0751,152.5651
1207,60,12,0.5413,16.0012,130.7824
1208,41,11,0.5410,12.5540,132.1175
1209,33,8,0.5406,13.5819,144.5666
1210,45,10,0.5402,15.3516,104.5311
1211,42,11,0.5398,11.0734,125.5935
1212,56,14,0.5394,12.8137,135.5599
1213,54,14,0.5391,15.3186,148.3394
1214,32,7,0.5387,12.9859,145.7628
1215,39,10,0.5383,15.3323,144.0673
1216,60,13,0.5379,14.6074,113.9300
1217,45,12,0.5375,11.8823,121.6356
1218,36,10,0.5372,14.8356,146.8789
1219,61,16,0.5368,14.6351,140.4597
1220,51,10,0.5364,15.9877,136.2667
1221,35,9,0.5360,13.3096,139.2519
1222,45,12,0.5356,12.1417,128.2588
1223,44,11,0.5353,12.8387,124.2296
1224,36,9,0.5349,12.6449,134.2202
1225,57,13,0.5345,14.4129,128.1350
1226,32,10,0.5341,14.9048,151.9206
1227,84,12,0.5337,14.3985,104.3391
1228,35,9,0.5334,15.7076,141.7101
1229,34,8,0.5330,12.4257,125.1770
1230,61,13,0.5326,12.8014,112.8983
1231,37,9,0.5322,14.5968,134.2777
1232,33,9,0.5318,18.8161,148.9660
1233,57,14,0.5315,15.5059,115.2802
1234,36,10,0.5311,13.6012,146.8716
1235,56,12,0.5307,15.0468,128.0456
1236,42,11,0.5303,13.7773,132.4652
1237,54,13,0.5299,17.2679,134.3403
1238,73,12,0.5296,12.3879,120.4999
1239,166,23,0.5292,14.7201,110.1964
1240,37,9,0.5288,15.2165,136.6582
1241,142,18,0.5284,13.5062,116.4926
1242,39,10,0.5280,15.7340,115.1611
1243,55,10,0.5277,13.4158,125.2879
1244,34,8,0.5273,13.3011,141.3942
1245,55,12,0.5269,15.5063,119.0191
1246,84,13,0.5265,15.5892,101.6847
1247,37,10,0.5261,14.0461,127.9905
1248,52,11,0.5258,13.6821,116.3417
1249,123,17,0.5254,13.4099,129.3160
1250,30,5,0.5250,16.9455,160.3663
1251,229,20,0.5246,14.1980,114.0457
1252,35,8,0.5242,13.4780,147.0275
1253,53,10,0.5239,11.9796,129.5242
1254,54,11,0.5235,13.2936,132.8012
1255,41,10,0.5231,13.6578,127.3950
1256,65,14,0.5227,14.1485,136.0870
1257,38,9,0.5223,12.4058,125.3002
1258,42,12,0.5220,12.5245,147.8845
1259,94,17,0.5216,12.8416,133.1876
1260,41,12,0.5212,15.3107,127.9849
1261,35,10,0.5208,13.0644,142.6994
1262,62,16,0.5204,15.2500,121.9188
1263,32,7,0.5201,14.8413,144.5334
1264,59,12,0.5197,14.9906,119.1120
1265,63,12,0.5193,13.9131,106.5116
1266,29,9,0.5189,14.1164,138.9397
1267,120,16,0.5185,14.4503,117.8283
1268,27,6,0.5182,15.0203,148.0893
1269,45,8,0.5178,17.3415,152.8732
1270,53,11,0.5174,13.8492,131.7890
1271,52,11,0.5170,13.0729,138.0033
1272,56,14,0.5166,15.5595,137.4982
1273,38,8,0.5163,15.0577,126.2953
1274,54,11,0.5159,14.2320,152.9648
1275,52,11,0.5155,15.4925,125.2688
1276,73,12,0.5151,12.1687,136.3854
1277,54,11,0.5147,14.4268,111.1644
1278,37,9,0.5144,13.7636,141.9118
1279,31,10,0.5140,14.6230,145.4620
1280,47,9,0.5136,15.4260,149.0954
1281,34,12,0.5132,15.3039,140.7724
1282,49,9,0.5128,14.4142,140.0160
1283,19,5,0.5125,14.0702,145.1978
1284,100,16,0.5121,16.2552,95.2812
1285,63,13,0.5117,13.5225,136.0204
1286,40,10,0.5113,14.2000,114.9135
1287,52,11,0.5109,15.2516,132.1439
1288,87,13,0.5106,13.9430,103.6006
1289,33,9,0.5102,15.6857,139.7681
1290,35,8,0.5098,15.8251,143.1297
1291,52,10,0.5094,16.7211,149.3449
1292,81,13,0.5090,14.9586,122.8801
1293,36,10,0.5087,15.9345,140.9678
1294,38,10,0.5083,14.3016,140.9042
1295,39,10,0.5079,15.0278,117.6825
1296,42,11,0.5075,13.6983,91.7608
1297,58,12,0.5071,13.8989,130.2790
1298,33,7,0.5068,11.4662,146.8235
1299,85,13,0.5064,13.6957,110.3035
1300,50,9,0.5060,16.2319,140.9159
1301,43,12,0.5056,15.0229,114.0731
1302,52,10,0.5052,14.4978,132.3978
1303,90,14,0.5049,14.6229,125.9039
1304,29,7,0.5045,14.6748,155.6862
1305,36,9,0.5041,14.8838,132.7709
1306,91,15,0.5037,13.6673,111.2167
1307,32,7,0.5033,14.2505,137.2719
1308,32,9,0.5030,18.3634,155.9990
1309,80,13,0.5026,14.1117,102.3762
1310,31,8,0.5022,16.2584,145.3811
1311,39,9,0.5018,19.0991,121.6142
1312,60,13,0.5014,14.1618,119.3888
1313,55,10,0.5011,14.5984,147.9212
1314,39,9,0.5007,17.7460,126.2906
