episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
188,52,11,0.8872,0.00004718,0.0000,4.5223,28.9286,0.0000,0.9460
189,86,14,0.8866,0.00004716,0.0000,4.6520,28.5042,0.0000,0.9263
190,66,14,0.8860,0.00004715,0.0000,4.6688,27.8704,0.0000,0.9420
191,41,12,0.8854,0.00004714,0.0000,4.6600,25.0434,0.0000,0.9479
192,38,10,0.8848,0.00004712,0.0000,4.5338,26.4544,0.0000,0.9313
193,28,7,0.8842,0.00004711,0.0000,4.2096,28.5909,0.0000,0.9464
194,207,23,0.8836,0.00004709,0.0000,5.4992,34.5873,0.0000,0.9253
195,77,13,0.8830,0.00004707,0.0000,5.3652,26.7434,0.0000,0.9255
196,50,11,0.8824,0.00004706,0.0000,5.6759,28.7452,0.0000,0.9148
197,38,10,0.8818,0.00004705,0.0000,4.3530,24.0428,0.0000,0.9313
198,31,7,0.8812,0.00004703,0.0000,4.4899,30.1739,0.0000,0.9330
199,117,15,0.8806,0.00004702,0.0000,5.0326,30.5543,0.0000,0.9187
200,89,15,0.8800,0.00004700,0.0000,4.4491,30.0778,0.0000,0.9333
201,89,15,0.8794,0.00004699,0.0000,3.9969,29.7946,0.0000,0.9417
202,73,9,0.8788,0.00004697,0.0000,3.6513,32.0754,0.0000,0.9479
203,50,10,0.8782,0.00004696,0.0000,3.3412,24.9616,0.0000,0.9531
204,38,11,0.8776,0.00004694,0.0000,5.3504,24.0624,0.0000,0.9233
205,85,15,0.8770,0.00004693,0.0000,5.3639,28.6839,0.0000,0.9167
206,54,12,0.8764,0.00004691,0.0000,4.4643,27.2200,0.0000,0.9297
207,30,8,0.8758,0.00004690,0.0000,5.0000,25.2966,0.0000,0.9219
208,49,9,0.8752,0.00004688,0.0000,4.4245,27.9107,0.0000,0.9444
209,57,12,0.8746,0.00004686,0.0000,5.7624,26.3911,0.0000,0.9219
210,75,13,0.8740,0.00004685,0.0000,4.9102,29.0506,0.0000,0.9303
211,49,10,0.8734,0.00004684,0.0000,4.1123,26.9226,0.0000,0.9469
212,41,12,0.8728,0.00004682,0.0000,4.6027,23.6789,0.0000,0.9219
213,56,13,0.8722,0.00004681,0.0000,5.3418,25.4809,0.0000,0.9255
214,49,10,0.8716,0.00004679,0.0000,4.7769,26.0211,0.0000,0.9375
215,35,10,0.8710,0.00004677,0.0000,4.4177,24.9612,0.0000,0.9406
216,59,12,0.8704,0.00004676,0.0000,5.3341,25.1438,0.0000,0.9167
217,38,10,0.8698,0.00004675,0.0000,5.0501,26.5624,0.0000,0.9156
218,37,9,0.8692,0.00004673,0.0000,4.1063,27.0383,0.0000,0.9514
219,172,19,0.8686,0.00004672,0.0000,4.3811,33.7473,0.0000,0.9342
220,33,8,0.8680,0.00004670,0.0000,5.2337,25.6860,0.0000,0.9219
221,40,11,0.8674,0.00004669,0.0000,5.4905,27.2505,0.0000,0.9318
222,59,12,0.8668,0.00004667,0.0000,6.2848,33.4036,0.0000,0.9167
223,41,10,0.8662,0.00004665,0.0000,5.5454,30.8934,0.0000,0.9156
224,40,11,0.8656,0.00004664,0.0000,4.2052,30.3690,0.0000,0.9489
225,30,8,0.8650,0.00004663,0.0000,5.4615,29.5694,0.0000,0.9297
226,29,7,0.8644,0.00004661,0.0000,2.6573,30.0571,0.0000,0.9420
227,41,10,0.8638,0.00004660,0.0000,3.8765,29.5270,0.0000,0.9187
228,59,13,0.8632,0.00004658,0.0000,4.9881,29.4240,0.0000,0.9255
229,34,9,0.8626,0.00004656,0.0000,5.1219,27.8913,0.0000,0.9375
230,55,12,0.8620,0.00004655,0.0000,6.1921,29.0090,0.0000,0.9062
231,31,8,0.8614,0.00004654,0.0000,4.9978,29.1058,0.0000,0.9141
232,43,11,0.8608,0.00004652,0.0000,3.8136,28.9683,0.0000,0.9460
