episode,score,steps,epsilon,loss,avg_q
58,57,12,0.9780,10.9620,25.1679
59,41,11,0.9776,11.0917,22.3135
60,37,11,0.9772,11.2890,25.7400
61,49,9,0.9768,13.4472,20.1070
62,58,12,0.9764,12.9753,21.6565
63,39,10,0.9761,12.5378,26.6787
64,32,9,0.9757,11.9882,23.2250
65,58,13,0.9753,12.5201,21.2121
66,50,9,0.9749,12.4044,22.7307
67,40,10,0.9745,11.1415,24.5979
68,33,9,0.9742,12.0679,25.2586
69,29,8,0.9738,10.8107,22.2493
70,62,13,0.9734,12.6827,23.2061
71,75,14,0.9730,12.5967,26.2478
72,55,12,0.9726,12.2967,25.2219
73,82,12,0.9723,12.0474,22.2429
74,62,14,0.9719,13.0307,22.6308
75,87,17,0.9715,12.1380,23.1766
76,44,12,0.9711,10.7547,23.5140
77,35,9,0.9707,12.2645,24.7666
78,77,15,0.9704,10.5254,25.4466
79,57,12,0.9700,11.3619,26.3788
80,40,11,0.9696,10.4809,20.2271
81,47,13,0.9692,11.2647,28.0592
82,98,15,0.9688,11.9805,25.5142
83,53,12,0.9685,11.2701,25.2050
84,41,9,0.9681,10.0224,22.5274
85,36,9,0.9677,11.3290,24.2350
86,77,11,0.9673,12.6365,22.8976
87,29,8,0.9669,16.5234,22.9054
88,31,8,0.9666,12.5919,26.4245
89,26,7,0.9662,12.6041,27.5206
90,95,15,0.9658,13.0635,33.5234
91,226,24,0.9654,11.9271,33.7216
92,38,9,0.9650,11.6717,32.9132
93,49,10,0.9647,10.8628,37.8411
94,54,10,0.9643,13.5012,29.4681
95,38,10,0.9639,12.2322,27.9902
96,55,11,0.9635,11.0149,30.3941
97,60,13,0.9631,11.7807,33.4433
98,59,12,0.9628,11.2999,35.4971
99,35,9,0.9624,11.0106,30.4898
100,81,13,0.9620,10.7854,32.0503
101,36,10,0.9616,10.6343,28.1819
102,42,12,0.9612,10.2939,28.9107
103,152,20,0.9609,10.6287,37.4583
104,43,12,0.9605,11.3142,27.4890
105,36,10,0.9601,10.6111,33.3148
106,30,8,0.9597,10.5733,32.1544
107,59,13,0.9593,10.6455,29.6050
108,170,19,0.9590,10.4964,33.4326
109,36,8,0.9586,11.3399,35.5912
110,34,8,0.9582,10.6853,26.4711
111,46,10,0.9578,12.5644,29.1468
112,61,12,0.9574,9.8283,31.7862
113,46,9,0.9571,12.1540,28.8428
114,108,16,0.9567,10.4426,29.9367
115,28,7,0.9563,9.7396,38.6664
116,85,15,0.9559,12.3672,32.9231
117,33,8,0.9555,11.8673,31.6386
118,79,13,0.9552,10.7150,35.0658
119,94,14,0.9548,10.5637,31.9465
120,234,26,0.9544,10.1117,32.7735
121,173,18,0.9540,10.7225,28.9656
122,54,12,0.9536,9.5049,24.8900
123,55,10,0.9533,10.8539,32.5872
124,51,10,0.9529,10.7899,35.5436
125,114,15,0.9525,10.3817,37.8985
126,41,11,0.9521,10.2473,34.0255
127,40,11,0.9517,10.9578,30.0194
128,73,14,0.9514,13.0398,35.6272
129,59,12,0.9510,11.8924,44.4597
130,36,10,0.9506,9.8273,31.8749
131,38,10,0.9502,10.7618,34.7038
132,38,8,0.9498,10.1685,48.9897
133,78,14,0.9495,10.8940,39.7983
134,33,10,0.9491,9.9996,35.9881
135,79,13,0.9487,9.3658,34.8980
136,94,12,0.9483,10.0612,42.9408
137,30,6,0.9479,10.7853,39.2386
138,59,13,0.9476,9.9324,36.2096
139,32,9,0.9472,8.4459,35.2814
140,39,8,0.9468,10.8374,26.4266
141,31,8,0.9464,10.1777,41.4241
142,42,13,0.9460,9.0990,40.0021
143,54,12,0.9457,11.5549,35.9700
144,153,20,0.9453,10.1784,41.5622
145,53,11,0.9449,9.3750,38.4482
146,56,12,0.9445,10.3132,36.8844
147,44,12,0.9441,9.7473,38.8654
148,36,10,0.9438,8.1813,29.2402
149,86,12,0.9434,11.6667,35.9879
150,51,10,0.9430,8.7872,37.6222
151,57,10,0.9426,9.7966,26.9744
152,29,7,0.9422,12.2108,17.8998
153,144,20,0.9419,9.6177,37.0802
154,37,9,0.9415,10.5644,35.6813
155,226,20,0.9411,9.1363,42.0155
156,34,8,0.9407,10.5166,33.9940
157,61,13,0.9403,8.5882,29.3196
158,33,8,0.9400,9.1666,42.5189
159,160,19,0.9396,9.7033,39.8222
160,40,11,0.9392,8.8993,37.7906
161,94,17,0.9388,9.6892,34.1746
162,35,7,0.9384,8.8058,39.3693
163,36,9,0.9381,9.4601,24.1984
164,105,16,0.9377,10.4416,38.5335
165,29,8,0.9373,9.5169,31.9509
166,56,12,0.9369,10.7053,30.8355
167,120,13,0.9365,10.2940,31.5209
168,47,13,0.9362,9.5088,38.1594
169,31,7,0.9358,9.5519,37.2224
170,57,11,0.9354,9.7627,27.0419
171,41,9,0.9350,10.7420,38.3378
172,79,14,0.9346,11.5374,36.5170
173,135,20,0.9343,10.1428,48.7787
174,59,14,0.9339,8.9470,49.0119
175,91,16,0.9335,11.0357,44.7511
176,55,11,0.9331,10.3659,33.5540
177,22,6,0.9327,10.4821,41.3211
178,39,10,0.9324,9.6262,34.1223
179,34,9,0.9320,11.1413,44.3796
180,35,10,0.9316,10.7323,39.7637
181,214,24,0.9312,10.3866,60.8118
182,38,9,0.9308,11.7037,42.4798
183,36,10,0.9305,8.7669,49.3652
184,239,24,0.9301,9.9886,50.5910
185,58,10,0.9297,9.9243,33.3514
186,86,13,0.9293,10.6055,55.3929
187,82,15,0.9289,8.9628,45.9623
188,31,6,0.9286,9.6377,38.1052
189,44,11,0.9282,10.9577,44.5380
190,57,10,0.9278,10.2333,46.7734
191,40,12,0.9274,11.0515,43.0063
192,57,10,0.9270,8.4894,40.0136
193,47,11,0.9267,9.4243,55.6425
194,44,10,0.9263,10.7646,39.0349
195,42,11,0.9259,8.3823,35.3581
196,38,10,0.9255,10.1905,36.2223
197,81,12,0.9251,10.1645,46.1491
198,52,8,0.9248,9.3159,34.4508
199,37,10,0.9244,10.7759,38.4369
200,39,10,0.9240,9.0125,58.1630
201,86,14,0.9236,8.9222,48.7172
202,35,8,0.9232,9.4227,40.0583
203,38,7,0.9229,10.2394,51.1352
204,150,17,0.9225,9.2347,50.3399
205,46,11,0.9221,9.1192,38.3148
206,37,11,0.9217,11.0415,37.6365
207,57,12,0.9213,8.7237,48.1483
208,76,15,0.9210,9.6405,41.6507
209,42,12,0.9206,8.5335,39.9379
210,53,9,0.9202,9.5840,37.6300
211,89,15,0.9198,10.6005,48.5107
212,78,13,0.9194,8.6135,46.3691
213,30,8,0.9191,9.2775,50.9149
214,53,10,0.9187,11.2734,57.1672
215,42,11,0.9183,10.9480,50.1618
216,39,9,0.9179,10.7095,42.8459
217,26,8,0.9175,10.7637,55.4258
218,32,8,0.9172,11.0126,48.3794
219,26,8,0.9168,8.4137,44.4303
220,37,9,0.9164,8.9713,50.3249
221,174,19,0.9160,10.4254,63.9724
222,35,9,0.9156,10.1519,54.2751
223,52,10,0.9153,9.7027,56.3399
224,28,7,0.9149,9.4843,52.4653
225,36,10,0.9145,10.4842,52.7668
226,82,17,0.9141,10.3962,61.8905
227,53,11,0.9137,10.8887,67.7316
228,30,8,0.9134,9.7804,50.8139
229,42,10,0.9130,9.8209,51.7793
230,32,9,0.9126,10.1226,39.5724
231,61,13,0.9122,9.3899,40.3261
232,78,11,0.9118,8.4160,47.9142
233,106,17,0.9115,8.7662,60.6366
234,220,23,0.9111,9.5002,44.9899
235,43,10,0.9107,10.2730,36.6572
236,171,18,0.9103,9.2284,64.9069
237,62,15,0.9099,11.5116,62.0139
238,30,7,0.9096,7.9445,48.2870
239,33,7,0.9092,10.9066,40.3140
240,105,15,0.9088,9.8632,61.4771
241,120,15,0.9084,9.3258,53.8810
242,119,15,0.9080,9.2286,47.5335
243,79,13,0.9077,10.3152,61.5111
244,70,13,0.9073,9.6748,49.1202
245,83,13,0.9069,10.0353,48.2991
246,38,10,0.9065,11.8473,53.9014
247,34,10,0.9061,11.3706,53.3370
248,32,8,0.9058,9.7003,41.7611
249,38,10,0.9054,9.9605,44.5204
250,58,13,0.9050,8.9641,44.4824
251,164,18,0.9046,9.3784,45.0821
252,87,14,0.9042,8.5965,53.1078
253,126,17,0.9039,10.7990,54.7084
254,35,7,0.9035,10.2352,48.0644
255,37,9,0.9031,8.9826,40.7140
256,59,10,0.9027,11.2591,57.9906
257,40,8,0.9023,10.6367,62.1429
258,37,10,0.9020,8.6769,51.9244
259,46,11,0.9016,9.2924,56.0357
260,45,8,0.9012,10.5784,59.1201
261,93,15,0.9008,11.1314,60.7828
262,118,14,0.9004,9.2344,69.9171
263,40,10,0.9001,13.4823,56.4177
264,59,10,0.8997,9.6308,73.8638
265,124,17,0.8993,9.0482,70.3753
266,235,25,0.8989,10.0023,63.8937
267,173,17,0.8985,9.7755,62.6579
268,34,9,0.8982,9.6163,31.2074
269,56,8,0.8978,11.0349,57.2070
270,40,10,0.8974,8.7849,56.5488
271,40,10,0.8970,10.9509,63.8767
272,31,8,0.8966,9.0981,52.7739
273,38,7,0.8963,7.9367,51.9684
274,28,8,0.8959,9.8509,68.6361
275,44,11,0.8955,10.3195,69.7059
276,91,15,0.8951,8.3662,70.9273
277,55,11,0.8947,8.9130,68.9147
278,43,11,0.8944,8.5402,62.6354
279,56,11,0.8940,10.5058,72.9109
280,29,6,0.8936,12.5906,58.9549
281,59,14,0.8932,9.5732,63.9262
282,37,8,0.8928,11.2975,59.1863
283,121,15,0.8925,10.1444,72.3627
284,29,7,0.8921,11.4385,54.3306
285,68,12,0.8917,12.6807,69.3787
286,51,11,0.8913,8.4801,51.5342
287,38,10,0.8909,7.5820,54.3895
288,31,10,0.8906,9.8494,53.2406
289,41,11,0.8902,10.3852,53.5160
290,55,12,0.8898,10.9343,69.1392
291,28,8,0.8894,9.3256,71.0396
292,32,7,0.8890,10.5322,51.7935
293,69,11,0.8887,8.3701,51.2790
294,29,7,0.8883,12.0117,47.5426
295,186,15,0.8879,9.9440,65.1728
296,79,15,0.8875,10.4437,72.8746
297,38,8,0.8871,10.6051,59.4396
298,38,9,0.8868,8.8667,59.4316
299,42,11,0.8864,8.5879,78.9327
300,41,9,0.8860,9.0892,78.6334
301,43,10,0.8856,10.3126,68.6637
302,89,14,0.8852,9.7784,74.6116
303,62,13,0.8849,11.2480,79.0946
304,54,12,0.8845,10.2067,77.4375
305,46,9,0.8841,9.5178,76.3263
306,210,27,0.8837,11.8621,76.9166
307,70,13,0.8833,10.7454,72.4015
308,85,14,0.8830,9.1370,72.7008
309,41,9,0.8826,9.4028,63.2023
310,47,12,0.8822,9.0671,78.3836
311,30,8,0.8818,9.2482,74.5871
312,29,8,0.8814,12.8321,55.8511
313,111,16,0.8811,9.1124,73.7229
314,29,8,0.8807,13.5179,66.8208
315,43,10,0.8803,10.0886,57.6365
316,85,15,0.8799,9.6467,83.5738
317,24,6,0.8795,10.8776,71.9061
318,136,19,0.8792,10.6625,79.6285
319,81,13,0.8788,9.8252,71.5891
320,57,12,0.8784,12.5432,59.5947
321,60,14,0.8780,8.9303,74.1318
322,67,17,0.8776,10.1737,71.6585
323,41,11,0.8773,13.0533,72.5918
324,34,8,0.8769,10.3930,46.3420
325,55,12,0.8765,9.9126,73.9565
326,64,14,0.8761,10.4664,71.0878
327,104,16,0.8757,10.7911,67.6912
328,39,11,0.8754,7.8187,46.0248
329,52,10,0.8750,10.1421,79.2350
330,56,11,0.8746,10.7403,75.7559
331,38,9,0.8742,12.6344,70.6163
332,38,9,0.8738,10.3044,72.2045
333,24,6,0.8735,10.4927,68.4466
334,35,9,0.8731,12.2421,65.2925
335,54,11,0.8727,8.9068,65.3076
336,58,13,0.8723,10.3222,63.9457
337,27,8,0.8719,10.7744,68.0977
338,54,11,0.8716,10.5907,65.2238
339,27,7,0.8712,10.5433,75.2904
340,55,10,0.8708,10.0373,59.6414
341,57,11,0.8704,11.7065,58.6670
342,78,14,0.8700,9.4723,81.5599
343,55,12,0.8697,10.7922,71.1142
344,166,18,0.8693,10.7158,59.9431
345,47,13,0.8689,11.9918,86.2387
346,34,8,0.8685,13.5661,65.7691
347,39,11,0.8681,11.7214,67.6448
348,38,11,0.8678,8.9258,69.0257
349,122,15,0.8674,9.8518,80.8879
350,38,11,0.8670,9.3112,66.2264
351,27,6,0.8666,8.5544,93.7353
352,38,8,0.8662,11.0404,78.8864
353,58,12,0.8659,11.2675,77.5774
354,41,12,0.8655,11.0607,63.6889
355,31,8,0.8651,11.1310,63.6882
356,52,13,0.8647,10.0891,88.6201
357,33,8,0.8643,10.7009,58.4694
358,40,11,0.8640,8.1748,82.5975
359,33,9,0.8636,13.7902,80.8705
360,28,7,0.8632,10.5280,56.8831
361,31,8,0.8628,12.7253,63.0200
362,56,11,0.8624,8.9762,72.2794
363,41,9,0.8621,12.8095,64.1040
364,43,11,0.8617,10.8708,67.7981
365,248,23,0.8613,11.4846,94.0215
366,84,13,0.8609,13.0561,82.8722
367,85,15,0.8605,11.5852,83.0156
368,50,11,0.8602,9.2974,73.2133
369,40,10,0.8598,10.6588,77.4338
370,78,12,0.8594,11.4618,81.2291
371,59,11,0.8590,9.3166,83.0092
372,55,11,0.8586,12.2255,67.5472
373,99,16,0.8583,11.2578,69.4607
374,37,9,0.8579,10.9842,66.1792
375,49,9,0.8575,11.3504,70.6480
376,30,8,0.8571,9.1416,74.3965
377,52,11,0.8567,11.3983,66.0999
378,79,16,0.8564,10.7149,72.6957
379,153,15,0.8560,9.9441,79.5040
380,39,10,0.8556,12.1573,70.0719
381,29,8,0.8552,9.6183,78.5189
382,38,10,0.8548,10.3607,91.5806
383,89,13,0.8545,10.2448,80.8923
384,31,8,0.8541,11.4027,53.0888
385,36,8,0.8537,10.1563,74.0797
386,42,11,0.8533,10.4724,74.3065
387,39,10,0.8529,9.4547,69.2411
388,74,14,0.8526,8.9884,85.5762
389,67,16,0.8522,11.1031,84.3451
390,36,10,0.8518,10.9545,88.4480
391,129,21,0.8514,12.0823,100.1776
392,33,7,0.8510,11.9216,79.0189
393,97,16,0.8507,13.3717,94.9613
394,61,15,0.8503,14.2604,70.5278
395,29,8,0.8499,10.9037,108.0560
396,41,10,0.8495,9.7221,84.3234
397,40,11,0.8491,8.7428,93.6729
398,74,13,0.8488,9.1006,79.6253
399,81,14,0.8484,9.9709,96.4402
400,58,11,0.8480,9.9092,78.4568
401,51,10,0.8476,11.3488,79.2931
402,37,8,0.8472,10.8688,78.3090
403,31,7,0.8469,9.9051,68.4150
404,84,14,0.8465,9.5499,85.6342
405,85,15,0.8461,10.6656,90.7545
406,225,21,0.8457,12.1435,95.3053
407,83,13,0.8453,9.6266,86.5678
408,36,10,0.8450,10.9576,81.3978
409,55,12,0.8446,14.0691,88.8217
410,55,9,0.8442,8.8692,83.1411
411,62,14,0.8438,11.9978,86.9322
412,38,11,0.8434,12.2945,85.1865
413,28,8,0.8431,10.2191,67.4670
414,124,16,0.8427,12.0389,98.6869
415,94,13,0.8423,11.6662,93.2377
416,36,8,0.8419,10.2084,89.4605
417,50,11,0.8415,10.3008,95.7138
418,37,9,0.8412,11.1997,92.8038
419,208,19,0.8408,11.1044,95.8940
420,61,13,0.8404,10.2366,91.3780
421,28,7,0.8400,10.6278,76.1336
422,41,8,0.8396,12.5513,89.7712
423,59,11,0.8393,12.2989,78.3882
424,89,15,0.8389,11.2068,105.2705
425,80,12,0.8385,11.1223,97.5637
426,56,13,0.8381,12.2385,97.4920
427,55,12,0.8377,9.3070,88.8675
428,86,14,0.8374,8.3501,94.8703
429,33,8,0.8370,10.5999,72.4501
430,60,13,0.8366,13.4518,93.9028
431,58,12,0.8362,10.6509,103.7126
432,38,9,0.8358,12.9549,98.1511
433,58,12,0.8355,9.6310,90.2738
434,116,13,0.8351,11.3393,103.7550
435,45,11,0.8347,10.1245,98.6108
436,125,15,0.8343,10.0074,118.6094
437,32,7,0.8339,13.7000,95.1076
438,63,14,0.8336,8.9566,96.9894
439,37,9,0.8332,10.9589,89.0256
440,29,8,0.8328,11.1162,97.9298
441,40,12,0.8324,9.2089,92.6014
442,81,12,0.8320,10.6807,87.3217
443,38,9,0.8317,11.3258,76.2539
444,27,7,0.8313,11.2719,77.0391
445,55,10,0.8309,8.1595,90.7430
446,62,12,0.8305,11.2043,91.7894
447,40,9,0.8301,9.5949,84.6767
448,37,8,0.8298,12.4158,97.2566
449,75,14,0.8294,9.1907,108.1728
450,68,14,0.8290,10.6339,101.8119
451,82,15,0.8286,10.4055,96.9471
452,94,17,0.8282,11.6462,102.9132
453,35,9,0.8279,8.9171,98.1426
454,41,11,0.8275,10.3726,92.0088
455,161,16,0.8271,14.5447,92.4746
456,38,11,0.8267,10.8700,91.2408
457,37,9,0.8263,10.6081,96.2775
458,76,13,0.8260,12.9088,86.7478
459,37,9,0.8256,9.0566,88.7220
460,29,7,0.8252,11.6618,99.4944
461,41,9,0.8248,11.3759,77.5099
462,60,13,0.8244,12.2026,89.0109
463,40,11,0.8241,11.5579,72.0666
464,73,13,0.8237,9.9661,101.1011
465,24,6,0.8233,10.7542,74.1013
466,42,9,0.8229,11.0401,99.3658
467,29,7,0.8225,11.7737,65.1489
468,35,10,0.8222,13.7065,106.1643
469,61,14,0.8218,12.5551,88.8701
470,61,12,0.8214,12.6230,92.4487
471,39,11,0.8210,14.0943,100.5702
472,85,14,0.8206,11.2591,98.0184
473,33,8,0.8203,11.5622,80.1047
474,33,8,0.8199,11.3826,82.8101
475,41,10,0.8195,13.7640,99.7739
476,53,10,0.8191,8.3749,77.7843
477,33,8,0.8187,16.8074,75.6872
478,72,14,0.8184,12.9628,115.0642
479,107,17,0.8180,10.9273,92.0215
480,33,9,0.8176,7.8475,105.8602
481,37,9,0.8172,9.9419,89.6309
482,33,8,0.8168,12.4860,76.7878
483,130,19,0.8165,13.9919,111.8933
484,45,13,0.8161,13.1301,95.3435
485,83,13,0.8157,12.2659,99.1409
486,41,10,0.8153,10.2795,88.3548
487,81,11,0.8149,11.7709,107.4032
488,166,18,0.8146,13.8751,98.2926
489,76,14,0.8142,12.0531,99.6765
490,28,6,0.8138,10.6489,72.6918
491,30,9,0.8134,12.8824,102.4593
492,57,12,0.8130,11.2526,95.9313
493,33,8,0.8127,13.8794,98.0234
494,31,8,0.8123,13.2741,85.1725
495,40,10,0.8119,10.3234,92.1347
496,27,8,0.8115,12.2157,110.3130
497,43,11,0.8111,13.6044,92.3451
498,57,11,0.8108,13.7696,83.8694
499,39,10,0.8104,11.7206,82.9701
500,84,13,0.8100,10.4210,99.9535
501,40,9,0.8096,11.8079,88.9661
502,42,9,0.8092,11.5179,100.0420
503,30,8,0.8089,10.8064,103.1817
504,37,10,0.8085,11.1613,99.8621
505,31,8,0.8081,13.4643,104.0809
506,36,9,0.8077,6.8251,93.9039
507,37,9,0.8073,10.7266,91.5727
508,57,13,0.8070,9.8095,101.6182
509,28,7,0.8066,5.8429,66.6571
510,36,8,0.8062,10.2582,118.3367
511,126,16,0.8058,11.2869,104.4826
512,166,18,0.8054,9.5631,104.4557
513,38,10,0.8051,12.1639,101.1514
514,37,9,0.8047,8.8534,96.5908
515,35,9,0.8043,15.3414,88.8330
516,41,9,0.8039,10.7244,96.9046
517,32,8,0.8035,16.4502,67.4752
518,66,13,0.8032,10.8718,111.6400
519,79,13,0.8028,11.5093,98.7982
520,46,9,0.8024,11.4937,94.6294
521,31,8,0.8020,11.2941,99.0256
522,59,11,0.8016,9.2478,102.7503
523,100,14,0.8013,14.8957,96.0434
524,38,9,0.8009,12.4354,101.6328
525,115,14,0.8005,9.3102,104.9145
526,48,10,0.8001,14.4642,92.6286
527,45,10,0.7997,12.0022,90.7827
528,26,8,0.7994,13.4581,105.0941
529,54,11,0.7990,12.6292,92.5263
530,31,7,0.7986,11.2473,111.4054
531,59,14,0.7982,10.3344,121.8126
532,40,10,0.7978,10.3499,124.4282
533,57,13,0.7975,12.4853,110.4663
534,74,14,0.7971,12.6723,112.0873
535,84,13,0.7967,14.6206,114.4519
536,36,9,0.7963,9.0475,93.9437
537,54,11,0.7959,11.0282,108.7840
538,103,14,0.7956,13.3557,97.9561
539,64,11,0.7952,13.8980,106.8485
540,38,9,0.7948,8.8657,103.7183
541,49,9,0.7944,13.7783,118.2435
542,20,5,0.7940,14.1005,115.2516
543,167,22,0.7937,10.6563,125.0422
544,69,14,0.7933,14.1678,103.6095
545,117,12,0.7929,8.4658,107.9273
546,26,7,0.7925,11.8356,113.4547
547,81,14,0.7921,13.6199,118.3193
548,39,8,0.7918,11.6924,105.3200
549,42,11,0.7914,11.4532,102.0954
550,55,11,0.7910,13.4386,118.6820
551,55,12,0.7906,16.6009,94.0860
552,41,10,0.7902,13.8020,103.3350
553,38,10,0.7899,10.7096,112.3988
554,54,12,0.7895,11.2360,99.3061
555,33,10,0.7891,8.3298,104.7171
556,54,12,0.7887,12.8380,103.0779
557,51,8,0.7883,13.7863,86.4434
558,37,8,0.7880,14.2576,111.7820
559,61,14,0.7876,13.4133,128.4078
560,58,12,0.7872,12.9162,103.7607
561,78,14,0.7868,13.1421,103.3529
562,58,11,0.7864,11.3362,104.5635
563,304,24,0.7861,12.0308,116.5046
564,86,14,0.7857,9.4816,98.0327
565,58,12,0.7853,13.3343,115.0075
566,59,12,0.7849,9.2836,99.9180
567,38,9,0.7845,11.1384,108.2412
568,48,11,0.7842,14.2841,134.9466
569,34,8,0.7838,10.9376,99.2268
570,34,10,0.7834,12.7373,118.0588
571,33,9,0.7830,12.5648,114.5113
572,54,12,0.7826,11.2567,120.0071
573,55,11,0.7823,13.5121,125.1661
574,59,11,0.7819,11.3133,122.1308
575,25,6,0.7815,14.5377,89.4697
576,38,12,0.7811,13.6026,94.7210
577,88,16,0.7807,13.3822,122.5771
578,41,11,0.7804,11.7616,101.5069
579,44,12,0.7800,10.4004,104.4168
580,71,12,0.7796,12.3395,99.2445
581,41,11,0.7792,12.0955,104.8909
582,32,6,0.7788,7.3560,107.2390
583,65,15,0.7785,14.0487,114.7072
584,53,10,0.7781,14.2990,95.7318
585,61,14,0.7777,12.2571,98.0656
586,38,9,0.7773,9.9290,132.1987
587,57,11,0.7769,10.2916,111.9700
588,112,14,0.7766,12.6242,99.9315
589,35,9,0.7762,13.6721,103.5380
590,85,16,0.7758,12.3694,120.6152
591,37,8,0.7754,15.2960,100.4927
592,31,7,0.7750,10.9926,115.1968
593,38,10,0.7747,11.7618,124.5291
594,94,14,0.7743,10.4995,119.4926
595,57,13,0.7739,14.0566,110.0884
596,35,9,0.7735,11.1811,118.5234
597,37,9,0.7731,13.0193,106.2589
598,54,12,0.7728,13.3623,114.6774
599,53,11,0.7724,10.7907,119.5396
600,38,10,0.7720,12.4301,106.3039
601,43,8,0.7716,13.4413,82.6762
602,56,10,0.7712,8.7374,103.3346
603,56,11,0.7709,11.0063,118.9460
604,29,7,0.7705,8.6188,116.4014
605,35,10,0.7701,13.2375,100.9557
606,34,9,0.7697,8.2972,111.2831
607,51,12,0.7693,11.8005,95.0661
608,57,13,0.7690,14.0402,108.5053
609,36,10,0.7686,11.8910,112.8956
610,38,10,0.7682,8.8317,99.0598
611,36,10,0.7678,11.5571,119.7945
612,32,8,0.7674,12.3921,103.3407
613,43,11,0.7671,9.9757,111.0515
614,29,6,0.7667,11.8664,109.6897
615,38,11,0.7663,14.4835,113.4492
616,59,15,0.7659,11.6486,114.5305
617,222,18,0.7655,13.1602,102.4197
618,101,18,0.7652,11.2002,132.9010
619,42,11,0.7648,11.6668,129.3557
620,145,21,0.7644,13.8570,125.9492
621,91,14,0.7640,12.8383,125.5956
622,134,17,0.7636,14.6314,123.9682
623,41,10,0.7633,15.7015,114.1693
624,86,15,0.7629,14.4379,113.5995
625,40,11,0.7625,13.3195,92.7081
626,252,20,0.7621,12.4322,130.2965
627,59,14,0.7617,9.7330,125.9978
628,38,10,0.7614,12.8378,110.2211
629,144,17,0.7610,12.5674,145.8099
630,56,10,0.7606,12.2139,113.5963
631,86,16,0.7602,13.9009,129.3007
632,43,12,0.7598,16.5078,102.0956
633,56,10,0.7595,10.8048,142.7929
634,77,14,0.7591,12.4398,108.4944
635,49,9,0.7587,13.5118,113.7573
636,61,14,0.7583,13.7137,116.2550
637,36,8,0.7579,11.8966,116.4712
638,186,22,0.7576,13.8502,127.7114
639,232,27,0.7572,12.6911,124.5891
640,86,15,0.7568,10.5880,130.2694
641,34,8,0.7564,12.9614,99.0801
642,78,11,0.7560,13.6475,113.4974
643,85,13,0.7557,15.6352,128.6933
644,54,11,0.7553,13.2618,112.0939
645,78,15,0.7549,12.7722,126.7812
646,33,9,0.7545,12.2657,116.0827
647,163,20,0.7541,12.2134,130.0163
648,36,10,0.7538,11.3839,143.6288
649,30,7,0.7534,11.0569,108.5884
650,29,7,0.7530,15.2539,94.5119
651,35,7,0.7526,10.5396,89.6276
652,34,7,0.7522,16.9926,109.5456
653,34,9,0.7519,12.2881,133.0535
654,42,10,0.7515,10.4610,139.1135
655,64,14,0.7511,17.8960,122.2520
656,226,24,0.7507,11.7564,143.3570
657,33,7,0.7503,11.8248,124.1870
658,69,11,0.7500,16.1827,129.1501
659,34,8,0.7496,13.2062,117.0544
660,33,10,0.7492,14.0448,132.2378
661,44,11,0.7488,13.6378,128.1992
662,73,12,0.7484,11.0996,111.1739
663,39,10,0.7481,15.2250,108.2445
664,280,23,0.7477,15.2640,131.6343
