episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
1,37,10,1.0000,0.00005000,0.0000,1.7839,7.9461,0.0000,0.9609
2,48,11,0.9982,0.00004996,0.0000,1.9933,10.1708,0.0000,0.9549
3,37,11,0.9982,0.00004996,0.0000,1.7002,7.4596,0.0000,0.9688
4,59,13,0.9946,0.00004987,0.0000,2.1419,9.5642,0.0000,0.9545
5,54,13,0.9946,0.00004987,0.0000,1.4231,7.5647,0.0000,0.9631
6,83,14,0.9910,0.00004978,0.0000,2.1380,13.3708,0.0000,0.9297
7,61,14,0.9910,0.00004978,0.0000,1.7790,10.8472,0.0000,0.9531
8,58,14,0.9910,0.00004978,0.0000,2.0097,11.3163,0.0000,0.9519
9,104,16,0.9856,0.00004964,0.0000,1.9521,10.6778,0.0000,0.9487
10,113,17,0.9838,0.00004960,0.0000,1.7255,15.0530,0.0000,0.9479
11,41,20,0.9820,0.00004955,0.0000,2.1680,9.9369,0.0000,0.9288
12,173,21,0.9802,0.00004951,0.0000,2.1564,14.8725,0.0000,0.9359
13,46,22,0.9784,0.00004946,0.0000,2.0720,7.4055,0.0000,0.9406
14,39,10,0.9766,0.00004942,0.0000,2.1379,8.2346,0.0000,0.9313
15,29,8,0.9748,0.00004937,0.0000,2.4998,7.9927,0.0000,0.9297
16,61,14,0.9730,0.00004932,0.0000,2.5447,9.2612,0.0000,0.9353
17,125,14,0.9730,0.00004932,0.0000,2.3505,21.0661,0.0000,0.9085
18,64,14,0.9694,0.00004924,0.0000,2.6860,12.4912,0.0000,0.9107
19,62,15,0.9676,0.00004919,0.0000,2.8558,11.5109,0.0000,0.9208
20,52,30,0.9658,0.00004915,0.0000,2.3734,10.6603,0.0000,0.9353
21,35,8,0.9640,0.00004910,0.0000,3.3279,8.8084,0.0000,0.9297
22,31,8,0.9622,0.00004906,0.0000,2.9019,8.3511,0.0000,0.9219
23,82,16,0.9622,0.00004906,0.0000,3.2940,13.1884,0.0000,0.9082
24,56,24,0.9586,0.00004897,0.0000,3.5431,14.4787,0.0000,0.9023
25,79,11,0.9586,0.00004897,0.0000,4.2562,12.5077,0.0000,0.9148
26,56,12,0.9586,0.00004897,0.0000,3.8084,10.4760,0.0000,0.9115
27,58,10,0.9532,0.00004883,0.0000,3.1246,13.1912,0.0000,0.9313
28,36,36,0.9514,0.00004879,0.0000,2.6179,9.5335,0.0000,0.9301
29,54,24,0.9496,0.00004874,0.0000,3.8119,11.6455,0.0000,0.8997
30,63,21,0.9478,0.00004870,0.0000,3.2661,13.2103,0.0000,0.9211
31,114,14,0.9478,0.00004870,0.0000,3.7548,15.4834,0.0000,0.9263
32,42,10,0.9442,0.00004860,0.0000,3.7463,11.6895,0.0000,0.9187
33,32,8,0.9442,0.00004860,0.0000,3.0641,15.7026,0.0000,0.9258
34,23,29,0.9406,0.00004852,0.0000,3.6020,18.4177,0.0000,0.9203
35,59,11,0.9388,0.00004847,0.0000,3.4883,14.1475,0.0000,0.9119
36,45,46,0.9370,0.00004843,0.0000,3.0409,11.6818,0.0000,0.9226
37,42,10,0.9370,0.00004843,0.0000,3.8390,12.4880,0.0000,0.9094
38,38,20,0.9334,0.00004834,0.0000,3.4690,12.0440,0.0000,0.9297
39,43,11,0.9334,0.00004834,0.0000,3.0423,11.9661,0.0000,0.9290
40,39,21,0.9298,0.00004825,0.0000,3.5997,12.6354,0.0000,0.9152
41,55,14,0.9298,0.00004825,0.0000,3.1985,14.0243,0.0000,0.9375
42,96,16,0.9262,0.00004816,0.0000,3.9895,21.3849,0.0000,0.9043
43,53,23,0.9244,0.00004811,0.0000,3.8308,15.6896,0.0000,0.9171
44,110,17,0.9226,0.00004807,0.0000,4.2536,14.8216,0.0000,0.9099
45,117,27,0.9208,0.00004802,0.0000,4.0092,15.2249,0.0000,0.9190
46,76,11,0.9208,0.00004802,0.0000,3.3559,18.1529,0.0000,0.9233
47,55,20,0.9172,0.00004793,0.0000,4.0099,16.8009,0.0000,0.9172
48,33,8,0.9154,0.00004788,0.0000,4.5955,13.2745,0.0000,0.9141
49,125,36,0.9136,0.00004784,0.0000,3.8850,15.6779,0.0000,0.9219
50,61,33,0.9118,0.00004779,0.0000,4.1666,14.8245,0.0000,0.9167
51,35,8,0.9100,0.00004775,0.0000,3.0358,15.6474,0.0000,0.9492
52,63,23,0.9082,0.00004771,0.0000,4.4924,14.8354,0.0000,0.9130
53,35,14,0.9082,0.00004771,0.0000,3.8730,13.8314,0.0000,0.9219
54,35,8,0.9046,0.00004762,0.0000,4.9895,17.2857,0.0000,0.9062
55,43,21,0.9028,0.00004757,0.0000,3.6184,15.8893,0.0000,0.9360
56,80,30,0.9028,0.00004757,0.0000,3.5328,18.4484,0.0000,0.9333
57,42,11,0.8992,0.00004748,0.0000,4.4348,17.0622,0.0000,0.9318
58,54,20,0.8974,0.00004744,0.0000,4.2989,17.5311,0.0000,0.9344
59,111,19,0.8956,0.00004739,0.0000,4.0762,20.7309,0.0000,0.9326
60,40,10,0.8956,0.00004739,0.0000,3.8682,16.2380,0.0000,0.9313
61,58,11,0.8920,0.00004730,0.0000,5.0320,22.7332,0.0000,0.9119
62,138,59,0.8920,0.00004730,0.0000,4.1358,16.8070,0.0000,0.9190
63,48,32,0.8884,0.00004721,0.0000,4.7051,17.6556,0.0000,0.9072
64,115,20,0.8866,0.00004716,0.0000,3.9654,22.1301,0.0000,0.9281
65,58,40,0.8848,0.00004712,0.0000,3.7972,23.4981,0.0000,0.9328
66,24,8,0.8830,0.00004707,0.0000,4.5289,15.7887,0.0000,0.9258
67,43,8,0.8812,0.00004703,0.0000,4.7136,18.9142,0.0000,0.9297
68,43,11,0.8794,0.00004699,0.0000,4.7745,16.3936,0.0000,0.9062
69,33,24,0.8776,0.00004694,0.0000,4.2416,20.3361,0.0000,0.9232
70,76,20,0.8758,0.00004690,0.0000,3.9131,20.4902,0.0000,0.9359
71,87,20,0.8740,0.00004685,0.0000,4.0193,19.6664,0.0000,0.9344
72,154,20,0.8722,0.00004681,0.0000,4.5631,23.3858,0.0000,0.9359
73,57,11,0.8704,0.00004676,0.0000,4.7555,21.4260,0.0000,0.9233
74,104,16,0.8686,0.00004672,0.0000,4.7913,23.7836,0.0000,0.9160
75,78,21,0.8668,0.00004667,0.0000,4.9296,21.3686,0.0000,0.9330
76,38,46,0.8650,0.00004663,0.0000,4.1759,18.9330,0.0000,0.9382
77,55,29,0.8650,0.00004663,0.0000,3.9959,19.8212,0.0000,0.9364
78,56,11,0.8614,0.00004654,0.0000,3.1282,24.5106,0.0000,0.9261
79,199,33,0.8614,0.00004654,0.0000,5.1350,24.9143,0.0000,0.9271
80,34,8,0.8578,0.00004645,0.0000,4.0420,21.4972,0.0000,0.9219
81,41,11,0.8560,0.00004640,0.0000,5.4714,23.9444,0.0000,0.9148
82,85,23,0.8542,0.00004635,0.0000,4.3809,22.1125,0.0000,0.9361
83,46,21,0.8542,0.00004635,0.0000,5.0527,20.8779,0.0000,0.9301
84,40,34,0.8506,0.00004627,0.0000,4.1595,21.4867,0.0000,0.9375
85,57,11,0.8488,0.00004622,0.0000,5.4290,25.5065,0.0000,0.9148
86,29,8,0.8470,0.00004618,0.0000,3.9780,20.8258,0.0000,0.9375
87,90,16,0.8452,0.00004613,0.0000,5.3858,26.9296,0.0000,0.9238
88,58,11,0.8434,0.00004609,0.0000,5.8508,23.6471,0.0000,0.8977
89,55,77,0.8416,0.00004604,0.0000,4.4043,19.3750,0.0000,0.9176
90,42,10,0.8398,0.00004600,0.0000,4.6508,22.7109,0.0000,0.9281
91,104,44,0.8380,0.00004595,0.0000,4.3819,26.0554,0.0000,0.9205
92,31,20,0.8362,0.00004591,0.0000,5.2310,20.1797,0.0000,0.9141
93,42,11,0.8362,0.00004591,0.0000,4.2885,22.8233,0.0000,0.9403
94,40,11,0.8362,0.00004591,0.0000,5.3158,21.1402,0.0000,0.9205
95,117,20,0.8308,0.00004577,0.0000,4.5266,22.6826,0.0000,0.9219
96,32,17,0.8290,0.00004573,0.0000,4.6603,20.0341,0.0000,0.9320
97,58,11,0.8290,0.00004573,0.0000,5.0354,25.1042,0.0000,0.9233
98,37,32,0.8254,0.00004563,0.0000,5.0703,21.2087,0.0000,0.9219
99,40,11,0.8236,0.00004559,0.0000,5.0861,22.1717,0.0000,0.9205
100,29,57,0.8236,0.00004559,0.0000,4.6916,22.5927,0.0000,0.9227
101,28,17,0.8200,0.00004550,0.0000,4.4704,23.8425,0.0000,0.9338
102,64,12,0.8182,0.00004546,0.0000,5.8917,26.4265,0.0000,0.8958
103,30,8,0.8182,0.00004546,0.0000,4.7552,24.0877,0.0000,0.9180
104,30,8,0.8182,0.00004546,0.0000,5.9004,23.7023,0.0000,0.9062
105,92,13,0.8128,0.00004532,0.0000,4.6379,29.1783,0.0000,0.9399
106,63,13,0.8128,0.00004532,0.0000,5.3170,25.8444,0.0000,0.9255
107,65,14,0.8092,0.00004523,0.0000,4.3190,28.7658,0.0000,0.9397
108,41,22,0.8074,0.00004519,0.0000,5.3600,24.5662,0.0000,0.9148
109,164,20,0.8056,0.00004514,0.0000,5.0443,28.6517,0.0000,0.9203
110,32,8,0.8038,0.00004510,0.0000,4.8196,26.6605,0.0000,0.9336
111,77,14,0.8020,0.00004505,0.0000,5.0527,28.1874,0.0000,0.9174
112,30,18,0.8002,0.00004501,0.0000,3.9858,27.3295,0.0000,0.9497
113,50,24,0.7984,0.00004496,0.0000,5.8108,26.2621,0.0000,0.9010
114,63,13,0.7966,0.00004491,0.0000,5.2968,25.3940,0.0000,0.9303
115,55,11,0.7966,0.00004491,0.0000,4.5803,27.7729,0.0000,0.9233
116,57,14,0.7930,0.00004483,0.0000,4.1701,26.5001,0.0000,0.9375
117,50,11,0.7930,0.00004483,0.0000,3.9497,26.3273,0.0000,0.9545
118,55,25,0.7894,0.00004474,0.0000,4.6008,28.6983,0.0000,0.9187
119,127,20,0.7876,0.00004469,0.0000,4.4504,29.8197,0.0000,0.9219
120,166,28,0.7858,0.00004465,0.0000,5.4273,33.3188,0.0000,0.9208
121,66,36,0.7858,0.00004465,0.0000,5.1417,33.0128,0.0000,0.9262
122,90,23,0.7822,0.00004456,0.0000,5.8445,30.1803,0.0000,0.9198
123,27,15,0.7822,0.00004456,0.0000,4.3321,27.3578,0.0000,0.9187
