seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,582,9,9,27,0.08541567219654098,0.8541567219654098
5001,79,2,4,12,0.08238982600159943,0.41194913000799716
5002,36,0,3,9,0.1023124320054194,0.4092497280216776
5003,371,7,7,21,0.06607184174208669,0.5285747339366935
5004,1041,13,12,36,0.06525517446257603,0.8483172680134885
5005,64,1,4,12,0.06615257561206818,0.3307628780603409
5006,285,6,7,21,0.06985879263083916,0.5588703410467133
5007,26,0,2,6,0.071961995990326,0.21588598797097802
5008,364,7,8,24,0.060217671995309904,0.5419590479577892
5009,452,8,8,24,0.06837963011639658,0.5470370409311727
5010,463,8,9,27,0.07211543370503933,0.7211543370503932
5011,719,9,11,33,0.06122442015718358,0.734693041886203
5012,1039,13,12,36,0.06359564974263776,0.7631477969116531
5013,168,4,6,18,0.07234151056867891,0.5063905739807524
5014,230,5,6,18,0.06395377203201254,0.38372263219207525
5015,1041,13,12,36,0.06790318977213107,0.8827414670377038
5016,234,5,7,21,0.057030591007787734,0.39921413705451414
5017,450,8,9,27,0.061211970198201016,0.6121197019820102
5018,83,2,4,12,0.06059990839567035,0.30299954197835177
5019,1058,13,13,39,0.06071875635617679,0.850062588986475
5020,55,1,4,12,0.07388395720627158,0.36941978603135794
5021,2080,19,16,48,0.06498997313246946,1.0398395701195113
5022,118,3,5,15,0.07218972050274412,0.4331383230164647
5023,13141,50,37,111,0.062094107235009834,2.3595760749303736
5024,121,3,5,15,0.06784554749416809,0.4070732849650085
5025,288,6,7,21,0.06262090023665223,0.5009672018932179
5026,39,0,3,9,0.04009587898326572,0.16038351593306288
5027,212,5,6,18,0.06183467928453216,0.4328427549917251
5028,439,8,8,24,0.06117816378052036,0.5506034740246832
5029,1509,16,13,39,0.04981612449877763,0.6974257429828867
5030,35,0,3,9,0.06202180151012726,0.24808720604050905
5031,153,4,5,15,0.07239883349393494,0.43439300096360967
5032,548,9,9,27,0.0572276140039321,0.572276140039321
5033,299,6,7,21,0.05930393112794263,0.47443144902354106
5034,122,3,5,15,0.053888522825824715,0.3233311369549483
5035,164,4,6,18,0.06796782685809635,0.4757747880066745
5036,561,9,10,30,0.07140632049413398,0.7140632049413398
5037,1824,14,18,54,0.04626324073730135,0.8790015740087256
5038,316,5,9,27,0.05480701950727962,0.5480701950727962
5039,2082,17,16,48,0.053497923462761235,0.909464698866941
5040,290,6,7,21,0.07112008850526763,0.568960708042141
5041,175,4,6,18,0.05076255129616974,0.35533785907318816
5042,554,9,8,24,0.05489919043611735,0.49409271392505616
5043,31,0,3,9,0.07649101302376948,0.30596405209507793
5044,450,8,8,24,0.06759030600207755,0.6083127540186979
5045,55,1,4,12,0.07301281761610881,0.365064088080544
5046,459,8,9,27,0.0705074303143192,0.7050743031431921
5047,89,2,5,15,0.06298613184480928,0.3779167910688557
5048,45,1,3,9,0.0752356130105909,0.3009424520423636
5049,3570,24,18,54,0.04840512052607281,0.9196972899953835
5050,125,3,5,15,0.050535452649152525,0.30321271589491516
5051,2489,17,18,54,0.06570394368731956,1.2483749300590716
5052,726,10,9,27,0.052685328299412505,0.526853282994125
5053,1680,17,15,45,0.0642758532485459,1.0284136519767344
5054,231,5,7,21,0.055849358992418274,0.4467948719393462
5055,140,3,6,18,0.0700069695012644,0.42004181700758636
5056,75,2,4,12,0.07465394679456949,0.37326973397284746
