episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
1,22,5,1.0000,0.00005000,0.0000,3.8346,6.5995,0.0000,0.9688
2,37,9,1.0000,0.00005000,0.0000,1.8516,8.8027,0.0000,0.9866
3,49,11,1.0000,0.00005000,0.0000,2.5752,8.8918,0.0000,0.9792
4,43,11,1.0000,0.00005000,0.0000,2.1411,9.5090,0.0000,0.9722
5,81,13,1.0000,0.00005000,0.0000,2.2103,12.4038,0.0000,0.9744
6,70,14,1.0000,0.00005000,0.0000,2.2233,9.5640,0.0000,0.9688
7,63,14,1.0000,0.00005000,0.0000,2.3205,7.6884,0.0000,0.9736
8,90,15,0.9999,0.00005000,0.0000,1.9657,10.5059,0.0000,0.9808
9,35,8,0.9999,0.00005000,0.0000,2.9032,8.5031,0.0000,0.9609
10,34,20,0.9999,0.00005000,0.0000,2.8594,9.8407,0.0000,0.9601
11,54,11,0.9999,0.00005000,0.0000,3.3779,13.6544,0.0000,0.9460
12,32,10,0.9999,0.00005000,0.0000,2.6853,7.4415,0.0000,0.9500
13,38,24,0.9999,0.00005000,0.0000,2.0189,9.6125,0.0000,0.9744
14,43,11,0.9999,0.00005000,0.0000,2.6081,10.7818,0.0000,0.9517
15,58,27,0.9999,0.00005000,0.0000,2.7387,8.5490,0.0000,0.9563
16,87,14,0.9999,0.00005000,0.0000,3.0275,13.2173,0.0000,0.9375
17,43,11,0.9999,0.00005000,0.0000,2.9467,9.8401,0.0000,0.9261
18,73,14,0.9999,0.00005000,0.0000,3.4825,12.8798,0.0000,0.9442
19,32,34,0.9998,0.00005000,0.0000,2.2315,13.3599,0.0000,0.9619
20,114,24,0.9998,0.00005000,0.0000,2.9739,11.9875,0.0000,0.9518
21,59,11,0.9998,0.00005000,0.0000,1.9886,11.0670,0.0000,0.9574
22,31,37,0.9998,0.00005000,0.0000,3.0908,12.2634,0.0000,0.9464
23,77,39,0.9998,0.00005000,0.0000,2.5385,12.7179,0.0000,0.9628
24,59,42,0.9998,0.00004999,0.0000,2.3698,9.0450,0.0000,0.9664
25,61,14,0.9998,0.00004999,0.0000,2.9314,14.3331,0.0000,0.9353
26,36,43,0.9998,0.00004999,0.0000,3.2307,12.2044,0.0000,0.9405
27,34,18,0.9998,0.00004999,0.0000,3.0981,13.5786,0.0000,0.9271
28,60,14,0.9998,0.00004999,0.0000,4.1276,12.8786,0.0000,0.9308
29,58,23,0.9997,0.00004999,0.0000,2.8717,13.9294,0.0000,0.9552
30,56,36,0.9997,0.00004999,0.0000,3.4290,12.9839,0.0000,0.9401
31,303,23,0.9997,0.00004999,0.0000,3.0898,22.4383,0.0000,0.9416
32,30,8,0.9997,0.00004999,0.0000,3.3754,14.3960,0.0000,0.9297
33,48,14,0.9997,0.00004999,0.0000,2.3473,16.0447,0.0000,0.9531
34,73,48,0.9997,0.00004999,0.0000,2.8431,13.7595,0.0000,0.9531
35,60,20,0.9997,0.00004999,0.0000,3.4962,14.4097,0.0000,0.9500
36,63,33,0.9997,0.00004999,0.0000,2.9534,12.8520,0.0000,0.9508
37,39,11,0.9997,0.00004999,0.0000,3.0777,12.2893,0.0000,0.9375
38,43,13,0.9997,0.00004999,0.0000,3.3911,11.9710,0.0000,0.9327
39,44,24,0.9997,0.00004999,0.0000,3.8458,14.0418,0.0000,0.9271
40,61,14,0.9997,0.00004999,0.0000,3.2514,14.6787,0.0000,0.9263
41,120,14,0.9996,0.00004999,0.0000,2.5953,22.7667,0.0000,0.9420
42,159,30,0.9996,0.00004999,0.0000,3.9471,18.1487,0.0000,0.9313
43,81,14,0.9996,0.00004999,0.0000,3.5342,18.1799,0.0000,0.9464
44,66,14,0.9996,0.00004999,0.0000,4.5406,15.4362,0.0000,0.9174
45,75,39,0.9996,0.00004999,0.0000,3.4177,17.7987,0.0000,0.9359
46,78,20,0.9996,0.00004999,0.0000,3.1677,16.0853,0.0000,0.9453
47,52,11,0.9996,0.00004999,0.0000,2.9551,14.7029,0.0000,0.9517
48,88,33,0.9996,0.00004999,0.0000,3.5287,16.2384,0.0000,0.9290
49,171,19,0.9996,0.00004999,0.0000,4.2008,20.8710,0.0000,0.9243
50,47,11,0.9996,0.00004999,0.0000,3.7524,17.2730,0.0000,0.9489
51,34,8,0.9996,0.00004999,0.0000,3.6352,16.7830,0.0000,0.9219
52,209,22,0.9995,0.00004999,0.0000,4.4993,26.8822,0.0000,0.9233
53,61,14,0.9995,0.00004999,0.0000,5.0378,17.3301,0.0000,0.9196
54,134,35,0.9995,0.00004999,0.0000,3.6213,18.6138,0.0000,0.9330
