episode,score,steps,epsilon,loss,avg_v
665,31,8,0.7473,8.0963,86.9332
666,212,20,0.7469,7.2634,95.7276
667,52,12,0.7465,9.1453,82.2661
668,58,14,0.7462,6.2330,91.5830
669,40,7,0.7458,8.9000,83.3625
670,33,8,0.7454,6.7949,86.1993
671,29,6,0.7450,8.7429,79.4896
672,103,15,0.7446,8.4544,82.1806
673,46,9,0.7443,8.1482,80.3733
674,29,7,0.7439,9.2515,83.7421
675,32,8,0.7435,6.5082,83.7720
676,105,17,0.7431,7.6672,89.6256
677,79,12,0.7427,6.4694,89.7506
678,51,10,0.7424,9.7507,83.8901
679,57,13,0.7420,7.2773,87.4833
680,38,10,0.7416,10.4166,84.8014
681,55,11,0.7412,7.2534,96.8117
682,36,9,0.7408,4.9463,83.7362
683,36,9,0.7405,10.4989,90.7189
684,35,9,0.7401,7.6836,86.1799
685,29,9,0.7397,7.8272,81.2019
686,36,8,0.7393,6.3374,87.0806
687,37,10,0.7389,7.7309,89.0668
688,35,9,0.7386,7.6866,87.2209
689,75,13,0.7382,9.0483,96.3797
690,47,10,0.7378,6.1997,87.6500
691,138,16,0.7374,7.2192,99.1100
692,33,8,0.7370,9.3577,85.9788
693,199,20,0.7367,7.9692,98.4947
694,26,6,0.7363,7.2166,93.5511
695,27,7,0.7359,11.4543,87.7534
696,57,12,0.7355,7.2245,85.2485
697,133,19,0.7351,9.9748,98.2988
698,43,13,0.7348,9.4927,86.9717
699,33,9,0.7344,8.3216,82.8850
700,58,11,0.7340,7.8526,93.8463
701,376,23,0.7336,8.8791,108.2158
702,56,12,0.7332,8.6923,91.1980
703,37,9,0.7329,10.0547,95.7463
704,49,9,0.7325,7.9961,93.3793
705,92,17,0.7321,8.3718,99.9570
706,70,14,0.7317,6.9961,94.9624
707,39,9,0.7313,4.6201,94.5805
708,35,9,0.7310,8.5609,98.6456
709,53,6,0.7306,7.0721,96.9955
710,53,12,0.7302,7.8275,88.7341
711,54,14,0.7298,7.3021,88.3603
712,48,10,0.7294,7.6654,93.0490
713,59,12,0.7291,8.1634,97.5649
714,41,11,0.7287,7.2786,93.4976
715,118,13,0.7283,6.6865,94.2814
716,171,21,0.7279,8.8905,92.0544
717,165,23,0.7275,9.2085,99.0335
718,53,11,0.7272,11.3660,90.9128
719,104,13,0.7268,9.5406,100.5440
720,34,8,0.7264,11.1704,85.8364
721,186,20,0.7260,8.4626,96.4818
722,61,12,0.7256,8.9476,103.8899
723,82,13,0.7253,7.5161,94.0763
724,73,14,0.7249,9.0769,94.4647
725,57,9,0.7245,9.1690,92.9354
726,77,12,0.7241,11.4647,92.4185
727,59,12,0.7237,8.2778,94.3365
728,46,12,0.7234,8.8131,100.7005
729,57,11,0.7230,10.5454,92.2297
730,40,10,0.7226,11.7717,95.3342
731,44,12,0.7222,11.2960,97.2197
732,27,7,0.7218,9.2831,93.7966
733,46,9,0.7215,9.6581,87.0262
734,55,12,0.7211,9.0329,104.4448
735,90,15,0.7207,9.8139,104.2589
736,52,11,0.7203,12.0683,93.2583
737,42,12,0.7199,7.8793,98.3600
738,95,17,0.7196,8.1949,108.4329
739,78,12,0.7192,7.0069,99.8356
740,81,11,0.7188,7.5487,99.1125
741,41,10,0.7184,9.5792,97.6431
742,123,16,0.7180,9.0073,101.3291
743,36,8,0.7177,8.5920,94.8278
744,35,8,0.7173,13.6786,101.5820
745,39,11,0.7169,7.2991,95.7547
746,165,17,0.7165,10.0726,101.0804
747,54,12,0.7161,10.3017,103.1628
748,53,10,0.7158,10.6431,100.2404
749,73,13,0.7154,10.0659,97.9515
750,38,9,0.7150,8.9094,104.2965
751,54,12,0.7146,8.5750,92.9006
752,30,7,0.7142,8.3593,93.0929
753,67,13,0.7139,6.9735,102.5112
754,72,11,0.7135,10.0333,92.3946
755,88,14,0.7131,9.8971,108.7044
756,161,16,0.7127,8.8629,110.8386
757,56,11,0.7123,8.6059,100.4776
758,37,8,0.7120,10.0607,97.1262
759,89,14,0.7116,10.0022,108.8246
760,33,8,0.7112,7.6752,101.7660
761,77,15,0.7108,8.3949,97.5047
762,37,11,0.7104,8.0762,96.3027
763,68,11,0.7101,8.5404,96.0414
764,39,8,0.7097,7.7700,101.1293
765,62,12,0.7093,7.5298,105.7419
766,24,6,0.7089,6.5770,94.3847
767,46,8,0.7085,9.2412,99.2847
768,39,8,0.7082,10.6863,101.7210
769,29,8,0.7078,7.1768,95.7731
770,36,9,0.7074,9.2053,102.8585
771,36,9,0.7070,5.6624,98.9851
772,89,14,0.7066,8.2598,99.9295
773,35,8,0.7063,6.1336,97.2034
774,30,6,0.7059,10.6338,103.1856
775,110,15,0.7055,10.6768,108.0870
776,31,8,0.7051,5.5980,104.9125
777,227,20,0.7047,9.0790,108.3959
778,62,14,0.7044,7.6664,103.5679
779,42,11,0.7040,7.4805,106.9216
780,45,12,0.7036,11.6336,103.5495
781,57,11,0.7032,9.1000,109.4908
782,31,8,0.7028,10.7270,97.1170
783,34,9,0.7025,12.2677,99.7934
784,118,17,0.7021,10.8056,104.8499
785,40,11,0.7017,8.6360,109.1490
786,66,12,0.7013,10.8155,100.9027
787,192,22,0.7009,11.0496,102.6874
788,47,11,0.7006,9.9386,99.4219
789,59,13,0.7002,7.4972,111.7610
790,43,11,0.6998,11.0908,108.6874
791,40,12,0.6994,9.1761,107.5128
792,31,9,0.6990,10.0122,98.0856
793,22,7,0.6987,7.1460,94.3248
794,38,11,0.6983,11.9421,101.5299
795,84,13,0.6979,9.5044,107.6866
796,34,8,0.6975,9.9087,103.2345
797,74,10,0.6971,12.0361,104.0296
798,120,16,0.6968,11.7625,103.6723
799,40,11,0.6964,11.5647,111.9340
800,109,14,0.6960,11.1660,110.7653
801,221,16,0.6956,8.6531,121.1128
802,80,11,0.6952,10.6575,113.0487
803,161,13,0.6949,9.3348,118.0294
804,97,14,0.6945,8.0539,103.7662
805,33,8,0.6941,10.7945,91.5907
806,28,7,0.6937,14.5294,101.3853
807,38,11,0.6933,7.3473,105.2717
808,85,15,0.6930,8.2986,105.1575
809,57,11,0.6926,9.4945,115.1238
810,36,10,0.6922,11.1258,106.5212
811,36,10,0.6918,10.0742,105.1487
812,31,8,0.6914,11.3854,103.7660
813,32,9,0.6911,7.1326,98.0603
814,44,11,0.6907,9.0042,117.8724
815,43,12,0.6903,8.6532,101.6079
816,121,15,0.6899,7.6995,104.1589
817,37,9,0.6895,10.5711,108.6578
818,31,8,0.6892,11.8688,104.0204
819,55,11,0.6888,8.2895,120.9809
820,57,13,0.6884,9.7969,110.1793
821,36,9,0.6880,11.8162,117.2400
822,93,15,0.6876,7.2712,116.7629
823,32,8,0.6873,9.9094,114.1674
824,30,9,0.6869,9.8963,102.6231
825,26,6,0.6865,7.5324,108.3949
826,38,10,0.6861,8.4234,115.3226
827,27,8,0.6857,12.8789,104.5557
828,80,14,0.6854,7.0054,115.9977
829,81,14,0.6850,9.1292,113.3471
830,38,10,0.6846,11.4538,112.5790
831,52,12,0.6842,9.5185,120.4788
832,103,17,0.6838,11.3584,113.5265
833,39,9,0.6835,9.6572,116.1749
834,36,10,0.6831,9.0145,109.5006
835,52,9,0.6827,13.7959,109.4496
836,85,16,0.6823,10.1949,120.3723
837,56,13,0.6819,10.1346,100.9936
838,40,8,0.6816,11.2320,104.3185
839,23,6,0.6812,11.9842,105.5143
840,133,20,0.6808,9.7114,118.7738
841,43,12,0.6804,7.4892,107.8597
842,119,17,0.6800,10.0977,111.2648
843,31,9,0.6797,9.9116,109.1907
844,58,13,0.6793,10.9997,115.7492
845,40,10,0.6789,12.0063,116.1614
846,42,9,0.6785,7.4307,111.7613
847,83,13,0.6781,10.6282,113.2278
848,30,7,0.6778,9.1221,104.0614
849,80,17,0.6774,7.4810,113.1295
850,27,7,0.6770,9.3544,102.6456
851,42,9,0.6766,8.4133,111.6534
852,38,9,0.6762,11.7445,115.3088
853,58,13,0.6759,9.1745,116.8631
854,31,9,0.6755,8.6430,101.0172
855,83,14,0.6751,9.4209,113.4048
856,30,8,0.6747,8.1650,114.8761
857,34,10,0.6743,12.4464,114.0583
858,37,9,0.6740,5.2429,107.2715
859,42,10,0.6736,8.8810,110.3503
860,88,15,0.6732,7.4725,104.4933
861,33,8,0.6728,9.9095,115.3679
862,80,12,0.6724,10.5703,111.5079
863,33,8,0.6721,12.4513,111.4863
864,41,10,0.6717,10.2157,126.4682
865,42,12,0.6713,10.0096,99.2089
866,34,9,0.6709,7.9096,117.5691
867,110,19,0.6705,11.3721,116.5731
868,54,13,0.6702,12.5136,117.0279
869,120,16,0.6698,10.2862,120.8527
870,118,16,0.6694,9.8936,121.7655
871,127,17,0.6690,8.5459,114.9577
872,105,16,0.6686,8.0098,117.8420
873,47,9,0.6683,7.2412,111.2534
874,56,11,0.6679,11.3888,120.0920
875,110,15,0.6675,9.7727,128.0068
876,37,9,0.6671,8.8159,116.2048
877,36,8,0.6667,8.0521,127.7787
878,28,7,0.6664,5.7773,103.4603
879,41,11,0.6660,7.9362,119.2940
880,39,11,0.6656,9.6786,117.6092
881,348,27,0.6652,9.2009,123.1888
882,73,14,0.6648,9.9080,110.4899
883,55,13,0.6645,10.1603,112.9084
884,60,12,0.6641,9.1288,118.0554
885,71,12,0.6637,10.4873,118.9209
886,43,12,0.6633,8.3767,113.9755
887,101,15,0.6629,10.0712,121.8283
888,54,10,0.6626,10.0478,114.9379
889,38,10,0.6622,10.3659,118.2790
890,26,5,0.6618,10.8062,112.5816
891,59,13,0.6614,9.3902,117.0015
892,265,24,0.6610,9.1373,130.5845
893,58,11,0.6607,10.8067,108.4431
894,45,11,0.6603,10.1764,113.3881
895,100,15,0.6599,10.9589,115.2410
896,129,20,0.6595,10.3255,120.7297
897,42,11,0.6591,8.9129,108.8213
898,64,13,0.6588,8.7583,116.2565
899,111,15,0.6584,11.7353,123.5433
900,35,7,0.6580,8.6090,116.7763
901,39,9,0.6576,10.8530,124.0028
902,83,12,0.6572,12.6507,125.1026
903,59,12,0.6569,9.9208,118.2645
904,23,7,0.6565,11.6732,114.5677
905,45,9,0.6561,11.4060,124.6499
906,178,19,0.6557,8.7307,130.6901
907,40,10,0.6553,10.2801,129.3921
908,77,14,0.6550,13.4706,126.2392
909,30,9,0.6546,11.4004,109.0710
910,126,17,0.6542,9.5940,130.4548
911,110,13,0.6538,14.4062,123.8388
912,43,11,0.6534,12.4721,114.5118
913,44,8,0.6531,10.5888,122.1590
914,79,14,0.6527,9.8498,126.3981
915,31,9,0.6523,13.3720,121.2087
916,37,9,0.6519,11.4048,123.7103
917,35,7,0.6515,12.5176,126.4949
918,159,17,0.6512,9.8952,135.0491
919,69,11,0.6508,13.9707,121.0926
920,31,8,0.6504,9.8405,124.2750
921,35,9,0.6500,9.2441,119.6391
922,37,8,0.6496,12.1426,117.1699
923,59,13,0.6493,11.5657,122.3870
924,38,8,0.6489,11.1182,127.7679
925,26,5,0.6485,12.6770,126.7071
926,48,11,0.6481,8.9409,125.9075
927,83,13,0.6477,12.7588,134.2750
928,55,11,0.6474,9.9638,127.6364
929,118,14,0.6470,12.1959,131.4532
930,118,16,0.6466,9.4022,123.8640
931,87,13,0.6462,12.3169,134.0087
932,55,13,0.6458,9.1755,129.4904
933,163,15,0.6455,11.3990,122.4881
934,73,13,0.6451,9.4110,126.4414
935,211,19,0.6447,13.0728,130.3746
936,47,9,0.6443,11.6173,116.5500
937,155,15,0.6439,12.7195,130.7986
938,288,18,0.6436,8.5277,140.4205
939,55,11,0.6432,7.8637,118.3241
940,40,11,0.6428,9.9693,120.1302
941,56,11,0.6424,10.5697,132.2947
942,31,8,0.6420,8.8745,119.3456
943,29,9,0.6417,9.1520,125.0098
944,26,6,0.6413,9.1666,117.4322
945,46,10,0.6409,11.8606,121.0072
946,55,11,0.6405,9.1305,132.0005
947,174,21,0.6401,9.1622,125.7084
948,52,12,0.6398,10.8980,121.4185
949,47,10,0.6394,9.1128,129.7130
950,64,14,0.6390,8.3925,129.1027
951,40,9,0.6386,9.5932,122.2732
952,52,10,0.6382,10.3892,129.7856
953,49,10,0.6379,14.0540,123.1284
954,158,21,0.6375,8.3519,127.5671
955,118,15,0.6371,9.8312,131.5708
956,47,9,0.6367,11.0541,128.9814
957,30,7,0.6363,10.3507,130.8848
958,41,10,0.6360,10.8673,118.1422
959,50,9,0.6356,10.7647,124.3642
960,83,12,0.6352,9.7767,124.3777
961,31,8,0.6348,12.7157,123.0260
962,57,13,0.6344,10.4434,124.5781
963,114,13,0.6341,11.2984,126.2429
964,33,8,0.6337,8.2450,126.6089
965,38,9,0.6333,10.0472,123.9035
966,31,7,0.6329,6.7712,123.5155
967,30,7,0.6325,10.9256,130.0427
968,32,8,0.6322,8.4243,132.3486
969,33,9,0.6318,5.7120,116.9649
970,209,18,0.6314,12.2225,133.8934
971,34,8,0.6310,10.4367,131.9538
972,90,13,0.6306,13.2346,123.1035
973,54,11,0.6303,11.4570,135.6316
974,194,25,0.6299,11.7749,137.4924
975,78,11,0.6295,11.2921,135.2750
976,47,9,0.6291,13.3877,123.8299
977,40,11,0.6287,10.4943,134.0153
978,252,25,0.6284,8.9501,130.4813
979,39,11,0.6280,8.2722,131.1566
980,58,12,0.6276,12.7782,112.3315
981,125,16,0.6272,9.9787,140.7856
982,66,15,0.6268,13.0242,124.6795
983,42,11,0.6265,11.5481,127.3765
984,38,10,0.6261,10.2056,128.1941
985,268,21,0.6257,11.8764,136.5726
986,84,13,0.6253,9.3210,132.7205
987,37,11,0.6249,9.7907,127.7942
988,165,20,0.6246,11.0536,132.0078
989,76,15,0.6242,12.7936,135.7759
990,110,17,0.6238,11.6176,146.1543
991,60,14,0.6234,7.9548,130.1917
992,55,12,0.6230,10.3203,125.7414
993,30,8,0.6227,10.5972,132.9729
994,28,7,0.6223,9.2179,128.1619
995,48,9,0.6219,10.7771,130.1215
996,56,12,0.6215,9.8357,138.7715
997,35,11,0.6211,11.7147,138.2061
998,124,15,0.6208,12.2248,147.1414
999,49,9,0.6204,11.8247,126.8223
1000,235,22,0.6200,9.5787,144.0706
1001,453,31,0.6196,13.2058,155.4718
1002,42,11,0.6192,11.5437,141.8526
1003,79,15,0.6189,9.8989,133.6788
1004,38,10,0.6185,10.9826,139.2823
1005,28,7,0.6181,11.8571,132.7260
1006,33,10,0.6177,9.6766,129.1349
1007,234,23,0.6173,11.2180,154.7833
1008,56,11,0.6170,13.8029,132.4863
1009,36,8,0.6166,10.3063,137.2002
1010,59,14,0.6162,11.2821,142.8049
1011,36,9,0.6158,11.0170,130.9343
1012,35,9,0.6154,11.9327,136.9170
1013,48,10,0.6151,7.5875,136.5486
1014,30,6,0.6147,8.4387,133.2941
1015,19,4,0.6143,9.2505,126.3207
1016,126,17,0.6139,13.0276,146.3526
1017,128,19,0.6135,10.3312,154.6229
1018,36,9,0.6132,9.2730,133.6209
1019,47,9,0.6128,12.3083,135.5258
1020,259,29,0.6124,11.4859,142.8995
1021,56,11,0.6120,9.0093,136.9180
1022,44,9,0.6116,13.4382,126.9370
1023,49,10,0.6113,9.9692,136.2014
1024,146,19,0.6109,13.7559,140.5135
1025,48,9,0.6105,12.4278,138.1453
1026,280,26,0.6101,9.4455,151.5298
1027,37,9,0.6097,12.3136,139.8123
1028,82,14,0.6094,13.7802,147.3559
1029,56,13,0.6090,14.0455,138.0599
1030,87,15,0.6086,9.4646,144.6516
1031,34,8,0.6082,7.0411,138.0409
1032,79,12,0.6078,14.1471,142.3272
1033,50,10,0.6075,11.0357,133.6002
1034,44,11,0.6071,10.1559,136.2431
1035,119,19,0.6067,11.9766,143.0930
1036,36,10,0.6063,12.5733,133.0229
1037,144,16,0.6059,12.2522,152.0402
1038,27,6,0.6056,7.1369,142.5529
1039,37,10,0.6052,12.1121,138.6392
1040,105,14,0.6048,10.3596,146.7641
1041,36,9,0.6044,11.8228,147.9493
1042,42,11,0.6040,10.1887,143.4272
1043,143,20,0.6037,13.7936,141.0221
1044,168,16,0.6033,9.0293,155.3086
1045,96,13,0.6029,11.2488,144.2452
1046,34,9,0.6025,10.3441,140.9445
1047,88,14,0.6021,9.6483,153.2656
1048,122,15,0.6018,11.7980,139.0826
1049,26,6,0.6014,7.7661,151.1830
1050,49,10,0.6010,9.0067,138.5105
1051,73,14,0.6006,12.3919,148.1729
1052,51,9,0.6002,10.6961,137.9902
1053,178,20,0.5999,9.5987,142.3005
1054,39,9,0.5995,13.8313,132.3694
1055,52,13,0.5991,11.4334,146.9781
1056,45,9,0.5987,12.8467,132.7196
1057,796,35,0.5983,9.9162,169.6949
1058,78,15,0.5980,11.6644,134.3392
1059,71,12,0.5976,12.2768,142.6755
1060,71,9,0.5972,9.5027,147.5508
1061,86,14,0.5968,9.4957,145.6011
1062,27,7,0.5964,11.9568,138.4402
1063,36,11,0.5961,14.7127,150.4756
1064,60,14,0.5957,12.7813,140.9873
1065,235,21,0.5953,12.0766,145.0783
1066,185,19,0.5949,9.7305,154.9827
1067,43,11,0.5945,12.1058,151.6238
1068,72,10,0.5942,12.4149,145.3628
1069,99,17,0.5938,13.1920,149.6905
1070,40,10,0.5934,9.3268,152.2883
1071,227,16,0.5930,14.0286,163.6995
1072,35,9,0.5926,12.1745,149.7666
1073,36,10,0.5923,13.3447,151.4504
1074,77,10,0.5919,12.6457,156.3361
1075,42,10,0.5915,16.8876,158.7825
1076,40,8,0.5911,10.8536,143.0145
1077,57,11,0.5907,12.4131,149.9828
1078,50,11,0.5904,11.2052,151.6307
1079,34,8,0.5900,14.4239,147.1140
1080,40,11,0.5896,13.5842,158.3992
1081,102,16,0.5892,15.5715,156.8210
1082,60,13,0.5888,11.4455,157.4741
1083,73,14,0.5885,11.3360,154.2626
1084,78,18,0.5881,11.1025,153.5641
1085,39,11,0.5877,8.6250,157.2370
1086,43,9,0.5873,9.9262,160.3731
1087,69,12,0.5869,15.1461,148.2213
1088,39,9,0.5866,8.9706,155.8448
1089,52,11,0.5862,15.1753,156.7192
1090,44,9,0.5858,15.2874,154.6249
1091,30,8,0.5854,8.1862,146.2459
1092,39,9,0.5850,13.3614,152.8901
1093,34,9,0.5847,13.7285,153.0966
1094,43,12,0.5843,15.0703,146.1319
1095,35,7,0.5839,11.5115,154.5723
1096,40,10,0.5835,11.1837,148.4973
1097,58,13,0.5831,10.5285,150.7644
1098,28,6,0.5828,7.3927,139.1557
1099,73,12,0.5824,14.0112,162.6681
1100,56,11,0.5820,12.9670,148.7339
1101,174,19,0.5816,13.3660,159.4776
1102,56,12,0.5812,11.6726,159.4383
1103,51,13,0.5809,10.2508,154.1009
1104,176,21,0.5805,12.7234,149.1958
1105,235,24,0.5801,15.8058,163.7417
1106,39,11,0.5797,13.4110,148.3684
1107,137,18,0.5793,10.9237,153.6561
1108,54,8,0.5790,10.6999,156.8101
1109,79,13,0.5786,14.1877,150.1755
1110,50,10,0.5782,12.1741,153.9766
1111,51,11,0.5778,13.3453,159.6657
1112,36,9,0.5774,13.8512,148.1468
1113,38,10,0.5771,10.3080,164.0424
1114,25,6,0.5767,18.5777,157.7259
1115,35,9,0.5763,13.5551,148.3735
1116,82,14,0.5759,13.9072,153.6098
1117,40,10,0.5755,10.8776,158.5096
1118,44,12,0.5752,11.9993,163.9585
1119,57,13,0.5748,12.2795,155.7758
1120,39,10,0.5744,12.5258,155.2602
1121,72,10,0.5740,14.9845,150.0620
1122,38,9,0.5736,13.5378,159.4630
1123,54,13,0.5733,11.3328,157.2163
1124,33,9,0.5729,13.1191,157.5392
1125,58,11,0.5725,14.2603,163.8187
1126,77,13,0.5721,14.5575,165.5255
1127,106,15,0.5717,10.0510,146.1426
1128,107,18,0.5714,10.1648,163.3023
1129,42,11,0.5710,11.5398,161.6881
1130,79,12,0.5706,13.0742,165.8612
1131,65,13,0.5702,13.2978,163.8626
1132,42,14,0.5698,11.6947,153.2898
1133,76,14,0.5695,15.2743,156.8696
1134,58,13,0.5691,10.3749,161.5725
1135,116,16,0.5687,16.5752,162.6305
1136,27,6,0.5683,13.4907,158.2286
1137,70,13,0.5679,11.9585,145.6037
1138,301,26,0.5676,12.3699,159.4200
1139,103,17,0.5672,13.6020,161.1016
1140,42,11,0.5668,14.9788,166.8669
1141,57,11,0.5664,13.8068,160.0654
1142,37,8,0.5660,18.6519,163.2280
1143,34,10,0.5657,17.6088,157.3516
1144,97,19,0.5653,11.4697,162.4381
1145,28,7,0.5649,13.3229,157.4699
1146,121,17,0.5645,13.9316,155.8042
1147,42,11,0.5641,13.8779,157.8944
1148,86,15,0.5638,13.0026,170.3300
1149,85,15,0.5634,11.2488,152.4529
1150,70,11,0.5630,12.6155,155.4494
1151,43,10,0.5626,13.7220,159.9483
1152,58,11,0.5622,13.3805,160.7085
1153,55,13,0.5619,11.7920,157.0400
1154,41,11,0.5615,12.8860,171.7044
1155,123,16,0.5611,11.2752,154.6135
1156,124,16,0.5607,12.3520,168.8162
1157,119,14,0.5603,12.8546,171.4167
1158,139,17,0.5600,13.3139,167.1725
1159,39,9,0.5596,11.1622,172.7757
1160,30,8,0.5592,12.8337,155.4070
1161,60,12,0.5588,12.5440,140.2271
1162,290,20,0.5584,16.3571,177.6208
1163,56,11,0.5581,11.8640,158.1310
1164,79,10,0.5577,13.8560,169.5655
1165,58,12,0.5573,12.9650,160.7559
1166,182,19,0.5569,13.7188,168.4085
1167,69,14,0.5565,13.0325,172.5151
1168,34,8,0.5562,11.1327,169.9358
1169,38,9,0.5558,11.6277,160.6073
1170,71,14,0.5554,12.0863,162.4822
1171,63,12,0.5550,14.6790,177.3336
1172,31,7,0.5546,11.1750,161.1220
1173,59,15,0.5543,12.6949,165.8722
1174,128,20,0.5539,13.4868,176.4943
1175,117,13,0.5535,10.8054,178.9749
1176,107,17,0.5531,8.9059,172.1081
1177,55,12,0.5527,9.2074,165.6823
1178,57,13,0.5524,15.1472,162.0071
1179,169,20,0.5520,14.7905,169.3527
1180,52,11,0.5516,9.8879,160.0763
1181,82,14,0.5512,14.9656,167.9466
1182,127,16,0.5508,13.1895,164.6416
1183,123,16,0.5505,14.9887,174.7892
1184,115,21,0.5501,11.4958,179.1727
1185,337,23,0.5497,14.8428,170.2584
1186,59,12,0.5493,11.7561,168.3121
1187,66,11,0.5489,11.3612,165.0756
1188,108,18,0.5486,15.3696,188.0161
1189,89,17,0.5482,10.6153,178.2642
1190,31,9,0.5478,11.4456,164.0530
1191,34,9,0.5474,12.4074,174.4082
1192,75,14,0.5470,14.1350,171.9861
1193,38,12,0.5467,13.5983,168.6239
1194,162,17,0.5463,13.3623,177.3698
1195,42,11,0.5459,7.5245,171.4890
1196,62,14,0.5455,10.1220,170.1765
1197,108,13,0.5451,13.1872,179.0175
1198,25,6,0.5448,19.1092,168.0144
1199,165,16,0.5444,15.1127,173.4432
1200,42,9,0.5440,11.2585,169.8986
1201,60,13,0.5436,12.1380,174.5715
1202,206,18,0.5432,12.5528,185.0572
1203,62,15,0.5429,13.9465,177.2225
1204,73,11,0.5425,13.8870,170.2237
1205,34,9,0.5421,16.6037,169.2215
1206,261,24,0.5417,12.8293,171.0801
1207,29,7,0.5413,13.8583,175.2757
1208,25,7,0.5410,16.4412,161.1515
1209,35,9,0.5406,16.7931,159.4456
1210,86,14,0.5402,13.1043,153.2375
1211,48,15,0.5398,12.3084,157.0399
1212,110,16,0.5394,13.1268,167.0054
1213,439,15,0.5391,16.0474,203.1437
1214,168,22,0.5387,12.1600,179.9829
1215,41,10,0.5383,13.5627,173.2630
1216,43,12,0.5379,13.1189,172.8729
1217,39,8,0.5375,10.6447,165.9507
1218,38,10,0.5372,11.5306,155.0879
1219,40,9,0.5368,14.2845,172.6121
1220,39,12,0.5364,16.0248,166.3059
1221,56,10,0.5360,13.2954,173.9359
1222,44,10,0.5356,13.0877,165.2139
1223,43,10,0.5353,15.9343,180.9486
1224,53,11,0.5349,10.3673,188.3428
1225,42,11,0.5345,10.4793,174.5906
1226,39,12,0.5341,11.7420,176.1536
1227,297,20,0.5337,12.5721,176.6929
1228,38,10,0.5334,10.9578,158.6914
1229,45,10,0.5330,12.4633,174.1626
1230,153,14,0.5326,11.7688,185.9535
1231,37,9,0.5322,13.3975,168.6092
1232,31,10,0.5318,13.1119,172.0001
1233,37,9,0.5315,12.5799,157.0133
1234,42,14,0.5311,12.9690,163.3772
1235,29,7,0.5307,11.0183,168.0731
1236,359,23,0.5303,12.3663,183.5160
1237,44,10,0.5299,13.1619,156.4412
1238,306,22,0.5296,11.5514,185.7027
1239,32,8,0.5292,14.6771,164.7694
1240,162,18,0.5288,15.4168,192.1076
1241,136,17,0.5284,10.3879,166.8967
1242,58,12,0.5280,14.8116,174.3680
1243,34,9,0.5277,13.5819,174.3083
1244,80,15,0.5273,11.0607,178.1075
1245,60,13,0.5269,15.8493,172.4936
1246,36,9,0.5265,17.4316,166.2079
1247,71,13,0.5261,14.3541,169.4621
1248,37,8,0.5258,18.2028,185.1100
1249,167,15,0.5254,10.6179,177.1492
1250,59,13,0.5250,14.3813,152.7762
1251,95,16,0.5246,11.9987,174.1130
1252,110,14,0.5242,14.8635,181.5267
1253,44,8,0.5239,13.7620,164.6324
1254,40,10,0.5235,15.5107,169.5735
1255,53,11,0.5231,15.1843,187.1965
1256,29,7,0.5227,15.1527,163.9625
1257,40,8,0.5223,15.0316,173.0668
1258,39,9,0.5220,14.5261,178.4521
1259,43,11,0.5216,13.9339,173.8349
1260,129,17,0.5212,17.1216,166.5122
1261,63,14,0.5208,11.2017,170.8519
1262,35,9,0.5204,11.0146,173.0171
1263,155,17,0.5201,14.1908,165.5462
1264,69,14,0.5197,16.9908,186.9879
1265,54,12,0.5193,10.3513,172.3579
1266,40,10,0.5189,12.4594,181.9990
1267,56,10,0.5185,12.7965,173.6074
1268,519,39,0.5182,11.1713,197.2047
1269,76,11,0.5178,19.6654,178.1876
1270,33,8,0.5174,9.6850,180.7175
1271,33,9,0.5170,11.4096,168.9664
1272,54,11,0.5166,17.5609,179.8226
1273,80,13,0.5163,18.4054,190.4875
1274,124,16,0.5159,15.3203,171.6981
1275,179,22,0.5155,16.0695,177.3558
1276,163,12,0.5151,13.4227,186.0689
1277,59,12,0.5147,10.7800,190.8993
1278,43,10,0.5144,14.9491,179.8707
1279,74,13,0.5140,13.1766,174.7816
1280,48,10,0.5136,10.7370,174.1149
1281,55,12,0.5132,11.2616,187.3712
1282,37,8,0.5128,11.3646,163.1215
1283,89,15,0.5125,13.1593,160.1124
1284,110,18,0.5121,16.0551,169.0504
1285,51,9,0.5117,12.5188,172.6769
1286,171,20,0.5113,12.9019,174.4025
1287,35,9,0.5109,12.3746,182.8512
1288,41,10,0.5106,17.1585,174.9806
1289,44,9,0.5102,12.1943,178.4791
1290,37,11,0.5098,15.4575,177.2226
1291,84,13,0.5094,12.6541,182.5885
1292,37,10,0.5090,12.6188,173.6741
1293,115,13,0.5087,16.3961,172.4972
1294,59,12,0.5083,16.3462,162.8797
1295,39,9,0.5079,15.0531,173.4892
1296,324,26,0.5075,15.7311,189.0625
1297,32,8,0.5071,12.3561,172.3515
1298,34,9,0.5068,14.5625,169.6194
1299,86,13,0.5064,11.3665,182.1254
1300,60,12,0.5060,15.8242,172.9581
1301,55,12,0.5056,14.7960,171.0171
1302,163,15,0.5052,11.7431,188.2211
1303,358,28,0.5049,15.4488,189.7490
1304,163,13,0.5045,12.8795,169.0728
1305,43,12,0.5041,17.0690,183.3457
1306,102,14,0.5037,12.7019,178.9214
1307,42,11,0.5033,16.4414,171.6307
1308,49,10,0.5030,10.7634,185.9187
1309,56,12,0.5026,16.8987,182.3720
1310,360,20,0.5022,13.1286,191.5030
1311,48,12,0.5018,12.8386,191.0211
1312,32,6,0.5014,11.0113,172.6880
1313,94,15,0.5011,13.6664,180.8497
1314,43,12,0.5007,12.2959,190.2263
