seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,26793,51,80,240,0.05527072623540952,4.476928825068171
5001,20010,42,83,249,0.039979176880782084,3.358250857985695
5002,7652,25,48,144,0.043461378734756015,2.1296075580030447
5003,30779,65,92,276,0.04343877168796626,4.039805766980862
5004,821,10,12,36,0.0533713385397837,0.6938274010171881
5005,6596,35,24,72,0.03572783056180924,0.893195764045231
5006,22922,59,66,198,0.04093702207471473,2.742780479005887
5007,11106,33,46,138,0.044930045085493475,2.1117121190181933
5008,2964,19,24,72,0.04685335868096445,1.1713339670241112
5009,5006,28,29,87,0.041712261365319137,1.251367840959574
5010,895,12,10,30,0.05073311727425211,0.5580642900167732
5011,2059,13,22,66,0.043296234519600504,0.9958133939508116
5012,5169,28,29,87,0.04972259053223146,1.4916777159669437
5013,19478,35,107,321,0.041805106953419185,4.514951550969272
5014,12955,28,75,225,0.04427849157888743,3.3651653599954443
5015,29501,64,98,294,0.04481795260528657,4.436977307923371
5016,2678,12,30,90,0.0485116816121116,1.5038621299754595
5017,4024,22,30,90,0.04208898061328763,1.3047583990119165
5018,8534,40,28,84,0.04330423882568319,1.2558229259448126
5019,20189,36,110,330,0.04093690047686634,4.543995952932164
5020,7529,28,47,141,0.04672002339551303,2.2425611229846254
5021,6335,30,38,114,0.04536330458881238,1.7691688789636828
5022,1180,10,14,42,0.04130142233237469,0.6195213349856203
5023,11316,37,56,168,0.046284202280252144,2.638199529974372
5024,1501,16,12,36,0.04229492538545925,0.5498340300109703
5025,23773,51,75,225,0.04393476182897422,3.3390418990020407
5026,10624,41,47,141,0.04443594227116895,2.1329252290161094
5027,8543,30,53,159,0.04450884140748746,2.403477436004323
5028,1399,15,14,42,0.04788105079690771,0.7182157619536156
5029,3204,18,25,75,0.0435738670371043,1.1329205429647118
5030,3458,25,18,54,0.04377102136755926,0.8316494059836259
5031,11741,45,40,120,0.04507099334242833,1.8479107270395616
5032,62407,102,115,345,0.04189317922295043,4.85960878986225
5033,4125,25,26,78,0.04120440659365462,1.1125189780286746
5034,43241,49,165,495,0.044687761072646576,7.418168338059331
5035,4911,30,22,66,0.05062051830527312,1.1642719210212817
5036,25475,69,57,171,0.04669913358746522,2.7085497480729828
5037,32157,50,113,339,0.03936339292985187,4.487426794003113
5038,47319,77,105,315,0.04226000345230239,4.479560365944053
5039,23587,62,68,204,0.03870581447921248,2.670701199065661
5040,13050,24,84,252,0.04372223670601242,3.716390120011056
5041,2489,18,22,66,0.04505580778388084,1.0362835790292593
5042,22682,66,48,144,0.047524402918572045,2.32869574301003
5043,16886,31,89,267,0.042343980355589235,3.8109582320030313
5044,893,12,10,30,0.04924537063396366,0.5416990769736003
5045,3879,23,28,84,0.04463905100068399,1.2945324790198356
5046,13160,33,80,240,0.04344362013629799,3.518933231040137
5047,5665,30,30,90,0.04790216848308656,1.4849672229756834
