episode,score,steps,epsilon,loss,avg_q
53,48,11,0.9993,5.6820,13.1767
54,66,11,0.9993,5.1262,15.5140
55,59,12,0.9993,5.5219,14.9227
56,75,12,0.9993,5.2566,14.0892
57,65,14,0.9993,4.4837,12.9393
58,37,12,0.9993,6.0950,12.8666
59,80,11,0.9993,5.0457,14.1105
60,41,10,0.9992,4.5653,13.7195
61,65,14,0.9992,5.0345,13.3155
62,49,12,0.9992,5.4763,12.4585
63,123,18,0.9992,4.9242,13.6188
64,33,7,0.9992,4.6047,13.5709
65,40,10,0.9992,5.0489,12.0213
66,167,21,0.9992,4.8852,14.5952
67,72,14,0.9992,4.7962,13.1060
68,41,10,0.9991,4.9008,14.2946
69,82,12,0.9991,4.3054,16.3321
70,64,14,0.9991,5.5851,11.1885
71,31,8,0.9991,4.8646,12.2819
72,34,8,0.9991,3.9971,14.8783
73,40,10,0.9991,5.5496,13.6035
74,38,10,0.9991,4.8807,12.5161
75,35,9,0.9990,4.6119,14.0736
76,106,16,0.9990,4.3008,14.7623
77,45,15,0.9990,5.2629,15.9562
78,57,11,0.9990,4.2549,13.0991
79,43,12,0.9990,4.7093,11.3181
80,51,10,0.9990,4.6379,11.3142
81,105,18,0.9990,5.1263,13.3158
82,107,18,0.9990,4.5440,14.5534
83,35,10,0.9989,5.6860,10.8173
84,54,11,0.9989,3.7599,11.8657
85,175,23,0.9989,4.3446,12.8587
86,61,9,0.9989,2.8128,12.4121
87,87,14,0.9989,4.4547,12.2599
88,116,16,0.9989,7.1339,13.0410
89,31,8,0.9989,5.5857,19.8785
90,35,8,0.9989,5.3254,19.2377
91,31,8,0.9988,4.6917,16.7719
92,36,9,0.9988,5.0750,18.9618
93,45,11,0.9988,5.1517,18.8692
94,40,10,0.9988,4.1252,21.5060
95,42,10,0.9988,4.8426,18.9217
96,160,17,0.9988,4.8060,19.5970
97,50,11,0.9988,4.1481,19.9820
98,78,11,0.9988,5.1530,18.8827
99,32,9,0.9987,5.1032,18.8089
100,98,14,0.9987,5.1592,18.7800
101,41,11,0.9987,5.8019,18.7986
102,39,10,0.9987,4.8967,21.1888
103,90,16,0.9987,4.5046,16.6407
104,123,18,0.9987,6.1082,21.6321
105,43,11,0.9987,4.5748,19.9996
106,52,10,0.9987,5.7369,20.0430
107,98,17,0.9986,4.6709,21.5634
108,25,7,0.9986,4.8978,18.5474
109,43,11,0.9986,4.5658,18.9125
110,35,10,0.9986,3.9365,18.8927
111,48,13,0.9986,5.5684,20.6162
112,58,11,0.9986,4.7977,19.1942
113,71,10,0.9986,4.1105,19.6276
114,77,14,0.9986,5.8344,18.5876
115,58,12,0.9985,4.5077,19.9663
116,162,17,0.9985,5.4016,19.8549
117,32,8,0.9985,5.3718,18.1887
118,69,13,0.9985,5.4842,19.3294
119,54,11,0.9985,5.7166,18.2168
120,43,11,0.9985,3.9834,18.6387
121,24,7,0.9985,6.0697,17.8237
122,40,10,0.9985,5.2585,19.4063
123,36,9,0.9984,3.7319,21.2566
124,55,11,0.9984,5.9641,23.0549
125,32,8,0.9984,4.3157,18.9596
126,41,10,0.9984,5.6623,22.8378
127,139,19,0.9984,4.4692,18.3017
128,79,11,0.9984,5.5163,19.8279
129,36,9,0.9984,5.5544,17.3409
130,38,9,0.9984,5.5932,20.5750
131,39,10,0.9983,6.0290,20.7530
132,37,10,0.9983,5.4633,18.6619
133,52,9,0.9983,8.5515,22.2296
134,167,17,0.9983,6.1008,29.1369
135,61,15,0.9983,5.5844,26.2411
136,57,12,0.9983,5.8619,25.2048
137,48,9,0.9983,5.9298,25.9039
138,60,13,0.9983,5.4297,25.6626
139,61,15,0.9982,6.1388,21.4523
140,58,11,0.9982,4.2503,26.9694
141,31,6,0.9982,4.3122,25.3307
142,35,7,0.9982,5.6601,25.7429
143,72,14,0.9982,6.1337,25.6515
144,84,12,0.9982,5.5213,27.3809
145,124,20,0.9982,5.9746,29.4382
146,34,9,0.9982,5.1583,23.3340
147,40,12,0.9981,5.2196,26.8750
148,121,16,0.9981,5.0230,27.6251
149,43,11,0.9981,5.0734,26.1234
150,39,10,0.9981,5.2628,22.6528
151,44,12,0.9981,6.1736,25.0618
152,98,16,0.9981,4.9733,25.4127
153,50,8,0.9981,5.5676,28.3691
154,36,9,0.9980,4.6429,28.8765
155,26,6,0.9980,5.0052,24.1255
156,41,10,0.9980,5.3157,24.1039
157,22,7,0.9980,3.7576,20.6556
158,29,7,0.9980,4.5395,24.5441
159,231,21,0.9980,5.0956,25.3615
160,59,12,0.9980,5.1683,25.3732
161,21,5,0.9980,6.1893,23.4837
162,38,10,0.9979,4.6266,25.8911
163,56,11,0.9979,4.7774,25.1807
164,54,11,0.9979,4.1251,25.0598
165,30,9,0.9979,3.9162,24.4587
166,166,21,0.9979,5.0108,23.6956
167,32,7,0.9979,4.2831,25.2024
168,38,9,0.9979,2.9865,24.0017
169,56,10,0.9979,6.0607,25.6552
170,27,7,0.9978,4.0442,24.1445
171,41,10,0.9978,3.9611,27.1927
172,39,11,0.9978,5.5580,25.6813
173,44,9,0.9978,4.5336,23.8168
174,82,14,0.9978,5.0107,27.3151
175,35,7,0.9978,5.1671,25.2739
176,45,11,0.9978,4.7268,27.1328
177,35,7,0.9978,3.3448,23.8474
178,256,27,0.9977,6.0526,33.3752
179,36,9,0.9977,5.9156,32.2602
180,40,11,0.9977,5.7033,34.4695
181,63,14,0.9977,6.7019,34.5911
182,48,10,0.9977,5.5160,30.3294
183,46,12,0.9977,6.4056,33.5941
184,30,8,0.9977,7.2681,29.9350
185,51,10,0.9977,5.4944,34.4414
186,40,11,0.9976,6.5202,30.9822
187,54,12,0.9976,4.5651,32.8584
188,32,9,0.9976,6.6478,31.3849
189,184,21,0.9976,5.5311,33.0102
190,38,10,0.9976,5.8659,30.6216
191,162,15,0.9976,4.9440,31.7134
192,157,17,0.9976,6.9177,33.5695
193,64,13,0.9976,6.1373,36.0613
194,38,11,0.9975,4.4943,36.6911
195,36,7,0.9975,6.6364,32.8442
196,40,10,0.9975,5.2552,32.7874
197,33,7,0.9975,3.9972,33.5682
198,120,17,0.9975,5.4729,30.3163
199,21,5,0.9975,3.0956,29.4419
200,38,9,0.9975,5.8071,31.8896
201,107,11,0.9975,5.8943,32.2267
202,58,12,0.9974,6.4343,31.1321
203,55,12,0.9974,4.4802,31.2587
204,102,15,0.9974,7.4098,35.3267
205,237,18,0.9974,6.2542,33.6618
206,27,8,0.9974,4.3517,28.9459
207,22,5,0.9974,6.3475,29.8145
208,240,20,0.9974,6.1708,37.1939
209,82,12,0.9974,5.6657,35.9475
210,60,12,0.9973,6.1807,33.2827
211,78,16,0.9973,5.0953,30.7137
212,119,17,0.9973,5.7972,32.7237
213,56,13,0.9973,5.0064,30.8806
214,29,8,0.9973,4.3660,27.8969
215,52,11,0.9973,5.8493,29.5747
216,24,6,0.9973,6.0391,26.5135
217,34,9,0.9973,5.9020,31.1925
218,251,24,0.9972,5.4359,38.1549
219,43,10,0.9972,9.7216,33.7105
220,34,9,0.9972,7.2304,42.5329
221,218,20,0.9972,6.2097,43.5818
222,37,10,0.9972,6.1957,40.4006
223,108,16,0.9972,6.2064,39.9427
224,58,12,0.9972,6.2140,38.2736
225,57,13,0.9971,5.4027,38.8672
226,35,8,0.9971,6.5707,40.1271
227,22,6,0.9971,8.4224,36.9344
228,39,8,0.9971,5.0007,39.8845
229,65,14,0.9971,7.9415,40.2991
230,30,8,0.9971,6.5600,37.6989
231,63,13,0.9971,7.7246,43.4197
232,42,11,0.9971,6.3808,43.0161
233,84,13,0.9970,4.8603,40.2690
234,41,11,0.9970,7.7423,42.7702
235,58,12,0.9970,6.8254,39.0758
236,33,7,0.9970,6.7850,37.5062
237,33,9,0.9970,6.7430,38.5713
238,76,17,0.9970,8.0032,43.6344
239,125,15,0.9970,8.1227,41.6251
240,57,12,0.9970,6.7017,45.9636
241,59,12,0.9969,7.9392,40.0309
242,33,10,0.9969,4.0732,37.1976
243,127,15,0.9969,5.6065,44.6403
244,85,15,0.9969,6.0630,39.0616
245,41,11,0.9969,5.1730,39.9407
246,45,7,0.9969,6.0959,38.8466
247,33,9,0.9969,5.6591,37.5933
248,91,14,0.9969,5.4166,44.9879
249,124,16,0.9968,6.1947,44.9141
250,32,8,0.9968,7.7291,39.1808
251,60,13,0.9968,6.5318,42.3314
252,52,10,0.9968,6.2262,45.3395
253,48,10,0.9968,6.3968,37.2637
254,155,19,0.9968,6.0944,40.4134
255,35,9,0.9968,4.7590,39.2392
256,42,11,0.9968,7.2399,48.3862
257,42,10,0.9967,6.4197,39.5649
258,31,7,0.9967,6.3447,38.4573
259,119,15,0.9967,5.0463,37.0591
260,54,10,0.9967,5.2323,39.3484
261,34,8,0.9967,5.8626,39.3529
262,84,12,0.9967,6.7487,45.6166
263,34,8,0.9967,6.5087,48.0458
264,105,16,0.9967,6.4612,49.4124
265,58,11,0.9966,6.7878,47.9194
266,37,9,0.9966,6.2326,47.8888
267,46,9,0.9966,8.5262,51.3080
268,61,11,0.9966,6.2652,48.6335
269,40,8,0.9966,6.9438,51.2893
270,36,8,0.9966,6.0652,45.2244
271,54,11,0.9966,7.4234,46.4612
272,40,11,0.9966,6.4837,49.9781
273,174,20,0.9965,6.8751,56.5694
274,39,9,0.9965,8.6110,46.3177
275,56,12,0.9965,7.0451,49.6734
276,237,17,0.9965,6.8041,51.8842
277,60,13,0.9965,5.1086,50.6651
278,27,7,0.9965,8.2337,42.2842
279,62,10,0.9965,3.8949,48.5895
280,28,8,0.9965,7.3982,49.0641
281,39,10,0.9964,5.1368,40.8792
282,39,10,0.9964,7.3636,50.2031
283,45,12,0.9964,7.3151,51.2413
284,42,11,0.9964,7.1556,49.1236
285,59,11,0.9964,7.5406,46.6796
286,30,7,0.9964,6.7699,45.0168
287,39,10,0.9964,7.7727,51.2575
288,35,10,0.9964,7.8195,45.6333
289,37,7,0.9963,5.6385,47.1105
290,36,9,0.9963,5.9377,50.7291
291,157,18,0.9963,6.7187,50.6262
292,38,8,0.9963,7.4333,48.6271
293,52,12,0.9963,8.0365,49.2879
294,40,12,0.9963,6.4650,48.3126
295,41,11,0.9963,6.9905,45.2305
296,83,14,0.9963,7.4316,49.9707
297,28,8,0.9962,7.1506,44.3407
298,32,7,0.9962,7.5042,45.1627
299,49,11,0.9962,6.6029,50.0323
300,88,15,0.9962,6.2828,50.9937
301,76,13,0.9962,6.5713,52.6732
302,137,17,0.9962,7.8772,48.5593
303,32,8,0.9962,6.6538,45.6110
304,54,9,0.9961,6.0501,53.2338
305,24,7,0.9961,4.2747,42.9745
306,74,12,0.9961,8.2817,52.7192
307,34,8,0.9961,5.9436,46.5137
308,182,20,0.9961,7.9208,55.7765
309,95,17,0.9961,9.8268,55.4904
310,36,8,0.9961,6.5329,57.9150
311,63,13,0.9961,6.8721,55.8747
312,59,13,0.9960,6.3517,57.6859
313,119,16,0.9960,7.5147,59.3814
314,53,10,0.9960,7.9316,61.2960
315,29,7,0.9960,8.2122,53.3069
316,37,10,0.9960,8.1636,58.2459
317,254,25,0.9960,6.8125,58.9311
318,38,10,0.9960,6.5307,53.9433
319,56,11,0.9960,7.6512,58.2812
320,58,12,0.9959,8.9830,60.6513
321,38,10,0.9959,8.2493,57.0488
322,36,11,0.9959,5.5576,53.8445
323,38,8,0.9959,7.2698,52.4246
324,37,10,0.9959,5.9162,55.9325
325,36,9,0.9959,7.7963,55.7705
326,43,11,0.9959,6.7148,56.6049
327,57,11,0.9959,6.6045,56.4970
328,78,17,0.9958,7.4133,50.7168
329,38,10,0.9958,7.3494,56.9008
330,62,15,0.9958,7.5486,59.5322
331,61,12,0.9958,8.8018,56.4883
332,56,11,0.9958,5.5414,54.6058
333,42,12,0.9958,6.7208,59.7988
334,38,9,0.9958,6.1626,52.6072
335,39,11,0.9958,7.8228,56.3259
336,37,9,0.9957,8.5737,55.4832
337,56,11,0.9957,5.8259,59.3159
338,98,14,0.9957,7.0889,60.9943
339,41,11,0.9957,5.6049,55.0611
340,37,9,0.9957,7.0797,56.4429
341,89,13,0.9957,7.9633,68.3728
342,71,11,0.9957,8.8942,55.0551
343,55,13,0.9957,6.4488,55.8192
344,54,11,0.9956,7.0136,59.1191
345,76,13,0.9956,7.4763,57.8261
346,71,9,0.9956,7.0992,52.9902
347,37,9,0.9956,7.2747,50.7862
348,43,11,0.9956,5.7649,58.4077
349,59,13,0.9956,7.0440,55.2917
350,85,15,0.9956,7.8082,53.8650
351,71,14,0.9956,10.2036,63.7810
352,44,8,0.9955,7.1582,65.4834
353,90,17,0.9955,9.6823,64.7581
354,35,9,0.9955,7.2567,63.3586
355,36,9,0.9955,9.7232,61.6214
356,87,15,0.9955,8.3189,66.9227
357,42,8,0.9955,8.7556,74.1891
358,38,9,0.9955,9.3339,60.7465
359,47,13,0.9955,7.7448,62.5119
360,71,14,0.9954,7.2771,61.1977
361,56,14,0.9954,8.5118,63.4909
362,280,24,0.9954,8.6518,69.5968
363,64,13,0.9954,7.1533,65.9209
364,46,12,0.9954,6.0184,63.9906
365,50,9,0.9954,9.1810,65.1355
366,55,11,0.9954,4.6487,65.2012
367,71,13,0.9954,8.6580,61.5956
368,40,10,0.9953,6.7029,62.8930
369,31,8,0.9953,7.0706,61.1072
370,50,9,0.9953,5.2682,59.5863
371,43,11,0.9953,7.4974,65.4860
372,72,14,0.9953,8.2382,63.5549
373,135,16,0.9953,7.5416,63.8348
374,33,9,0.9953,6.9003,62.7712
375,44,11,0.9952,10.6546,66.5147
376,66,11,0.9952,8.7509,71.1093
377,41,12,0.9952,7.7549,62.3983
378,33,8,0.9952,7.3693,56.8300
379,36,9,0.9952,8.0044,56.2932
380,39,9,0.9952,8.9020,63.4171
381,35,9,0.9952,7.7685,60.6163
382,33,10,0.9952,7.4951,57.3951
383,127,17,0.9951,6.7587,68.2359
384,63,14,0.9951,9.1919,64.8521
385,45,12,0.9951,6.8127,61.1618
386,52,10,0.9951,8.3710,68.9247
387,36,9,0.9951,6.9044,59.2926
388,73,13,0.9951,7.0908,64.4346
389,25,6,0.9951,8.7412,56.3314
390,35,9,0.9951,7.2164,56.6791
391,56,12,0.9950,7.8171,60.6889
392,33,9,0.9950,8.1506,59.2827
393,77,14,0.9950,6.3304,61.2778
394,61,15,0.9950,7.5089,68.1604
395,46,14,0.9950,7.6281,68.3862
396,33,7,0.9950,10.1028,70.2895
397,39,9,0.9950,10.3002,70.1782
398,114,20,0.9950,7.9702,83.0861
399,120,17,0.9949,6.1510,73.2673
400,61,14,0.9949,9.0067,75.6212
401,192,19,0.9949,7.9803,74.5537
402,82,12,0.9949,8.3523,73.4978
403,41,9,0.9949,5.6441,77.6581
404,39,10,0.9949,5.7580,67.3823
405,53,9,0.9949,9.2993,81.4795
406,179,21,0.9949,8.4317,76.0759
407,45,12,0.9948,7.9917,70.0900
408,75,16,0.9948,7.1269,75.0790
409,31,8,0.9948,6.8622,67.5618
410,35,8,0.9948,7.2816,71.0590
411,28,8,0.9948,6.7970,64.1970
412,36,9,0.9948,6.8359,68.4138
413,39,10,0.9948,9.3780,67.9382
414,90,15,0.9948,7.4326,70.3263
415,38,11,0.9947,7.1403,69.4694
416,60,14,0.9947,6.2619,72.2353
417,35,9,0.9947,7.7682,69.3869
418,39,11,0.9947,8.1867,68.7228
419,75,12,0.9947,6.0008,66.8062
420,55,12,0.9947,9.2734,65.7202
421,56,11,0.9947,10.5680,77.1994
422,43,13,0.9947,10.2157,77.4446
423,68,11,0.9946,8.3820,76.7046
424,59,13,0.9946,6.2131,74.6708
425,28,6,0.9946,7.7948,63.1603
426,30,7,0.9946,8.2325,66.7774
427,38,10,0.9946,11.3426,68.4807
428,140,17,0.9946,6.2344,77.0809
429,55,12,0.9946,6.9796,71.1137
430,415,28,0.9946,7.9857,79.1449
431,118,14,0.9945,8.1463,70.6924
432,31,8,0.9945,5.2827,63.2988
433,36,9,0.9945,7.8473,74.0776
434,69,12,0.9945,8.4364,68.7314
435,90,16,0.9945,8.9404,75.8415
436,38,8,0.9945,10.3704,86.6171
437,31,7,0.9945,8.2944,80.2284
438,65,11,0.9945,9.1825,79.3694
439,211,21,0.9944,8.9912,91.8148
440,157,19,0.9944,8.8975,85.5233
441,53,11,0.9944,8.7016,78.2915
442,46,13,0.9944,11.6723,85.5318
443,54,11,0.9944,8.6551,71.7513
444,88,13,0.9944,12.6924,82.0056
445,31,7,0.9944,7.5679,80.9157
446,38,10,0.9944,9.7389,78.8848
447,43,7,0.9943,10.3390,79.1945
448,154,17,0.9943,10.4940,82.1981
449,31,9,0.9943,7.8877,71.5461
450,86,14,0.9943,7.9886,81.7073
451,27,7,0.9943,8.4175,75.2578
452,44,14,0.9943,9.2101,81.6303
453,40,11,0.9943,9.1127,72.8477
454,94,17,0.9942,7.1274,82.1483
455,35,9,0.9942,9.9802,74.7588
456,28,8,0.9942,12.6002,71.8852
457,86,12,0.9942,9.4424,84.7859
458,95,18,0.9942,10.2731,83.9342
459,81,15,0.9942,9.0253,84.3795
460,55,12,0.9942,9.1028,72.7171
461,35,9,0.9942,10.0176,79.3212
462,75,10,0.9941,8.4659,74.4350
463,45,12,0.9941,8.9567,80.1389
464,119,16,0.9941,8.6221,79.0969
465,41,11,0.9941,8.2985,78.1212
466,27,6,0.9941,9.0986,74.6967
467,85,13,0.9941,9.1568,80.9821
468,109,17,0.9941,10.1035,72.4086
469,44,12,0.9941,8.5379,85.2558
470,29,7,0.9940,8.9207,75.3027
471,55,11,0.9940,7.6905,80.3916
472,59,12,0.9940,8.2333,79.2463
473,27,6,0.9940,11.7987,77.0944
474,173,18,0.9940,9.3884,84.8046
475,34,8,0.9940,8.4407,83.6729
476,31,8,0.9940,7.0851,77.4031
477,37,9,0.9940,9.1934,77.8844
478,57,12,0.9939,10.8237,84.3990
479,33,9,0.9939,12.0961,94.4706
480,33,9,0.9939,12.9113,84.0781
481,37,9,0.9939,7.6520,88.7562
482,111,18,0.9939,9.1129,95.6023
483,39,11,0.9939,9.1113,84.2570
484,34,10,0.9939,9.5742,87.4645
485,54,11,0.9939,7.7115,90.0029
486,30,8,0.9938,10.5171,84.1119
487,41,7,0.9938,11.9178,87.0434
488,56,11,0.9938,8.2488,85.4799
489,85,15,0.9938,8.9616,86.7211
490,56,11,0.9938,11.7580,89.5171
491,75,11,0.9938,9.9956,86.5168
492,134,20,0.9938,8.8483,96.2026
493,73,13,0.9938,10.8111,98.1908
494,38,10,0.9937,7.9674,92.5767
495,47,8,0.9937,7.6141,90.1351
496,102,17,0.9937,8.9035,90.2310
497,32,8,0.9937,9.2864,87.8245
498,35,10,0.9937,12.9263,84.3597
499,27,7,0.9937,10.2033,79.4487
500,54,11,0.9937,6.2325,88.1187
501,208,20,0.9937,8.1715,93.0924
502,34,9,0.9936,9.6012,84.7874
503,47,10,0.9936,8.6168,91.0719
504,171,18,0.9936,8.4695,98.4370
505,52,10,0.9936,12.6579,84.9450
506,33,9,0.9936,7.7332,84.8277
507,50,10,0.9936,8.5091,89.9917
508,36,8,0.9936,10.4095,82.9244
509,51,10,0.9936,11.5227,85.2097
510,40,10,0.9935,8.0133,87.5964
511,39,10,0.9935,9.5185,84.2403
512,61,13,0.9935,10.6469,96.0854
513,29,7,0.9935,11.6592,81.9208
514,84,14,0.9935,10.9911,93.0452
515,28,6,0.9935,6.4643,84.3948
516,56,11,0.9935,7.4447,89.6673
517,105,15,0.9935,8.4760,84.9274
518,37,10,0.9934,9.9011,80.5814
519,90,15,0.9934,10.1001,89.3796
520,35,8,0.9934,12.5470,82.4058
521,57,11,0.9934,9.0416,85.4170
522,36,9,0.9934,10.5365,82.0168
523,40,10,0.9934,13.4489,92.6113
524,38,8,0.9934,13.4848,98.2043
525,40,9,0.9933,10.7498,97.6691
526,122,14,0.9933,9.0223,107.7455
527,54,12,0.9933,7.7251,91.7587
528,32,8,0.9933,9.1047,94.8803
529,157,20,0.9933,11.1198,108.8153
530,106,16,0.9933,9.5422,101.0572
531,41,12,0.9933,11.4536,97.6399
532,31,8,0.9933,8.5707,94.7350
533,30,7,0.9932,7.3961,89.5964
534,72,12,0.9932,8.1761,98.3616
535,52,9,0.9932,10.7799,97.2468
536,43,11,0.9932,8.9845,103.0003
537,36,10,0.9932,8.7103,100.7420
538,76,11,0.9932,11.5560,98.5316
539,37,10,0.9932,8.7535,89.7548
540,37,9,0.9932,8.8412,100.9547
541,34,8,0.9931,13.5853,90.3104
542,71,14,0.9931,8.9146,94.9957
543,73,15,0.9931,8.9210,103.1078
544,36,8,0.9931,6.3378,99.2960
545,39,10,0.9931,9.7507,93.5150
546,51,12,0.9931,9.7618,90.3530
547,49,8,0.9931,9.9531,94.7864
548,24,6,0.9931,7.3024,86.7218
549,47,12,0.9930,11.7210,103.8882
550,76,15,0.9930,10.7250,97.0419
551,46,11,0.9930,8.8939,96.0569
552,32,8,0.9930,9.0497,86.9672
553,33,9,0.9930,7.1976,93.3367
554,88,17,0.9930,8.4328,99.5268
555,41,11,0.9930,9.2424,98.6047
556,32,7,0.9930,13.5562,94.3165
557,24,6,0.9929,10.0858,88.1884
558,27,8,0.9929,9.3341,93.4271
559,39,10,0.9929,9.5024,94.2756
560,32,8,0.9929,12.6783,91.0685
561,54,13,0.9929,8.6257,100.5050
562,91,14,0.9929,10.7724,101.2088
563,57,11,0.9929,8.6393,95.9603
564,139,16,0.9929,8.4273,100.4110
565,30,8,0.9928,8.0658,96.4488
566,68,12,0.9928,12.6023,99.7343
567,45,11,0.9928,12.7001,97.3674
568,34,8,0.9928,11.4854,95.4413
569,60,11,0.9928,11.4207,108.4113
570,32,8,0.9928,14.2411,92.3299
571,74,15,0.9928,12.3411,108.3499
572,33,9,0.9928,10.5868,100.2196
573,144,19,0.9927,13.1675,102.5144
574,42,10,0.9927,10.3614,109.6010
575,33,8,0.9927,10.0405,95.5160
576,35,8,0.9927,11.1950,102.0823
577,34,11,0.9927,10.6774,103.4152
578,29,8,0.9927,12.4207,105.8425
579,60,14,0.9927,10.5028,107.0595
580,117,18,0.9927,10.1874,104.9275
581,100,14,0.9926,11.6647,112.1999
582,85,14,0.9926,13.8526,108.8883
583,40,8,0.9926,8.5720,104.2950
584,166,20,0.9926,9.9118,109.0259
585,177,20,0.9926,10.7389,115.8121
586,38,9,0.9926,12.4750,100.2207
587,37,9,0.9926,12.0857,105.7481
588,40,10,0.9926,11.2184,103.8451
589,35,8,0.9925,12.6997,109.0318
590,27,7,0.9925,10.6448,101.6312
591,33,9,0.9925,9.3747,108.0425
592,59,12,0.9925,11.0539,107.9623
593,75,13,0.9925,9.3980,114.5654
594,42,11,0.9925,9.8230,106.2129
595,58,13,0.9925,9.7775,109.3899
596,122,18,0.9925,9.3450,117.5178
597,117,16,0.9924,12.6354,106.7779
598,52,12,0.9924,7.0438,107.3401
599,59,13,0.9924,11.8358,104.5693
600,33,8,0.9924,9.3153,101.4369
601,60,11,0.9924,10.0603,110.2476
602,127,16,0.9924,10.1705,105.2754
603,77,13,0.9924,12.8320,105.5470
604,30,8,0.9923,11.2347,98.5017
605,44,13,0.9923,11.0377,98.1381
606,163,17,0.9923,7.9542,110.1594
607,31,9,0.9923,8.8072,96.9201
608,85,14,0.9923,12.0145,100.9653
609,35,10,0.9923,6.5385,94.4437
610,106,16,0.9923,9.2306,106.6627
611,39,6,0.9923,8.1487,105.7912
612,60,14,0.9922,14.2270,114.5620
613,55,14,0.9922,11.2067,114.8033
614,244,22,0.9922,11.4562,115.2419
615,73,15,0.9922,11.5297,117.7481
616,42,11,0.9922,13.0841,111.7760
617,84,15,0.9922,11.7451,120.0825
618,30,8,0.9922,11.2141,109.5731
619,43,11,0.9922,11.6194,118.1090
620,79,16,0.9921,11.3758,108.3138
621,41,10,0.9921,10.1976,112.3964
622,47,12,0.9921,10.5418,111.5284
623,36,10,0.9921,9.4875,109.5761
624,125,15,0.9921,10.1887,119.1640
625,54,11,0.9921,8.8939,112.5341
626,35,10,0.9921,10.3025,106.5211
627,33,9,0.9921,10.9068,109.7308
628,59,12,0.9920,9.6616,108.3579
629,37,8,0.9920,11.6343,118.5292
630,40,10,0.9920,10.4839,112.3712
631,44,13,0.9920,14.5547,123.5181
632,33,9,0.9920,9.8445,109.5661
633,49,11,0.9920,11.0624,118.8009
634,54,11,0.9920,13.4003,120.7343
635,49,9,0.9920,14.1804,104.8432
636,61,14,0.9919,9.6268,115.5143
637,46,8,0.9919,10.9912,112.9605
638,38,9,0.9919,11.5206,112.7514
639,51,12,0.9919,10.6481,113.4832
640,136,19,0.9919,11.2352,119.5158
641,59,14,0.9919,12.0261,123.4144
642,33,8,0.9919,9.9814,119.3052
643,69,9,0.9919,8.3675,123.1023
644,34,9,0.9918,7.9850,111.8574
645,51,10,0.9918,10.7691,117.9557
646,30,8,0.9918,11.2099,118.8243
647,42,10,0.9918,13.7831,122.5511
648,32,8,0.9918,8.2636,115.0483
649,55,12,0.9918,10.6819,113.6596
650,233,27,0.9918,13.1549,114.7016
651,35,8,0.9918,13.9957,111.8914
652,29,7,0.9917,10.7147,104.3633
653,117,12,0.9917,9.9547,120.0921
654,57,12,0.9917,12.8111,108.8718
655,30,7,0.9917,17.3625,127.5478
656,50,11,0.9917,13.5513,130.5467
657,46,10,0.9917,13.1829,128.7712
658,43,11,0.9917,11.2347,131.6970
659,38,10,0.9917,11.3172,117.7165
660,36,8,0.9916,18.0386,131.4643
661,77,10,0.9916,8.6917,134.4830
662,57,11,0.9916,12.4490,132.8796
663,42,11,0.9916,13.6451,127.6988
664,41,10,0.9916,11.0167,130.1881
