seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,32108,72,81,243,0.052467692534442105,4.302350787824253
5001,38464,69,131,393,0.04945983011346085,6.528697574976832
5002,7022,25,49,147,0.04297851273964625,2.1489256369823124
5003,1953,13,23,69,0.050475978668449294,1.211423488042783
5004,1360,15,13,39,0.04645981642949794,0.6504374300129712
5005,97840,126,156,468,0.04551559288442009,7.100432489969535
5006,7379,22,45,135,0.04783050002120233,2.200203000975307
5007,26327,32,158,474,0.04701296586060821,7.475061571836704
5008,49294,98,67,201,0.047999859102727735,3.263990418985486
5009,46997,73,121,363,0.047162889147732694,5.753872476023389
5010,3550,25,20,60,0.047435776523170284,0.996151306986576
5011,5221,29,28,84,0.05185841199448172,1.5038939478399698
5012,42488,58,173,519,0.04843748379806485,8.428122180863284
5013,35556,44,167,501,0.04476158464794502,7.519946220854763
5014,47184,92,85,255,0.04791163228322094,4.07248874407378
5015,84172,81,209,627,0.05084339672522176,10.67711331229657
5016,4305,28,21,63,0.05734849805065261,1.2616669571143575
5017,3540,18,36,108,0.0459125131892506,1.6987629880022723
5018,10232,32,56,168,0.049898937314426066,2.844239426922286
5019,8937,26,56,168,0.04607328752835951,2.626177389116492
5020,85841,94,168,504,0.047840715372540914,8.085080897959415
5021,901,12,10,30,0.04960673618585464,0.545674098044401
5022,247,5,7,21,0.05493769328625474,0.38456385300378315
5023,5288,19,38,114,0.05052432802338631,1.970448792912066
5024,21153,52,72,216,0.0506071221252444,3.6943199151428416
5025,6245,34,24,72,0.04712673615897074,1.1781684039742686
5026,13957,32,69,207,0.04242474995802955,2.9697324970620684
5027,38758,67,121,363,0.04415379838419689,5.38676340287202
5028,11739,34,62,186,0.04336293253748279,2.7318647498614155
5029,650,10,8,24,0.037063341222367145,0.3335700710013043
5030,2444,16,25,75,0.03957898273074534,1.0290535509993788
5031,9071,36,40,120,0.04444956057559466,1.7779824230237864
5032,6062,23,44,132,0.04464268648880534,2.0089208919962402
5033,769,11,9,27,0.041475012700539084,0.4147501270053908
5034,36977,71,95,285,0.045897926375801035,4.406200932076899
5035,16869,47,54,162,0.04091390474614772,2.2502647610381246
5036,2846,21,22,66,0.04804549061025128,1.1050462840357795
5037,3809,18,31,93,0.03761258871963946,1.2036028390284628
5038,19643,49,62,186,0.040784732950481746,2.56943817588035
5039,3452,19,24,72,0.03621308431844227,0.9053271079610568
5040,28869,40,128,384,0.04328011795282797,5.583135215914808
5041,5856,26,39,117,0.042128392626182176,1.685135705047287
5042,15305,54,38,114,0.045242973330926195,1.7644759599061217
5043,21569,33,127,381,0.04000234845741542,5.080298254091758
5044,4737,24,33,99,0.0467719279395704,1.5902455499453936
5045,3591,21,30,90,0.04587620183367342,1.422162256843876
5046,25245,50,108,324,0.042909429000355215,4.677127761038719
5047,7331,19,60,180,0.0419487343098182,2.55887279289891
5048,475,7,9,27,0.04441812539298553,0.4441812539298553
5049,13031,43,46,138,0.036896557147748414,1.7341381859441753
5050,635,9,9,27,0.03598683710636882,0.32388153395731933
5051,16041,42,70,210,0.04525186337856904,3.2128822998784017
5052,7142,20,47,141,0.0462955980207577,2.22218870499637
5053,10759,45,33,99,0.04589558738499524,1.560449971089838
5054,1875,18,14,42,0.045212115069928886,0.6781817260489333
5055,25405,38,120,360,0.04355977703398671,5.270733021112392
5056,1498,16,12,36,0.045571907387616545,0.592434796039015
5057,15559,38,81,243,0.04447717588925848,3.647128422919195
5058,38745,55,151,453,0.042306824579052195,6.430637336015934
5059,30995,61,81,243,0.03988138190293174,3.2702733160404023
5060,26229,46,107,321,0.042211885620889476,4.558883647056064
5061,1728,11,22,66,0.04383179551855985,1.0081312969268765
5062,37993,60,145,435,0.042040860807652305,6.1379656779172365
5063,14631,52,41,123,0.04685224038257729,1.9677940960682463
5064,72541,106,119,357,0.04190817050039186,5.028980460047023
5065,5750,32,26,78,0.04018028629879053,1.0848677300673444
5066,898,12,10,30,0.04886396845474585,0.5375036530022044
5067,3224,24,19,57,0.0390043513965793,0.7800870279315859
5068,776,8,12,36,0.04537729269045835,0.5899048049759585
5069,4476,25,30,90,0.0467618896744229,1.44961857990711
5070,4319,19,33,99,0.03998068823249709,1.3593433999049012
5071,5407,22,37,111,0.044266877444706074,1.6821413428988308
5072,17525,47,80,240,0.03812553183991968,3.088168079033494
5073,26175,70,57,171,0.04172127405211635,2.419833895022748
5074,3535,14,36,108,0.04118616094598798,1.5238879550015554
5075,461,8,8,24,0.04436062533123833,0.39924562798114493
5076,9784,30,56,168,0.03967583594688525,2.261522648972459
5077,22709,54,93,279,0.04467731292769461,4.199667415203294
5078,29927,38,138,414,0.041790305352903796,5.8088524440536276
5079,9534,35,57,171,0.04574612872363951,2.6532754659710918
5080,25808,44,139,417,0.045133812962740195,6.318733814783627
5081,41811,62,115,345,0.047696716846358275,5.5328191541775595
5082,898,12,10,30,0.048169932002730835,0.5298692520300392
5083,22274,37,98,294,0.04130808804907384,4.089500716858311
5084,16961,54,48,144,0.04336081808421058,2.124680086126318
5085,8828,36,43,129,0.04503759397894927,1.981654135073768
5086,12340,48,36,108,0.04256709494527329,1.5749825129751116
5087,29816,53,83,249,0.04399748717696639,3.6957889228651766
5088,1344,15,12,36,0.049317859699770525,0.6411321760970168
5089,5782,23,29,87,0.043916008794471495,1.2735642550396733
5090,6944,36,25,75,0.05159211580534107,1.341395010938868
5091,21563,64,49,147,0.04478429908107501,2.2392149540537503
5092,12129,41,53,159,0.03821853866705809,2.063801088021137
5093,4178,15,40,120,0.04840868746325169,1.9847561859933194
5094,104126,117,204,612,0.04333828303454694,8.884348022082122
5095,6064,21,46,138,0.04301643042584901,2.0217722300149035
5096,31962,45,111,333,0.04686751160781049,5.249161300074775
5097,94911,80,254,762,0.04653368838127761,11.819556848844513
5098,5931,33,26,78,0.04647347681694319,1.2547838740574662
5099,7851,32,39,117,0.051946784026222305,2.077871361048892
