episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
1,45,12,0.9940,0.00005000,0.0000,0.0000,7.1032,0.0000,0.0000
2,81,13,0.9880,0.00005000,0.0000,0.0000,9.3260,0.0000,0.0000
3,40,12,0.9820,0.00005000,0.0000,5.5736,4.2250,0.0000,0.9427
4,81,12,0.9760,0.00005000,0.0000,4.8290,13.7929,0.0000,0.9453
5,60,12,0.9700,0.00005000,0.0000,4.8769,6.9586,0.0000,0.9401
6,42,9,0.9640,0.00005000,0.0000,3.7007,8.2690,0.0000,0.9549
7,58,12,0.9580,0.00005000,0.0000,2.6081,9.1961,0.0000,0.9583
8,84,12,0.9520,0.00005000,0.0000,2.3502,16.9963,0.0000,0.9740
9,27,8,0.9460,0.00005000,0.0000,2.1298,7.0891,0.0000,0.9688
10,40,8,0.9400,0.00005000,0.0000,2.3979,11.5268,0.0000,0.9609
11,102,14,0.9340,0.00005000,0.0000,3.3704,15.4805,0.0000,0.9442
12,57,11,0.9280,0.00005000,0.0000,3.1762,11.3654,0.0000,0.9489
13,49,9,0.9220,0.00005000,0.0000,2.0556,9.8872,0.0000,0.9792
14,86,16,0.9160,0.00005000,0.0000,2.9014,14.9208,0.0000,0.9375
15,49,9,0.9100,0.00005000,0.0000,2.9313,13.0130,0.0000,0.9444
16,33,7,0.9040,0.00005000,0.0000,2.6845,9.1026,0.0000,0.9286
17,56,12,0.8980,0.00005000,0.0000,2.7828,10.6339,0.0000,0.9479
18,27,7,0.8920,0.00005000,0.0000,2.8906,8.4579,0.0000,0.9330
19,47,12,0.8860,0.00005000,0.0000,2.4791,10.7201,0.0000,0.9557
20,53,10,0.8800,0.00005000,0.0000,2.3312,13.6238,0.0000,0.9313
21,178,21,0.8740,0.00005000,0.0000,2.5281,17.0758,0.0000,0.9509
22,46,9,0.8680,0.00005000,0.0000,2.6963,10.2838,0.0000,0.9583
23,102,14,0.8620,0.00005000,0.0000,2.4531,13.1512,0.0000,0.9442
24,87,14,0.8560,0.00005000,0.0000,2.5163,11.1796,0.0000,0.9621
25,46,11,0.8500,0.00005000,0.0000,3.1606,14.9434,0.0000,0.9489
26,89,15,0.8440,0.00005000,0.0000,2.9841,14.3260,0.0000,0.9500
27,77,11,0.8380,0.00005000,0.0000,2.6739,11.5666,0.0000,0.9489
28,32,9,0.8320,0.00005000,0.0000,3.2813,12.1757,0.0000,0.9410
29,44,11,0.8260,0.00005000,0.0000,2.8139,9.3756,0.0000,0.9432
30,90,15,0.8200,0.00005000,0.0000,3.1713,13.0535,0.0000,0.9417
31,47,11,0.8140,0.00005000,0.0000,2.5313,8.4153,0.0000,0.9318
32,82,14,0.8080,0.00005000,0.0000,2.7373,12.2132,0.0000,0.9509
33,78,16,0.8020,0.00005000,0.0000,3.9617,11.5516,0.0000,0.9219
34,53,11,0.7960,0.00005000,0.0000,3.1919,8.8454,0.0000,0.9205
35,51,11,0.7900,0.00005000,0.0000,3.2155,11.2983,0.0000,0.9318
36,57,11,0.7840,0.00005000,0.0000,3.0384,12.1422,0.0000,0.9261
37,99,11,0.7780,0.00005000,0.0000,3.6800,50.8649,0.0000,0.9176
38,105,18,0.7720,0.00005000,0.0000,3.4262,13.0713,0.0000,0.9253
39,34,8,0.7660,0.00005000,0.0000,3.3279,12.2289,0.0000,0.9258
40,53,12,0.7600,0.00005000,0.0000,3.6265,8.1673,0.0000,0.9375
41,84,16,0.7540,0.00005000,0.0000,3.3193,12.4230,0.0000,0.9355
42,37,9,0.7480,0.00005000,0.0000,2.9121,9.1222,0.0000,0.9236
43,36,9,0.7420,0.00005000,0.0000,3.0271,8.1265,0.0000,0.9410
44,23,5,0.7360,0.00005000,0.0000,1.1805,9.3853,0.0000,0.9688
45,86,15,0.7300,0.00005000,0.0000,3.2403,9.5747,0.0000,0.9250
46,156,20,0.7240,0.00005000,0.0000,5.2874,15.6232,0.0000,0.9234
47,175,17,0.7180,0.00005000,0.0000,4.3172,27.0273,0.0000,0.9283
48,51,12,0.7120,0.00005000,0.0000,4.4256,13.3354,0.0000,0.9271
49,42,11,0.7060,0.00005000,0.0000,4.3235,12.4484,0.0000,0.9233
50,53,12,0.7000,0.00005000,0.0000,4.6947,15.3220,0.0000,0.9062
51,31,8,0.6940,0.00005000,0.0000,4.4175,13.2568,0.0000,0.9141
52,83,13,0.6880,0.00005000,0.0000,4.7290,14.5192,0.0000,0.9207
53,60,11,0.6820,0.00005000,0.0000,3.3451,14.9519,0.0000,0.9375
54,206,23,0.6760,0.00005000,0.0000,4.3283,21.8114,0.0000,0.9348
55,60,14,0.6700,0.00005000,0.0000,3.6313,17.5784,0.0000,0.9442
56,60,12,0.6640,0.00005000,0.0000,4.5487,13.1859,0.0000,0.9323
57,36,9,0.6580,0.00005000,0.0000,3.9445,11.8886,0.0000,0.9271
58,57,12,0.6520,0.00005000,0.0000,4.4163,13.0123,0.0000,0.9219
59,41,11,0.6460,0.00005000,0.0000,4.0833,12.8667,0.0000,0.9233
60,374,24,0.6400,0.00005000,0.0000,4.5513,26.7391,0.0000,0.9193
61,152,13,0.6340,0.00005000,0.0000,4.4961,26.1996,0.0000,0.9255
62,124,18,0.6280,0.00005000,0.0000,4.6813,15.7262,0.0000,0.9236
63,169,18,0.6220,0.00005000,0.0000,5.0055,21.0958,0.0000,0.9201
64,35,7,0.6160,0.00005000,0.0000,5.9504,13.7437,0.0000,0.9241
65,38,10,0.6100,0.00005000,0.0000,3.8386,12.8799,0.0000,0.9594
66,69,12,0.6040,0.00005000,0.0000,4.0431,15.6428,0.0000,0.9557
67,59,12,0.5980,0.00005000,0.0000,4.9239,16.7054,0.0000,0.9401
68,80,13,0.5920,0.00005000,0.0000,3.3484,14.3213,0.0000,0.9519
69,39,10,0.5860,0.00005000,0.0000,4.9574,14.2482,0.0000,0.9187
70,47,9,0.5800,0.00005000,0.0000,4.2915,15.3568,0.0000,0.9375
71,234,30,0.5740,0.00005000,0.0000,4.7759,19.2883,0.0000,0.9292
72,76,14,0.5680,0.00005000,0.0000,4.0011,14.5378,0.0000,0.9375
73,41,11,0.5620,0.00005000,0.0000,4.0788,13.8523,0.0000,0.9403
74,35,9,0.5560,0.00005000,0.0000,5.2332,13.5002,0.0000,0.9132
75,189,21,0.5500,0.00005000,0.0000,3.5267,21.2966,0.0000,0.9479
76,60,14,0.5440,0.00005000,0.0000,4.1339,13.6411,0.0000,0.9263
77,166,18,0.5380,0.00005000,0.0000,4.6942,17.3202,0.0000,0.9288
78,118,17,0.5320,0.00005000,0.0000,3.9029,18.3660,0.0000,0.9338
79,68,11,0.5260,0.00005000,0.0000,3.7874,14.3191,0.0000,0.9460
80,78,13,0.5200,0.00005000,0.0000,4.5303,16.5410,0.0000,0.9231
81,31,8,0.5140,0.00005000,0.0000,3.6009,14.7785,0.0000,0.9258
82,120,18,0.5080,0.00005000,0.0000,5.5916,15.6020,0.0000,0.9219
83,131,16,0.5020,0.00005000,0.0000,6.0438,21.5691,0.0000,0.9160
84,115,15,0.4960,0.00005000,0.0000,4.3341,24.3440,0.0000,0.9542
85,31,8,0.4900,0.00005000,0.0000,3.4409,16.1416,0.0000,0.9531
86,66,13,0.4840,0.00005000,0.0000,4.3152,19.6103,0.0000,0.9423
87,31,8,0.4780,0.00005000,0.0000,5.3582,16.5886,0.0000,0.9258
88,60,12,0.4720,0.00005000,0.0000,4.6094,18.5816,0.0000,0.9505
89,152,14,0.4660,0.00005000,0.0000,4.5204,25.2816,0.0000,0.9397
90,74,13,0.4600,0.00005000,0.0000,3.9642,18.9669,0.0000,0.9351
91,75,14,0.4540,0.00005000,0.0000,4.7650,18.6756,0.0000,0.9464
92,77,11,0.4480,0.00005000,0.0000,6.0269,20.3548,0.0000,0.9062
93,239,25,0.4420,0.00005000,0.0000,4.3341,24.1254,0.0000,0.9475
94,123,17,0.4360,0.00005000,0.0000,3.6732,24.1857,0.0000,0.9596
95,103,18,0.4300,0.00005000,0.0000,5.0333,21.0324,0.0000,0.9427
96,128,17,0.4240,0.00005000,0.0000,4.7531,20.2727,0.0000,0.9357
97,40,8,0.4180,0.00005000,0.0000,4.8794,18.1101,0.0000,0.9531
98,273,29,0.4120,0.00005000,0.0000,4.2411,22.0530,0.0000,0.9450
99,356,31,0.4060,0.00005000,0.0000,4.9095,29.3647,0.0000,0.9335
100,58,11,0.4000,0.00005000,0.0000,4.3763,20.4498,0.0000,0.9602
101,71,10,0.3940,0.00005000,0.0000,5.4534,20.7543,0.0000,0.9250
102,51,10,0.3880,0.00005000,0.0000,4.9995,18.7440,0.0000,0.9313
103,247,24,0.3820,0.00005000,0.0000,5.0808,24.2224,0.0000,0.9232
104,75,13,0.3760,0.00005000,0.0000,5.9039,20.0435,0.0000,0.9351
105,23,6,0.3700,0.00005000,0.0000,6.1780,16.3958,0.0000,0.9219
106,28,8,0.3640,0.00005000,0.0000,5.6660,16.6599,0.0000,0.9258
107,58,12,0.3580,0.00005000,0.0000,4.8571,18.8428,0.0000,0.9453
108,102,16,0.3520,0.00005000,0.0000,4.6760,18.7989,0.0000,0.9316
109,192,21,0.3460,0.00005000,0.0000,4.9501,21.7676,0.0000,0.9330
110,118,17,0.3400,0.00005000,0.0000,5.0032,20.2551,0.0000,0.9412
111,29,7,0.3340,0.00005000,0.0000,5.1682,17.5955,0.0000,0.9196
112,74,15,0.3280,0.00005000,0.0000,4.5986,18.8776,0.0000,0.9437
113,129,15,0.3220,0.00005000,0.0000,4.6381,21.6917,0.0000,0.9396
114,80,12,0.3160,0.00005000,0.0000,4.2454,19.3958,0.0000,0.9557
115,255,23,0.3100,0.00005000,0.0000,4.3768,23.9593,0.0000,0.9389
116,121,17,0.3040,0.00005000,0.0000,7.0733,23.5474,0.0000,0.9283
117,120,17,0.2980,0.00005000,0.0000,4.8206,27.2607,0.0000,0.9467
118,643,36,0.2920,0.00005000,0.0000,4.9942,36.0025,0.0000,0.9401
119,68,11,0.2860,0.00005000,0.0000,6.1815,23.7349,0.0000,0.9318
120,298,27,0.2800,0.00005000,0.0000,5.0075,28.8273,0.0000,0.9456
121,44,7,0.2740,0.00005000,0.0000,5.8169,26.7840,0.0000,0.9375
122,46,9,0.2680,0.00005000,0.0000,7.0753,23.2863,0.0000,0.9028
123,30,6,0.2620,0.00005000,0.0000,7.1230,26.2643,0.0000,0.9219
124,79,13,0.2560,0.00005000,0.0000,5.0699,24.7497,0.0000,0.9447
125,55,12,0.2500,0.00005000,0.0000,4.3927,22.8931,0.0000,0.9531
126,238,21,0.2440,0.00005000,0.0000,5.3240,29.9810,0.0000,0.9375
127,460,28,0.2380,0.00005000,0.0000,5.6918,35.1946,0.0000,0.9342
128,188,23,0.2320,0.00005000,0.0000,4.9817,27.2091,0.0000,0.9457
129,130,17,0.2260,0.00005000,0.0000,5.8455,27.8327,0.0000,0.9522
130,33,9,0.2200,0.00005000,0.0000,5.8166,20.3383,0.0000,0.9236
131,88,16,0.2140,0.00005000,0.0000,6.0378,23.5806,0.0000,0.9395
132,50,8,0.2080,0.00005000,0.0000,5.8976,26.3368,0.0000,0.9258
133,98,15,0.2020,0.00005000,0.0000,6.7976,25.1917,0.0000,0.9146
134,201,18,0.1960,0.00005000,0.0000,5.2861,28.9264,0.0000,0.9358
135,59,13,0.1900,0.00005000,0.0000,5.3665,22.7706,0.0000,0.9351
136,51,10,0.1840,0.00005000,0.0000,6.0010,23.5094,0.0000,0.9156
137,166,22,0.1780,0.00005000,0.0000,4.9515,26.2050,0.0000,0.9432
138,261,19,0.1720,0.00005000,0.0000,6.0072,33.8224,0.0000,0.9375
139,43,8,0.1660,0.00005000,0.0000,6.9405,25.6834,0.0000,0.9258
140,73,13,0.1600,0.00005000,0.0000,6.2810,24.3884,0.0000,0.9399
141,185,22,0.1540,0.00005000,0.0000,6.3662,28.4208,0.0000,0.9276
142,75,12,0.1480,0.00005000,0.0000,5.8726,24.1161,0.0000,0.9323
143,57,11,0.1420,0.00005000,0.0000,5.0676,23.8488,0.0000,0.9517
144,84,12,0.1360,0.00005000,0.0000,4.5504,25.6515,0.0000,0.9609
145,422,28,0.1300,0.00005000,0.0000,5.2781,36.2198,0.0000,0.9397
146,76,12,0.1240,0.00005000,0.0000,4.6116,23.5486,0.0000,0.9531
147,54,12,0.1180,0.00005000,0.0000,6.2783,22.7007,0.0000,0.9505
148,67,10,0.1120,0.00005000,0.0000,6.8877,31.3689,0.0000,0.9437
149,72,12,0.1060,0.00005000,0.0000,6.7829,28.3258,0.0000,0.9479
150,392,33,0.1000,0.00005000,0.0000,6.1545,34.8417,0.0000,0.9470
151,69,12,0.1000,0.00005000,0.0000,5.3713,27.6957,0.0000,0.9401
152,329,30,0.1000,0.00005000,0.0000,5.5439,33.5286,0.0000,0.9354
153,218,23,0.1000,0.00005000,0.0000,6.1017,31.9299,0.0000,0.9389
154,197,23,0.1000,0.00005000,0.0000,6.4307,31.9713,0.0000,0.9212
155,54,12,0.1000,0.00005000,0.0000,5.1702,27.2293,0.0000,0.9609
156,94,17,0.1000,0.00005000,0.0000,6.4892,29.4684,0.0000,0.9412
157,324,27,0.1000,0.00005000,0.0000,6.0286,35.1720,0.0000,0.9352
158,112,15,0.1000,0.00005000,0.0000,6.1522,30.6367,0.0000,0.9500
159,449,20,0.1000,0.00005000,0.0000,6.2065,46.3196,0.0000,0.9313
160,162,22,0.1000,0.00005000,0.0000,5.5260,31.6474,0.0000,0.9588
161,46,7,0.1000,0.00005000,0.0000,6.5346,30.5518,0.0000,0.9420
162,89,14,0.1000,0.00005000,0.0000,7.1269,30.9562,0.0000,0.9263
163,38,7,0.1000,0.00005000,0.0000,4.5868,27.4733,0.0000,0.9688
164,98,16,0.1000,0.00005000,0.0000,5.5907,28.6362,0.0000,0.9434
165,60,11,0.1000,0.00005000,0.0000,6.2544,29.5657,0.0000,0.9432
166,128,14,0.1000,0.00005000,0.0000,6.2600,34.0986,0.0000,0.9353
167,307,32,0.1000,0.00005000,0.0000,6.3930,34.3768,0.0000,0.9385
168,219,16,0.1000,0.00005000,0.0000,5.3700,37.5156,0.0000,0.9395
169,100,15,0.1000,0.00005000,0.0000,5.5625,30.1438,0.0000,0.9563
170,55,12,0.1000,0.00005000,0.0000,5.6922,27.4110,0.0000,0.9557
171,89,15,0.1000,0.00005000,0.0000,5.9486,30.5283,0.0000,0.9542
172,326,26,0.1000,0.00005000,0.0000,5.6162,37.2740,0.0000,0.9531
173,221,24,0.1000,0.00005000,0.0000,6.2688,32.3085,0.0000,0.9531
174,177,20,0.1000,0.00005000,0.0000,5.6511,32.0624,0.0000,0.9375
175,375,26,0.1000,0.00005000,0.0000,7.0669,39.5881,0.0000,0.9363
176,124,15,0.1000,0.00005000,0.0000,6.3944,36.3222,0.0000,0.9500
177,25,6,0.1000,0.00005000,0.0000,4.9409,31.2072,0.0000,0.9479
178,79,11,0.1000,0.00005000,0.0000,5.7228,34.5053,0.0000,0.9489
179,210,21,0.1000,0.00005000,0.0000,6.2520,38.2833,0.0000,0.9435
180,129,18,0.1000,0.00005000,0.0000,5.9465,35.3021,0.0000,0.9444
181,49,11,0.1000,0.00005000,0.0000,5.4620,32.2357,0.0000,0.9602
182,78,16,0.1000,0.00005000,0.0000,6.0413,32.3400,0.0000,0.9492
183,32,8,0.1000,0.00005000,0.0000,4.7549,33.3814,0.0000,0.9688
184,29,6,0.1000,0.00005000,0.0000,7.2847,32.4498,0.0000,0.9479
185,119,18,0.1000,0.00005000,0.0000,5.9709,33.1223,0.0000,0.9427
186,125,18,0.1000,0.00005000,0.0000,5.6868,35.0347,0.0000,0.9444
187,207,16,0.1000,0.00005000,0.0000,6.8053,40.0817,0.0000,0.9316
188,112,17,0.1000,0.00005000,0.0000,6.4780,35.4367,0.0000,0.9412
189,85,14,0.1000,0.00005000,0.0000,5.9496,34.3554,0.0000,0.9353
190,48,10,0.1000,0.00005000,0.0000,6.0169,32.1730,0.0000,0.9469
191,291,26,0.1000,0.00005000,0.0000,7.0617,40.0060,0.0000,0.9387
192,163,15,0.1000,0.00005000,0.0000,6.0391,44.7511,0.0000,0.9479
193,45,9,0.1000,0.00005000,0.0000,7.5969,31.4593,0.0000,0.9583
194,243,29,0.1000,0.00005000,0.0000,5.9742,35.9495,0.0000,0.9450
195,222,25,0.1000,0.00005000,0.0000,6.8799,36.9366,0.0000,0.9337
196,146,21,0.1000,0.00005000,0.0000,6.1720,35.5091,0.0000,0.9449
197,49,9,0.1000,0.00005000,0.0000,5.2246,32.2485,0.0000,0.9583
198,300,22,0.1000,0.00005000,0.0000,5.9515,40.5321,0.0000,0.9375
199,120,15,0.1000,0.00005000,0.0000,5.6809,35.1741,0.0000,0.9437
200,54,12,0.1000,0.00005000,0.0000,6.9419,32.4404,0.0000,0.9453
201,216,16,0.1000,0.00005000,0.0000,6.0429,42.0224,0.0000,0.9453
202,122,18,0.1000,0.00005000,0.0000,6.4038,37.7480,0.0000,0.9566
203,68,12,0.1000,0.00005000,0.0000,5.6759,32.9058,0.0000,0.9505
204,435,35,0.1000,0.00005000,0.0000,5.2140,42.0011,0.0000,0.9634
205,119,18,0.1000,0.00005000,0.0000,6.0129,33.8425,0.0000,0.9514
206,390,30,0.1000,0.00005000,0.0000,7.3075,46.2890,0.0000,0.9427
207,130,18,0.1000,0.00005000,0.0000,5.6455,40.1737,0.0000,0.9566
208,231,19,0.1000,0.00005000,0.0000,6.8790,45.9644,0.0000,0.9441
209,659,26,0.1000,0.00005000,0.0000,6.5432,59.8543,0.0000,0.9399
210,164,18,0.1000,0.00005000,0.0000,7.4793,42.1768,0.0000,0.9410
211,440,21,0.1000,0.00005000,0.0000,6.0635,54.3733,0.0000,0.9464
212,120,16,0.1000,0.00005000,0.0000,7.0594,41.1139,0.0000,0.9453
213,37,6,0.1000,0.00005000,0.0000,7.4463,38.6174,0.0000,0.9427
214,313,31,0.1000,0.00005000,0.0000,6.2232,43.6598,0.0000,0.9446
