episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
9127,120,17,0.4866,0.00003717,36.0749,611.8176,0.0000
9128,48,9,0.4865,0.00003716,33.0591,605.7907,0.0000
9129,122,18,0.4865,0.00003716,36.1291,606.5279,0.0000
9130,64,8,0.4864,0.00003716,25.7009,613.4269,0.0000
9131,50,10,0.4864,0.00003716,41.4618,620.1265,0.0000
9132,51,11,0.4863,0.00003716,21.8804,635.0134,0.0000
9133,106,14,0.4863,0.00003716,32.1218,626.2567,0.0000
9134,94,14,0.4862,0.00003716,28.2947,606.3305,0.0000
9135,36,9,0.4862,0.00003715,24.4931,616.7068,0.0000
9136,289,34,0.4861,0.00003715,29.4109,620.1582,0.0000
9137,154,16,0.4860,0.00003715,27.3695,634.7653,0.0000
9138,332,27,0.4860,0.00003715,33.7292,632.8458,0.0000
9139,54,11,0.4859,0.00003715,42.3009,620.8533,0.0000
9140,37,9,0.4859,0.00003715,37.0216,628.7841,0.0000
9141,53,9,0.4858,0.00003715,34.5124,610.2369,0.0000
9142,77,12,0.4858,0.00003714,25.8702,620.9559,0.0000
9143,74,12,0.4857,0.00003714,20.5970,626.8928,0.0000
9144,113,17,0.4857,0.00003714,26.4261,635.4409,0.0000
9145,69,14,0.4856,0.00003714,32.9339,633.8291,0.0000
9146,170,19,0.4855,0.00003714,27.6985,628.5005,0.0000
9147,51,10,0.4855,0.00003714,38.5359,619.3249,0.0000
9148,118,17,0.4854,0.00003714,36.5182,639.3891,0.0000
9149,478,28,0.4854,0.00003713,25.4088,628.2859,0.0000
9150,60,13,0.4853,0.00003713,41.9777,615.8197,0.0000
9151,70,14,0.4853,0.00003713,46.2052,624.7646,0.0000
9152,156,18,0.4852,0.00003713,32.9201,628.0601,0.0000
9153,465,26,0.4851,0.00003713,33.9792,633.2203,0.0000
9154,42,11,0.4851,0.00003713,21.3323,624.6217,0.0000
9155,55,11,0.4850,0.00003713,43.1359,630.5122,0.0000
9156,234,27,0.4850,0.00003712,35.1471,644.2998,0.0000
9157,56,13,0.4849,0.00003712,25.6778,621.6889,0.0000
9158,60,12,0.4849,0.00003712,27.4593,628.0288,0.0000
9159,100,16,0.4848,0.00003712,25.4301,637.7664,0.0000
9160,34,8,0.4848,0.00003712,33.7095,617.1853,0.0000
9161,49,9,0.4847,0.00003712,27.6477,632.9566,0.0000
9162,54,12,0.4846,0.00003712,27.7959,624.1555,0.0000
9163,84,12,0.4846,0.00003711,33.5685,615.3678,0.0000
9164,64,13,0.4845,0.00003711,35.8281,638.3005,0.0000
9165,31,7,0.4845,0.00003711,37.5624,625.0273,0.0000
9166,28,7,0.4844,0.00003711,44.4248,622.8105,0.0000
9167,51,10,0.4844,0.00003711,32.0549,632.0579,0.0000
9168,37,9,0.4843,0.00003711,32.1544,622.2487,0.0000
9169,95,18,0.4842,0.00003711,31.1306,626.3478,0.0000
9170,28,6,0.4842,0.00003710,45.6372,621.0877,0.0000
9171,240,26,0.4841,0.00003710,26.6536,630.8723,0.0000
9172,78,12,0.4841,0.00003710,30.9532,626.5666,0.0000
9173,57,11,0.4840,0.00003710,42.4544,632.6663,0.0000
9174,66,12,0.4840,0.00003710,39.5848,624.6834,0.0000
9175,163,16,0.4839,0.00003710,21.2568,641.7813,0.0000
9176,220,20,0.4839,0.00003710,34.3546,642.1986,0.0000
9177,55,11,0.4838,0.00003709,31.4682,622.5664,0.0000
9178,137,18,0.4837,0.00003709,27.7227,626.7758,0.0000
9179,167,21,0.4837,0.00003709,31.6899,619.2718,0.0000
9180,78,11,0.4836,0.00003709,34.9369,622.0287,0.0000
9181,58,12,0.4836,0.00003709,29.6552,631.8633,0.0000
9182,40,11,0.4835,0.00003709,24.3417,621.1308,0.0000
9183,35,10,0.4835,0.00003709,30.4535,626.4798,0.0000
9184,53,12,0.4834,0.00003709,43.2466,618.9172,0.0000
9185,35,8,0.4833,0.00003708,21.7524,629.8675,0.0000
9186,86,14,0.4833,0.00003708,35.0289,625.6648,0.0000
9187,56,11,0.4832,0.00003708,30.1826,626.7405,0.0000
9188,41,12,0.4832,0.00003708,32.8044,622.2047,0.0000
9189,80,11,0.4831,0.00003708,28.8457,632.1354,0.0000
9190,55,11,0.4831,0.00003708,48.7565,631.7098,0.0000
9191,35,11,0.4830,0.00003708,20.3152,635.8103,0.0000
9192,40,9,0.4829,0.00003707,35.1826,601.2404,0.0000
9193,131,19,0.4829,0.00003707,38.0047,630.3988,0.0000
9194,44,12,0.4828,0.00003707,31.2294,620.8276,0.0000
9195,81,12,0.4828,0.00003707,33.0965,618.9572,0.0000
9196,212,16,0.4827,0.00003707,37.8946,640.8054,0.0000
9197,128,17,0.4827,0.00003707,41.8200,626.0779,0.0000
9198,83,13,0.4826,0.00003707,38.4660,621.3389,0.0000
9199,57,13,0.4826,0.00003706,27.3140,611.2210,0.0000
9200,44,8,0.4825,0.00003706,27.0192,628.7553,0.0000
9201,31,8,0.4824,0.00003706,38.9744,620.1266,0.0000
9202,55,12,0.4824,0.00003706,24.0158,632.5927,0.0000
9203,152,22,0.4823,0.00003706,30.1340,626.9669,0.0000
9204,53,11,0.4823,0.00003706,37.6988,629.6756,0.0000
9205,75,11,0.4822,0.00003706,24.0696,621.9123,0.0000
9206,297,25,0.4822,0.00003705,31.9314,623.5646,0.0000
9207,35,9,0.4821,0.00003705,37.7799,623.1899,0.0000
9208,37,8,0.4820,0.00003705,39.3629,632.0545,0.0000
9209,37,9,0.4820,0.00003705,26.1545,625.6688,0.0000
9210,28,8,0.4819,0.00003705,33.8939,616.4560,0.0000
9211,213,18,0.4819,0.00003705,29.6291,635.7921,0.0000
9212,38,9,0.4818,0.00003705,35.2237,634.4099,0.0000
9213,169,18,0.4818,0.00003704,37.9020,627.8090,0.0000
9214,38,10,0.4817,0.00003704,28.1935,635.4559,0.0000
9215,59,12,0.4817,0.00003704,36.8098,632.2772,0.0000
9216,222,18,0.4816,0.00003704,39.7348,642.9747,0.0000
9217,81,13,0.4815,0.00003704,24.7598,620.7477,0.0000
9218,43,10,0.4815,0.00003704,35.9683,626.2100,0.0000
9219,36,7,0.4814,0.00003704,38.2132,613.9234,0.0000
9220,124,15,0.4814,0.00003703,33.7829,634.8306,0.0000
9221,37,9,0.4813,0.00003703,25.6676,634.6108,0.0000
9222,25,6,0.4813,0.00003703,25.6732,617.8738,0.0000
9223,43,12,0.4812,0.00003703,37.0700,618.6180,0.0000
9224,124,16,0.4811,0.00003703,30.5561,629.0478,0.0000
9225,41,9,0.4811,0.00003703,21.3387,639.8016,0.0000
9226,34,8,0.4810,0.00003703,25.9674,619.2295,0.0000
9227,33,7,0.4810,0.00003702,35.0087,628.3928,0.0000
9228,70,11,0.4809,0.00003702,35.8866,632.6523,0.0000
9229,60,13,0.4809,0.00003702,31.5391,621.0218,0.0000
9230,101,11,0.4808,0.00003702,37.1625,630.9361,0.0000
9231,287,23,0.4808,0.00003702,33.4510,640.1657,0.0000
9232,74,13,0.4807,0.00003702,27.6049,629.9406,0.0000
9233,34,10,0.4806,0.00003702,21.3230,619.0764,0.0000
9234,37,8,0.4806,0.00003701,26.5148,614.0152,0.0000
9235,28,7,0.4805,0.00003701,28.3504,623.1987,0.0000
9236,82,12,0.4805,0.00003701,34.5519,631.8473,0.0000
9237,57,12,0.4804,0.00003701,32.7367,619.7069,0.0000
9238,68,10,0.4804,0.00003701,23.9684,625.8900,0.0000
9239,301,22,0.4803,0.00003701,31.4273,645.0126,0.0000
9240,37,10,0.4802,0.00003701,40.3385,615.2834,0.0000
9241,32,8,0.4802,0.00003700,41.7096,628.2363,0.0000
9242,33,8,0.4801,0.00003700,26.1327,621.4824,0.0000
9243,57,12,0.4801,0.00003700,28.9707,629.9351,0.0000
9244,39,9,0.4800,0.00003700,18.6161,632.8712,0.0000
9245,85,12,0.4800,0.00003700,30.6857,645.6487,0.0000
9246,29,7,0.4799,0.00003700,26.2600,622.4592,0.0000
9247,36,9,0.4799,0.00003700,18.9313,630.3248,0.0000
9248,109,16,0.4798,0.00003700,28.3063,617.9675,0.0000
9249,36,10,0.4797,0.00003699,26.5459,620.6916,0.0000
9250,72,12,0.4797,0.00003699,31.5245,625.0311,0.0000
9251,181,18,0.4796,0.00003699,34.7393,633.6258,0.0000
9252,36,8,0.4796,0.00003699,44.0446,634.3913,0.0000
9253,203,21,0.4795,0.00003699,34.8595,640.8238,0.0000
9254,46,9,0.4795,0.00003699,28.5351,624.2217,0.0000
9255,163,18,0.4794,0.00003699,32.1770,637.6879,0.0000
9256,41,10,0.4793,0.00003698,22.0551,629.9762,0.0000
9257,32,8,0.4793,0.00003698,54.5429,635.0628,0.0000
9258,44,11,0.4792,0.00003698,24.6451,627.3040,0.0000
9259,465,28,0.4792,0.00003698,31.3724,641.7860,0.0000
9260,126,17,0.4791,0.00003698,39.2217,630.5147,0.0000
9261,53,12,0.4791,0.00003698,29.3349,614.4457,0.0000
9262,59,12,0.4790,0.00003698,18.9990,636.0731,0.0000
9263,46,9,0.4790,0.00003697,28.7715,627.7487,0.0000
9264,42,8,0.4789,0.00003697,34.8311,631.7218,0.0000
9265,53,10,0.4788,0.00003697,28.7101,614.8934,0.0000
9266,29,6,0.4788,0.00003697,32.5531,627.2708,0.0000
9267,59,13,0.4787,0.00003697,29.6538,618.1546,0.0000
9268,36,9,0.4787,0.00003697,41.5167,622.9618,0.0000
9269,29,7,0.4786,0.00003697,23.3971,627.1848,0.0000
9270,116,14,0.4786,0.00003696,33.2250,632.0071,0.0000
9271,32,6,0.4785,0.00003696,37.2804,630.3701,0.0000
9272,58,14,0.4784,0.00003696,31.9054,627.5393,0.0000
9273,33,8,0.4784,0.00003696,26.1102,631.7097,0.0000
9274,130,16,0.4783,0.00003696,34.7630,638.1761,0.0000
9275,305,25,0.4783,0.00003696,24.6523,648.5516,0.0000
9276,37,9,0.4782,0.00003696,55.9400,625.1550,0.0000
9277,73,14,0.4782,0.00003695,33.1122,639.8370,0.0000
9278,80,13,0.4781,0.00003695,30.5267,638.1821,0.0000
9279,231,23,0.4781,0.00003695,42.3806,625.8744,0.0000
9280,512,34,0.4780,0.00003695,33.5506,639.7138,0.0000
9281,107,20,0.4779,0.00003695,24.4952,636.6086,0.0000
9282,90,16,0.4779,0.00003695,31.5646,628.7914,0.0000
9283,44,11,0.4778,0.00003695,16.6798,629.7297,0.0000
9284,42,9,0.4778,0.00003694,30.0351,659.0946,0.0000
9285,58,11,0.4777,0.00003694,25.7309,626.4343,0.0000
9286,54,12,0.4777,0.00003694,22.7474,632.3569,0.0000
9287,40,12,0.4776,0.00003694,40.9612,632.5878,0.0000
9288,59,14,0.4775,0.00003694,39.6203,634.0475,0.0000
9289,85,14,0.4775,0.00003694,37.4897,637.9915,0.0000
9290,136,20,0.4774,0.00003694,27.1934,637.5084,0.0000
9291,230,22,0.4774,0.00003693,30.2015,643.9871,0.0000
9292,45,10,0.4773,0.00003693,51.4836,642.3031,0.0000
9293,39,11,0.4773,0.00003693,27.8730,627.6792,0.0000
9294,36,10,0.4772,0.00003693,24.1218,633.2199,0.0000
9295,46,9,0.4772,0.00003693,39.3561,633.5950,0.0000
9296,85,14,0.4771,0.00003693,34.7886,635.5069,0.0000
9297,79,14,0.4770,0.00003693,38.2406,635.8394,0.0000
9298,38,8,0.4770,0.00003692,46.7332,627.7886,0.0000
9299,48,10,0.4769,0.00003692,41.2172,637.6620,0.0000
9300,75,10,0.4769,0.00003692,16.6015,642.0365,0.0000
9301,47,8,0.4768,0.00003692,21.1689,621.9229,0.0000
9302,89,15,0.4768,0.00003692,21.9542,629.2423,0.0000
9303,153,17,0.4767,0.00003692,31.9720,633.3557,0.0000
9304,68,9,0.4767,0.00003692,19.0023,628.5047,0.0000
9305,77,12,0.4766,0.00003691,34.3221,636.3705,0.0000
9306,36,11,0.4765,0.00003691,41.5974,614.5837,0.0000
9307,40,10,0.4765,0.00003691,45.1555,618.9629,0.0000
9308,49,12,0.4764,0.00003691,34.2209,633.2885,0.0000
9309,369,23,0.4764,0.00003691,35.0598,644.3669,0.0000
9310,641,36,0.4763,0.00003691,33.1239,633.1362,0.0000
9311,171,19,0.4763,0.00003691,29.6567,622.7551,0.0000
9312,87,13,0.4762,0.00003690,32.2776,635.1168,0.0000
9313,41,10,0.4761,0.00003690,26.2257,626.5799,0.0000
9314,93,13,0.4761,0.00003690,30.8455,625.8764,0.0000
9315,40,10,0.4760,0.00003690,37.1365,629.5992,0.0000
9316,340,30,0.4760,0.00003690,30.1590,643.0343,0.0000
9317,51,10,0.4759,0.00003690,20.5063,627.1342,0.0000
9318,74,12,0.4759,0.00003690,44.3700,632.0002,0.0000
9319,53,11,0.4758,0.00003690,37.2259,628.6657,0.0000
9320,120,13,0.4758,0.00003689,30.8099,626.4447,0.0000
9321,58,11,0.4757,0.00003689,30.6096,627.5410,0.0000
9322,49,10,0.4756,0.00003689,42.1501,612.8423,0.0000
9323,70,9,0.4756,0.00003689,30.8212,627.9862,0.0000
9324,39,10,0.4755,0.00003689,26.0707,637.6931,0.0000
9325,45,11,0.4755,0.00003689,24.5016,619.8908,0.0000
9326,54,11,0.4754,0.00003689,37.3853,629.2444,0.0000
9327,34,8,0.4754,0.00003688,40.7413,630.2446,0.0000
9328,107,13,0.4753,0.00003688,29.8383,623.5872,0.0000
9329,29,7,0.4752,0.00003688,24.3988,629.2241,0.0000
9330,779,32,0.4752,0.00003688,27.9188,657.9284,0.0000
9331,82,11,0.4751,0.00003688,36.0169,633.7518,0.0000
9332,89,14,0.4751,0.00003688,24.3308,628.0119,0.0000
9333,103,15,0.4750,0.00003688,16.2749,650.6878,0.0000
9334,42,10,0.4750,0.00003687,29.2523,644.7221,0.0000
9335,75,11,0.4749,0.00003687,29.8822,627.6563,0.0000
9336,78,12,0.4748,0.00003687,36.0318,626.3985,0.0000
9337,60,12,0.4748,0.00003687,19.4696,631.4658,0.0000
9338,88,16,0.4747,0.00003687,15.2390,639.1641,0.0000
9339,983,42,0.4747,0.00003687,34.0308,644.9853,0.0000
9340,227,19,0.4746,0.00003687,38.1115,628.0234,0.0000
9341,163,19,0.4746,0.00003686,30.6108,635.7886,0.0000
9342,33,8,0.4745,0.00003686,26.2842,619.7067,0.0000
9343,304,29,0.4745,0.00003686,34.3932,636.8149,0.0000
9344,29,8,0.4744,0.00003686,38.9306,634.0169,0.0000
9345,37,8,0.4743,0.00003686,34.0999,631.9742,0.0000
9346,39,10,0.4743,0.00003686,35.5304,635.0294,0.0000
9347,144,18,0.4742,0.00003686,26.7903,640.7329,0.0000
9348,87,16,0.4742,0.00003685,34.3112,638.8830,0.0000
9349,46,9,0.4741,0.00003685,27.0706,625.2578,0.0000
9350,117,17,0.4741,0.00003685,34.4678,638.4963,0.0000
9351,33,8,0.4740,0.00003685,26.5064,634.6238,0.0000
9352,117,14,0.4739,0.00003685,38.2362,621.2825,0.0000
9353,131,18,0.4739,0.00003685,21.2820,641.1002,0.0000
9354,166,21,0.4738,0.00003685,25.0093,634.4249,0.0000
9355,110,14,0.4738,0.00003684,35.2149,643.9087,0.0000
9356,34,8,0.4737,0.00003684,23.6329,631.9043,0.0000
9357,80,14,0.4737,0.00003684,34.0452,634.7065,0.0000
9358,22,6,0.4736,0.00003684,29.2762,618.6423,0.0000
9359,89,15,0.4736,0.00003684,38.9713,626.0372,0.0000
9360,309,28,0.4735,0.00003684,31.7663,646.2120,0.0000
9361,46,12,0.4734,0.00003684,42.1405,636.2938,0.0000
9362,287,19,0.4734,0.00003683,34.2031,643.4712,0.0000
9363,38,11,0.4733,0.00003683,28.1859,621.4524,0.0000
9364,46,10,0.4733,0.00003683,33.6097,635.7978,0.0000
9365,51,9,0.4732,0.00003683,32.9862,617.6971,0.0000
9366,50,10,0.4732,0.00003683,34.0227,626.6643,0.0000
9367,164,19,0.4731,0.00003683,29.0008,634.4634,0.0000
9368,28,6,0.4730,0.00003683,32.8385,616.3678,0.0000
9369,61,13,0.4730,0.00003682,40.9274,631.0520,0.0000
9370,312,24,0.4729,0.00003682,22.8059,633.5586,0.0000
9371,84,15,0.4729,0.00003682,20.2513,635.5929,0.0000
9372,43,8,0.4728,0.00003682,30.5293,628.0777,0.0000
9373,418,33,0.4728,0.00003682,30.7947,642.7636,0.0000
9374,79,11,0.4727,0.00003682,24.7245,633.4368,0.0000
9375,113,19,0.4727,0.00003682,32.8300,625.9733,0.0000
9376,45,11,0.4726,0.00003682,30.9939,628.9673,0.0000
9377,353,30,0.4725,0.00003681,31.4841,626.0218,0.0000
9378,44,10,0.4725,0.00003681,24.4560,612.1580,0.0000
9379,42,10,0.4724,0.00003681,35.1850,630.2980,0.0000
9380,364,23,0.4724,0.00003681,28.6612,645.8782,0.0000
9381,34,10,0.4723,0.00003681,32.0727,625.7069,0.0000
9382,65,13,0.4723,0.00003681,32.8249,633.3560,0.0000
9383,294,25,0.4722,0.00003681,26.6077,626.9339,0.0000
9384,157,16,0.4721,0.00003680,33.0094,624.5308,0.0000
9385,143,20,0.4721,0.00003680,26.9600,630.4594,0.0000
9386,123,17,0.4720,0.00003680,32.2001,639.7229,0.0000
9387,39,11,0.4720,0.00003680,26.6005,625.2083,0.0000
9388,303,27,0.4719,0.00003680,33.4717,640.2808,0.0000
9389,89,15,0.4719,0.00003680,29.4668,615.8249,0.0000
9390,60,13,0.4718,0.00003680,27.1108,623.9383,0.0000
9391,51,10,0.4718,0.00003679,33.2951,624.4069,0.0000
9392,123,14,0.4717,0.00003679,35.2130,629.5741,0.0000
9393,97,14,0.4716,0.00003679,26.3447,634.7517,0.0000
9394,46,11,0.4716,0.00003679,36.1846,623.7436,0.0000
9395,42,11,0.4715,0.00003679,30.7875,640.2228,0.0000
9396,37,10,0.4715,0.00003679,30.2430,637.9389,0.0000
9397,57,11,0.4714,0.00003679,32.6654,635.8882,0.0000
9398,164,18,0.4714,0.00003678,38.3618,631.5592,0.0000
9399,36,9,0.4713,0.00003678,27.8357,636.0729,0.0000
9400,37,11,0.4712,0.00003678,39.0436,635.9078,0.0000
9401,110,14,0.4712,0.00003678,22.5287,636.5962,0.0000
9402,96,12,0.4711,0.00003678,33.4349,627.9678,0.0000
9403,35,9,0.4711,0.00003678,32.1473,631.7299,0.0000
9404,85,15,0.4710,0.00003678,32.9785,640.0691,0.0000
9405,34,9,0.4710,0.00003677,27.3735,619.9532,0.0000
9406,53,10,0.4709,0.00003677,30.8215,633.7938,0.0000
9407,36,10,0.4709,0.00003677,21.1493,632.4456,0.0000
9408,394,35,0.4708,0.00003677,30.9472,645.1888,0.0000
9409,295,27,0.4707,0.00003677,29.0974,655.8040,0.0000
9410,48,9,0.4707,0.00003677,30.9753,627.4164,0.0000
9411,131,19,0.4706,0.00003677,26.1775,645.6853,0.0000
9412,123,16,0.4706,0.00003676,37.5975,620.7302,0.0000
9413,34,8,0.4705,0.00003676,42.1187,641.3125,0.0000
9414,24,6,0.4705,0.00003676,36.1613,618.2591,0.0000
9415,38,9,0.4704,0.00003676,21.6184,625.2556,0.0000
9416,55,10,0.4703,0.00003676,36.1690,648.4848,0.0000
9417,79,12,0.4703,0.00003676,29.7464,641.7650,0.0000
9418,126,18,0.4702,0.00003676,25.9276,629.2532,0.0000
9419,62,12,0.4702,0.00003675,28.5302,639.8990,0.0000
9420,34,9,0.4701,0.00003675,18.6652,629.2139,0.0000
9421,67,15,0.4701,0.00003675,29.9869,642.9064,0.0000
9422,163,18,0.4700,0.00003675,28.9391,636.2834,0.0000
9423,397,27,0.4700,0.00003675,37.2602,646.1074,0.0000
9424,92,14,0.4699,0.00003675,31.3533,624.3057,0.0000
9425,267,21,0.4698,0.00003675,30.2221,646.2707,0.0000
9426,58,14,0.4698,0.00003674,29.3565,631.2406,0.0000
9427,251,20,0.4697,0.00003674,36.7925,635.9679,0.0000
9428,32,9,0.4697,0.00003674,28.3598,621.3110,0.0000
9429,59,11,0.4696,0.00003674,27.0253,632.2067,0.0000
9430,81,14,0.4696,0.00003674,19.6621,634.4424,0.0000
9431,140,17,0.4695,0.00003674,34.5867,636.8719,0.0000
9432,76,14,0.4694,0.00003674,34.9786,632.0642,0.0000
9433,37,8,0.4694,0.00003673,23.3707,631.9614,0.0000
9434,26,9,0.4693,0.00003673,41.9167,622.1219,0.0000
9435,36,10,0.4693,0.00003673,22.9697,618.6146,0.0000
9436,168,16,0.4692,0.00003673,33.8248,645.5456,0.0000
9437,72,10,0.4692,0.00003673,43.1577,635.6378,0.0000
9438,55,10,0.4691,0.00003673,24.5681,637.0285,0.0000
9439,46,13,0.4691,0.00003673,30.3714,643.4240,0.0000
9440,112,17,0.4690,0.00003672,26.9407,630.9856,0.0000
9441,33,9,0.4689,0.00003672,30.1602,626.0960,0.0000
9442,54,12,0.4689,0.00003672,37.2799,641.7011,0.0000
9443,117,14,0.4688,0.00003672,38.3733,647.0791,0.0000
9444,20,5,0.4688,0.00003672,29.7691,626.9421,0.0000
9445,37,9,0.4687,0.00003672,32.9254,634.0841,0.0000
9446,228,21,0.4687,0.00003672,32.7973,623.0024,0.0000
9447,52,10,0.4686,0.00003672,33.9870,622.7990,0.0000
9448,49,9,0.4685,0.00003671,31.0369,639.8341,0.0000
9449,124,16,0.4685,0.00003671,28.2583,633.3665,0.0000
9450,25,7,0.4684,0.00003671,34.4823,628.5332,0.0000
9451,85,13,0.4684,0.00003671,36.6724,621.3381,0.0000
9452,34,9,0.4683,0.00003671,36.0198,634.4575,0.0000
9453,103,14,0.4683,0.00003671,29.2162,643.2987,0.0000
9454,51,9,0.4682,0.00003671,22.1378,629.3833,0.0000
9455,76,11,0.4682,0.00003670,31.9850,645.4492,0.0000
9456,40,11,0.4681,0.00003670,27.8683,631.0014,0.0000
9457,153,20,0.4680,0.00003670,38.7110,630.8724,0.0000
9458,270,23,0.4680,0.00003670,34.4138,635.2458,0.0000
9459,36,9,0.4679,0.00003670,23.4931,622.0815,0.0000
9460,173,20,0.4679,0.00003670,24.6694,634.7011,0.0000
9461,242,24,0.4678,0.00003670,35.1102,642.9420,0.0000
9462,60,13,0.4678,0.00003669,25.1968,641.4437,0.0000
9463,24,6,0.4677,0.00003669,37.0653,610.9697,0.0000
9464,464,30,0.4677,0.00003669,35.7558,657.2364,0.0000
9465,105,15,0.4676,0.00003669,35.9377,635.3308,0.0000
9466,121,17,0.4675,0.00003669,30.1256,651.9408,0.0000
9467,83,13,0.4675,0.00003669,22.9902,638.3970,0.0000
9468,56,11,0.4674,0.00003669,31.2627,613.7348,0.0000
9469,54,10,0.4674,0.00003668,42.9535,630.6616,0.0000
9470,99,16,0.4673,0.00003668,30.1584,641.6374,0.0000
9471,34,8,0.4673,0.00003668,41.8341,627.3240,0.0000
9472,162,20,0.4672,0.00003668,30.8239,651.1734,0.0000
9473,50,11,0.4671,0.00003668,24.3808,632.4518,0.0000
9474,89,15,0.4671,0.00003668,36.0475,636.7690,0.0000
9475,51,9,0.4670,0.00003668,26.4194,639.1795,0.0000
9476,176,20,0.4670,0.00003667,20.0679,635.9683,0.0000
9477,31,9,0.4669,0.00003667,16.7840,622.9094,0.0000
9478,169,19,0.4669,0.00003667,39.3474,649.2650,0.0000
9479,117,14,0.4668,0.00003667,34.7587,634.5772,0.0000
9480,55,11,0.4667,0.00003667,33.6874,637.7362,0.0000
9481,278,31,0.4667,0.00003667,35.8209,645.0845,0.0000
9482,50,10,0.4666,0.00003667,22.1690,627.6888,0.0000
9483,365,33,0.4666,0.00003666,36.2925,648.7222,0.0000
9484,305,23,0.4665,0.00003666,30.9980,643.1676,0.0000
9485,36,7,0.4665,0.00003666,34.9033,633.5576,0.0000
9486,49,10,0.4664,0.00003666,28.9070,635.3170,0.0000
9487,81,14,0.4664,0.00003666,31.9175,646.9984,0.0000
9488,245,24,0.4663,0.00003666,31.5898,650.6940,0.0000
9489,39,10,0.4662,0.00003666,36.6792,624.6380,0.0000
9490,54,12,0.4662,0.00003665,30.2422,633.5313,0.0000
9491,41,11,0.4661,0.00003665,23.3300,640.0506,0.0000
9492,80,13,0.4661,0.00003665,26.2750,635.1618,0.0000
9493,65,10,0.4660,0.00003665,25.0791,641.6982,0.0000
9494,125,14,0.4660,0.00003665,25.0837,634.4227,0.0000
9495,75,9,0.4659,0.00003665,40.1834,636.4249,0.0000
9496,69,13,0.4658,0.00003665,26.0870,637.7778,0.0000
9497,33,8,0.4658,0.00003664,39.4746,647.3501,0.0000
9498,141,17,0.4657,0.00003664,32.1377,640.2557,0.0000
9499,33,7,0.4657,0.00003664,25.5945,634.6612,0.0000
9500,29,6,0.4656,0.00003664,34.1730,638.4360,0.0000
9501,87,14,0.4656,0.00003664,33.6983,620.6937,0.0000
9502,40,10,0.4655,0.00003664,28.6463,642.0038,0.0000
9503,38,9,0.4655,0.00003664,24.2340,639.9271,0.0000
9504,86,16,0.4654,0.00003664,25.8488,646.0679,0.0000
9505,34,12,0.4653,0.00003663,29.7247,642.5520,0.0000
9506,90,13,0.4653,0.00003663,30.9699,633.0563,0.0000
9507,90,15,0.4652,0.00003663,28.2980,638.8037,0.0000
9508,47,9,0.4652,0.00003663,33.4252,632.8250,0.0000
9509,44,11,0.4651,0.00003663,14.5643,633.6122,0.0000
9510,81,13,0.4651,0.00003663,40.9730,640.5798,0.0000
9511,170,21,0.4650,0.00003663,29.5986,642.5751,0.0000
9512,199,22,0.4649,0.00003662,30.4616,645.5508,0.0000
9513,38,12,0.4649,0.00003662,36.8062,629.9653,0.0000
9514,33,8,0.4648,0.00003662,29.1235,629.6488,0.0000
9515,132,17,0.4648,0.00003662,35.9039,647.1343,0.0000
9516,28,7,0.4647,0.00003662,32.7690,621.2227,0.0000
9517,42,10,0.4647,0.00003662,27.4359,636.8511,0.0000
9518,50,8,0.4646,0.00003662,50.1727,634.6442,0.0000
9519,63,11,0.4646,0.00003661,35.9723,626.9322,0.0000
9520,76,13,0.4645,0.00003661,29.6140,641.5565,0.0000
9521,228,21,0.4644,0.00003661,48.8712,643.3130,0.0000
9522,46,9,0.4644,0.00003661,28.9896,622.5749,0.0000
9523,50,10,0.4643,0.00003661,36.7693,641.3569,0.0000
9524,207,24,0.4643,0.00003661,35.1250,649.5889,0.0000
9525,56,11,0.4642,0.00003661,18.7772,644.9392,0.0000
9526,82,13,0.4642,0.00003660,31.2585,642.2878,0.0000
9527,35,8,0.4641,0.00003660,29.4566,628.9100,0.0000
9528,76,11,0.4640,0.00003660,27.7261,649.0110,0.0000
9529,39,10,0.4640,0.00003660,36.9612,619.1467,0.0000
9530,62,14,0.4639,0.00003660,36.9906,636.6352,0.0000
9531,281,20,0.4639,0.00003660,26.8188,645.1268,0.0000
9532,375,28,0.4638,0.00003660,29.0998,646.4412,0.0000
9533,43,11,0.4638,0.00003659,30.1874,637.1703,0.0000
9534,37,9,0.4637,0.00003659,36.3306,636.2649,0.0000
9535,53,12,0.4637,0.00003659,29.7706,634.8430,0.0000
9536,75,14,0.4636,0.00003659,30.6389,634.9372,0.0000
9537,48,10,0.4635,0.00003659,22.5770,633.1476,0.0000
9538,38,10,0.4635,0.00003659,24.2348,633.3054,0.0000
9539,36,9,0.4634,0.00003659,35.7674,638.3256,0.0000
9540,122,15,0.4634,0.00003658,27.8758,629.1269,0.0000
9541,49,11,0.4633,0.00003658,39.3297,644.1666,0.0000
9542,71,12,0.4633,0.00003658,29.8139,628.6173,0.0000
9543,34,9,0.4632,0.00003658,35.8770,633.4763,0.0000
9544,30,9,0.4631,0.00003658,33.7087,626.5814,0.0000
9545,42,10,0.4631,0.00003658,30.6162,629.8203,0.0000
9546,28,9,0.4630,0.00003658,22.2240,630.7740,0.0000
9547,18,4,0.4630,0.00003657,22.5160,625.5580,0.0000
9548,48,10,0.4629,0.00003657,44.6057,642.9300,0.0000
9549,41,10,0.4629,0.00003657,43.4573,637.5791,0.0000
