seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,11542,35,46,138,0.11693726233553459,5.4960513297701254
5001,79,2,4,12,0.09811345621710643,0.49056728108553216
5002,14820,39,63,189,0.11011647868781438,7.04745463602012
5003,3396,24,21,63,0.11866614810159345,2.610655258235056
5004,1341,15,12,36,0.12680439991751113,1.6484571989276446
5005,2721,22,16,48,0.10930999828612104,1.8582699708640575
5006,6458,33,28,84,0.101605954517787,2.946572681015823
5007,9866,37,46,138,0.11423924502277588,5.3692445160704665
5008,2356,20,19,57,0.12024773684970569,2.4049547369941138
5009,3470,25,19,57,0.12205997775308788,2.4411995550617576
5010,2728,22,17,51,0.12359780582806303,2.2247605049051344
5011,2980,23,18,54,0.14181583268126766,2.6945008209440857
5012,2763,22,18,54,0.12374605462996681,2.3511750379693694
5013,4782,21,31,93,0.10177144266162941,3.256686165172141
5014,1328,15,11,33,0.08550008883078893,1.0260010659694672
5015,1062,10,15,45,0.12427325813405332,1.9883721301448531
5016,16987,57,39,117,0.12942028912948444,5.176811565179378
5017,29216,60,83,249,0.09778591642818701,8.21401697996771
5018,152,3,5,15,0.08610559482864726,0.5166335689718835
5019,917,12,12,36,0.07511179661826016,0.976453356037382
5020,8967,41,30,90,0.10140628864680748,3.1435949480510317
5021,15275,54,38,114,0.11137686997431163,4.343697928998154
5022,717,9,7,21,0.10985845899995184,0.8788676719996147
5023,5001,21,37,111,0.11650379563032306,4.427144233952276
5024,1051,12,12,36,0.09394249176749817,1.2212523929774761
5025,71,2,4,12,0.11000614962540567,0.5500307481270283
5026,2727,22,17,51,0.08279510293505155,1.4903118528309278
5027,47,1,3,9,0.09923986725334544,0.39695946901338175
5028,1174,14,11,33,0.12263992517061222,1.4716791020473465
5029,1025,13,10,30,0.10743544627489014,1.1817899090237916
5030,7035,29,34,102,0.0960293397440442,3.361026891041547
5031,3184,24,18,54,0.10348748463500095,1.966262208065018
5032,2720,22,17,51,0.08875744333555405,1.5976339800399728
5033,15131,51,47,141,0.10197720012244342,4.894905605877284
5034,14949,34,60,180,0.1103271566537499,6.7299565558787435
5035,245,5,8,24,0.11061483254242274,0.9955334928818047
5036,1174,14,12,36,0.1200027753948234,1.5600360801327042
5037,105,3,4,12,0.10545486201299355,0.5272743100649677
5038,2245,16,20,60,0.09183872385793143,1.9286132010165602
5039,4813,21,30,90,0.1238462480588726,3.8392336898250505
5040,20113,35,81,243,0.12202775539126157,10.006275942083448
5041,8251,33,37,111,0.10888838758048798,4.137758728058543
5042,14244,50,49,147,0.10963984448113478,5.481992224056739
5043,55,1,4,12,0.12871580924547743,0.5148632369819097
5044,6007,27,33,99,0.10770233141203575,3.6618792680092156
5045,75,2,4,12,0.10507771220291033,0.5253885610145517
5046,17046,40,75,225,0.1091484880568092,8.2952850923175
5047,20331,57,60,180,0.11883555020140789,7.2489685622858815
5048,655,10,9,27,0.10320489139994607,1.0320489139994606
5049,2722,22,17,51,0.1004882413868068,1.8087883449625224
5050,288,6,6,18,0.09066550528431046,0.6346585369901732
5051,10313,39,44,132,0.11671780228821768,5.2523011029697955
5052,32736,59,99,297,0.10902642518572975,10.902642518572975
5053,2230,11,26,78,0.09512904129439483,2.56848411494866
5054,169,4,6,18,0.09728824157666947,0.6810176910366863
5055,1768,15,19,57,0.10190828606137074,2.038165721227415
5056,308,6,7,21,0.09687628387473524,0.7750102709978819
5057,5202,31,24,72,0.1187603216781281,2.9690080419532023
5058,28792,38,111,333,0.11184602972882983,12.52675532962894
5059,12972,49,39,117,0.11833081449585733,4.733232579834294
5060,282,6,6,18,0.13030732614320836,0.9121512830024585
