seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
9000,1450,13,16,48,1.9695310440592413,33.4820277490071
9001,1550,13,18,54,2.493914778052816,47.38438078300351
9002,27812,66,83,249,2.5741586862141914,216.22932964199208
9003,1353,15,13,39,1.9327439345,27.058415083
9004,7767,37,35,105,2.3209092398334783,83.55273263400522
9005,68104,100,138,414,2.043246573546888,284.01127372301744
9006,2362,20,18,54,3.0667278914734197,58.267829937994975
9007,48664,89,103,309,2.0820508382305607,216.53328717597833
9008,5866,22,47,141,2.118216538520983,101.67439384900717
9009,2141,19,16,48,2.49202087111831,42.364354809011274
9010,22202,56,67,201,2.155305617088208,146.56078196199815
9011,25394,53,78,234,2.197028993756062,171.36826151297282
9012,16393,56,39,117,2.409251892724933,96.37007570899732
9013,1105,10,16,48,2.7921147131765953,47.46595012400212
9014,19831,46,56,168,2.2491157632631307,128.19959850599844
9015,12608,49,33,99,2.098223859235184,71.33961121399625
9016,8605,30,46,138,2.1913465226598223,102.99328656501166
9017,20911,61,42,126,1.798438548464663,77.33285758398051
9018,19875,49,67,201,2.336978180249817,158.91451625698755
9019,7015,30,38,114,2.8428344812052204,110.8705447670036
9020,3743,25,24,72,2.647436975839664,66.1859243959916
9021,1743,13,21,63,2.1142444970451337,46.51337893499294
9022,1885,18,15,45,2.912671394187555,46.60274230700088
9023,17534,58,41,123,2.6868959278572655,112.84962897000514
9024,573,9,9,27,3.5366853990006346,35.36685399000635
9025,2686,14,26,78,2.5414596862593264,68.61941152900181
9026,4914,28,31,93,1.9882055315625848,63.622577010002715
9027,6673,25,41,123,2.492440559714374,104.68250350800372
9028,47451,72,125,375,2.488076774687972,311.0095968359965
9029,2132,14,21,63,2.458573809136314,54.0886238009989
