seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
9000,11823,47,36,108,0.9926555526216287,36.728255447000265
9001,170564,180,132,396,1.039922419383422,138.30968177799514
9002,12342,47,37,111,1.323698812657408,50.30055488098151
9003,1343,15,13,39,1.9330255680711812,27.062357952996535
9004,2206,15,21,63,2.5655929000458855,56.44304380100948
9005,25467,68,48,144,1.1682897779998656,57.24619912199341
9006,4900,30,22,66,1.776886532825934,40.868390254996484
9007,38350,86,62,186,1.3615146721108649,85.77542434298448
9008,49646,94,86,258,1.15959343214946,100.88462859700303
9009,2076,19,15,45,1.9997961099379609,31.996737759007374
9010,69679,104,102,306,1.0605214679613992,109.23371120002412
9011,42128,89,62,186,1.392631207476139,87.73576607099676
9012,122303,92,217,651,1.0301239433669787,224.56701965400134
9013,101235,97,136,408,1.0215894298686499,139.95775189200504
9014,4298,28,21,63,1.4295442110458019,31.44997264300764
9015,1357,10,17,51,2.380839967055888,42.855119407005986
9016,10870,35,48,144,1.2451083453959957,59.7652005790078
9017,21292,64,43,129,1.3890008279769808,61.11603643098715
9018,27015,72,55,165,1.3254650891424586,74.22604499197769
9019,27484,70,50,150,1.0413437850392273,53.1085330370006
9020,4169,26,25,75,1.6271462713599611,40.67865678399903
9021,50025,96,65,195,1.0336445258030973,68.22053870300442
9022,1425,15,15,45,2.069920556312127,33.11872890099403
9023,9811,43,31,93,1.2552926305630763,40.16936417801844
9024,30045,57,75,225,1.2080467692368602,91.81155446200137
9025,4828,28,21,63,1.8814113146819926,41.39104892300384
9026,2086,19,16,48,1.6256440117643198,27.635948199993436
9027,31486,76,52,156,1.7288213044154168,91.6275291340171
9028,1499,16,14,42,1.9941523068659686,29.91228460298953
9029,26843,62,68,204,1.0961700894637245,75.63573617299699
