episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
1,37,8,1.0000,0.00005000,0.0000,0.7338,8.4426,0.0000,0.9732
2,36,8,1.0000,0.00005000,0.0000,0.8878,10.8313,0.0000,0.9777
3,32,8,1.0000,0.00005000,0.0000,0.5798,9.0007,0.0000,0.9777
4,36,8,1.0000,0.00005000,0.0000,0.5508,8.3380,0.0000,0.9866
5,33,8,1.0000,0.00005000,0.0000,0.8253,7.8902,0.0000,0.9766
6,29,8,1.0000,0.00005000,0.0000,0.8153,8.5973,0.0000,0.9922
7,30,8,1.0000,0.00005000,0.0000,1.0660,7.4243,0.0000,0.9727
8,45,9,0.9874,0.00004969,0.0000,0.9259,9.9498,0.0000,0.9826
9,40,10,0.9856,0.00004964,0.0000,0.9254,8.1998,0.0000,0.9757
10,39,10,0.9856,0.00004964,0.0000,1.0926,9.9440,0.0000,0.9781
11,42,10,0.9856,0.00004964,0.0000,1.0262,9.2184,0.0000,0.9844
12,37,11,0.9802,0.00004951,0.0000,0.7720,7.6555,0.0000,0.9781
13,35,11,0.9802,0.00004951,0.0000,0.7443,7.2784,0.0000,0.9719
14,54,11,0.9802,0.00004951,0.0000,1.4835,12.1960,0.0000,0.9781
15,37,11,0.9802,0.00004951,0.0000,0.9388,8.7624,0.0000,0.9625
16,39,11,0.9802,0.00004951,0.0000,1.3711,10.4201,0.0000,0.9716
17,40,11,0.9802,0.00004951,0.0000,1.5234,10.6606,0.0000,0.9688
18,49,11,0.9802,0.00004951,0.0000,1.1203,9.0324,0.0000,0.9744
19,52,11,0.9802,0.00004951,0.0000,0.9786,10.9790,0.0000,0.9659
20,62,13,0.9658,0.00004915,0.0000,1.0725,14.9109,0.0000,0.9714
21,56,13,0.9658,0.00004915,0.0000,1.4376,9.1112,0.0000,0.9712
22,62,13,0.9658,0.00004915,0.0000,1.3195,10.0283,0.0000,0.9663
23,73,14,0.9604,0.00004901,0.0000,1.6406,11.8129,0.0000,0.9663
24,85,14,0.9604,0.00004901,0.0000,1.7908,12.0167,0.0000,0.9591
25,86,14,0.9604,0.00004901,0.0000,0.8298,13.4126,0.0000,0.9808
26,91,14,0.9604,0.00004901,0.0000,0.8713,14.7032,0.0000,0.9712
27,71,14,0.9604,0.00004901,0.0000,1.3369,14.2132,0.0000,0.9712
28,81,14,0.9604,0.00004901,0.0000,1.4357,10.5471,0.0000,0.9732
29,83,14,0.9604,0.00004901,0.0000,1.6896,11.1063,0.0000,0.9732
30,85,15,0.9478,0.00004870,0.0000,1.3783,17.9676,0.0000,0.9643
31,34,15,0.9478,0.00004870,0.0000,1.5407,9.7898,0.0000,0.9667
32,29,8,0.9442,0.00004860,0.0000,2.4335,12.2744,0.0000,0.9609
33,69,16,0.9442,0.00004860,0.0000,1.1237,12.1210,0.0000,0.9750
34,90,16,0.9442,0.00004860,0.0000,1.6289,16.2217,0.0000,0.9492
35,29,18,0.9388,0.00004847,0.0000,1.8534,10.8583,0.0000,0.9522
36,38,18,0.9388,0.00004847,0.0000,1.4144,14.1719,0.0000,0.9779
37,42,11,0.9352,0.00004838,0.0000,2.9228,12.6456,0.0000,0.9403
38,38,11,0.9352,0.00004838,0.0000,2.9361,15.8737,0.0000,0.9290
39,31,8,0.9352,0.00004838,0.0000,3.0582,12.6028,0.0000,0.9531
40,55,11,0.9298,0.00004825,0.0000,2.2915,17.6751,0.0000,0.9602
41,146,21,0.9298,0.00004825,0.0000,2.0442,20.6239,0.0000,0.9625
42,60,13,0.9298,0.00004825,0.0000,2.9746,13.2246,0.0000,0.9375
43,43,11,0.9298,0.00004825,0.0000,2.8144,17.4854,0.0000,0.9460
44,56,21,0.9298,0.00004825,0.0000,1.9379,13.1699,0.0000,0.9479
45,44,21,0.9298,0.00004825,0.0000,2.1191,10.7443,0.0000,0.9539
46,42,21,0.9298,0.00004825,0.0000,1.8891,11.4882,0.0000,0.9673
47,222,21,0.9298,0.00004825,0.0000,1.7630,22.7046,0.0000,0.9539
48,83,21,0.9298,0.00004825,0.0000,2.0313,16.2045,0.0000,0.9568
49,54,22,0.9136,0.00004784,0.0000,1.9906,13.5209,0.0000,0.9554
50,80,23,0.9118,0.00004779,0.0000,2.2115,14.7110,0.0000,0.9531
51,41,23,0.9118,0.00004779,0.0000,1.7563,14.1137,0.0000,0.9673
52,50,10,0.9082,0.00004771,0.0000,4.1417,16.8759,0.0000,0.9313
53,34,25,0.9082,0.00004771,0.0000,2.0742,13.7901,0.0000,0.9550
54,39,26,0.9046,0.00004762,0.0000,2.3044,14.4725,0.0000,0.9575
55,40,8,0.9046,0.00004762,0.0000,3.1695,22.2674,0.0000,0.9375
56,57,26,0.9046,0.00004762,0.0000,2.8401,16.6238,0.0000,0.9471
57,38,16,0.8992,0.00004748,0.0000,3.0977,18.0945,0.0000,0.9395
58,119,14,0.8992,0.00004748,0.0000,4.3789,20.8690,0.0000,0.9219
59,91,14,0.8956,0.00004739,0.0000,3.7174,25.9322,0.0000,0.9353
60,33,8,0.8938,0.00004735,0.0000,4.3501,19.6846,0.0000,0.9414
61,120,16,0.8938,0.00004735,0.0000,4.2995,22.4532,0.0000,0.9434
62,135,30,0.8938,0.00004735,0.0000,2.0889,20.7687,0.0000,0.9479
63,35,8,0.8884,0.00004721,0.0000,2.6029,20.5344,0.0000,0.9492
64,42,23,0.8884,0.00004721,0.0000,3.6062,16.4064,0.0000,0.9375
65,55,23,0.8884,0.00004721,0.0000,3.2928,16.3779,0.0000,0.9402
66,42,10,0.8884,0.00004721,0.0000,3.8082,20.8292,0.0000,0.9531
67,23,5,0.8812,0.00004703,0.0000,3.8206,24.6161,0.0000,0.9375
68,126,17,0.8812,0.00004703,0.0000,4.0657,24.1583,0.0000,0.9338
69,47,11,0.8812,0.00004703,0.0000,2.7934,22.8301,0.0000,0.9545
70,49,33,0.8758,0.00004690,0.0000,2.9425,14.3881,0.0000,0.9346
71,84,14,0.8758,0.00004690,0.0000,3.5475,21.6059,0.0000,0.9420
72,173,33,0.8758,0.00004690,0.0000,2.6276,21.8563,0.0000,0.9527
73,62,12,0.8758,0.00004690,0.0000,4.9634,23.3386,0.0000,0.9401
74,41,20,0.8686,0.00004672,0.0000,3.8829,21.5614,0.0000,0.9344
