episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
2249,54,11,0.6626,0.00005000,12.5737,223.9364,86.8745
2250,85,15,0.6625,0.00005000,15.5752,221.0299,113.6734
2251,36,9,0.6623,0.00005000,14.4328,227.1028,170.6952
2252,53,10,0.6622,0.00005000,18.4390,227.9303,89.1654
2253,57,14,0.6621,0.00005000,11.0447,220.8880,149.1597
2254,28,8,0.6619,0.00005000,10.5779,223.2526,142.8739
2255,103,18,0.6617,0.00005000,9.8034,228.6867,146.4214
2256,53,11,0.6616,0.00005000,14.2301,223.6096,135.0483
2257,41,10,0.6614,0.00005000,20.8662,223.9254,182.3612
2258,37,12,0.6613,0.00005000,11.6927,225.1759,107.4442
2259,192,19,0.6612,0.00005000,8.5012,234.1651,168.0008
2260,83,13,0.6610,0.00005000,15.0125,229.5956,185.8870
2261,82,15,0.6608,0.00005000,15.9651,223.7424,153.7765
2262,61,13,0.6607,0.00005000,10.9524,234.0182,130.0383
2263,38,8,0.6605,0.00005000,14.8021,221.1872,107.1053
2264,51,11,0.6604,0.00005000,9.1652,231.4665,112.2618
2265,174,20,0.6603,0.00005000,14.5495,224.6677,143.3934
2266,75,13,0.6601,0.00005000,15.7769,218.2086,136.3913
2267,37,10,0.6600,0.00005000,18.8404,221.0234,102.7835
2268,39,10,0.6598,0.00005000,17.8960,226.6895,119.4451
2269,76,13,0.6597,0.00005000,12.6741,226.7114,93.5869
2270,72,13,0.6595,0.00005000,17.5653,223.5532,82.7643
2271,172,18,0.6593,0.00005000,13.2563,230.6028,101.6645
2272,119,15,0.6592,0.00005000,12.1972,226.7695,166.3096
2273,62,13,0.6590,0.00005000,10.5988,229.8611,197.7994
2274,45,13,0.6589,0.00005000,11.0910,225.6912,153.9742
2275,79,12,0.6587,0.00005000,16.9133,223.7169,143.8834
2276,74,13,0.6586,0.00005000,16.4723,228.2317,119.8709
2277,31,10,0.6584,0.00005000,15.7129,223.9303,189.9421
2278,468,26,0.6583,0.00005000,13.1911,244.6566,174.4996
2279,58,12,0.6582,0.00005000,14.0946,224.3375,121.3762
2280,40,9,0.6580,0.00005000,11.3205,226.7980,164.4140
2281,77,16,0.6579,0.00005000,18.4927,222.9002,139.7527
2282,39,9,0.6577,0.00005000,15.2726,227.6653,146.1793
2283,133,18,0.6575,0.00005000,15.3412,231.3407,104.6149
2284,56,10,0.6574,0.00005000,12.9555,225.8921,108.5210
2285,38,11,0.6572,0.00005000,12.4965,226.0705,165.1864
2286,363,21,0.6571,0.00005000,13.0348,241.8828,122.7871
2287,161,16,0.6569,0.00005000,13.9510,235.5367,165.5211
2288,42,10,0.6568,0.00005000,10.0182,224.2958,309.3123
2289,60,13,0.6566,0.00005000,14.5155,224.7141,205.3032
2290,36,11,0.6565,0.00005000,10.8620,232.1581,134.9401
2291,43,13,0.6563,0.00005000,13.7631,220.6739,184.8482
2292,169,17,0.6562,0.00005000,13.9341,230.7100,155.9210
2293,52,10,0.6561,0.00005000,12.8923,228.6267,170.5563
2294,64,10,0.6559,0.00005000,12.7843,227.2715,114.8240
2295,29,7,0.6558,0.00005000,11.1768,221.3713,224.8727
2296,33,7,0.6556,0.00005000,18.3743,232.0943,258.2153
2297,38,8,0.6554,0.00005000,11.2151,234.6379,170.5660
2298,122,20,0.6553,0.00005000,14.5347,225.4295,161.5108
2299,44,8,0.6552,0.00005000,18.6593,232.2808,162.1849
2300,33,8,0.6550,0.00005000,16.5063,222.9705,132.7416
2301,38,9,0.6548,0.00005000,15.7387,233.5944,75.8141
2302,55,12,0.6547,0.00005000,14.9793,221.2365,159.6222
2303,47,10,0.6545,0.00005000,11.3390,232.3045,113.5795
2304,81,13,0.6544,0.00005000,12.8611,235.2633,122.1457
2305,45,11,0.6542,0.00005000,17.2201,227.8422,166.7298
2306,73,14,0.6541,0.00005000,11.4952,229.9290,152.2737
2307,74,16,0.6540,0.00005000,17.6620,229.4761,105.8601
2308,37,9,0.6538,0.00005000,14.3101,228.0158,124.4781
2309,124,17,0.6536,0.00005000,13.8605,232.3674,164.8256
2310,36,9,0.6535,0.00005000,18.8042,230.4924,149.1545
2311,80,16,0.6533,0.00005000,14.9667,223.3960,178.9981
2312,74,13,0.6532,0.00005000,12.7884,233.2319,163.1141
2313,70,12,0.6530,0.00005000,19.5795,232.9740,139.3739
2314,169,15,0.6529,0.00005000,11.2458,237.4510,89.9658
2315,41,11,0.6527,0.00005000,11.2827,230.5508,94.9141
2316,51,12,0.6526,0.00005000,12.9892,226.5806,79.6762
2317,127,17,0.6524,0.00005000,11.6337,237.8094,110.9256
2318,80,13,0.6523,0.00005000,11.5050,222.9429,105.6603
2319,80,17,0.6522,0.00005000,18.0331,231.6410,91.6581
2320,46,9,0.6520,0.00005000,22.9880,220.4850,203.2235
2321,54,12,0.6519,0.00005000,12.1679,231.8882,124.9022
2322,136,18,0.6517,0.00005000,17.6615,231.2214,134.3229
2323,53,11,0.6516,0.00005000,12.0968,231.8354,175.3826
2324,126,17,0.6514,0.00005000,16.3497,229.8254,168.0120
2325,53,11,0.6512,0.00005000,14.8835,233.2098,208.6195
2326,88,13,0.6511,0.00005000,18.9756,232.5566,232.2882
2327,92,14,0.6510,0.00005000,16.9654,227.9388,264.5481
2328,165,22,0.6508,0.00005000,19.0508,231.1867,192.2345
2329,41,12,0.6506,0.00005000,14.4135,232.9594,160.3839
2330,58,12,0.6505,0.00005000,14.9165,224.6329,162.8151
2331,53,12,0.6503,0.00005000,12.4281,227.8867,127.7114
2332,31,9,0.6502,0.00005000,14.6602,222.0352,138.1244
2333,36,9,0.6501,0.00005000,12.0025,225.6488,119.1570
2334,56,12,0.6499,0.00005000,12.7289,230.5541,136.5547
2335,142,20,0.6498,0.00005000,14.1184,233.1241,125.0690
2336,38,10,0.6496,0.00005000,11.7986,237.4601,215.3946
2337,223,26,0.6494,0.00005000,16.2109,242.3694,118.8537
2338,131,18,0.6493,0.00005000,12.6529,244.6990,158.6320
2339,87,14,0.6492,0.00005000,17.6733,228.5136,184.6988
2340,392,30,0.6490,0.00005000,14.6740,238.2088,163.8488
2341,89,16,0.6488,0.00005000,15.6638,232.0832,111.7495
2342,80,15,0.6487,0.00005000,17.0917,229.2347,143.8916
2343,49,10,0.6485,0.00005000,13.9164,230.4859,157.0874
2344,23,6,0.6484,0.00005000,15.5722,229.2329,160.9146
2345,30,9,0.6482,0.00005000,12.1720,224.1518,145.6262
2346,122,15,0.6481,0.00005000,16.7934,233.8238,151.0959
2347,38,10,0.6480,0.00005000,13.1858,228.7861,163.0603
2348,73,13,0.6478,0.00005000,11.7125,235.5614,92.3664
2349,165,16,0.6477,0.00005000,11.7293,233.2486,173.7873
2350,45,10,0.6475,0.00005000,19.9777,232.0421,115.2660
2351,105,17,0.6474,0.00005000,11.4395,236.1644,139.5716
2352,101,16,0.6472,0.00005000,14.5067,226.9357,137.4106
2353,164,19,0.6471,0.00005000,15.1181,233.0534,110.0869
2354,87,14,0.6469,0.00005000,11.7504,241.6828,136.0883
2355,26,7,0.6467,0.00005000,16.7789,233.4551,93.1167
2356,45,9,0.6466,0.00005000,15.9461,224.6482,80.4681
2357,40,7,0.6464,0.00005000,14.2019,232.0797,86.4060
2358,29,7,0.6463,0.00005000,12.9035,229.0800,67.3962
2359,170,17,0.6462,0.00005000,19.6956,233.4637,111.9028
2360,293,20,0.6460,0.00005000,14.9661,249.9754,147.3157
2361,163,20,0.6459,0.00005000,16.2597,241.2891,245.7376
2362,44,11,0.6457,0.00005000,10.6809,231.6021,193.0429
2363,55,11,0.6456,0.00005000,8.9181,238.7193,162.6359
2364,57,12,0.6454,0.00005000,14.7675,237.6323,142.3181
2365,54,12,0.6452,0.00005000,6.7796,232.1207,94.1877
2366,57,12,0.6451,0.00005000,13.4949,216.9781,195.8026
2367,32,9,0.6449,0.00005000,9.7577,226.6989,234.8936
2368,89,15,0.6448,0.00005000,16.9634,235.4046,149.5380
2369,32,9,0.6446,0.00005000,18.8195,227.8844,167.3528
2370,139,19,0.6445,0.00005000,13.2672,237.1707,106.5025
2371,35,10,0.6443,0.00005000,17.4975,230.7765,196.4514
2372,130,17,0.6442,0.00005000,16.1788,243.7252,176.2089
2373,113,16,0.6441,0.00005000,12.0474,237.5361,125.7801
2374,38,9,0.6439,0.00005000,19.2527,234.3218,199.5712
2375,210,22,0.6438,0.00005000,13.9607,243.5557,133.4747
2376,52,10,0.6436,0.00005000,16.3163,236.8972,120.4039
2377,36,8,0.6434,0.00005000,16.4669,235.0914,106.8210
2378,35,9,0.6433,0.00005000,18.5375,232.5564,121.5770
2379,58,12,0.6431,0.00005000,17.7745,235.3609,145.4939
2380,56,12,0.6430,0.00005000,11.1740,238.5181,133.0538
2381,75,10,0.6429,0.00005000,11.6276,241.9115,198.4132
2382,29,7,0.6427,0.00005000,14.8848,242.8798,214.2559
2383,83,14,0.6425,0.00005000,10.6113,231.1987,89.5931
2384,39,8,0.6424,0.00005000,15.7448,236.4404,180.1709
2385,37,9,0.6422,0.00005000,15.6950,237.1248,141.1895
2386,77,16,0.6421,0.00005000,11.9592,230.1093,153.9818
2387,209,24,0.6420,0.00005000,15.5315,240.9393,146.6503
2388,58,13,0.6418,0.00005000,17.2088,240.7848,231.3988
2389,146,20,0.6417,0.00005000,14.1013,236.9149,146.2618
2390,50,11,0.6415,0.00005000,14.1671,233.1792,214.3707
2391,26,8,0.6413,0.00005000,11.6426,236.5582,252.0461
2392,38,10,0.6412,0.00005000,16.2925,237.2604,268.2915
2393,288,18,0.6411,0.00005000,13.6568,240.1276,258.8550
2394,83,13,0.6409,0.00005000,18.7526,232.6688,142.5210
2395,32,7,0.6407,0.00005000,9.5781,233.7676,130.1160
2396,50,12,0.6406,0.00005000,11.7629,234.6644,211.8840
2397,201,18,0.6404,0.00005000,13.1271,240.8086,215.1438
2398,73,14,0.6403,0.00005000,18.2213,229.4077,159.2355
2399,113,13,0.6401,0.00005000,14.3731,240.0708,160.7920
2400,99,14,0.6400,0.00005000,13.8725,236.6672,141.0155
2401,101,16,0.6399,0.00005000,13.6891,235.5699,201.1380
2402,56,13,0.6397,0.00005000,18.4770,232.7590,236.7166
2403,118,17,0.6395,0.00005000,12.8649,238.7128,165.3719
2404,208,15,0.6394,0.00005000,11.4629,245.4313,90.9184
2405,80,13,0.6392,0.00005000,15.3028,230.2546,91.2682
2406,49,9,0.6391,0.00005000,13.8313,232.7835,151.0994
2407,34,8,0.6389,0.00005000,13.9513,237.0043,156.3342
2408,54,12,0.6388,0.00005000,16.7069,237.9711,210.4546
2409,164,18,0.6386,0.00005000,10.6798,237.3153,165.2457
2410,57,12,0.6385,0.00005000,21.1404,242.7219,168.5765
2411,45,8,0.6383,0.00005000,11.8787,236.5172,212.2270
2412,37,9,0.6382,0.00005000,16.4866,228.7135,138.9517
2413,60,12,0.6381,0.00005000,16.9397,235.9202,195.0788
2414,166,20,0.6379,0.00005000,13.3830,247.3246,144.1583
2415,55,11,0.6378,0.00005000,11.0505,240.0520,206.4679
2416,78,15,0.6376,0.00005000,13.2612,225.2825,196.3881
2417,43,10,0.6375,0.00005000,13.1188,238.3078,136.6640
2418,169,21,0.6373,0.00005000,13.8879,242.3856,115.1850
2419,80,15,0.6371,0.00005000,9.4144,237.9650,280.7497
2420,41,11,0.6370,0.00005000,15.7964,238.0787,156.5610
2421,38,9,0.6368,0.00005000,21.2120,234.8815,98.6634
2422,57,11,0.6367,0.00005000,18.3006,233.6745,156.9952
2423,46,10,0.6365,0.00005000,16.6646,235.9390,158.3825
2424,81,15,0.6364,0.00005000,17.5928,223.1930,146.5521
2425,59,15,0.6362,0.00005000,11.8799,238.1348,226.3616
2426,30,7,0.6361,0.00005000,12.3002,232.9383,96.6055
2427,55,11,0.6360,0.00005000,14.6512,235.5494,102.6646
2428,30,8,0.6358,0.00005000,17.8771,237.2247,121.6501
2429,29,7,0.6357,0.00005000,15.1438,229.7435,113.4757
2430,97,18,0.6355,0.00005000,12.0235,235.6599,115.9310
2431,166,18,0.6353,0.00005000,16.3185,240.3489,142.8822
2432,50,10,0.6352,0.00005000,13.6997,241.1886,116.0365
2433,47,9,0.6350,0.00005000,11.0183,235.4274,240.2278
2434,395,28,0.6349,0.00005000,11.5981,248.2173,121.4059
2435,149,19,0.6347,0.00005000,15.9844,243.7763,146.1053
2436,40,10,0.6346,0.00005000,14.8814,239.5615,115.9198
2437,49,10,0.6344,0.00005000,12.8722,231.0913,287.8314
2438,28,7,0.6343,0.00005000,18.1007,232.3308,245.1614
2439,33,8,0.6341,0.00005000,11.8874,237.6623,249.7337
2440,34,8,0.6340,0.00005000,10.4584,242.1173,182.1862
2441,219,22,0.6339,0.00005000,14.2160,240.9809,177.7557
2442,64,12,0.6337,0.00005000,19.9548,238.8263,178.9043
2443,38,10,0.6336,0.00005000,24.0763,236.2111,169.3223
2444,37,8,0.6334,0.00005000,16.7208,235.0805,165.2753
2445,61,12,0.6333,0.00005000,11.1201,241.9367,193.9737
2446,84,14,0.6331,0.00005000,15.6604,243.1904,206.9033
2447,67,12,0.6330,0.00005000,12.4699,234.5125,220.6307
2448,189,21,0.6328,0.00005000,15.6950,241.4900,192.3272
2449,30,8,0.6326,0.00005000,13.7742,234.8939,210.6687
2450,54,11,0.6325,0.00005000,16.7562,241.7024,163.4417
2451,46,14,0.6323,0.00005000,14.3803,232.6381,230.7389
2452,54,12,0.6322,0.00005000,17.7434,233.3766,157.6468
2453,118,16,0.6321,0.00005000,13.8223,239.2654,155.6503
2454,50,11,0.6319,0.00005000,15.9416,238.8106,192.0595
2455,29,8,0.6318,0.00005000,12.7145,233.4148,140.6620
2456,17,5,0.6316,0.00005000,16.3579,242.2591,158.3187
2457,80,16,0.6315,0.00005000,15.5572,238.0254,167.2168
2458,409,28,0.6313,0.00005000,14.3629,249.5763,176.5615
2459,122,15,0.6311,0.00005000,13.8261,246.1962,151.0758
2460,34,10,0.6310,0.00005000,16.1243,236.4479,134.4065
2461,45,12,0.6308,0.00005000,11.1852,228.5048,136.9357
2462,55,11,0.6307,0.00005000,13.7253,242.3126,115.5580
2463,48,10,0.6305,0.00005000,11.2627,240.1653,251.1389
2464,72,10,0.6304,0.00005000,13.8103,238.9113,181.2533
2465,218,24,0.6302,0.00005000,15.9452,247.5588,157.5429
2466,166,19,0.6301,0.00005000,13.8721,247.3328,143.8928
2467,34,10,0.6300,0.00005000,12.9617,243.4738,169.7261
2468,43,12,0.6298,0.00005000,20.9965,236.2567,132.0368
2469,32,8,0.6297,0.00005000,12.7540,241.3497,175.9740
2470,53,9,0.6295,0.00005000,7.9229,244.8742,185.4519
2471,40,9,0.6294,0.00005000,12.2623,238.5850,87.4677
2472,146,18,0.6292,0.00005000,12.8136,244.7698,221.7263
2473,200,22,0.6290,0.00005000,20.3950,246.6761,111.9510
2474,89,14,0.6289,0.00005000,13.5063,233.9795,152.4627
2475,80,12,0.6288,0.00005000,14.2095,234.8550,173.5748
2476,48,10,0.6286,0.00005000,14.4114,238.2192,123.6758
2477,117,16,0.6284,0.00005000,16.0621,238.7732,92.8293
2478,122,16,0.6283,0.00005000,13.1324,242.8819,119.3874
2479,217,20,0.6281,0.00005000,13.4233,244.7573,148.1713
2480,29,7,0.6280,0.00005000,15.4051,237.8314,84.5260
2481,53,8,0.6279,0.00005000,17.2746,246.5907,101.4706
2482,122,15,0.6277,0.00005000,15.8523,245.3702,210.0022
2483,50,10,0.6276,0.00005000,15.8327,239.0614,156.3543
2484,41,10,0.6274,0.00005000,14.9624,233.2171,186.5711
2485,48,10,0.6272,0.00005000,16.1410,234.2341,144.1202
2486,57,13,0.6271,0.00005000,19.6506,233.5195,96.9203
2487,30,7,0.6270,0.00005000,10.6176,239.6818,87.3768
2488,98,15,0.6268,0.00005000,19.0973,244.1184,151.2406
2489,39,11,0.6266,0.00005000,10.7565,239.6037,218.3236
2490,80,15,0.6265,0.00005000,12.6074,228.5033,201.0063
2491,30,8,0.6263,0.00005000,11.9290,241.2916,244.0954
2492,216,22,0.6262,0.00005000,14.4101,243.3506,244.8087
2493,76,17,0.6260,0.00005000,12.4542,231.9020,239.1236
2494,89,13,0.6259,0.00005000,16.3517,248.2046,108.9995
2495,213,21,0.6258,0.00005000,13.5104,249.3575,252.4015
2496,88,13,0.6256,0.00005000,13.0525,242.5885,153.2588
2497,140,21,0.6254,0.00005000,14.1946,250.4266,138.9111
2498,53,11,0.6253,0.00005000,10.8875,242.4225,89.2298
2499,303,25,0.6251,0.00005000,14.9496,257.1997,133.6537
2500,42,11,0.6250,0.00005000,10.4592,242.0138,231.0013
2501,311,22,0.6249,0.00005000,16.5583,252.5075,228.5393
2502,41,12,0.6247,0.00005000,15.4798,242.9863,87.4679
2503,85,15,0.6245,0.00005000,14.1744,244.8561,168.2413
2504,19,5,0.6244,0.00005000,17.7022,241.9047,224.6949
2505,57,11,0.6242,0.00005000,15.6736,240.1072,205.2082
2506,68,10,0.6241,0.00005000,19.0673,237.1386,114.6045
2507,49,10,0.6240,0.00005000,12.7313,247.3343,116.0616
2508,52,12,0.6238,0.00005000,19.8497,237.1168,198.8214
2509,213,15,0.6237,0.00005000,11.7576,261.1346,223.8669
2510,73,14,0.6235,0.00005000,17.9965,240.2100,192.4577
2511,30,8,0.6234,0.00005000,13.8270,242.2827,127.0968
2512,85,15,0.6232,0.00005000,15.1970,239.2110,159.3608
2513,52,12,0.6230,0.00005000,18.4019,243.9269,159.7540
2514,365,32,0.6229,0.00005000,16.6127,255.0283,124.6789
2515,36,8,0.6227,0.00005000,17.4805,241.3659,170.0236
2516,49,10,0.6226,0.00005000,9.6460,245.1711,109.8478
2517,54,12,0.6224,0.00005000,11.5687,243.1623,253.2384
2518,97,14,0.6223,0.00005000,8.6814,244.6022,152.0264
2519,77,14,0.6221,0.00005000,15.3837,243.9233,236.3449
2520,55,12,0.6220,0.00005000,15.9419,243.9386,222.2922
2521,53,10,0.6219,0.00005000,14.1377,246.1712,157.1244
2522,81,14,0.6217,0.00005000,16.0151,235.5032,98.4685
2523,120,21,0.6216,0.00005000,21.5917,241.9239,158.7236
2524,37,9,0.6214,0.00005000,8.6222,247.2552,167.6904
2525,190,20,0.6212,0.00005000,14.8709,253.2738,171.4702
2526,118,15,0.6211,0.00005000,16.2298,247.6165,104.3697
2527,121,16,0.6209,0.00005000,19.7457,245.5815,172.9111
2528,83,15,0.6208,0.00005000,16.0712,252.5495,172.9244
2529,32,8,0.6206,0.00005000,14.4993,253.4099,138.7434
2530,65,11,0.6205,0.00005000,14.5123,247.5731,79.9481
2531,57,12,0.6203,0.00005000,16.8145,249.2712,133.7820
2532,32,8,0.6202,0.00005000,11.6966,240.4568,125.2083
2533,52,10,0.6200,0.00005000,16.1111,248.6796,212.2686
2534,105,15,0.6199,0.00005000,19.0730,237.6765,206.0709
2535,37,10,0.6198,0.00005000,12.8085,241.4989,182.8532
2536,158,17,0.6196,0.00005000,12.8885,254.5750,141.8314
2537,34,10,0.6195,0.00005000,15.6774,236.3971,107.3858
2538,213,18,0.6193,0.00005000,13.0204,258.1861,139.3913
2539,72,14,0.6191,0.00005000,17.4805,243.2864,166.5102
2540,37,9,0.6190,0.00005000,15.9852,251.7180,83.0601
2541,60,11,0.6189,0.00005000,17.8633,251.0052,143.4853
2542,57,12,0.6187,0.00005000,18.5843,239.9371,124.4814
2543,246,19,0.6185,0.00005000,12.1006,254.9128,113.6054
2544,55,11,0.6184,0.00005000,14.4598,251.5761,188.1686
2545,81,14,0.6182,0.00005000,18.2831,243.7381,123.3382
2546,28,7,0.6181,0.00005000,14.8502,247.4084,115.4738
2547,62,15,0.6179,0.00005000,18.8760,239.9818,174.6413
2548,20,6,0.6178,0.00005000,21.0725,239.8681,89.8562
2549,249,23,0.6177,0.00005000,16.2935,259.6783,135.1887
2550,164,18,0.6175,0.00005000,16.0036,257.9534,166.1148
2551,37,8,0.6173,0.00005000,14.8105,243.9480,203.1758
2552,45,11,0.6172,0.00005000,20.5805,244.5640,274.5543
2553,115,13,0.6170,0.00005000,18.7264,249.0299,249.7064
2554,87,14,0.6169,0.00005000,11.6392,241.4524,168.1966
2555,59,12,0.6167,0.00005000,16.1493,244.0939,82.2205
2556,34,8,0.6166,0.00005000,17.7160,246.5249,185.4157
2557,146,19,0.6164,0.00005000,17.6783,244.2649,172.8259
2558,220,26,0.6163,0.00005000,14.4912,256.7484,106.4429
2559,39,11,0.6161,0.00005000,16.8866,237.9771,177.9248
2560,115,14,0.6160,0.00005000,18.4629,252.8801,187.6116
2561,76,12,0.6159,0.00005000,11.4419,245.1269,239.9194
2562,87,15,0.6157,0.00005000,12.5269,251.2566,171.5250
2563,64,9,0.6156,0.00005000,13.3645,256.5062,212.3612
2564,137,19,0.6154,0.00005000,13.2135,257.2029,169.0809
2565,117,14,0.6153,0.00005000,11.7125,249.8974,172.7417
2566,51,10,0.6151,0.00005000,9.2493,249.8525,195.7934
2567,362,23,0.6149,0.00005000,18.9703,263.8296,229.4314
2568,73,13,0.6148,0.00005000,12.4779,254.2337,177.7675
2569,33,9,0.6147,0.00005000,16.0286,250.9094,120.7551
2570,52,11,0.6145,0.00005000,17.6826,250.2529,111.7860
2571,116,16,0.6143,0.00005000,10.2831,256.9663,89.9275
2572,34,7,0.6142,0.00005000,13.6086,253.9083,140.6704
2573,60,13,0.6140,0.00005000,14.7339,246.5556,208.8700
2574,35,8,0.6139,0.00005000,9.1890,253.1335,217.0736
2575,40,11,0.6138,0.00005000,14.6880,248.4650,180.8460
2576,90,12,0.6136,0.00005000,20.1405,255.0715,133.3689
2577,36,9,0.6135,0.00005000,10.9036,255.1233,169.5649
2578,172,20,0.6133,0.00005000,14.5697,251.2734,105.8503
2579,40,10,0.6131,0.00005000,14.9513,251.4146,228.9454
2580,166,21,0.6130,0.00005000,16.2790,255.9363,236.2340
2581,64,12,0.6129,0.00005000,17.6231,256.1337,143.4831
2582,71,13,0.6127,0.00005000,22.7611,255.5953,188.8748
2583,73,12,0.6125,0.00005000,22.0972,243.3573,112.4361
2584,37,11,0.6124,0.00005000,16.3229,251.1500,165.2487
2585,104,16,0.6122,0.00005000,17.4084,257.4431,223.9423
2586,171,20,0.6121,0.00005000,14.7753,254.8966,117.3390
2587,135,16,0.6119,0.00005000,17.8172,257.5992,127.9262
2588,82,13,0.6118,0.00005000,18.2088,255.9717,190.0992
2589,52,10,0.6117,0.00005000,18.9336,242.6938,200.9577
2590,81,13,0.6115,0.00005000,11.5091,254.2706,234.9013
2591,84,13,0.6114,0.00005000,14.4435,244.8845,279.3385
2592,56,12,0.6112,0.00005000,14.7943,254.6599,129.0214
2593,109,13,0.6111,0.00005000,10.8239,255.1244,105.2443
2594,84,12,0.6109,0.00005000,17.2514,255.6621,103.3333
2595,50,8,0.6108,0.00005000,14.5534,252.1304,162.2355
2596,40,11,0.6106,0.00005000,16.5856,252.1491,159.2479
2597,37,9,0.6104,0.00005000,11.2241,250.9075,134.3216
2598,271,24,0.6103,0.00005000,18.4276,261.4599,136.2484
2599,222,16,0.6101,0.00005000,16.9745,260.2874,237.9047
2600,40,11,0.6100,0.00005000,12.4333,246.4613,174.7621
2601,217,24,0.6099,0.00005000,17.3244,260.6832,141.2712
2602,22,6,0.6097,0.00005000,9.5233,254.9665,168.7748
2603,40,9,0.6096,0.00005000,15.0418,248.6936,104.4731
2604,34,8,0.6094,0.00005000,16.8984,252.0614,175.5543
2605,116,17,0.6093,0.00005000,15.6975,260.0327,139.4438
2606,77,16,0.6091,0.00005000,17.3800,252.8162,122.6232
2607,28,7,0.6089,0.00005000,16.3020,247.1548,143.5212
2608,72,14,0.6088,0.00005000,15.3381,251.9051,229.3815
2609,231,18,0.6086,0.00005000,18.0422,262.5066,158.8066
2610,38,8,0.6085,0.00005000,14.4721,254.4066,153.5047
2611,57,10,0.6083,0.00005000,19.0888,258.1153,168.4358
2612,53,10,0.6082,0.00005000,13.1573,251.9464,187.8688
2613,123,16,0.6080,0.00005000,18.8345,265.9007,172.0164
2614,50,10,0.6079,0.00005000,11.6154,254.7554,210.1644
2615,53,10,0.6078,0.00005000,17.2394,259.5625,139.5085
2616,23,6,0.6076,0.00005000,18.6494,256.5630,195.5922
2617,53,10,0.6075,0.00005000,18.5158,252.8462,253.0044
2618,68,13,0.6073,0.00005000,14.9803,254.3575,117.5542
2619,33,9,0.6071,0.00005000,12.1694,252.0755,93.1457
2620,39,8,0.6070,0.00005000,17.7095,254.4644,184.7955
2621,77,16,0.6069,0.00005000,16.9983,260.6192,152.4621
2622,33,8,0.6067,0.00005000,15.9486,248.7645,186.2042
2623,93,13,0.6066,0.00005000,15.7176,248.9060,195.0400
2624,49,8,0.6064,0.00005000,5.0996,254.9160,146.6322
2625,58,12,0.6062,0.00005000,19.1779,251.4739,113.8296
2626,32,8,0.6061,0.00005000,21.6990,249.1841,103.1789
2627,34,10,0.6059,0.00005000,18.2264,254.0686,222.2776
2628,31,8,0.6058,0.00005000,10.5329,256.8324,224.6608
2629,128,18,0.6057,0.00005000,12.8430,254.4067,151.8800
2630,173,16,0.6055,0.00005000,18.9427,257.5769,179.7453
2631,89,17,0.6054,0.00005000,16.0272,252.1061,160.5157
2632,56,11,0.6052,0.00005000,14.9372,251.8311,163.6157
2633,194,20,0.6050,0.00005000,13.7987,259.8071,117.1314
2634,60,14,0.6049,0.00005000,14.8815,258.5798,91.4499
2635,41,13,0.6048,0.00005000,9.3314,255.3693,135.0740
2636,288,27,0.6046,0.00005000,10.9762,265.0917,166.0400
2637,33,9,0.6044,0.00005000,18.0637,247.1372,284.7787
2638,55,13,0.6043,0.00005000,18.9131,254.1756,226.9756
2639,129,17,0.6041,0.00005000,20.8548,251.2959,205.3358
2640,76,14,0.6040,0.00005000,14.0009,258.8176,146.9121
2641,77,15,0.6038,0.00005000,16.3157,253.1586,114.1300
2642,60,13,0.6037,0.00005000,15.8019,250.1783,145.8917
2643,57,12,0.6036,0.00005000,13.8708,261.2187,178.5855
2644,28,7,0.6034,0.00005000,18.6774,253.3165,80.5815
2645,312,22,0.6032,0.00005000,19.2076,268.8054,123.7804
2646,24,7,0.6031,0.00005000,6.5974,259.1038,116.3273
2647,57,11,0.6029,0.00005000,17.0297,252.3935,203.1219
2648,123,17,0.6028,0.00005000,15.1225,248.8176,143.1511
2649,115,14,0.6026,0.00005000,18.1766,262.2156,161.8451
2650,85,16,0.6025,0.00005000,14.4478,242.8919,138.1327
2651,33,9,0.6023,0.00005000,11.9427,254.3318,123.9494
2652,34,9,0.6022,0.00005000,12.9326,255.0192,150.1749
2653,219,21,0.6020,0.00005000,13.4971,265.4323,139.3153
2654,93,14,0.6019,0.00005000,18.3226,255.3131,109.0048
2655,59,12,0.6018,0.00005000,11.7577,252.6684,140.8343
2656,29,8,0.6016,0.00005000,15.4562,253.9649,70.8578
2657,95,14,0.6015,0.00005000,16.3339,255.4216,166.4071
2658,138,20,0.6013,0.00005000,17.1601,264.4526,216.0761
2659,42,8,0.6012,0.00005000,10.3042,248.4297,184.8879
2660,39,9,0.6010,0.00005000,14.1056,252.6419,176.7606
2661,57,11,0.6008,0.00005000,17.9835,250.6167,154.3599
2662,37,9,0.6007,0.00005000,24.1991,252.2126,116.5137
2663,232,19,0.6005,0.00005000,11.5712,273.2879,178.6332
2664,56,11,0.6004,0.00005000,18.4372,255.8754,263.1653
2665,55,12,0.6002,0.00005000,16.2642,260.9645,111.7871
2666,59,13,0.6001,0.00005000,16.0114,258.3041,145.4867
2667,102,17,0.5999,0.00005000,17.8475,260.7618,164.7023
2668,87,14,0.5998,0.00005000,12.2960,254.5379,164.2470
2669,60,10,0.5997,0.00005000,14.5098,259.0305,197.1740
2670,54,12,0.5995,0.00005000,11.5742,254.3913,101.2832
2671,45,12,0.5994,0.00005000,14.7488,251.2448,148.5758
