seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,762,7,16,47,1.2929991265882563,21.980985152000358
5001,449,6,11,32,1.205982784250106,14.471793411001272
5002,233,5,7,20,1.7981229230008466,14.384983384006773
5003,77,2,4,11,1.3702542924009322,6.851271462004661
5004,1636,14,19,57,1.3265461257368243,25.204376388999663
5005,507,7,11,31,1.2809814745833137,15.371777694999764
5006,695,9,11,33,1.395271581181243,15.347987392993673
5007,124,2,5,14,1.5707417754996034,9.42445065299762
5008,13088,39,58,173,1.0895953506781444,64.28612569001052
5009,1347,15,13,38,1.4486007737143933,20.280410832001508
5010,965,11,15,44,1.2766859340629253,20.426974945006805
5011,520,5,14,40,1.0069034885336199,15.103552328004298
5012,1723,12,20,58,1.2277747364288578,25.783269465006015
5013,656,8,13,38,1.3017231932852675,18.224124705993745
5014,368,7,7,20,1.3302440536249378,10.641952428999502
5015,1388,15,15,44,1.540119643125081,24.641914290001296
5016,1659,12,20,59,0.9506511090481321,19.963673290010775
5017,3725,25,25,74,1.3260246198080075,34.476640115008195
5018,271,5,7,20,1.4382302508752218,11.505842007001775
5019,791,11,12,35,0.9091397583072719,11.818816857994534
5020,5333,18,45,134,1.2644272266956567,58.163652428000205
5021,4065,26,26,77,1.1146579546666882,30.09576477600058
5022,223,4,8,22,1.4393405364446354,12.95406482800172
5023,6479,32,36,106,1.077735147972743,39.87620047499149
5024,669,10,10,29,1.3708276681820941,15.079104350003036
5025,103,2,6,17,1.6967855729999428,11.8774990109996
5026,158,4,6,16,1.0996101027142555,7.697270718999789
5027,209,3,7,21,1.8097562271421859,12.6682935899953
5028,898,8,15,44,1.2716236356247919,20.34597816999667
5029,397,7,9,26,1.379794206600127,13.79794206600127
5030,5328,30,28,83,1.3324345997581108,38.64060339298521
5031,781,11,10,29,1.613251103545653,17.74576213900218
5032,676,10,10,29,1.3932393719101541,15.325633091011696
5033,449,8,8,23,1.2359633581104896,11.123670222994406
5034,3733,23,28,83,1.2889339088272616,37.37908335599059
5035,295,5,9,26,1.382372254700749,13.823722547007492
5036,1089,13,14,41,1.3983082277338932,20.9746234160084
5037,2282,18,19,56,1.3552372900501723,27.104745801003446
5038,443,7,10,29,1.259445466545003,13.853900131995033
5039,1745,17,17,51,1.684046357529202,28.628788077996433
5040,262,4,9,26,1.539674061000187,15.39674061000187
5041,402,5,11,32,1.2650515506669155,15.180618608002987
5042,3751,16,38,113,1.1090556765381898,43.2531713849894
5043,83,2,5,14,1.6018515553338755,9.611109332003252
5044,300,6,8,24,1.6313662362504147,13.050929890003317
5045,6765,27,44,130,1.0512823846448252,47.30770730901713
5046,2764,19,27,79,1.186605385429175,33.2249507920169
5047,190,4,7,20,1.6042009832503936,12.833607866003149
5048,569,9,10,28,1.5082996438180667,16.591296081998735
5049,566,9,10,29,1.5946008059995207,17.540608865994727
5050,369,7,7,20,1.597272672123836,12.778181376990688
5051,1526,15,19,56,1.1003537799002516,22.00707559800503
5052,775,11,10,29,1.5158094951816152,16.673904446997767
5053,2498,18,23,68,1.0459532760417762,25.10287862500263
5054,220,4,8,23,1.4259475057778117,12.833527552000305
5055,485,8,10,29,0.890346698363084,9.793813681993925
5056,673,7,10,29,1.3838120771817393,15.221932848999131
5057,570,6,13,38,1.319410226284942,18.47174316798919
5058,1359,12,19,57,1.2585755377367605,23.91293521699845
5059,2561,21,18,54,1.1350500329442892,20.430900592997205
5060,784,9,13,38,1.1331868179284876,15.864615450998826
5061,12491,48,35,104,1.0621165259445762,38.23619493400474
5062,761,8,17,50,1.1616776939998898,20.910198491998017
5063,2365,18,22,65,1.260622211782744,28.99431087100311
5064,1759,17,17,50,1.3981353871109201,25.16643696799656
5065,954,10,15,44,1.16262852043792,18.60205632700672
5066,46,0,4,12,2.5859042164993298,10.343616865997319
5067,3433,20,31,91,1.2419340971564452,39.74189110900625
5068,73,1,5,14,1.5799085453333344,9.479451272000006
5069,526,7,10,29,1.5167436090903885,16.684179699994274
