episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
76,32,8,0.9726,0.00004932,0.4091,4.7562,16.5438,0.0000,0.7227
77,39,9,0.9723,0.00004931,0.4092,5.7959,13.3197,0.0000,0.6354
78,38,11,0.9719,0.00004930,0.4094,5.0891,11.4772,0.0000,0.6761
79,48,9,0.9716,0.00004929,0.4095,5.9782,17.8462,0.0000,0.6597
80,35,9,0.9712,0.00004928,0.4096,5.6144,12.2144,0.0000,0.6667
81,26,7,0.9708,0.00004927,0.4097,5.0708,15.7213,0.0000,0.6920
82,85,13,0.9705,0.00004926,0.4098,5.3704,14.7298,0.0000,0.6683
83,43,10,0.9701,0.00004925,0.4100,5.8343,16.2537,0.0000,0.6562
84,64,15,0.9698,0.00004924,0.4101,5.5000,15.5916,0.0000,0.6750
85,37,10,0.9694,0.00004924,0.4102,5.0788,12.0966,0.0000,0.6781
86,56,12,0.9690,0.00004923,0.4103,5.7401,15.5988,0.0000,0.6328
87,83,14,0.9687,0.00004922,0.4104,5.9655,17.7747,0.0000,0.6518
88,128,17,0.9683,0.00004921,0.4106,5.6512,20.7598,0.0000,0.6801
89,98,16,0.9680,0.00004920,0.4107,5.1377,14.6760,0.0000,0.6973
90,40,10,0.9676,0.00004919,0.4108,5.4587,12.2628,0.0000,0.6969
91,79,16,0.9672,0.00004918,0.4109,5.7605,13.4095,0.0000,0.6445
92,79,14,0.9669,0.00004917,0.4110,5.8921,14.6311,0.0000,0.6964
93,61,13,0.9665,0.00004916,0.4112,5.5698,19.4962,0.0000,0.7332
94,39,10,0.9662,0.00004915,0.4113,5.4131,16.3122,0.0000,0.7125
95,24,6,0.9658,0.00004915,0.4114,6.4224,16.4087,0.0000,0.6927
96,40,10,0.9654,0.00004914,0.4115,5.6129,18.0334,0.0000,0.7188
97,130,15,0.9651,0.00004913,0.4116,6.1239,19.8955,0.0000,0.6854
98,61,14,0.9647,0.00004912,0.4118,5.0783,21.0317,0.0000,0.7299
99,49,9,0.9644,0.00004911,0.4119,5.9292,19.0894,0.0000,0.6910
100,56,11,0.9640,0.00004910,0.4120,5.6725,19.8919,0.0000,0.6761
101,57,13,0.9636,0.00004909,0.4121,5.6381,19.0408,0.0000,0.6851
102,60,12,0.9633,0.00004908,0.4122,5.0018,20.1050,0.0000,0.7448
103,90,16,0.9629,0.00004907,0.4124,5.2907,23.1994,0.0000,0.7090
104,39,10,0.9626,0.00004906,0.4125,4.9086,18.4620,0.0000,0.6781
105,37,9,0.9622,0.00004906,0.4126,5.5599,17.7012,0.0000,0.6944
106,50,9,0.9618,0.00004905,0.4127,5.0178,18.2385,0.0000,0.7188
107,41,10,0.9615,0.00004904,0.4128,5.2106,16.8745,0.0000,0.7250
108,72,14,0.9611,0.00004903,0.4130,5.3948,20.3396,0.0000,0.7143
109,47,11,0.9608,0.00004902,0.4131,5.4111,18.9700,0.0000,0.7131
110,39,10,0.9604,0.00004901,0.4132,4.9487,19.0675,0.0000,0.7125
111,43,11,0.9600,0.00004900,0.4133,5.6328,17.6030,0.0000,0.6875
112,60,12,0.9597,0.00004899,0.4134,6.1315,18.3663,0.0000,0.6458
113,40,10,0.9593,0.00004898,0.4136,5.2609,19.8030,0.0000,0.7156
114,32,7,0.9590,0.00004897,0.4137,5.7278,18.4666,0.0000,0.6830
115,37,9,0.9586,0.00004897,0.4138,5.5766,16.8545,0.0000,0.6493
116,36,10,0.9582,0.00004896,0.4139,5.6421,16.8359,0.0000,0.6875
117,56,10,0.9579,0.00004895,0.4140,5.3942,21.6054,0.0000,0.7031
118,31,8,0.9575,0.00004894,0.4142,5.7562,16.2870,0.0000,0.6953
119,212,24,0.9572,0.00004893,0.4143,5.6221,29.5297,0.0000,0.6758
120,78,16,0.9568,0.00004892,0.4144,6.0741,19.9455,0.0000,0.6641
121,74,14,0.9564,0.00004891,0.4145,5.8871,21.1343,0.0000,0.6830
122,42,11,0.9561,0.00004890,0.4146,5.2749,17.5398,0.0000,0.7216
123,53,12,0.9557,0.00004889,0.4148,5.8823,17.9970,0.0000,0.6693
124,41,11,0.9554,0.00004888,0.4149,5.6822,17.9477,0.0000,0.6676
125,54,10,0.9550,0.00004888,0.4150,6.0250,23.2744,0.0000,0.6687
126,31,8,0.9546,0.00004887,0.4151,6.7558,18.1044,0.0000,0.6484
127,80,12,0.9543,0.00004886,0.4152,6.3345,26.0757,0.0000,0.6589
128,35,8,0.9539,0.00004885,0.4154,6.0864,18.6817,0.0000,0.6797
129,18,4,0.9536,0.00004884,0.4155,5.0375,22.3400,0.0000,0.7109
130,41,10,0.9532,0.00004883,0.4156,5.6008,23.2124,0.0000,0.7125
131,33,9,0.9528,0.00004882,0.4157,5.8711,17.9168,0.0000,0.6701
132,51,11,0.9525,0.00004881,0.4158,5.7093,21.3488,0.0000,0.6847
133,30,7,0.9521,0.00004880,0.4160,5.2111,17.5436,0.0000,0.6875
134,59,12,0.9518,0.00004879,0.4161,6.1782,17.8226,0.0000,0.6458
135,127,15,0.9514,0.00004879,0.4162,6.1872,27.1268,0.0000,0.6479
136,67,11,0.9510,0.00004878,0.4163,5.3458,24.3577,0.0000,0.7074
137,49,10,0.9507,0.00004877,0.4164,5.3775,20.9790,0.0000,0.7063
138,34,8,0.9503,0.00004876,0.4166,6.5202,21.2827,0.0000,0.6914
139,83,12,0.9500,0.00004875,0.4167,5.8709,27.8122,0.0000,0.6953
140,53,9,0.9496,0.00004874,0.4168,6.2340,22.7766,0.0000,0.6806
141,56,14,0.9492,0.00004873,0.4169,7.1714,24.6699,0.0000,0.6339
142,59,12,0.9489,0.00004872,0.4170,5.5207,21.9570,0.0000,0.7057
143,75,13,0.9485,0.00004871,0.4172,6.0014,22.4651,0.0000,0.6683
144,34,9,0.9482,0.00004870,0.4173,5.2130,22.3502,0.0000,0.7014
145,159,19,0.9478,0.00004870,0.4174,6.2367,34.1480,0.0000,0.6809
146,89,16,0.9474,0.00004869,0.4175,6.1178,25.7517,0.0000,0.6738
147,89,14,0.9471,0.00004868,0.4176,6.0137,27.7739,0.0000,0.7076
148,114,16,0.9467,0.00004867,0.4178,6.2880,22.9819,0.0000,0.6738
149,54,10,0.9464,0.00004866,0.4179,5.0072,27.1909,0.0000,0.7438
150,67,13,0.9460,0.00004865,0.4180,6.4099,26.4867,0.0000,0.6659
151,22,6,0.9456,0.00004864,0.4181,5.3547,22.3452,0.0000,0.7292
152,35,9,0.9453,0.00004863,0.4182,5.6952,22.4501,0.0000,0.7014
153,40,9,0.9449,0.00004862,0.4184,5.3343,22.4400,0.0000,0.7396
154,51,9,0.9446,0.00004861,0.4185,5.5730,23.0936,0.0000,0.6979
155,72,12,0.9442,0.00004860,0.4186,6.0632,26.6817,0.0000,0.7057
156,27,7,0.9438,0.00004860,0.4187,4.9149,20.9319,0.0000,0.7500
157,73,14,0.9435,0.00004859,0.4188,5.5428,20.8692,0.0000,0.7165
158,32,8,0.9431,0.00004858,0.4190,4.8533,26.8357,0.0000,0.7266
159,54,10,0.9428,0.00004857,0.4191,5.4176,25.4526,0.0000,0.7250
160,57,12,0.9424,0.00004856,0.4192,5.6126,21.4470,0.0000,0.6849
161,54,9,0.9420,0.00004855,0.4193,5.3830,26.2367,0.0000,0.7257
162,29,6,0.9417,0.00004854,0.4194,5.0693,22.9346,0.0000,0.7448
163,119,15,0.9413,0.00004853,0.4196,6.2215,35.4277,0.0000,0.6917
164,32,9,0.9410,0.00004852,0.4197,5.5716,21.8996,0.0000,0.6910
165,172,18,0.9406,0.00004852,0.4198,5.4754,28.9403,0.0000,0.7292
166,27,7,0.9402,0.00004851,0.4199,6.2849,23.2508,0.0000,0.6830
167,49,9,0.9399,0.00004850,0.4200,5.9999,21.6263,0.0000,0.6701
168,173,24,0.9395,0.00004849,0.4202,6.0622,22.1008,0.0000,0.7031
169,43,10,0.9392,0.00004848,0.4203,5.6323,23.9206,0.0000,0.6906
170,159,18,0.9388,0.00004847,0.4204,5.4330,28.7865,0.0000,0.7413
171,105,18,0.9384,0.00004846,0.4205,5.4081,27.6555,0.0000,0.7066
172,74,13,0.9381,0.00004845,0.4206,5.7309,21.6165,0.0000,0.7740
