episode,score,steps,epsilon,loss,avg_q
133,31,8,0.4946,5.1243,20.7111
134,38,8,0.4908,3.0805,21.5236
135,30,7,0.4870,3.1914,21.3849
136,37,10,0.4832,4.6047,20.5075
137,40,12,0.4794,4.7133,19.9301
138,105,15,0.4756,5.5411,20.1921
139,43,8,0.4718,5.3735,22.0130
140,40,8,0.4680,4.3356,22.7654
141,107,18,0.4642,4.2924,19.8226
142,49,8,0.4604,4.8970,22.6246
143,159,19,0.4566,4.1536,21.3158
144,174,21,0.4528,5.2728,19.7041
145,77,15,0.4490,4.8888,21.4664
146,23,6,0.4452,4.2009,19.5949
147,80,13,0.4414,3.8162,20.1227
148,58,13,0.4376,4.8084,22.6159
149,98,16,0.4338,4.5526,19.7021
150,36,7,0.4300,5.9054,23.5354
151,36,9,0.4262,4.9967,20.1425
152,61,11,0.4224,4.2365,22.0723
153,29,7,0.4186,4.0728,21.9676
154,109,16,0.4148,4.8855,21.3444
155,82,13,0.4110,4.1782,20.9932
156,23,7,0.4072,5.2745,18.7408
157,54,11,0.4034,4.3960,21.0526
158,34,8,0.3996,4.6546,21.7677
159,154,16,0.3958,4.9572,21.4369
160,34,8,0.3920,4.2521,22.9216
161,40,10,0.3882,4.0887,20.2433
162,124,19,0.3844,4.2904,21.6876
163,31,8,0.3806,4.9389,20.1519
164,44,10,0.3768,4.4132,21.3768
165,43,10,0.3730,3.0947,21.3174
166,74,12,0.3692,5.4577,22.3723
167,37,9,0.3654,3.9078,22.9915
168,76,15,0.3616,4.6329,21.7846
169,34,9,0.3578,4.7101,22.1985
170,44,12,0.3540,5.8932,20.7707
171,89,13,0.3502,3.9369,22.3856
172,53,10,0.3464,4.3247,21.0723
173,74,15,0.3426,4.1626,19.0617
174,105,15,0.3388,5.0729,30.4781
175,65,11,0.3350,4.5297,24.3916
176,154,18,0.3312,4.9517,26.8591
177,112,16,0.3274,4.5498,26.6289
178,39,10,0.3236,3.3066,24.4934
179,49,10,0.3198,4.7570,25.5282
180,221,22,0.3160,4.5999,25.6093
181,80,16,0.3122,4.1572,25.5094
182,54,11,0.3084,4.2703,25.7472
183,41,10,0.3046,3.8679,29.1069
184,65,15,0.3008,3.6942,26.8599
185,54,11,0.2970,4.8873,27.0922
186,39,9,0.2932,5.0955,28.8109
187,32,8,0.2894,5.1987,27.3473
188,61,12,0.2856,4.9839,28.1341
189,60,14,0.2818,5.4324,25.7936
190,72,8,0.2780,4.1198,27.1276
191,32,8,0.2742,3.9709,24.2376
192,37,8,0.2704,4.8671,27.2230
193,53,12,0.2666,5.5377,27.8090
194,55,11,0.2628,4.3077,27.1925
195,38,9,0.2590,4.9102,26.1825
196,77,11,0.2552,6.8819,27.8451
197,63,13,0.2514,5.0169,26.4810
198,41,11,0.2476,5.0053,26.1353
199,33,8,0.2438,6.0488,28.1524
200,32,9,0.2400,5.6621,25.0858
201,43,8,0.2362,3.4696,30.2650
202,30,9,0.2324,5.3455,25.9523
203,103,16,0.2286,4.3500,26.7308
204,81,13,0.2248,5.2971,25.9086
205,82,11,0.2210,5.5302,29.0520
206,115,13,0.2172,5.0706,28.7621
207,34,8,0.2134,3.9043,25.5630
208,55,13,0.2096,4.8890,25.2953
209,57,12,0.2058,4.5150,26.0679
210,100,16,0.2020,5.2981,27.7664
211,33,9,0.1982,3.7415,27.2248
212,33,8,0.1944,5.0625,27.2133
213,33,8,0.1906,5.0920,27.1302
214,38,10,0.1868,4.6936,26.2575
215,41,8,0.1830,5.0193,27.6076
216,86,15,0.1792,5.6868,28.9194
217,43,10,0.1754,7.4713,29.2999
218,104,17,0.1716,6.2304,37.2936
219,39,10,0.1678,4.8726,33.9402
220,59,11,0.1640,5.9890,30.9989
221,123,17,0.1602,6.2147,31.0250
222,55,10,0.1564,5.4385,34.1421
223,30,8,0.1526,5.9020,32.6928
224,37,10,0.1488,7.7575,32.1913
225,147,19,0.1450,5.6518,36.9030
226,27,5,0.1412,6.6952,32.6613
227,56,12,0.1374,6.4101,31.1662
228,39,11,0.1336,5.4065,35.0511
229,60,13,0.1298,5.8683,36.3969
230,104,16,0.1260,6.2969,35.2148
231,46,13,0.1222,4.4264,30.3009
232,48,12,0.1184,4.5630,34.2508
233,75,10,0.1146,5.6691,32.7472
234,169,20,0.1108,5.8575,33.3659
235,42,12,0.1070,6.5262,34.2545
236,114,14,0.1032,5.7987,35.5834
237,56,12,0.0994,5.5944,32.1812
238,40,10,0.0956,4.0806,33.3351
239,56,13,0.0918,5.9668,32.4086
240,25,6,0.0880,4.3600,30.6442
241,70,11,0.0842,6.0936,33.2992
242,36,10,0.0804,3.6139,30.9320
243,163,24,0.0766,4.9037,34.8407
244,26,6,0.0728,6.2090,30.8406
245,59,13,0.0690,4.1761,34.1290
246,39,10,0.0652,5.0542,30.9375
247,44,11,0.0614,5.0272,32.2082
248,35,9,0.0576,5.7090,32.4039
249,40,10,0.0538,4.6854,33.4036
250,63,14,0.0500,6.4943,32.1617
251,43,11,0.0500,5.1989,34.9702
252,90,16,0.0500,5.8396,35.7745
253,78,12,0.0500,5.0550,32.7571
254,38,9,0.0500,6.2125,32.8636
255,56,11,0.0500,4.2555,32.0590
256,57,12,0.0500,4.4401,33.4487
257,59,11,0.0500,3.9870,30.7676
258,217,17,0.0500,5.8987,31.8732
259,50,8,0.0500,6.5295,42.9580
260,37,10,0.0500,5.8568,37.0037
261,56,11,0.0500,7.5122,37.6881
262,159,18,0.0500,6.8243,41.0325
263,91,15,0.0500,5.5036,40.3004
264,26,5,0.0500,7.1870,40.3262
265,34,8,0.0500,5.2229,39.6763
266,55,9,0.0500,6.7999,42.5067
267,36,9,0.0500,5.8955,40.5066
268,35,10,0.0500,5.5291,37.6507
269,40,9,0.0500,4.5814,41.1496
270,109,15,0.0500,6.3978,42.2014
271,38,9,0.0500,4.5443,37.7259
272,46,9,0.0500,6.1023,37.3559
273,58,11,0.0500,5.6029,39.0992
274,145,19,0.0500,4.8904,40.3695
275,43,8,0.0500,5.6560,37.3807
276,130,14,0.0500,5.8649,38.5684
277,35,9,0.0500,5.8057,42.1300
278,29,7,0.0500,5.1075,38.7228
279,34,9,0.0500,7.4297,36.4061
280,84,17,0.0500,5.6017,44.6908
281,36,8,0.0500,6.9318,39.6396
282,53,10,0.0500,4.6528,39.2293
283,39,10,0.0500,5.1803,39.9394
284,56,12,0.0500,5.5707,37.9365
285,70,12,0.0500,5.1388,40.8147
286,50,10,0.0500,6.4568,40.9563
287,29,9,0.0500,5.9670,35.0385
288,38,8,0.0500,6.1000,42.7205
289,90,16,0.0500,5.5064,38.9244
290,57,14,0.0500,5.6148,40.1722
291,82,15,0.0500,4.7810,38.3756
292,86,14,0.0500,7.1010,42.5265
293,32,7,0.0500,4.7385,36.9449
294,175,17,0.0500,4.9548,43.8013
295,51,11,0.0500,6.5148,37.8152
296,96,13,0.0500,4.8157,38.3111
297,60,14,0.0500,6.1433,35.8667
298,40,10,0.0500,5.5756,35.8266
299,74,9,0.0500,6.6734,40.2394
300,112,15,0.0500,4.6221,42.3471
301,67,11,0.0500,5.5177,40.8021
302,35,8,0.0500,5.5378,38.3526
303,165,16,0.0500,8.0875,44.3896
304,38,10,0.0500,6.5320,43.6309
305,33,8,0.0500,7.6941,40.6055
306,95,16,0.0500,4.7377,44.2144
307,62,14,0.0500,6.0510,45.1494
308,67,13,0.0500,6.5713,43.7892
309,82,15,0.0500,7.3491,47.6249
310,44,10,0.0500,8.6712,47.1545
311,87,15,0.0500,6.6544,43.5181
312,43,11,0.0500,6.4669,44.3673
313,51,11,0.0500,6.0885,41.1589
314,62,13,0.0500,5.5822,44.1581
315,32,8,0.0500,5.9524,43.4790
316,41,10,0.0500,6.4255,45.8842
317,44,12,0.0500,5.3105,44.9690
318,24,6,0.0500,4.7940,42.3246
319,74,14,0.0500,5.1842,43.8301
320,36,9,0.0500,7.0658,45.6953
321,116,14,0.0500,5.4935,40.4981
322,41,10,0.0500,6.2126,44.4218
323,120,17,0.0500,5.7989,44.5108
324,56,13,0.0500,5.6798,45.7248
325,63,15,0.0500,6.3194,50.8768
326,41,11,0.0500,6.4671,43.6296
327,113,16,0.0500,6.0035,45.2154
328,51,10,0.0500,6.8029,43.1165
329,37,11,0.0500,6.4286,43.9580
330,70,12,0.0500,5.0284,44.9485
331,38,9,0.0500,6.8541,43.3906
332,56,11,0.0500,6.4272,45.4510
333,161,20,0.0500,6.2736,48.7221
334,59,12,0.0500,4.7379,45.0010
335,30,7,0.0500,4.1084,43.7278
336,37,10,0.0500,5.2000,41.0423
337,33,10,0.0500,4.5489,37.4823
338,87,13,0.0500,4.9113,49.8200
339,86,13,0.0500,6.8049,47.4759
340,62,11,0.0500,4.7670,46.1956
341,32,8,0.0500,5.5217,42.8248
342,42,10,0.0500,3.9194,47.4439
343,45,12,0.0500,5.4544,45.4324
344,37,11,0.0500,5.3774,40.4195
345,37,8,0.0500,6.8701,46.3209
346,94,17,0.0500,9.4336,55.0066
347,59,12,0.0500,7.5286,53.5554
348,39,11,0.0500,7.7765,46.8410
349,80,15,0.0500,7.2189,53.8943
350,41,11,0.0500,4.2824,52.4866
351,37,9,0.0500,6.9090,51.6218
352,138,15,0.0500,6.0345,50.3853
353,41,11,0.0500,7.0456,53.9824
354,37,11,0.0500,7.8578,53.2563
355,38,11,0.0500,7.8851,51.1122
356,39,11,0.0500,7.1276,47.2671
357,36,10,0.0500,5.1676,47.7440
358,32,9,0.0500,7.2455,47.3541
359,38,9,0.0500,7.6382,50.9812
360,38,10,0.0500,5.9596,51.6060
361,51,10,0.0500,7.2065,47.9452
362,51,9,0.0500,5.3572,54.2768
363,53,11,0.0500,6.1163,44.6404
364,26,7,0.0500,5.5857,49.2071
365,75,15,0.0500,5.3835,57.8372
366,51,10,0.0500,8.3425,50.5861
367,65,15,0.0500,6.4714,55.8205
368,40,11,0.0500,6.3087,48.2917
369,35,9,0.0500,6.7595,52.2714
370,58,12,0.0500,6.3205,50.9267
371,55,10,0.0500,7.6765,51.5862
372,55,11,0.0500,7.5630,49.9367
373,58,13,0.0500,5.3909,58.4079
374,139,17,0.0500,5.1988,47.1526
375,104,15,0.0500,6.6964,54.4080
376,52,11,0.0500,8.5955,48.9756
377,43,12,0.0500,6.4620,50.5165
378,39,10,0.0500,7.1095,50.9525
379,112,14,0.0500,5.7998,51.0823
380,88,16,0.0500,6.9254,51.6332
381,33,9,0.0500,8.3896,50.3028
382,78,12,0.0500,5.2024,50.3537
383,48,9,0.0500,6.4483,48.1020
384,42,11,0.0500,6.7370,52.1905
385,32,8,0.0500,5.4954,47.5315
386,37,10,0.0500,6.7830,49.1538
387,41,10,0.0500,8.9603,49.1762
388,37,11,0.0500,6.8567,51.4669
389,54,12,0.0500,7.0138,52.9308
390,64,17,0.0500,7.4834,58.9565
391,42,8,0.0500,8.0326,54.1770
392,70,12,0.0500,5.6600,50.6568
393,56,11,0.0500,7.8309,55.4447
394,35,11,0.0500,8.8127,56.7311
395,43,11,0.0500,6.1308,56.7805
396,95,16,0.0500,8.5311,60.0831
397,135,19,0.0500,6.6472,62.2151
398,44,10,0.0500,6.3391,58.3179
399,47,9,0.0500,8.5620,52.5760
400,40,9,0.0500,5.6236,60.3086
401,120,13,0.0500,7.1830,57.4745
402,50,10,0.0500,7.3109,54.9711
403,57,14,0.0500,5.5945,53.6236
404,87,15,0.0500,8.8551,65.7274
405,173,20,0.0500,6.3951,55.8244
406,40,10,0.0500,7.7929,58.5102
407,80,16,0.0500,8.9207,53.9361
408,38,11,0.0500,9.3263,55.8306
409,133,17,0.0500,8.6604,61.3957
410,56,13,0.0500,6.8538,60.3295
411,40,11,0.0500,8.3690,56.8790
412,55,12,0.0500,4.2431,55.9752
413,49,11,0.0500,6.7559,57.5124
414,52,9,0.0500,4.8988,51.9309
415,77,12,0.0500,8.1877,55.0416
416,45,11,0.0500,7.6442,58.7894
417,45,13,0.0500,7.5582,56.8755
418,32,7,0.0500,9.2055,57.3912
419,35,9,0.0500,7.2600,58.6494
420,37,9,0.0500,7.1447,60.6368
421,37,8,0.0500,9.8448,55.9742
422,42,9,0.0500,8.6791,55.9164
423,33,8,0.0500,7.6869,56.0907
424,59,12,0.0500,9.0676,55.5649
425,121,19,0.0500,7.2192,61.3009
426,45,12,0.0500,7.1995,55.2546
427,54,11,0.0500,6.6031,61.7557
428,33,8,0.0500,5.7910,56.7152
429,36,9,0.0500,5.8280,56.5428
430,167,19,0.0500,6.4457,55.7826
431,437,28,0.0500,8.2336,62.4707
432,33,8,0.0500,10.6465,60.2593
433,122,14,0.0500,6.5921,66.1206
434,49,9,0.0500,5.9433,64.6373
435,88,13,0.0500,6.8671,65.9935
436,73,14,0.0500,6.2259,65.7211
437,55,11,0.0500,7.6979,66.1683
438,29,8,0.0500,8.4648,57.3804
439,36,11,0.0500,8.0253,54.4228
440,40,10,0.0500,6.5148,61.2595
441,53,9,0.0500,7.7465,74.6689
442,39,9,0.0500,8.8490,64.8399
443,33,9,0.0500,8.1603,62.4728
444,45,9,0.0500,7.2334,65.5187
445,37,9,0.0500,5.9514,56.4549
446,36,10,0.0500,8.9210,61.1123
447,62,13,0.0500,8.8368,67.9546
448,120,17,0.0500,7.8453,60.1217
449,38,11,0.0500,6.9183,65.5310
450,61,12,0.0500,7.4419,66.5661
451,55,13,0.0500,9.0855,64.5691
452,76,15,0.0500,7.4689,68.8865
453,58,10,0.0500,5.8893,59.9763
454,121,17,0.0500,10.0231,65.3576
455,64,13,0.0500,7.1820,59.0557
456,147,20,0.0500,7.3134,65.8558
457,57,12,0.0500,6.4495,61.5455
458,122,16,0.0500,6.5714,63.3823
459,39,9,0.0500,8.5878,59.1875
460,30,9,0.0500,9.3700,61.3804
461,55,12,0.0500,7.1879,60.7904
462,49,8,0.0500,6.7876,63.6838
463,112,18,0.0500,7.2610,67.1672
464,160,22,0.0500,6.7576,65.5136
465,104,15,0.0500,6.9424,66.2688
466,76,14,0.0500,7.0859,62.9265
467,98,14,0.0500,6.6888,65.2464
468,38,9,0.0500,7.0186,55.2359
469,42,10,0.0500,8.9688,62.6688
470,41,9,0.0500,7.9140,66.8588
471,37,9,0.0500,10.5148,61.3093
472,92,16,0.0500,9.7803,74.5289
473,30,8,0.0500,9.2234,65.1560
474,33,9,0.0500,9.8966,64.7264
475,47,9,0.0500,6.6536,66.3056
476,54,11,0.0500,9.1046,67.3605
477,35,9,0.0500,8.9945,63.2607
478,65,16,0.0500,9.6201,70.3430
479,88,14,0.0500,7.3627,71.4024
480,119,14,0.0500,7.1971,69.3242
481,35,7,0.0500,10.3312,67.1679
482,122,17,0.0500,7.8733,66.0181
483,68,12,0.0500,8.8995,69.6732
484,47,10,0.0500,8.5176,66.8485
485,104,17,0.0500,7.1226,77.2566
486,159,17,0.0500,11.3204,60.3639
487,23,6,0.0500,5.6973,63.4312
488,56,12,0.0500,8.4303,67.8409
489,38,11,0.0500,7.1536,73.1133
490,54,11,0.0500,7.2261,69.8041
491,82,13,0.0500,7.1394,74.4740
492,248,22,0.0500,7.5771,68.8675
493,70,12,0.0500,7.3623,70.1280
494,46,12,0.0500,8.5005,73.7661
495,37,10,0.0500,8.0672,66.4973
496,61,13,0.0500,8.6804,75.2332
497,82,13,0.0500,8.2057,67.4819
498,37,10,0.0500,6.7903,69.2613
499,56,12,0.0500,6.5999,69.3654
500,52,9,0.0500,6.6748,67.3932
