episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
57,88,13,0.9950,0.00004987,0.0000,3.4276,22.7489,0.0000,0.9471
58,86,17,0.9949,0.00004987,0.0000,3.6379,18.3933,0.0000,0.9246
59,80,42,0.9948,0.00004987,0.0000,3.8397,16.4200,0.0000,0.9315
60,40,17,0.9948,0.00004987,0.0000,4.4195,16.8956,0.0000,0.9210
61,54,11,0.9946,0.00004987,0.0000,3.2763,20.4878,0.0000,0.9148
62,31,23,0.9945,0.00004986,0.0000,4.6438,20.3180,0.0000,0.9212
63,124,58,0.9944,0.00004986,0.0000,3.5713,18.5806,0.0000,0.9316
64,33,27,0.9943,0.00004986,0.0000,4.1490,18.6485,0.0000,0.9306
65,31,7,0.9942,0.00004986,0.0000,4.7514,21.9948,0.0000,0.9286
66,70,13,0.9941,0.00004985,0.0000,3.6672,19.8487,0.0000,0.9207
67,44,24,0.9941,0.00004985,0.0000,4.2266,18.6885,0.0000,0.9258
68,108,17,0.9941,0.00004985,0.0000,4.2351,20.7543,0.0000,0.9338
69,31,39,0.9939,0.00004985,0.0000,4.0249,17.9304,0.0000,0.9319
70,32,17,0.9938,0.00004984,0.0000,4.3205,19.8967,0.0000,0.9173
71,58,22,0.9937,0.00004984,0.0000,4.3112,21.2551,0.0000,0.9332
72,63,24,0.9936,0.00004984,0.0000,5.0830,22.5758,0.0000,0.9167
73,30,7,0.9935,0.00004984,0.0000,4.0157,21.3064,0.0000,0.9062
74,55,37,0.9934,0.00004984,0.0000,3.9757,19.7986,0.0000,0.9358
75,41,28,0.9933,0.00004983,0.0000,3.2501,18.9729,0.0000,0.9442
76,33,21,0.9932,0.00004983,0.0000,4.1531,23.4647,0.0000,0.9226
77,33,8,0.9932,0.00004983,0.0000,5.4464,21.9990,0.0000,0.8984
78,41,19,0.9931,0.00004983,0.0000,3.3993,22.8658,0.0000,0.9391
79,41,58,0.9931,0.00004983,0.0000,4.5701,18.3873,0.0000,0.9165
80,43,23,0.9931,0.00004983,0.0000,3.8653,22.9752,0.0000,0.9334
81,41,12,0.9928,0.00004982,0.0000,3.2067,21.4804,0.0000,0.9401
82,70,14,0.9927,0.00004982,0.0000,3.9136,22.2307,0.0000,0.9308
83,36,8,0.9926,0.00004982,0.0000,4.4831,22.5509,0.0000,0.9258
84,107,20,0.9925,0.00004981,0.0000,4.2991,23.3124,0.0000,0.9203
85,41,11,0.9924,0.00004981,0.0000,4.2514,25.2127,0.0000,0.9233
86,133,20,0.9923,0.00004981,0.0000,4.3520,27.0038,0.0000,0.9328
87,29,23,0.9923,0.00004981,0.0000,4.5984,28.7039,0.0000,0.9293
88,40,11,0.9923,0.00004981,0.0000,3.5581,19.3004,0.0000,0.9233
89,28,17,0.9923,0.00004981,0.0000,3.1682,21.6907,0.0000,0.9449
90,59,23,0.9920,0.00004980,0.0000,4.5304,21.5720,0.0000,0.9226
91,47,13,0.9919,0.00004980,0.0000,5.1812,21.1196,0.0000,0.9111
92,81,14,0.9919,0.00004980,0.0000,5.4187,23.8814,0.0000,0.9107
93,63,20,0.9919,0.00004980,0.0000,5.1388,22.4514,0.0000,0.9234
94,84,14,0.9916,0.00004979,0.0000,4.8174,24.6768,0.0000,0.9219
95,33,8,0.9915,0.00004979,0.0000,5.2098,21.8369,0.0000,0.9219
96,29,8,0.9915,0.00004979,0.0000,5.3336,23.6309,0.0000,0.9102
97,38,10,0.9914,0.00004978,0.0000,5.9126,22.3331,0.0000,0.9125
98,39,12,0.9914,0.00004978,0.0000,5.7940,20.5764,0.0000,0.9141
99,40,10,0.9912,0.00004978,0.0000,4.1337,23.3091,0.0000,0.9281
100,87,24,0.9911,0.00004978,0.0000,4.7388,26.3664,0.0000,0.9258
101,40,20,0.9910,0.00004978,0.0000,4.3523,24.5025,0.0000,0.9172
102,63,26,0.9909,0.00004977,0.0000,4.2021,26.4137,0.0000,0.9303
103,105,17,0.9908,0.00004977,0.0000,4.1938,27.1221,0.0000,0.9320
104,95,18,0.9907,0.00004977,0.0000,4.3958,25.9251,0.0000,0.9219
105,29,8,0.9906,0.00004977,0.0000,5.0414,25.0468,0.0000,0.9297
106,122,17,0.9906,0.00004976,0.0000,4.6007,29.0272,0.0000,0.9246
107,30,8,0.9905,0.00004976,0.0000,4.4560,26.1528,0.0000,0.9180
108,85,30,0.9904,0.00004976,0.0000,4.4478,27.6634,0.0000,0.9240
109,37,26,0.9903,0.00004976,0.0000,4.4645,28.2821,0.0000,0.9255
110,52,10,0.9902,0.00004975,0.0000,5.0404,26.7863,0.0000,0.9187
111,37,11,0.9901,0.00004975,0.0000,3.6433,27.7023,0.0000,0.9432
112,31,8,0.9900,0.00004975,0.0000,6.3354,25.9774,0.0000,0.8945
113,41,46,0.9899,0.00004975,0.0000,4.5250,23.7671,0.0000,0.9287
114,60,13,0.9898,0.00004975,0.0000,4.9746,30.0384,0.0000,0.9111
115,48,12,0.9897,0.00004974,0.0000,5.4464,24.1541,0.0000,0.9089
116,59,34,0.9897,0.00004974,0.0000,5.8965,28.8287,0.0000,0.9081
117,41,22,0.9896,0.00004974,0.0000,4.6978,28.8603,0.0000,0.9290
118,123,52,0.9895,0.00004974,0.0000,4.3579,26.0583,0.0000,0.9291
119,101,39,0.9895,0.00004974,0.0000,4.7531,26.9902,0.0000,0.9199
120,79,14,0.9893,0.00004973,0.0000,4.1711,32.9043,0.0000,0.9353
121,284,23,0.9892,0.00004973,0.0000,5.4357,36.7477,0.0000,0.9103
122,56,20,0.9892,0.00004973,0.0000,3.7891,28.9273,0.0000,0.9359
123,44,21,0.9890,0.00004973,0.0000,5.1686,29.5558,0.0000,0.9256
124,42,8,0.9890,0.00004973,0.0000,4.1991,33.6181,0.0000,0.9414
125,155,27,0.9888,0.00004972,0.0000,4.5974,34.9469,0.0000,0.9329
126,126,48,0.9888,0.00004972,0.0000,4.7939,31.3040,0.0000,0.9258
127,44,17,0.9888,0.00004972,0.0000,4.6609,31.7922,0.0000,0.9210
128,44,11,0.9886,0.00004971,0.0000,4.5806,29.5661,0.0000,0.9261
129,42,73,0.9885,0.00004971,0.0000,4.8253,29.0231,0.0000,0.9247
130,128,17,0.9885,0.00004971,0.0000,4.1503,36.5896,0.0000,0.9412
131,40,10,0.9883,0.00004971,0.0000,5.7323,28.6223,0.0000,0.9094
132,43,42,0.9882,0.00004971,0.0000,4.4280,29.1752,0.0000,0.9323
133,44,12,0.9881,0.00004970,0.0000,3.5443,30.4963,0.0000,0.9375
134,100,33,0.9880,0.00004970,0.0000,5.2844,33.2966,0.0000,0.9280
135,39,9,0.9879,0.00004970,0.0000,4.3867,32.9417,0.0000,0.9375
136,54,8,0.9879,0.00004970,0.0000,6.0428,38.2068,0.0000,0.9102
137,110,20,0.9878,0.00004969,0.0000,4.3362,32.2491,0.0000,0.9297
138,41,11,0.9877,0.00004969,0.0000,3.8615,30.3280,0.0000,0.9347
139,168,65,0.9876,0.00004969,0.0000,4.6574,31.0451,0.0000,0.9337
140,64,32,0.9875,0.00004969,0.0000,4.2341,31.1649,0.0000,0.9346
141,56,11,0.9875,0.00004969,0.0000,4.8993,35.4372,0.0000,0.9290
142,53,25,0.9873,0.00004968,0.0000,5.1236,32.6496,0.0000,0.9275
143,42,11,0.9873,0.00004968,0.0000,4.4225,34.4270,0.0000,0.9403
144,60,12,0.9871,0.00004968,0.0000,5.9360,35.6898,0.0000,0.9167
145,89,27,0.9871,0.00004968,0.0000,5.8449,36.9014,0.0000,0.9201
146,377,25,0.9869,0.00004967,0.0000,5.1238,46.7360,0.0000,0.9237
147,60,81,0.9869,0.00004967,0.0000,4.1719,31.2645,0.0000,0.9336
148,48,8,0.9868,0.00004967,0.0000,4.7154,41.1323,0.0000,0.9336
149,66,19,0.9867,0.00004967,0.0000,5.2975,36.0685,0.0000,0.9112
150,44,21,0.9866,0.00004966,0.0000,4.4840,33.4772,0.0000,0.9449
151,83,23,0.9865,0.00004966,0.0000,4.1077,35.3271,0.0000,0.9416
152,113,63,0.9865,0.00004966,0.0000,5.0050,37.0344,0.0000,0.9301
153,104,30,0.9863,0.00004966,0.0000,5.4324,36.5374,0.0000,0.9198
154,100,14,0.9862,0.00004966,0.0000,4.0878,43.5007,0.0000,0.9464
155,34,8,0.9861,0.00004965,0.0000,5.0368,33.8033,0.0000,0.9180
156,86,14,0.9860,0.00004965,0.0000,4.9930,35.9192,0.0000,0.9330
157,75,24,0.9860,0.00004965,0.0000,5.1764,37.4162,0.0000,0.9284
158,76,27,0.9859,0.00004965,0.0000,5.2106,37.1571,0.0000,0.9259
159,44,8,0.9858,0.00004964,0.0000,4.9854,37.5501,0.0000,0.9219
160,41,29,0.9857,0.00004964,0.0000,5.2386,39.7863,0.0000,0.9343
161,41,11,0.9856,0.00004964,0.0000,4.6652,37.2589,0.0000,0.9347
162,53,11,0.9855,0.00004964,0.0000,4.8453,39.6556,0.0000,0.9148
163,78,14,0.9854,0.00004964,0.0000,6.6226,39.5725,0.0000,0.9152
164,42,11,0.9853,0.00004963,0.0000,5.8679,39.0878,0.0000,0.9233
165,46,32,0.9853,0.00004963,0.0000,5.4680,36.9570,0.0000,0.9189
166,51,23,0.9851,0.00004963,0.0000,5.8050,37.0187,0.0000,0.9090
167,43,11,0.9851,0.00004963,0.0000,6.9126,38.0589,0.0000,0.9091
168,67,45,0.9850,0.00004962,0.0000,4.3808,36.7423,0.0000,0.9451
169,46,11,0.9849,0.00004962,0.0000,5.7310,39.8179,0.0000,0.9347
170,79,14,0.9849,0.00004962,0.0000,5.9937,49.9513,0.0000,0.9353
171,40,11,0.9847,0.00004962,0.0000,4.2632,39.1427,0.0000,0.9517
172,56,11,0.9847,0.00004962,0.0000,5.9773,40.0327,0.0000,0.9318
173,62,14,0.9845,0.00004961,0.0000,5.8402,40.6054,0.0000,0.9241
174,67,15,0.9845,0.00004961,0.0000,5.1635,39.2881,0.0000,0.9375
175,49,12,0.9843,0.00004961,0.0000,5.1978,40.0012,0.0000,0.9349
176,64,13,0.9842,0.00004961,0.0000,5.6232,44.0861,0.0000,0.9279
177,57,11,0.9842,0.00004960,0.0000,5.5145,42.3221,0.0000,0.9375
178,73,53,0.9841,0.00004960,0.0000,4.6906,39.1400,0.0000,0.9328
179,32,26,0.9840,0.00004960,0.0000,5.2483,39.9939,0.0000,0.9327
180,41,40,0.9839,0.00004960,0.0000,5.7785,39.2316,0.0000,0.9234
181,105,17,0.9839,0.00004960,0.0000,4.8317,39.8841,0.0000,0.9430
182,39,11,0.9837,0.00004959,0.0000,4.9967,37.7498,0.0000,0.9261
183,39,11,0.9836,0.00004959,0.0000,5.3196,41.6478,0.0000,0.9261
184,43,71,0.9836,0.00004959,0.0000,4.9270,36.7161,0.0000,0.9291
185,314,43,0.9834,0.00004959,0.0000,5.8309,54.1167,0.0000,0.9208
186,40,11,0.9834,0.00004959,0.0000,6.9260,40.0614,0.0000,0.9261
187,69,11,0.9833,0.00004958,0.0000,4.8479,43.7630,0.0000,0.9432
188,37,40,0.9832,0.00004958,0.0000,5.6479,39.6994,0.0000,0.9344
189,422,32,0.9831,0.00004958,0.0000,4.8901,50.5318,0.0000,0.9385
190,56,11,0.9831,0.00004958,0.0000,5.8904,43.2046,0.0000,0.9176
191,84,13,0.9829,0.00004957,0.0000,5.4942,45.8901,0.0000,0.9471
192,57,13,0.9828,0.00004957,0.0000,6.1271,44.5928,0.0000,0.9183
193,83,29,0.9827,0.00004957,0.0000,5.7178,42.9735,0.0000,0.9300
194,27,15,0.9827,0.00004957,0.0000,6.0605,41.0209,0.0000,0.9208
195,34,8,0.9825,0.00004956,0.0000,5.3267,43.0663,0.0000,0.9297
196,83,15,0.9825,0.00004956,0.0000,6.1303,48.4351,0.0000,0.9104
197,85,26,0.9824,0.00004956,0.0000,5.1031,47.6211,0.0000,0.9351
198,60,11,0.9823,0.00004956,0.0000,6.6155,47.0838,0.0000,0.8977
199,53,33,0.9822,0.00004955,0.0000,5.7501,47.3962,0.0000,0.9205
200,83,14,0.9821,0.00004955,0.0000,6.1659,44.1259,0.0000,0.9129
201,30,23,0.9820,0.00004955,0.0000,6.2421,43.5192,0.0000,0.9266
202,41,11,0.9819,0.00004955,0.0000,5.9304,44.2607,0.0000,0.9205
203,40,10,0.9818,0.00004955,0.0000,8.3846,45.6173,0.0000,0.9031
204,55,34,0.9817,0.00004954,0.0000,4.9992,45.9763,0.0000,0.9421
205,46,64,0.9816,0.00004954,0.0000,5.8423,43.9998,0.0000,0.9238
206,82,34,0.9816,0.00004954,0.0000,5.8363,43.8883,0.0000,0.9173
207,44,11,0.9815,0.00004954,0.0000,6.2547,48.9982,0.0000,0.9233
208,55,49,0.9814,0.00004953,0.0000,5.6674,43.3326,0.0000,0.9298
209,38,11,0.9813,0.00004953,0.0000,6.3040,43.4356,0.0000,0.9205
210,60,23,0.9813,0.00004953,0.0000,5.6551,46.1051,0.0000,0.9293
211,83,16,0.9811,0.00004953,0.0000,4.6189,44.9350,0.0000,0.9492
212,51,23,0.9810,0.00004953,0.0000,6.0379,44.6544,0.0000,0.9226
213,42,37,0.9809,0.00004952,0.0000,5.6215,44.3561,0.0000,0.9274
214,38,10,0.9808,0.00004952,0.0000,6.0014,44.8917,0.0000,0.9281
215,77,14,0.9808,0.00004952,0.0000,5.5720,51.5740,0.0000,0.9375
216,30,8,0.9808,0.00004952,0.0000,5.2560,46.7060,0.0000,0.9336
217,32,17,0.9806,0.00004951,0.0000,6.0280,46.7902,0.0000,0.9320
218,55,12,0.9805,0.00004951,0.0000,5.8424,44.7326,0.0000,0.9323
219,77,36,0.9804,0.00004951,0.0000,5.9298,46.0916,0.0000,0.9314
220,105,27,0.9804,0.00004951,0.0000,4.9258,48.4926,0.0000,0.9398
221,55,11,0.9804,0.00004951,0.0000,5.8537,50.5113,0.0000,0.9233
222,42,11,0.9801,0.00004950,0.0000,6.6615,49.1077,0.0000,0.9176
223,19,5,0.9801,0.00004950,0.0000,7.9158,46.2212,0.0000,0.9187
224,59,31,0.9801,0.00004950,0.0000,4.9634,44.8733,0.0000,0.9355
225,46,8,0.9801,0.00004950,0.0000,4.4334,47.3064,0.0000,0.9219
226,43,24,0.9798,0.00004949,0.0000,6.2085,46.3927,0.0000,0.9284
227,55,11,0.9797,0.00004949,0.0000,6.2509,50.2672,0.0000,0.9233
228,44,11,0.9797,0.00004949,0.0000,5.8470,47.7498,0.0000,0.9347
229,40,11,0.9795,0.00004949,0.0000,7.0172,47.4520,0.0000,0.9006
230,114,16,0.9795,0.00004949,0.0000,5.3098,53.8953,0.0000,0.9258
231,63,29,0.9793,0.00004948,0.0000,5.8023,55.4517,0.0000,0.9203
232,30,8,0.9792,0.00004948,0.0000,6.4170,51.0646,0.0000,0.9180
233,19,20,0.9791,0.00004948,0.0000,5.5285,57.3476,0.0000,0.9406
234,34,8,0.9791,0.00004948,0.0000,5.5624,51.1452,0.0000,0.9258
235,56,25,0.9789,0.00004947,0.0000,6.1735,49.4499,0.0000,0.9163
236,311,56,0.9789,0.00004947,0.0000,5.1326,55.6134,0.0000,0.9280
237,60,14,0.9788,0.00004947,0.0000,6.8779,54.0375,0.0000,0.9107
238,41,13,0.9788,0.00004947,0.0000,6.7435,49.9578,0.0000,0.9087
239,89,28,0.9788,0.00004947,0.0000,7.7314,53.9071,0.0000,0.9163
240,197,26,0.9785,0.00004946,0.0000,5.4311,55.5161,0.0000,0.9219
241,59,10,0.9784,0.00004946,0.0000,6.5748,60.9881,0.0000,0.9187
242,43,29,0.9783,0.00004946,0.0000,5.0287,48.0905,0.0000,0.9310
243,42,11,0.9782,0.00004946,0.0000,8.5038,51.6998,0.0000,0.9091
244,219,23,0.9782,0.00004946,0.0000,4.9488,59.2339,0.0000,0.9375
245,36,8,0.9780,0.00004945,0.0000,5.9803,51.2564,0.0000,0.9336
246,51,11,0.9779,0.00004945,0.0000,4.5088,50.3035,0.0000,0.9375
247,54,12,0.9779,0.00004945,0.0000,6.0902,52.4494,0.0000,0.9375
248,43,23,0.9778,0.00004944,0.0000,6.7751,50.4696,0.0000,0.9226
249,38,8,0.9777,0.00004944,0.0000,5.3547,52.4814,0.0000,0.9336
250,118,13,0.9776,0.00004944,0.0000,7.0257,62.5864,0.0000,0.8966
251,47,50,0.9775,0.00004944,0.0000,6.2735,48.2990,0.0000,0.9294
252,58,12,0.9774,0.00004944,0.0000,5.3850,50.6690,0.0000,0.9193
253,88,14,0.9773,0.00004943,0.0000,4.6081,56.6237,0.0000,0.9330
254,53,21,0.9773,0.00004943,0.0000,8.0797,50.7935,0.0000,0.8988
255,43,8,0.9771,0.00004943,0.0000,5.1809,57.9882,0.0000,0.9414
256,30,18,0.9770,0.00004943,0.0000,7.1648,51.8995,0.0000,0.9062
257,57,23,0.9770,0.00004942,0.0000,8.0499,59.9822,0.0000,0.9144
258,140,33,0.9769,0.00004942,0.0000,4.9042,57.4763,0.0000,0.9394
259,28,18,0.9768,0.00004942,0.0000,7.1456,55.0147,0.0000,0.9253
260,71,13,0.9767,0.00004942,0.0000,5.7424,57.7298,0.0000,0.9255
261,53,10,0.9766,0.00004942,0.0000,4.8831,55.4671,0.0000,0.9375
262,53,20,0.9765,0.00004941,0.0000,6.4320,56.3917,0.0000,0.9359
263,43,11,0.9764,0.00004941,0.0000,5.2271,55.0466,0.0000,0.9403
264,37,25,0.9764,0.00004941,0.0000,5.9623,54.7849,0.0000,0.9237
265,31,8,0.9762,0.00004941,0.0000,4.1687,53.0971,0.0000,0.9609
266,61,14,0.9761,0.00004940,0.0000,7.4081,56.1831,0.0000,0.8973
267,59,80,0.9761,0.00004940,0.0000,5.9999,52.6115,0.0000,0.9289
268,40,10,0.9760,0.00004940,0.0000,7.3513,58.0324,0.0000,0.9187
269,83,12,0.9760,0.00004940,0.0000,7.3716,57.8274,0.0000,0.9141
270,37,71,0.9758,0.00004939,0.0000,5.7146,54.0805,0.0000,0.9340
271,57,11,0.9758,0.00004939,0.0000,4.9889,57.7921,0.0000,0.9489
272,43,50,0.9756,0.00004939,0.0000,6.2085,56.8880,0.0000,0.9231
273,34,8,0.9755,0.00004939,0.0000,5.8951,58.8812,0.0000,0.9219
274,32,82,0.9754,0.00004939,0.0000,6.5414,52.6796,0.0000,0.9261
275,38,33,0.9754,0.00004939,0.0000,6.5052,56.8907,0.0000,0.9309
276,36,8,0.9752,0.00004938,0.0000,5.7735,60.8381,0.0000,0.9375
277,34,8,0.9752,0.00004938,0.0000,5.5861,59.8184,0.0000,0.9336
278,39,11,0.9751,0.00004938,0.0000,6.2773,57.8539,0.0000,0.9347
279,86,42,0.9750,0.00004937,0.0000,6.7204,58.5476,0.0000,0.9226
280,39,9,0.9749,0.00004937,0.0000,6.0223,58.5796,0.0000,0.9306
281,72,48,0.9748,0.00004937,0.0000,5.7773,55.4223,0.0000,0.9316
282,26,8,0.9747,0.00004937,0.0000,7.4254,56.8053,0.0000,0.9219
283,30,24,0.9747,0.00004937,0.0000,6.5339,63.0377,0.0000,0.9297
284,80,23,0.9745,0.00004936,0.0000,6.1069,59.1558,0.0000,0.9375
285,50,13,0.9745,0.00004936,0.0000,8.1236,58.2178,0.0000,0.9087
286,45,11,0.9744,0.00004936,0.0000,8.0879,61.9362,0.0000,0.9233
287,43,12,0.9743,0.00004936,0.0000,5.8667,60.0473,0.0000,0.9297
288,32,56,0.9742,0.00004935,0.0000,5.7198,59.9333,0.0000,0.9392
289,109,17,0.9741,0.00004935,0.0000,6.8976,62.8683,0.0000,0.9099
290,191,34,0.9741,0.00004935,0.0000,6.2407,64.3477,0.0000,0.9320
291,35,19,0.9739,0.00004935,0.0000,6.9267,60.5091,0.0000,0.9095
292,32,35,0.9738,0.00004935,0.0000,6.2100,57.7872,0.0000,0.9196
293,42,11,0.9737,0.00004934,0.0000,6.6546,61.3711,0.0000,0.9375
294,63,25,0.9736,0.00004934,0.0000,5.4616,65.3702,0.0000,0.9337
295,80,22,0.9735,0.00004934,0.0000,5.1636,66.7158,0.0000,0.9304
296,45,23,0.9735,0.00004934,0.0000,5.4883,63.1233,0.0000,0.9443
297,286,35,0.9735,0.00004934,0.0000,6.0170,67.0396,0.0000,0.9259
298,86,24,0.9733,0.00004933,0.0000,5.7440,61.7170,0.0000,0.9310
299,43,23,0.9732,0.00004933,0.0000,8.3281,62.3319,0.0000,0.9171
300,39,56,0.9731,0.00004933,0.0000,7.1220,59.3412,0.0000,0.9247
301,29,8,0.9730,0.00004932,0.0000,5.0133,64.0145,0.0000,0.9531
302,41,21,0.9729,0.00004932,0.0000,7.4896,61.5158,0.0000,0.9256
303,21,5,0.9728,0.00004932,0.0000,7.4762,67.2840,0.0000,0.9500
304,86,40,0.9727,0.00004932,0.0000,6.8208,66.4788,0.0000,0.9281
305,45,12,0.9726,0.00004932,0.0000,5.2094,61.4679,0.0000,0.9583
306,42,21,0.9726,0.00004931,0.0000,5.9583,61.8921,0.0000,0.9405
307,31,21,0.9725,0.00004931,0.0000,7.4366,71.7788,0.0000,0.9241
308,38,19,0.9724,0.00004931,0.0000,6.7649,65.6337,0.0000,0.9243
309,39,11,0.9724,0.00004931,0.0000,6.4799,64.9089,0.0000,0.9261
310,54,43,0.9722,0.00004930,0.0000,6.5979,62.8571,0.0000,0.9244
311,41,9,0.9722,0.00004930,0.0000,6.6844,67.3450,0.0000,0.9201
312,39,10,0.9722,0.00004930,0.0000,7.3011,66.5815,0.0000,0.9344
313,33,23,0.9719,0.00004930,0.0000,6.9912,64.4221,0.0000,0.9226
314,43,20,0.9719,0.00004930,0.0000,5.4502,62.4901,0.0000,0.9359
315,38,84,0.9719,0.00004930,0.0000,6.8823,63.4613,0.0000,0.9282
316,30,8,0.9717,0.00004929,0.0000,6.5610,65.5943,0.0000,0.9219
317,39,16,0.9716,0.00004929,0.0000,6.1156,67.7441,0.0000,0.9414
318,43,11,0.9715,0.00004929,0.0000,5.6373,68.6005,0.0000,0.9432
319,67,11,0.9715,0.00004929,0.0000,8.2588,67.9763,0.0000,0.9119
320,75,11,0.9713,0.00004928,0.0000,5.1612,73.8698,0.0000,0.9517
321,38,32,0.9712,0.00004928,0.0000,6.9225,66.9724,0.0000,0.9189
322,29,20,0.9711,0.00004928,0.0000,7.0492,69.4463,0.0000,0.9172
323,32,18,0.9710,0.00004928,0.0000,6.9420,68.7156,0.0000,0.9323
324,30,29,0.9709,0.00004927,0.0000,7.4592,66.2549,0.0000,0.9203
325,75,36,0.9709,0.00004927,0.0000,6.8487,67.9454,0.0000,0.9262
326,32,73,0.9708,0.00004927,0.0000,6.2622,65.2527,0.0000,0.9302
327,115,17,0.9707,0.00004927,0.0000,7.4509,78.6694,0.0000,0.9173
328,64,14,0.9706,0.00004926,0.0000,6.1185,71.3885,0.0000,0.9174
329,42,72,0.9706,0.00004926,0.0000,7.1918,65.9306,0.0000,0.9227
330,38,17,0.9706,0.00004926,0.0000,7.5477,71.0031,0.0000,0.9357
331,118,26,0.9703,0.00004926,0.0000,6.6551,73.2286,0.0000,0.9339
