seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,2676,19,23,69,0.06662963262594228,1.5991111830226146
5001,3492,25,20,60,0.06349599309032783,1.3334158548968844
5002,1000,10,15,45,0.0657450953112857,1.0519215249805711
5003,6610,35,25,75,0.06511073677281204,1.6928791560931131
5004,24472,33,143,429,0.059377398313598756,8.550345357158221
5005,4980,30,22,66,0.05619374709203839,1.292456183116883
5006,2391,15,22,66,0.05970366765066738,1.3731843559653498
5007,8447,31,50,150,0.0663338103354452,3.383024327107705
5008,12526,37,61,183,0.06067993545213774,3.76215599803254
5009,4345,20,33,99,0.05499971129671287,1.8699901840882376
5010,10401,29,64,192,0.0606816838737219,3.9443094517919235
5011,2639,18,22,66,0.058870534994639456,1.3540223048767075
5012,1173,9,18,54,0.06021280205612512,1.1440432390663773
5013,2193,13,26,78,0.06814922388918974,1.840029045008123
5014,3736,26,18,54,0.06260575052644861,1.1895092600025237
5015,2292,20,15,45,0.06641161169682164,1.0625857871491462
5016,3714,23,28,84,0.06435675944948312,1.8663460240350105
5017,18182,57,56,168,0.05563632667722311,3.1712706206017174
5018,449,8,6,18,0.07291806414390781,0.5104264490073547
5019,4665,22,31,93,0.05875064871361246,1.8800207588355988
5020,2971,13,34,102,0.06757652717437047,2.297601923928596
5021,4512,26,28,84,0.06479620024088192,1.8790898069855757
5022,12166,35,66,198,0.0654079248188689,4.382330962864216
5023,6391,28,37,111,0.06414663581496202,2.437572160968557
5024,7199,34,35,105,0.050942910555426754,1.8339447799953632
5025,4671,19,37,111,0.06684125723672639,2.5399677749956027
5026,8264,26,47,141,0.05920287592016393,2.841738044167869
5027,11660,39,54,162,0.05755806284512139,3.1656934564816765
5028,4304,28,21,63,0.06623839553636075,1.4572447017999366
5029,2817,20,24,72,0.057228989435825495,1.4307247358956374
5030,121,2,5,15,0.06235230449237861,0.37411382695427164
5031,8756,21,62,186,0.05873220655531253,3.7001290129846893
5032,785,11,10,30,0.06754003054017878,0.7429403359419666
5033,1949,14,21,63,0.06209526422687552,1.3660958129912615
5034,21306,58,59,177,0.06833938571993106,4.100363143195864
5035,4291,16,45,135,0.06579527354282934,3.02658258297015
5036,734,9,12,36,0.08080405607604636,1.0504527289886028
5037,6326,23,41,123,0.057280733854332494,2.405790821881965
5038,26141,71,49,147,0.062378522318322215,3.1189261159161106
5039,4022,13,41,123,0.06259623930894859,2.6290420509758405
5040,7167,25,47,141,0.06311197950223384,3.029375016107224
5041,27566,48,122,366,0.060286135393823305,7.415194653440267
5042,16594,54,54,162,0.057581751484593206,3.1669963316526264
5043,6241,34,25,75,0.06511031173151703,1.6928681050194427
5044,4547,22,33,99,0.06612765072564156,2.248340124671813
5045,16174,35,101,303,0.06028350085469748,6.148917087179143
5046,549,9,9,27,0.07623255179496483,0.7623255179496482
5047,18499,59,46,138,0.06035862915822245,2.8368555704364553
5048,3015,21,21,63,0.0601133137692655,1.322492902923841
5049,40445,71,90,270,0.05934451459165008,5.400350827840157
5050,3931,13,42,126,0.05902440351742688,2.538049351249356
5051,15292,53,45,135,0.06572884230358202,3.023526745964773
5052,18291,37,82,246,0.05995981328691502,4.9766645028139465
5053,4303,28,21,63,0.07085398382994092,1.5587876442587003
5054,2199,14,20,60,0.0667656875254276,1.4020794380339794
5055,38181,48,177,531,0.0649807193483948,11.566568044014275
5056,3517,25,20,60,0.06203092894949285,1.3026495079393499
5057,11731,47,35,105,0.07068732358230692,2.544743648963049
5058,16343,31,122,366,0.06045610104548195,7.375644327548798
5059,17610,44,74,222,0.059311686424383274,4.4483764818287455
5060,956,10,15,45,0.06027995761905913,0.9644793219049461
5061,2878,18,22,66,0.0634248250432353,1.4587709759944119
5062,4142,20,34,102,0.06259867202690138,2.190953520941548
5063,6000,30,36,108,0.05968325232577233,2.2082803360535763
5064,1740,17,16,48,0.06567902117625207,1.1165433599962853
5065,7065,24,57,171,0.06543990491050423,3.795514484809246
5066,1052,13,11,33,0.07660229076282121,0.9192274891538545
5067,1039,13,11,33,0.07385818307617835,0.8862981969141401
5068,13647,39,78,234,0.06650135889678864,5.253607352846302
5069,9005,34,41,123,0.06786577750435321,2.8503626551828347
5070,4400,23,36,108,0.06324831235090371,2.3401875569834374
5071,9289,40,36,108,0.069615643677566,2.575778816069942
5072,357,7,6,18,0.05794308258087507,0.4056015780661255
