seed,final_score,max_combo,hands_played,pieces_placed,avg_move_time_sec,total_move_time_sec
5000,25968,46,79,237,0.05785950673744082,4.628760538995266
5001,79,2,4,12,0.04336168340232689,0.21680841701163445
5002,18827,48,65,195,0.050983688681409345,3.3649234529730165
5003,4937,24,33,99,0.0512984179701615,1.744146210985491
5004,1690,17,13,39,0.0508151324289169,0.7114118540048366
5005,67056,96,132,396,0.0530261492404362,7.052477848978015
5006,642,10,8,24,0.05406376188814951,0.48657385699334554
5007,6698,30,42,126,0.054295362836307696,2.334700601961231
5008,6406,34,26,78,0.06270369433170547,1.6929997469560476
5009,34467,50,126,378,0.061087503079847456,7.758112891140627
5010,15491,54,41,123,0.05787987652417671,2.430954814015422
5011,1229,14,11,33,0.06723103708281997,0.8067724449938396
5012,8639,35,38,114,0.05786616638346086,2.2567804889549734
5013,1870,16,20,60,0.052733401808793476,1.107401437984663
5014,1671,17,12,36,0.05629302084763857,0.7318092710193014
5015,1161,14,12,36,0.05766233169057299,0.7496103119774489
5016,17573,58,40,120,0.06374138248757823,2.6133966819907073
5017,2756,22,19,57,0.05516628375044093,1.1033256750088185
5018,509,8,6,18,0.05397607500102216,0.32385645000613295
5019,2992,23,20,60,0.06079738950211322,1.2159477900422644
5020,38393,48,136,408,0.05639986466403105,7.726781458972255
5021,37299,70,94,282,0.05745968244292798,5.458669832078158
5022,10244,36,47,141,0.05120089889593752,2.457643147005001
5023,8271,36,37,111,0.05543092176384035,2.1063750270259334
5024,4921,30,21,63,0.04750853050063597,1.0451876710139913
5025,12442,47,39,117,0.0513069480741251,2.052277922965004
5026,8479,32,39,117,0.047615063324701626,1.904602532988065
5027,37,0,3,9,0.051691416247194866,0.20676566498877946
5028,15859,34,62,186,0.0543819712692066,3.426064189960016
5029,16905,35,77,231,0.0487947732173593,3.805992310954025
5030,12160,36,46,138,0.05413601985089778,2.5443929329921957
5031,7225,28,35,105,0.05420903452856388,1.9515252430282999
5032,7532,37,30,90,0.04861983751658455,1.5072149630141212
5033,649,10,9,27,0.04677875230117934,0.4677875230117934
